hour_ending,total
1.0,36083.3233843
2.0,35464.257288
3.0,33386.8744115
4.0,33332.8366085
5.0,33561.1700432
6.0,35441.3447365
7.0,36213.5088197
8.0,33741.7931938
9.0,32744.2496331
10.0,32960.0435731
11.0,33281.5916099
12.0,35104.373182
13.0,36864.2550797
14.0,35558.9298649
15.0,36063.5593893
16.0,36429.0002185
17.0,36006.9644294
18.0,36896.1450459
19.0,37208.270218
20.0,37186.6651308
21.0,37132.1940402
22.0,36848.0364414
23.0,37332.10685
24.0,37979.5768478
25.0,36544.8597981
26.0,36685.2480157
27.0,35995.1698852
28.0,36630.9243949
29.0,41314.4408681
30.0,52082.4537248
31.0,65541.8590122
32.0,75446.9135128
33.0,78691.0866411
34.0,80704.9115502
35.0,80537.7948097
36.0,81696.9135908
37.0,81825.68362
38.0,80608.3948406
39.0,77044.4311507
40.0,70949.5571495
41.0,66203.7369624
42.0,63153.2540261
43.0,62294.3594515
44.0,60263.6545704
45.0,58104.763458
46.0,56682.8595583
47.0,51902.6773853
48.0,50191.0591635
49.0,46499.3440503
50.0,44032.4295549
51.0,40984.7667887
52.0,41299.6224328
53.0,44526.856297
54.0,55439.5172725
55.0,68552.6163185
56.0,77227.0261399
57.0,78617.7074885
58.0,79655.064857
59.0,81423.9880223
60.0,80433.9380563
61.0,77618.5645644
62.0,78887.6380515
63.0,74510.8785453
64.0,68182.6343313
65.0,62652.6107475
66.0,61463.5677576
67.0,58549.535443
68.0,57100.9015001
69.0,54485.2112517
70.0,53177.3532048
71.0,48064.501947
72.0,45994.6597948
73.0,43216.8014061
74.0,40693.9335205
75.0,37613.6708046
76.0,37048.1727364
77.0,38519.6979464
78.0,44073.184433
79.0,46979.3674009
80.0,46445.9250123
81.0,53572.1891759
82.0,55627.6796271
83.0,54667.2847755
84.0,54551.3583024
85.0,55125.7805746
86.0,51252.0725138
87.0,49656.4111712
88.0,48227.3055757
89.0,47284.3699333
90.0,47433.2353845
91.0,41832.0082078
92.0,41435.9651127
93.0,41364.2887042
94.0,39592.2367465
95.0,37656.4933006
96.0,37193.6114149
97.0,37015.6700864
98.0,35804.2360104
99.0,34929.6685877
100.0,34578.5308097
101.0,35948.5663849
102.0,37914.9668277
103.0,38225.6477079
104.0,37648.5268903
105.0,36559.8834749
106.0,35959.6919938
107.0,36444.6061731
108.0,36995.9562615
109.0,37055.7362652
110.0,37000.6464095
111.0,36899.9169283
112.0,37468.429766
113.0,36987.825658
114.0,37700.346565
115.0,37954.8140824
116.0,38565.120168
117.0,38860.2787105
118.0,38607.4303204
119.0,38600.7120824
120.0,39122.0087359
121.0,38641.0154292
122.0,37496.6497103
123.0,36383.3073823
124.0,37220.1468587
125.0,41879.9389364
126.0,52742.2762195
127.0,66772.6694048
128.0,81385.7629356
129.0,87630.5696438
130.0,86782.1667099
131.0,86721.9518983
132.0,87452.5294952
133.0,88300.4687354
134.0,88388.184386
135.0,85072.2329886
136.0,79178.6643988
137.0,73172.316372
138.0,70157.627551
139.0,67195.7101171
140.0,65563.6495769
141.0,62705.4566296
142.0,61334.1515977
143.0,57606.3231047
144.0,56433.7876115
145.0,52707.9780866
146.0,48599.2350765
147.0,44889.7323678
148.0,45113.2616314
149.0,49274.7517036
150.0,59869.227562
151.0,71476.968479
152.0,82043.2031088
153.0,87572.679382
154.0,88555.5793427
155.0,88796.6164653
156.0,87059.9557414
157.0,87425.1882886
158.0,87863.9504988
159.0,83090.7830237
160.0,75940.9769015
161.0,72845.5704045
162.0,71253.9880463
163.0,67493.9107946
164.0,65056.3853599
165.0,62844.6878934
166.0,62215.2533012
167.0,57896.1651325
168.0,55777.34476
169.0,51289.6104216
170.0,48192.6653736
171.0,45817.3630765
172.0,45110.9173175
173.0,48387.6843142
174.0,57758.3583967
175.0,68261.6021336
176.0,79161.9562214
177.0,84426.2300873
