hour_ending,total,process,other
1.0,88.6863434416,70.376904787,18.3094386546
2.0,90.7963530997,72.0512995477,18.745053552
3.0,81.6529779146,64.7955889179,16.8573889967
4.0,79.0594243766,62.7374786912,16.3219456854
5.0,80.2902633438,63.7142089683,16.5760543755
6.0,76.7076427785,60.8712261975,15.836416581
7.0,92.7744871541,73.6210446359,19.1534425182
8.0,143.063050672,113.5274531,29.5355975719
9.0,132.293209709,104.981063176,27.3121465334
10.0,98.0714905666,77.8244731498,20.2470174168
11.0,102.928908634,81.6790694222,21.2498392118
12.0,105.720275577,83.8941541573,21.8261214197
13.0,109.940294893,87.2429436786,22.6973512144
14.0,115.0394849,91.2893976837,23.7500872163
15.0,116.380220204,92.3533360216,24.0268841824
16.0,113.962500804,90.4347586915,23.5277421125
17.0,114.731775159,91.0452151151,23.6865600439
18.0,111.346967999,88.3592068529,22.9877611461
19.0,90.906249436,72.1385076082,18.7677418278
20.0,87.4115459398,69.3652912857,18.0462546541
21.0,88.8182190452,70.4815544595,18.3366645857
22.0,85.9828935672,68.2315864998,17.7513070674
23.0,89.7853068052,71.2489853916,18.5363214136
24.0,87.0159191289,69.0513422681,17.9645768608
25.0,87.1258154653,69.1385503285,17.9872651368
26.0,88.9720739161,70.6036457442,18.3684281719
27.0,85.081743609,67.5164804041,17.5652632049
28.0,76.1581610967,60.4351858952,15.7229752015
29.0,79.1693207129,62.8246867516,16.3446339613
30.0,84.3564277891,66.9409072051,17.415520584
31.0,148.469950421,117.818089675,30.6518607464
32.0,296.983859376,235.671062573,61.3127968031
33.0,356.657570019,283.0250394,73.6325306191
34.0,405.583418966,321.850067914,83.7333510516
35.0,438.969925952,348.343876681,90.6260492713
36.0,426.485702141,338.437041013,88.0486611284
37.0,402.132674004,319.111734816,83.0209391881
38.0,418.9248342,332.437126454,86.4877077463
39.0,390.48366235,309.867680408,80.6159819423
40.0,368.262623139,292.234210584,76.0284125547
41.0,353.602451868,280.600655319,73.0017965489
42.0,306.830571114,243.48490479,63.3456663242
43.0,244.5852862,194.090259348,50.4950268521
44.0,214.979213185,170.596407861,44.3828053235
45.0,209.858043911,166.532512245,43.3255316665
46.0,206.297402613,163.706971086,42.5904315272
47.0,218.759647156,173.596365141,45.1632820147
48.0,200.03331144,158.736111639,41.2971998005
49.0,204.824791706,162.538383076,42.2864086301
50.0,202.055404029,160.340739952,41.7146640772
51.0,198.033198119,157.14892494,40.8842731792
52.0,199.242057819,158.108213605,41.1338442142
53.0,200.604772389,159.189593554,41.4151788352
54.0,215.286922927,170.840590431,44.4463324961
55.0,243.706115509,193.392594864,50.3135206448
56.0,326.128367779,258.798640206,67.329727573
57.0,357.360906572,283.583170987,73.7777355849
58.0,380.461116474,301.914305294,78.5468111798
59.0,397.780779085,315.658295623,82.1224834625
60.0,392.154086663,311.193242927,80.9608437361
61.0,380.329240871,301.809655622,78.5195852489
62.0,383.406338289,304.251481315,79.1548569742
63.0,376.416931296,298.705048669,77.7118826266
64.0,372.19691198,295.356259148,76.8406528319
65.0,350.28358251,277.966971893,72.3166106166
66.0,316.85311699,251.438279903,65.4148370867
67.0,293.577072949,232.967612699,60.6094602501
68.0,226.957913848,180.102086451,46.855827397
69.0,216.583699696,171.869645544,44.7140541517
70.0,205.198439249,162.834890481,42.363548768
71.0,204.275310024,162.102342773,42.1729672505
72.0,202.187279633,160.445389625,41.7418900083
73.0,204.38520636,162.189550834,42.1956555264
74.0,188.054610777,149.23043305,38.824177727
75.0,178.889256325,141.957280808,36.9319755167
76.0,172.16360054,136.620147509,35.5434530314
77.0,170.932761573,135.643417232,35.2893443413
78.0,173.240584636,137.474786501,35.7657981352
79.0,173.1306883,137.387578441,35.7431098593
80.0,172.141621273,136.602705897,35.5389153762
81.0,190.45035091,151.131568768,39.3187821418
82.0,207.374386709,164.561610078,42.812776631
83.0,208.781059815,165.677873252,43.1031865627
84.0,207.110635502,164.352310733,42.7583247688
85.0,206.539174553,163.898828819,42.6403457342
86.0,114.951567831,91.2196312354,23.7319365956
87.0,114.907609297,91.1847480117,23.7228612853
88.0,112.775620371,89.4929116383,23.2827087327
89.0,108.665497392,86.231330178,22.434167214
90.0,112.22613869,89.0568713367,23.1692673533
91.0,95.7856467704,76.0105454924,19.775101278
92.0,96.5109625903,76.5861186913,19.924843899
93.0,89.851244607,71.3013102278,18.5499343792
94.0,87.4994630089,69.4350577341,18.0644052748
95.0,89.5215555979,71.0396860464,18.4818695515
96.0,88.6863434416,70.376904787,18.3094386546
97.0,89.8292653397,71.2838686157,18.545396724
98.0,87.8731105525,69.7315651396,18.1415454129
99.0,83.6091327018,66.347892394,17.2612403078
100.0,75.8284720876,60.1735617138,15.6549103738
101.0,76.6856635112,60.8537845853,15.8318789259
102.0,76.3559745021,60.592160404,15.7638140981
103.0,78.0483780821,61.935164535,16.1132135471
104.0,75.1471148022,59.632871739,15.5142430632
105.0,87.829152018,69.6966819155,18.1324701025
106.0,90.6864567633,71.9640914873,18.722365276
107.0,93.895429785,74.5105668526,19.3848629324
108.0,95.433978494,75.7314796989,19.7024987951
109.0,89.5874933997,71.0920108827,18.495482517
110.0,96.1812735813,76.32449451,19.8567790713
111.0,101.148587985,80.2662988428,20.8822891422
112.0,101.214525787,80.3186236792,20.8959021078
