hour_ending,hvac,lighting,total,other
1.0,231.146459324,932.828006684,2681.56331805,1517.58885204
2.0,240.47293189,888.843308301,2662.61315618,1533.29691599
3.0,249.359212864,895.149677816,2677.11870362,1532.60981294
4.0,251.877406969,927.694084921,2711.77685663,1532.20536474
5.0,275.684788255,1004.70860012,2897.76139464,1617.36800627
6.0,273.278733737,1056.28627733,2962.36650122,1632.80149015
7.0,376.183441724,1444.45100422,2993.23005698,1172.59561103
8.0,433.953086105,1919.57329967,3160.37441753,806.848031755
9.0,366.027117316,2081.50436947,3224.87020408,777.338717289
10.0,367.479806518,2078.55180332,3234.87625284,788.844642998
11.0,373.583497781,2302.97536327,3508.29591156,831.737050504
12.0,387.008851915,2508.36854705,3825.43603455,930.058635579
13.0,360.825761884,2481.09747769,3798.26524446,956.342004888
14.0,353.517025706,2457.26871631,3749.90861687,939.122874854
15.0,351.536363926,2443.06981831,3751.53847984,956.932297599
16.0,352.025911785,2467.29164934,3790.79517645,971.477615319
17.0,370.607738783,2530.28426857,3874.34024608,973.448238733
18.0,347.811336667,2312.80981931,3989.83374129,1329.21258531
19.0,370.62771957,2305.52284884,4281.71475028,1605.56418187
20.0,353.719530194,2015.83073843,3920.48648485,1550.93621623
21.0,331.998118245,1903.18988271,3679.85509954,1444.66709858
22.0,347.026787622,1591.44914316,3520.50160894,1582.02567816
23.0,281.674354142,1272.96562321,3111.91500064,1557.27502329
24.0,283.564429081,1027.29489449,2844.8765644,1534.01724083
25.0,413.213022256,968.657481362,2674.58879476,1292.71829114
26.0,427.643366498,915.478412341,2619.99139573,1276.86961689
27.0,426.186003059,930.578977252,2629.65901738,1272.89403706
28.0,432.603310557,986.686740584,2682.68576805,1263.39571691
29.0,426.242640785,1175.81736475,2880.74433882,1278.68433328
30.0,387.454197733,1282.2267597,2943.23464553,1273.55368809
31.0,426.109017999,1787.58180926,3226.98512577,1013.29429852
32.0,630.179058094,2623.06719345,4101.80284955,848.556598006
33.0,726.649946548,3570.34805525,5354.7679213,1057.76991951
34.0,826.460764412,4231.69790965,6372.10169008,1313.94301602
35.0,887.128116781,4637.13764556,6898.11424733,1373.84848499
36.0,926.445540428,4892.49709371,7309.50810767,1490.56547354
37.0,916.323135966,4872.73403143,7299.09431271,1510.03714532
38.0,911.77334506,4825.45935222,7211.94509926,1474.71240198
39.0,917.769817592,4871.45775161,7292.70944013,1503.48187093
40.0,946.009474682,4995.00374116,7433.79276876,1492.77955292
41.0,958.883717538,4881.87373884,7193.84432481,1353.08686844
42.0,895.332005967,4327.35170379,6797.58806382,1574.90435406
43.0,813.862675848,3600.19332011,6022.30119377,1608.24519781
44.0,767.371772726,2915.32445743,5276.8894295,1594.19319935
45.0,708.310941876,2608.3176239,4725.42279717,1408.7942314
46.0,738.346708253,2057.65880706,4157.48387584,1361.47836052
47.0,613.151016177,1497.30293618,3369.77860257,1259.32465022
48.0,441.925128727,1152.89831504,2977.529927,1382.70648323
49.0,358.694201107,1000.51174667,2733.26698605,1374.06103827
50.0,346.599183572,912.783354119,2575.98661326,1316.60407557
51.0,354.721578892,911.595055294,2533.77334053,1267.45670635
52.0,363.154880403,978.884241751,2607.93645222,1265.89733007
53.0,364.086819275,1172.81505552,2829.76502165,1292.86314686
54.0,335.30037191,1304.3004354,2936.06515966,1296.46435236
55.0,381.931205529,1827.45553072,3251.85813202,1042.47139578
56.0,538.868794156,2654.92380576,4065.65190588,871.859305956
57.0,663.55539844,3613.22853869,5340.5126498,1063.72871267
58.0,851.078307637,4415.40529187,6598.07457498,1331.59097547
59.0,922.799812942,4883.74733688,7240.91395986,1434.36681004
60.0,989.1850213,5192.34467492,7761.88734882,1580.3576526
61.0,1002.77222315,5267.73738103,7881.15668348,1610.6470793
62.0,1020.09120389,5207.79156144,7783.27415412,1555.39138879
63.0,1000.25656619,5168.57094873,7723.44843367,1554.62091875
64.0,1002.26797139,5158.59163638,7670.42207534,1509.56246757
65.0,1041.00834491,5245.99625423,7723.25438238,1436.24978324
66.0,914.809349894,4386.83965328,6880.1563284,1578.50732522
67.0,815.347875247,3680.67088758,6132.75179743,1636.7330346
68.0,753.857519021,2979.05266573,5343.14599321,1610.23580846
69.0,740.813291405,2674.70654236,4818.63045033,1403.11061657
70.0,751.442794989,2138.75807078,4275.78616296,1385.58529719
71.0,630.243340152,1558.45232192,3495.00551062,1306.30984854
72.0,446.497813682,1181.41141724,3045.1477102,1417.23847928
73.0,359.376867067,995.0932032,2723.93580263,1369.46573236
74.0,346.88005484,912.552047296,2586.85918617,1327.42708403
75.0,362.762160733,917.50510407,2566.17206611,1285.9048013
76.0,362.890165098,952.214195025,2561.53567488,1246.43131475
77.0,352.171858694,1118.67068354,2721.89293225,1251.05039002
78.0,315.993650549,1220.43831982,2771.05302778,1234.62105741
79.0,340.45701444,1573.09532438,2827.01440784,913.462069023
80.0,468.333234563,2103.31442649,3256.53636009,684.888699043
81.0,494.093186347,2487.93667639,3711.52604079,729.496178054
82.0,588.339897583,2945.7457185,4422.69892173,888.613305655
83.0,667.197914486,3507.11530846,5212.80171719,1038.48849424
84.0,768.127461815,3886.16487391,5828.48115138,1174.18881566
85.0,826.053096111,3871.58450882,5877.35117803,1179.7135731
86.0,844.184731461,3930.63845903,5946.33391264,1171.51072214
87.0,811.410885337,3870.78323861,5842.13416647,1159.94004253
88.0,851.804314638,3855.14740168,5830.28463264,1123.33291632
89.0,840.386251995,3753.16200865,5617.12785927,1023.57959863
90.0,760.104344427,3432.32277393,5425.63020757,1233.20308922
91.0,732.961956848,3270.07938779,5450.66306817,1447.62172352
92.0,683.921865609,2649.98203172,4744.9037537,1410.99985637
93.0,660.844525697,2432.85783252,4355.46559474,1261.76323653
94.0,754.451866188,2027.02249892,4058.48997087,1277.01560576
95.0,619.670928876,1499.9567331,3370.18127095,1250.55360898
96.0,456.775286188,1162.52307998,3013.88899374,1394.59062757
97.0,364.67285787,996.837724521,2744.0132291,1382.50264671
98.0,363.339150378,926.929807005,2639.36398162,1349.09502423
99.0,372.572698926,926.323446018,2618.05716262,1319.16101768
100.0,376.117680708,959.260107368,2639.21911881,1303.84133074
101.0,387.383436747,1092.04578742,2794.09077569,1314.66155152
102.0,334.410771582,1219.60695272,2802.33870614,1248.32098183
103.0,397.960278937,1577.49337637,2841.24859179,865.794936488
104.0,455.152635721,1838.32031088,2886.55330635,593.080359749
105.0,476.685266618,2049.99476751,3137.61287685,610.932842721
106.0,480.228654377,2255.36897365,3413.53830358,677.940675556
107.0,463.240102638,2424.61625755,3581.94836367,694.092003483
108.0,665.439960032,2849.49219729,4350.71283016,835.780672836
109.0,843.315114781,2996.28764373,4722.55348658,882.950728067
110.0,798.695713368,3017.59800215,4671.38743448,855.09371896
111.0,792.206328165,3140.76394505,4777.67402206,844.703748852
112.0,794.385226871,3119.91584772,4683.43380485,769.13273026
113.0,836.834492114,3177.27683501,4689.61407119,675.502744061
114.0,739.28469464,2767.87898366,4427.47083548,920.307157177
115.0,702.224304987,2617.05244563,4524.36076757,1205.08401696
116.0,622.038700099,2226.43702282,4070.51761797,1222.04189506
117.0,615.018617645,1961.72336867,3713.25192509,1136.50993878
118.0,628.645291766,1637.29543779,3439.32257033,1173.38184077
119.0,463.949796586,1330.3516401,3073.03273902,1278.73130233
120.0,493.056892391,1061.3260464,2814.57813605,1260.19519726
121.0,340.487994109,953.292597703,2620.09442337,1326.31383155
122.0,354.438128161,899.989104116,2567.08911664,1312.66188437
123.0,361.428079768,902.60459894,2547.34593105,1283.31325234
124.0,366.391085299,945.075257033,2623.43291327,1311.96657094
125.0,394.123129352,1072.0074002,2859.82060816,1393.69007861
126.0,381.166458222,1169.00200705,2969.18072232,1419.01225705
127.0,468.060769118,1703.54623296,3236.73465762,1065.12765554
128.0,674.002990654,2565.28007875,3986.37859137,747.095521967
129.0,942.252569441,3593.86654064,5303.02698293,766.907872857
130.0,951.513642661,4578.54830711,6690.5220418,1160.46009202
131.0,1057.63237748,4883.8299714,7180.11745574,1238.65510686
132.0,1178.45201274,5035.77364182,7399.8123261,1185.58667154
133.0,1314.89144764,4936.4163762,7436.6435166,1185.33569276
134.0,1386.78227956,4847.65484871,7379.73823361,1145.30110534
135.0,1325.72849615,4890.05577323,7377.69572546,1161.91145608
136.0,1302.54150863,4980.68446972,7408.16829028,1124.94231193
137.0,1191.00728616,4789.82684468,6984.21391673,1003.37978589
138.0,1011.01883405,3918.66298658,6291.96650085,1362.28468022
139.0,944.926914251,3270.59570703,5820.222861,1604.70023972
140.0,874.785676412,2475.48422382,5008.85864139,1658.58874116
141.0,764.897889658,1956.98406463,4469.79396523,1747.91201094
142.0,603.11017359,1701.20261861,4121.26455532,1816.95176313
143.0,423.061002734,1368.45598276,3403.75037497,1612.23338948
144.0,402.362482702,1118.93999155,2986.37299414,1465.07051989
145.0,343.467419824,979.458174444,2671.07879771,1348.15320344
146.0,343.69010136,912.700068389,2569.32897877,1312.93880902
147.0,333.387168636,915.777942318,2541.06019374,1291.89508279
148.0,342.088982361,968.313271215,2581.47422689,1271.07197331
149.0,341.869593052,1151.49320875,2782.02529426,1288.66249246
150.0,302.262330656,1273.50752653,2866.27734368,1290.50748649
151.0,362.655224239,1765.95065245,3139.60063448,1010.99475779
152.0,540.923397004,2668.2352989,4095.89460494,886.735909034
153.0,679.057787856,3660.74077715,5425.50571018,1085.70714518
154.0,844.354903156,4423.49373314,6605.78128204,1337.93264574
155.0,919.938407661,4842.96360738,7196.94437507,1434.04236003
156.0,984.964319105,5161.82635298,7712.07434334,1565.28367126
157.0,992.711458073,5119.85223473,7674.68008558,1562.11639277
158.0,997.578941903,5113.04936073,7645.68906346,1535.06076083
