hour_ending,total,process,other
1.0,363.594040686,199.303400026,164.29064066
2.0,351.678627799,192.771988519,158.90663928
3.0,362.180716164,198.528688807,163.652027357
4.0,358.832224222,196.69321915,162.139005072
5.0,363.311375781,199.148457782,164.162917999
6.0,380.727882574,208.695283725,172.032598849
7.0,441.500836989,242.007866136,199.492970853
8.0,495.294142613,271.494566989,223.799575624
9.0,472.006903194,258.729709829,213.277193365
10.0,404.950090523,221.972642153,182.97744837
11.0,407.428844299,223.331366444,184.097477855
12.0,415.408691981,227.705505172,187.703186809
13.0,404.10209581,221.507815421,182.594280389
14.0,397.165933929,217.705771132,179.460162797
15.0,392.79549964,215.31012567,177.48537397
16.0,388.403321897,212.902561575,175.500760322
17.0,400.253504422,219.398217179,180.855287243
18.0,389.25131661,213.367388306,175.883928304
19.0,403.101896918,220.959558251,182.142338667
20.0,420.627120982,230.565977365,190.061143617
21.0,419.931330449,230.184581073,189.746749376
22.0,379.749427136,208.158945189,171.590481947
23.0,383.576275071,210.256624797,173.319650274
24.0,364.463778853,199.780145391,164.683633462
25.0,374.009155235,205.012425777,168.996729458
26.0,356.614391896,195.477518468,161.136873428
27.0,356.63613535,195.489437102,161.146698248
28.0,365.007365207,200.078111245,164.929253962
29.0,388.794704072,213.117096989,175.677607083
30.0,425.388937446,233.176158241,192.212779205
31.0,566.373494306,310.45658198,255.916912326
32.0,763.369189116,418.439407254,344.929781862
33.0,985.565547312,540.235929492,445.32961782
34.0,952.015397523,521.84547702,430.169920503
35.0,992.371248469,543.966461977,448.404786492
36.0,1016.61519987,557.255739037,459.359460833
37.0,1030.29183255,564.752559912,465.539272638
38.0,1006.26531569,551.582469192,454.682846498
39.0,1004.41712208,550.569385288,453.847736792
40.0,979.933992682,537.149003251,442.784989431
41.0,859.214335111,470.976746526,388.237588585
42.0,736.711714299,403.827161803,332.884552496
43.0,642.779992271,352.338662335,290.441329936
44.0,551.174819839,302.125456719,249.04936312
45.0,540.542270748,296.297244626,244.245026122
46.0,462.939882803,253.759639394,209.180243409
47.0,455.242700026,249.54044291,205.702257116
48.0,445.284198015,244.081708476,201.202489539
49.0,410.733849333,225.142998833,185.5908505
50.0,361.702360173,198.266478856,163.435881317
51.0,374.530998135,205.298472996,169.232525139
52.0,376.74883046,206.514173678,170.234656782
53.0,415.995765243,228.027308294,187.968456949
54.0,481.117410492,263.723617532,217.39379296
55.0,674.960304447,369.978240856,304.982063591
56.0,828.730012361,454.266821468,374.463190893
57.0,934.229252009,512.096034296,422.133217713
