hour_ending,total,process,other
1.0,136.438463294,103.134586453,33.3038768413
2.0,138.336077526,104.56900351,33.7670740156
3.0,131.125143444,99.1182186911,32.0069247529
4.0,131.030262733,99.0464978387,31.9837648943
5.0,132.07395056,99.8354272199,32.2385233401
6.0,134.588289418,101.736029822,32.8522595963
7.0,133.592041946,100.982960866,32.6090810797
8.0,154.133716009,116.510525516,37.6231904928
9.0,157.312219848,118.913174088,38.3990457599
10.0,190.330707488,143.872030893,46.458676595
11.0,210.682620129,159.256153838,51.4264662909
12.0,182.455608425,137.919200104,44.5364083212
13.0,165.993804961,125.475632128,40.5181728331
14.0,119.027852714,89.973809948,29.054042766
15.0,93.74214307,70.8602026533,22.8819404167
16.0,94.7383905419,71.6132716086,23.1251189333
17.0,88.3813828641,66.8079744652,21.5734083989
18.0,107.262644474,81.0804241896,26.1822202844
19.0,122.01659513,92.2330168142,29.7835783158
20.0,117.841843819,89.077299287,28.764544532
21.0,117.319999905,88.682834596,28.637165309
22.0,122.633319755,92.6992023577,29.9341173973
23.0,129.322409924,97.7555224867,31.5668874373
24.0,123.155163669,93.0936670487,30.0614966203
25.0,133.639482302,101.018821293,32.6206610091
26.0,135.01525262,102.05877366,32.9564789605
27.0,135.58453689,102.489098777,33.0954381129
28.0,134.730610485,101.843611101,32.8869993843
29.0,132.406033051,100.086450205,32.3195828457
30.0,149.72176292,113.175505858,36.5462570624
31.0,222.210626589,167.970237464,54.2403891254
32.0,305.278689603,230.761844167,74.516845436
33.0,433.130448497,327.405693434,105.724755063
34.0,471.984099901,356.775382692,115.208717209
35.0,431.375155332,326.078857655,105.296297677
36.0,422.598689508,319.444678763,103.154010745
37.0,342.139846063,258.625395514,83.5144505491
38.0,362.681520127,274.152960165,88.5285599625
39.0,348.591734453,263.502413511,85.0893209423
40.0,386.306817318,292.011452534,94.2953647841
41.0,301.57834185,227.964730904,73.6136109458
42.0,222.115745878,167.898516611,54.2172292668
43.0,179.893829211,135.982737075,43.9110921356
44.0,174.295867226,131.751206755,42.544660471
45.0,169.551831646,128.165164111,41.3866675351
46.0,148.156231178,111.992111785,36.1641193934
47.0,156.458293444,118.267686412,38.1906070316
48.0,169.409510579,128.057582832,41.3519277471
49.0,165.139878556,124.830144451,40.3097341045
50.0,167.559336702,126.6590262,40.9003105019
51.0,168.792785953,127.591397288,41.2013886653
52.0,172.825216196,130.639533535,42.1856826609
53.0,174.675390073,132.038090167,42.6372999061
54.0,189.287019661,143.083101512,46.2039181492
55.0,235.351605147,177.903575589,57.4480295583
56.0,261.965644753,198.021274823,63.9443699296
57.0,398.309227336,301.084140424,97.2250869123
58.0,444.705895313,336.155637486,108.550257827
59.0,373.213279115,282.113974835,91.0993042804
60.0,347.26340449,262.49832157,84.7650829201
61.0,334.169866288,252.600843871,81.5690224166
62.0,350.109825839,264.649947157,85.4598786819
63.0,348.781495876,263.645855216,85.1356406597
64.0,353.003687543,266.83743317,86.1662543729
65.0,326.105005801,246.504571376,79.6004344252
66.0,225.863533986,170.7314903,55.1320436862
67.0,178.280857114,134.763482577,43.5173745374
68.0,161.676732582,122.212333321,39.4643992611
69.0,131.646987358,99.5126833821,32.1343039759
70.0,127.756878182,96.5721284137,31.1847497683
71.0,123.202604025,93.1295274753,30.0730765497
72.0,109.68210262,82.9093059382,26.7727966818
73.0,113.76197322,85.993302613,27.768670607
74.0,127.519676403,96.3928262815,31.1268501215
75.0,118.126485954,89.2924618458,28.8340241082
76.0,92.5561341749,69.9636919922,22.5924421827
77.0,95.0704730326,71.8642945938,23.2061784388
78.0,116.181431366,87.8221843616,28.3592470044
79.0,111.959239699,84.6306064078,27.3286332912
80.0,112.101560766,84.7381876868,27.3633730792
81.0,102.518608894,77.4943815455,25.0242273485
82.0,118.743210579,89.7586473892,28.9845631898
83.0,127.899199249,96.6797096927,31.2194895563
84.0,138.85792144,104.963468201,33.8944532386
85.0,141.372260298,106.864070803,34.5081894948
86.0,168.176061328,127.125211744,41.0508495837
87.0,177.616692133,134.261436607,43.3552555265
88.0,172.635454773,130.49609183,42.1393629435
89.0,168.413263107,127.304513876,41.1087492305
90.0,144.787965916,109.446021507,35.3419444088
91.0,142.890351684,108.01160445,34.8787472344
92.0,130.887941665,98.9389165589,31.9490251061
93.0,112.860606459,85.31195451,27.548651949
94.0,113.429890729,85.7422796276,27.6876111014
95.0,113.429890729,85.7422796276,27.6876111014
96.0,114.473578557,86.5312090096,27.9423695474
97.0,112.670845036,85.1685128044,27.5023322316
98.0,124.768135766,94.3129215475,30.4552142185
99.0,129.939134549,98.2217080301,31.7174265189
100.0,89.5673917592,67.7044851262,21.862906633
