hour_ending,total,pumping,other
1.0,0.0119492414841,0.00955939318728,0.00238984829682
2.0,0.0238984829682,0.0191187863746,0.00477969659364
3.0,0.0119492414841,0.00955939318728,0.00238984829682
4.0,0.0238984829682,0.0191187863746,0.00477969659364
5.0,0.0238984829682,0.0191187863746,0.00477969659364
6.0,0.0238984829682,0.0191187863746,0.00477969659364
7.0,0.0119492414841,0.00955939318728,0.00238984829682
8.0,0.0238984829682,0.0191187863746,0.00477969659364
9.0,0.0119492414841,0.00955939318728,0.00238984829682
10.0,0.0238984829682,0.0191187863746,0.00477969659364
11.0,0.0238984829682,0.0191187863746,0.00477969659364
12.0,0.0119492414841,0.00955939318728,0.00238984829682
13.0,0.0238984829682,0.0191187863746,0.00477969659364
14.0,0.0119492414841,0.00955939318728,0.00238984829682
15.0,0.0238984829682,0.0191187863746,0.00477969659364
16.0,0.0238984829682,0.0191187863746,0.00477969659364
17.0,0.0955939318729,0.0764751454983,0.0191187863746
18.0,0.0597462074205,0.0477969659364,0.0119492414841
19.0,0.0238984829682,0.0191187863746,0.00477969659364
20.0,0.0238984829682,0.0191187863746,0.00477969659364
21.0,0.0238984829682,0.0191187863746,0.00477969659364
22.0,0.0119492414841,0.00955939318728,0.00238984829682
23.0,0.0238984829682,0.0191187863746,0.00477969659364
24.0,0.0119492414841,0.00955939318728,0.00238984829682
25.0,0.0238984829682,0.0191187863746,0.00477969659364
26.0,0.0238984829682,0.0191187863746,0.00477969659364
27.0,0.0238984829682,0.0191187863746,0.00477969659364
28.0,0.0119492414841,0.00955939318728,0.00238984829682
29.0,0.0119492414841,0.00955939318728,0.00238984829682
30.0,0.0238984829682,0.0191187863746,0.00477969659364
31.0,0.0238984829682,0.0191187863746,0.00477969659364
32.0,0.0238984829682,0.0191187863746,0.00477969659364
33.0,0.0119492414841,0.00955939318728,0.00238984829682
34.0,0.0238984829682,0.0191187863746,0.00477969659364
35.0,0.0119492414841,0.00955939318728,0.00238984829682
36.0,0.0238984829682,0.0191187863746,0.00477969659364
37.0,0.0238984829682,0.0191187863746,0.00477969659364
38.0,0.0119492414841,0.00955939318728,0.00238984829682
39.0,0.0238984829682,0.0191187863746,0.00477969659364
40.0,0.0119492414841,0.00955939318728,0.00238984829682
41.0,0.0238984829682,0.0191187863746,0.00477969659364
42.0,0.0238984829682,0.0191187863746,0.00477969659364
43.0,0.0238984829682,0.0191187863746,0.00477969659364
44.0,0.0119492414841,0.00955939318728,0.00238984829682
45.0,0.0119492414841,0.00955939318728,0.00238984829682
46.0,0.0238984829682,0.0191187863746,0.00477969659364
47.0,0.0238984829682,0.0191187863746,0.00477969659364
48.0,0.0238984829682,0.0191187863746,0.00477969659364
49.0,0.0119492414841,0.00955939318728,0.00238984829682
50.0,0.0119492414841,0.00955939318728,0.00238984829682
51.0,0.0238984829682,0.0191187863746,0.00477969659364
52.0,0.0238984829682,0.0191187863746,0.00477969659364
53.0,0.0238984829682,0.0191187863746,0.00477969659364
54.0,0.0119492414841,0.00955939318728,0.00238984829682
55.0,0.0238984829682,0.0191187863746,0.00477969659364
56.0,0.0119492414841,0.00955939318728,0.00238984829682
57.0,0.0238984829682,0.0191187863746,0.00477969659364
58.0,0.0238984829682,0.0191187863746,0.00477969659364
59.0,0.0119492414841,0.00955939318728,0.00238984829682
60.0,0.0238984829682,0.0191187863746,0.00477969659364
61.0,0.860345386856,0.688276309485,0.172069077371
62.0,0.0238984829682,0.0191187863746,0.00477969659364
63.0,0.0119492414841,0.00955939318728,0.00238984829682
64.0,0.0119492414841,0.00955939318728,0.00238984829682
65.0,0.0238984829682,0.0191187863746,0.00477969659364
66.0,0.0238984829682,0.0191187863746,0.00477969659364
67.0,0.0238984829682,0.0191187863746,0.00477969659364
68.0,0.0238984829682,0.0191187863746,0.00477969659364
69.0,0.0,0.0,0.0
70.0,0.0238984829682,0.0191187863746,0.00477969659364
71.0,0.0238984829682,0.0191187863746,0.00477969659364
72.0,0.0238984829682,0.0191187863746,0.00477969659364
73.0,0.0238984829682,0.0191187863746,0.00477969659364
74.0,0.0,0.0,0.0
75.0,0.0238984829682,0.0191187863746,0.00477969659364
76.0,0.0238984829682,0.0191187863746,0.00477969659364
77.0,0.0238984829682,0.0191187863746,0.00477969659364
78.0,0.0238984829682,0.0191187863746,0.00477969659364
79.0,0.0238984829682,0.0191187863746,0.00477969659364
80.0,0.0,0.0,0.0
81.0,0.0238984829682,0.0191187863746,0.00477969659364
82.0,0.0238984829682,0.0191187863746,0.00477969659364
83.0,0.0238984829682,0.0191187863746,0.00477969659364
84.0,0.0238984829682,0.0191187863746,0.00477969659364
85.0,0.0,0.0,0.0
86.0,0.0238984829682,0.0191187863746,0.00477969659364
87.0,0.0238984829682,0.0191187863746,0.00477969659364
88.0,0.0238984829682,0.0191187863746,0.00477969659364
89.0,0.0955939318729,0.0764751454983,0.0191187863746
90.0,0.0238984829682,0.0191187863746,0.00477969659364
91.0,0.0119492414841,0.00955939318728,0.00238984829682
92.0,0.0119492414841,0.00955939318728,0.00238984829682
93.0,0.0119492414841,0.00955939318728,0.00238984829682
94.0,0.0119492414841,0.00955939318728,0.00238984829682
95.0,0.0,0.0,0.0
96.0,0.0119492414841,0.00955939318728,0.00238984829682
97.0,0.0119492414841,0.00955939318728,0.00238984829682
98.0,0.0119492414841,0.00955939318728,0.00238984829682
99.0,0.0119492414841,0.00955939318728,0.00238984829682
100.0,0.0119492414841,0.00955939318728,0.00238984829682
101.0,0.0119492414841,0.00955939318728,0.00238984829682
102.0,0.0,0.0,0.0
103.0,0.0119492414841,0.00955939318728,0.00238984829682
104.0,0.0119492414841,0.00955939318728,0.00238984829682
105.0,0.0119492414841,0.00955939318728,0.00238984829682
106.0,0.0119492414841,0.00955939318728,0.00238984829682
