hour_ending,total
1.0,10563.5413476
2.0,10313.2378568
3.0,10213.4025074
4.0,10151.4668643
5.0,10008.6755214
6.0,9864.28680675
7.0,10085.3832018
8.0,10163.2893267
9.0,10023.3726104
10.0,10381.1573798
11.0,10536.8694059
12.0,10887.5996619
13.0,11033.4462751
14.0,11080.4801173
15.0,10925.2748955
16.0,10929.7867769
17.0,10778.715786
18.0,11331.7795557
19.0,11759.2278351
20.0,11504.6153384
21.0,11412.1153981
22.0,10814.6005978
23.0,10401.1171691
24.0,10038.4139142
25.0,9713.13383274
26.0,9491.2464643
27.0,9429.76828164
28.0,9432.24586976
29.0,9463.93637125
30.0,9730.05415085
31.0,10560.0434121
32.0,11649.5755359
33.0,12395.1422832
34.0,13231.8252963
35.0,14026.5353434
36.0,14656.4516145
37.0,14958.6702142
38.0,14491.4106651
39.0,14483.4323566
40.0,14144.1339281
41.0,13903.0986071
42.0,13899.3565165
43.0,13925.1283306
44.0,13271.5251695
45.0,12733.3435661
46.0,11858.4792592
47.0,10954.8310943
48.0,10276.365983
49.0,9891.80644725
50.0,9754.48847053
51.0,9703.08902776
52.0,9540.82473148
53.0,9530.14903598
54.0,9703.66164352
55.0,10290.5741831
56.0,11253.8438089
57.0,12349.4859784
58.0,13819.7764901
59.0,14156.8084359
60.0,14560.5813568
61.0,14553.5678335
62.0,14475.5530631
63.0,14426.408584
64.0,13987.8369847
65.0,13458.9689083
66.0,13455.3190478
67.0,13495.11083
68.0,13109.6903713
69.0,12873.5413318
70.0,12044.1162481
71.0,11283.0593372
72.0,10576.5158117
73.0,10196.8713742
74.0,9950.06528788
75.0,9764.72417299
76.0,9566.68215577
77.0,9538.64056202
78.0,9703.50797721
79.0,9776.78530407
80.0,10177.9741603
81.0,10527.6794285
82.0,11448.0743794
83.0,11893.5187831
84.0,12558.9466497
85.0,12622.4131271
86.0,12480.0324768
87.0,12316.6224659
88.0,12336.6048838
89.0,12129.5623435
90.0,12657.1425096
91.0,12794.9546648
92.0,12344.5499452
93.0,11800.0792358
94.0,11334.4900641
95.0,10855.2676336
96.0,10217.9762015
97.0,9782.90549417
98.0,9625.30076662
99.0,9689.77567056
100.0,9393.41218209
101.0,9367.78840933
102.0,9483.59950591
103.0,9755.48528845
104.0,10179.3331032
105.0,10945.4294983
106.0,11703.0252612
107.0,12256.2560849
108.0,12768.5040456
109.0,12832.9243965
110.0,12588.6315262
111.0,12147.0084348
112.0,11913.1804178
113.0,11647.5920055
114.0,12026.6883308
115.0,12281.8206035
116.0,11973.2684419
117.0,11535.7429812
118.0,11023.0433987
119.0,10674.618173
120.0,10097.8398697
121.0,9813.95019301
122.0,9692.92549907
123.0,9717.98850616
124.0,9637.93309536
125.0,9596.33715282
126.0,9908.85748105
127.0,10482.662139
128.0,11705.4564813
129.0,13333.2276213
130.0,14520.0189874
131.0,15043.9211122
132.0,15231.4029741
133.0,15252.1581422
134.0,14991.8110785
135.0,15025.9980825
136.0,14658.3603186
137.0,14130.5055957
138.0,13758.6045171
139.0,13770.5996477
140.0,13340.2858857
141.0,12795.3535854
142.0,11950.5657941
143.0,11032.5526726
144.0,10568.0186153
145.0,9132.85688596
146.0,9607.53567401
147.0,9771.70543072
148.0,9673.29906509
149.0,9672.15786948
150.0,9915.00167459
151.0,10600.0526853
152.0,11837.8320587
153.0,13566.9464948
154.0,14733.8341287
155.0,15290.8164588
156.0,15367.5280765
157.0,15457.6435523
158.0,15304.1576538
159.0,15179.4416001
160.0,14821.5583098
161.0,14419.0119819
162.0,14102.7531288
163.0,14201.1601628
164.0,13736.5139204
165.0,13116.4075831
166.0,12111.6856373
167.0,11043.6035479
168.0,10363.838546
169.0,9472.60666138
170.0,9453.19030889
171.0,9249.80812915
172.0,9411.15067223
173.0,9374.45694112
174.0,9482.17840096
175.0,10049.2294412
176.0,11259.2895733
177.0,12749.6693916
178.0,13905.5467427
179.0,14543.5095279
180.0,15377.9399334
181.0,15585.084026
182.0,15242.9369427
183.0,14654.9983806
184.0,14840.999508
185.0,14152.816055
186.0,14290.9275268
187.0,14305.9673826
188.0,14075.8445934
189.0,13420.6992128
190.0,12250.5950036
191.0,11036.9347396
192.0,10519.0409107
193.0,10117.6368722
194.0,10039.5037926
195.0,9774.29189615
196.0,9626.95819621
197.0,9552.6295869
198.0,9780.44389784
199.0,10374.4370109
200.0,11698.515809
201.0,13020.7080089
202.0,14581.096911
203.0,14740.3884126
