hour_ending,hvac,lighting,total,other
1.0,3105.13172096,3890.02127578,13587.6141741,6592.46117731
2.0,3016.74636663,3827.6068856,13421.0897039,6576.73645169
3.0,3131.77336879,3825.93833547,13454.909875,6497.19817074
4.0,3225.40473516,3788.70828068,13328.455858,6314.34284221
5.0,3294.18985221,3821.62372564,13277.3638076,6161.55022971
6.0,3607.68419697,3864.51347923,13464.5909015,5992.39322533
7.0,3650.30389763,4143.31292504,13798.1828114,6004.56598875
8.0,4495.89304923,4625.11463658,13319.2540648,4198.24637902
9.0,3627.71362646,4264.58991123,12089.9443046,4197.64076694
10.0,3300.67910324,4263.33452012,11922.341218,4358.32759465
11.0,3063.77426785,4306.55415642,11991.0667816,4620.73835729
12.0,2769.39024909,4335.16178393,12039.7172014,4935.16516839
13.0,2619.87007593,4292.9228538,11907.8135323,4995.02060257
14.0,2637.55363954,4298.1474729,11895.9147039,4960.21359146
15.0,2693.09287833,4287.75962962,11869.5534673,4888.70095934
16.0,2489.18367835,4264.74924075,11882.471058,5128.53813886
17.0,2473.18534539,4230.33936274,11919.9175614,5216.39285322
18.0,2756.64655648,4012.71669703,13107.1572656,6337.79401208
19.0,2726.62304935,4234.19699177,14639.1945123,7678.37447121
20.0,2683.81367026,4109.59051833,14426.2487002,7632.84451158
21.0,2954.87975845,4088.39074808,14377.5149168,7334.24441027
22.0,2967.18006113,4062.68750124,14331.0986005,7301.23103811
23.0,2849.90721847,3984.07361064,14058.822025,7224.84119592
24.0,2910.60073266,3858.55264291,13668.0417927,6898.88841717
25.0,3708.11380153,3938.97071194,13476.4470353,5829.36252184
26.0,3797.75817867,3831.22485756,13333.2177238,5704.23468758
27.0,3794.5325388,3810.1134518,13330.4455774,5725.79958683
28.0,4056.21372826,3804.43969964,13329.0531558,5468.3997279
29.0,4626.73715523,3958.96596627,13271.0687556,4685.36563413
30.0,4559.34235286,4455.17756361,13592.0267581,4577.50684163
31.0,3896.54870305,5656.01722909,14196.7957705,4644.22983839
32.0,3839.20691164,6823.11462215,14547.6652237,3885.34368994
33.0,3736.95835645,7291.89514875,15046.6103809,4017.75687572
34.0,3750.97824684,8121.19438693,16442.604696,4570.43206218
35.0,3830.20301745,8516.61499078,17296.9793841,4950.16137583
36.0,3925.83376278,8572.10931521,17573.1541471,5075.21106912
37.0,3878.30039623,8448.6022681,17304.6752152,4977.77255089
38.0,3926.75073169,8545.76387928,17384.5540015,4912.0393905
39.0,4061.1538111,8908.36198641,17899.7143637,4930.19856616
40.0,4194.76045853,8863.76110355,17594.3449403,4535.82337827
41.0,4405.05040516,8564.50523623,16826.8478534,3857.29221197
42.0,4214.04745367,8356.53458846,17193.7197837,4623.13774154
43.0,3949.48878882,7956.5588706,17281.5213493,5375.47368986
44.0,3730.5352595,6931.67217315,16171.9068049,5509.69937225
45.0,4074.55458017,6031.17085191,15580.6158553,5474.8904232
46.0,3785.43972231,5317.8945517,15104.7329391,6001.39866504
47.0,3711.53781125,4628.10134428,14386.413843,6046.77468749
48.0,2774.43948588,4145.13094782,13877.3060216,6957.73558788
49.0,2877.71250279,4006.69413649,13631.5930388,6747.18639952
50.0,2755.42256086,3894.77085466,13449.407541,6799.21412552
51.0,2845.66777374,3859.4952234,13377.3376581,6672.17466094
52.0,2888.29468889,3835.17866036,13271.7142528,6548.24090352
53.0,4025.84507934,3980.6615466,13207.8119222,5201.30529627
54.0,3886.57063062,4492.27550061,13533.3275628,5154.48143155
55.0,3475.90779757,5684.04694822,14146.5214668,4986.56672096
56.0,3324.11055233,6719.34389834,14183.2730845,4139.81863385
57.0,3452.56157309,7134.92871446,14604.0828566,4016.59256906
58.0,3584.67013991,7948.42105583,16033.3125457,4500.22134998
59.0,3717.69488512,8323.62912165,16887.4520466,4846.12803981
60.0,3817.96499748,8351.85898118,17110.2776657,4940.45368708
61.0,3794.58966392,8291.31953726,16951.8937825,4865.98458129
62.0,3856.59011054,8355.09800599,16946.026456,4734.33833949
63.0,3926.55615363,8508.93868081,17004.1694362,4568.67460175
64.0,4084.12463077,8523.35540101,16838.6907166,4231.21068486
65.0,4282.2637468,8300.5330904,16275.0081638,3692.21132655
66.0,4017.05698133,8023.21193059,16505.5652807,4465.29636875
67.0,3784.64397012,7672.84397288,16662.2950633,5204.80712035
68.0,3681.30514996,6750.63466643,15747.2627709,5315.32295454
69.0,3901.1113337,5854.02689367,15128.0073838,5372.86915645
70.0,3672.68803015,5186.26166817,14687.4889631,5828.53926476
71.0,3634.68268522,4614.95343797,14327.4175845,6077.78146128
72.0,2767.04516376,4159.93403598,13908.0233692,6981.04416946
73.0,2843.00715797,3993.09182043,13735.8706761,6899.77169775
74.0,2769.20366084,3870.43246866,13447.8458425,6808.209713
75.0,2767.74905633,3827.65518168,13345.0950768,6749.69083881
76.0,2783.95997372,3817.78284145,13313.6027814,6711.85996626
77.0,3520.79529235,3968.0375396,13257.7706738,5768.93784187
78.0,3484.55859516,4387.55224823,13285.2324053,5413.12156194
79.0,2988.69372415,5406.25259389,13446.138589,5051.19227101
80.0,3055.50034157,6189.85400758,13005.9713105,3760.61696134
81.0,2681.28245231,5851.32203298,11960.4330499,3427.82856456
82.0,2898.29886938,6294.34730911,12633.3677139,3440.72153545
83.0,2891.53083593,6480.82152619,13035.7638089,3663.41144673
84.0,3003.8418603,6536.25486586,13289.2731721,3749.17644593
85.0,3071.674523,6585.48823464,13418.1133453,3760.9505877
