hour_ending,hvac,lighting,total,other
1.0,654.868670752,2765.04403923,7918.27680206,4498.36409207
2.0,664.472592757,2579.12418544,7692.70847491,4449.11169671
3.0,670.390055378,2544.62975746,7571.74878591,4356.72897307
4.0,659.448443567,2561.03924844,7450.37137841,4229.8836864
5.0,672.423943484,2538.90515554,7298.42855158,4087.09945255
6.0,662.994807253,2659.94631084,7434.67142576,4111.73030767
7.0,922.21125517,3652.20229089,7539.24680409,2964.83325803
8.0,959.181150913,4631.24269203,7537.05909323,1946.63525028
9.0,814.270746262,4921.47581578,7573.67385825,1837.9272962
10.0,918.337507685,5321.36092311,8259.24254364,2019.54411285
11.0,992.069299901,6150.70618209,9364.14975285,2221.37427086
12.0,1030.29817279,6631.15217437,10120.1641398,2458.71379262
13.0,973.796643264,6628.20751965,10156.854718,2554.85055511
14.0,972.953429247,6692.64754132,10223.4076759,2557.80670533
15.0,976.476603885,6772.22467013,10401.3313646,2652.63009058
16.0,995.934604098,6924.5006204,10646.9055029,2726.47027836
17.0,1012.21263728,6866.07139127,10519.7916196,2641.50759101
18.0,966.595736509,6412.11667642,11063.8689328,3685.15651983
19.0,999.892991065,6196.99636305,11512.4724335,4315.58307943
20.0,960.549145876,5487.45557198,10669.9333844,4221.92866657
21.0,918.110012565,5254.42634943,10161.0489838,3988.51262182
22.0,936.037209962,4293.2083265,9497.03244213,4267.78690567
23.0,761.834930991,3462.16844833,8459.42682885,4235.42344953
24.0,776.254471301,2859.1321545,7904.81115261,4269.42452681
25.0,1144.77303104,2734.2415428,7527.98660242,3648.97202858
26.0,1188.50301643,2609.48328376,7437.58050134,3639.59420114
27.0,1159.94702714,2615.74403466,7353.64098933,3577.94992752
28.0,1154.31684971,2736.73156082,7395.27603424,3504.2276237
29.0,1194.39921943,3437.88830888,8370.94121036,3738.65368205
30.0,1107.93097648,3921.89568077,8925.19436094,3895.36770369
31.0,1230.71821457,5431.37034163,9740.87162045,3078.78306425
32.0,1571.69622579,7028.44605815,10873.829474,2273.68719004
33.0,1602.9388511,8064.06440487,12056.1049974,2389.10174146
34.0,1802.24623666,9177.79089871,13829.7429772,2849.70584179
35.0,2000.16785629,10361.6308089,15431.6473255,3069.84866029
36.0,2027.53788921,10603.8393879,15861.9805,3230.60322283
37.0,1995.77797055,10515.31379,15769.7375875,3258.645827
38.0,2060.66595106,10810.5325604,16175.0138117,3303.81530028
39.0,2075.7383971,10909.2637454,16351.9368678,3366.93472523
40.0,2135.63622267,11174.6015375,16649.8181793,3339.5804191
41.0,2163.44115077,10920.2483261,16110.4053243,3026.71584736
42.0,2139.4609184,10270.8123025,16148.2515787,3737.97835773
43.0,2117.53100251,9329.77706276,15615.0201362,4167.71207091
44.0,2131.4195253,8100.26349109,14661.1676789,4429.48466252
45.0,2047.4092539,7522.50935494,13632.9467032,4063.02809436
46.0,2218.57465645,6194.84403006,12512.3227734,4098.90408692
47.0,2000.67966289,4890.31058848,11004.0448127,4113.05456129
