hour_ending,hvac,lighting,total,other
1.0,3472.01687598,4502.23263903,15604.2319186,7629.98240365
2.0,3384.84485573,4472.26848663,15541.5313238,7684.41798149
3.0,3502.454251,4434.69778886,15468.1438738,7530.99183393
4.0,3556.7544911,4324.63653447,15088.9234413,7207.53241569
5.0,3749.37298644,4492.54613115,15485.1881136,7243.26899601
6.0,4024.1601244,4434.95100049,15336.0363764,6876.92525147
7.0,3983.05957218,4683.30921387,15453.5074186,6787.13863258
8.0,5292.54915244,5606.7812856,15988.6419643,5089.31152627
9.0,4658.10366598,5710.39729716,15989.2516071,5620.75064401
10.0,4332.03091587,5805.16378029,16071.7056701,5934.5109739
11.0,4130.07310693,5982.39250253,16531.3029213,6418.83731187
12.0,3888.01936024,6201.64469572,17149.6406876,7059.97663167
13.0,3838.93266409,6390.85639154,17665.8554446,7436.06638901
14.0,3947.21381272,6494.33756095,17936.2456903,7494.69431667
15.0,4130.75278924,6619.72326664,18297.9717832,7547.49572729
16.0,3850.59284477,6631.42166495,18456.5745609,7974.56005118
17.0,3824.94252932,6649.24765772,18673.3167787,8199.1265917
18.0,4035.50098145,5980.71506394,19462.3202641,9446.10421869
19.0,3534.8465874,5584.57819159,19246.6065568,10127.1817778
20.0,3394.16574893,5303.74022865,18548.6743971,9850.76841952
21.0,3586.49914896,5075.60978495,17767.3449516,9105.23601773
22.0,3463.83041251,4871.42285827,17089.8975208,8754.64425007
23.0,3293.59334911,4737.41216399,16621.9739312,8590.96841811
24.0,3354.12818805,4596.33085518,16168.4559537,8217.99691047
25.0,4150.13615141,4536.17894874,15399.4981853,6713.18308511
26.0,4265.91566693,4447.87527607,15336.1442057,6622.35326275
27.0,4254.3462363,4401.86179587,15271.2809876,6615.07295542
28.0,4552.31764797,4370.2920252,15204.3503783,6281.74070514
29.0,5372.9787362,4708.51890338,15653.9458105,5572.44817093
30.0,5286.86870039,5258.55960168,15948.3762677,5402.94796562
31.0,4539.66205357,6828.38982691,16974.9322166,5606.88033608
32.0,4757.1357427,8785.52010164,18545.4686329,5002.8127886
33.0,4663.62329901,9477.05110719,19362.4290352,5221.75462904
34.0,4448.8568361,9902.05110346,19923.5675372,5572.65959764
35.0,4540.48398353,10252.1953027,20751.6220423,5958.94275602
36.0,4728.84652985,10449.8157927,21365.5900472,6186.92772469
37.0,4958.23762765,10857.6873608,22213.0894419,6397.16445345
38.0,5059.82424034,11102.9923682,22544.7312782,6381.91466969
39.0,5173.46256215,11378.8473062,22849.7612695,6297.45140117
40.0,5364.96257394,11407.5378152,22610.0422753,5837.54188614
41.0,5774.87185794,11294.6799313,22156.4633776,5086.91158845
42.0,5306.4187414,10616.8853425,21796.9497686,5873.64568471
43.0,4775.46222342,9747.12900995,21107.7791766,6585.18794328
44.0,4554.09484556,8582.58485627,19958.6212498,6821.94154797
45.0,4932.58631614,7395.0812922,19040.669236,6713.00162764
46.0,4502.43178313,6438.20483508,18206.3380207,7265.70140248
47.0,4525.09907934,5706.02382557,17686.240645,7455.1177401
48.0,3341.85799944,5071.36348222,16925.6681627,8512.44668105
49.0,3295.69677611,4654.76131966,15788.9756364,7838.51754068
50.0,3165.51060895,4519.78609965,15575.618024,7890.3213154
51.0,3226.19946354,4438.05586225,15336.6275283,7672.37220256
52.0,3215.05385572,4326.06495157,14927.5062421,7386.38743481
53.0,4660.47127274,4665.35289897,15421.7769319,6095.95276018
54.0,4502.97613627,5292.51400529,15868.1731644,6072.68302284
55.0,4039.13023913,6768.81603496,16746.1718179,5938.22554383
56.0,4148.24520959,8622.6062018,18083.278691,5312.4272796
57.0,4460.3198206,9415.19332655,19175.7757097,5300.26256254
58.0,4417.04352614,9879.11888679,19889.5024513,5593.34003836
59.0,4513.02118704,10177.2590468,20615.6163719,5925.33613814
60.0,4744.48451998,10452.5514424,21380.1320166,6183.09605431
61.0,4913.74072136,10750.9225777,21974.132288,6309.46898896
