hour_ending,cooling,poolpump,plugload,other,total
1.0,20.6815606129,1048.41828,50929.7492199,118836.081513,170834.930574
2.0,23.1856060682,806.4756,45017.6812152,105041.256169,150888.59859
3.0,25.6896515236,1016.159256,41498.6487594,96830.1804386,139370.678106
4.0,25.6896515236,1161.324864,39125.2485729,91292.2466701,131604.509759
5.0,27.7763560698,1145.195352,38934.7920132,90847.8480308,130955.611752
6.0,27.7763560698,1532.30364,40250.9940954,93918.9862226,135730.060314
7.0,62.1928166453,2822.6646,42973.3152105,100271.068824,146129.241452
8.0,36.6054934037,3693.658248,46869.9325746,109363.176007,159963.372323
9.0,32.5922665521,4516.26336,50286.6098874,117335.423071,172170.888585
10.0,26.3900068724,6209.86212,53850.2108265,125650.491929,185736.954882
11.0,22.3767800208,7484.093568,56640.9662019,132162.254471,196309.691021
12.0,16.1745203412,8097.015024,57182.9624169,133426.912306,198723.064267
13.0,15.9341063844,7532.482104,55185.8467923,128766.975849,191501.238851
14.0,13.7450735563,7242.150888,51631.4961162,120473.490938,179360.883016
15.0,94.8595458819,6548.581872,49688.8531821,115940.657425,172272.952025
16.0,65.047360917,5467.904568,48788.962263,113840.911947,168162.826139
17.0,14.3503263177,4548.522384,53162.8227027,124046.586306,181772.281719
18.0,16.1745203412,3177.513864,70357.545519,164167.606211,237718.840114
19.0,16.1745203412,2419.4268,76273.3731513,177971.20402,256680.178491
20.0,0.0,2209.743144,74356.8078561,173499.218331,250065.769331
21.0,14.0041060652,1774.24632,70591.8377193,164714.288012,237094.376157
22.0,16.0908106114,1274.231448,64872.467844,151369.091636,217531.881739
23.0,16.0908106114,887.12316,55962.025029,130578.058401,187443.297401
24.0,18.5948560667,983.900232,46083.8448411,107528.971296,154615.311225
25.0,20.6815606129,1048.41828,40229.0150106,93867.7016914,135165.816543
26.0,23.1856060682,806.4756,37276.4797215,86978.4526835,125084.593611
27.0,25.6896515236,1016.159256,35812.2911883,83562.0127727,120416.152869
28.0,30.2804015251,1161.324864,35129.0206926,81967.7149494,118288.340908
29.0,27.7763560698,1145.195352,35867.0697594,83689.8294386,120729.870906
30.0,34.8711515266,1532.30364,38994.1966569,90986.4588661,131547.830315
31.0,66.8858949288,2822.6646,43852.3325262,102322.109228,149063.992249
32.0,38.4296874271,3693.658248,48522.7156821,113219.669925,165474.473542
33.0,34.4164605755,4516.26336,51828.9712227,120934.266186,177313.91723
34.0,24.2009740443,6209.86212,53497.4035059,124827.274847,184558.741447
35.0,18.3635531693,7484.093568,54462.6723231,127079.568754,189044.698198
36.0,16.1745203412,8097.015024,52910.2803618,123457.320844,184480.79075
37.0,13.7450735563,7532.482104,50964.5899608,118917.376575,177428.193714
38.0,14.3503263177,7242.150888,47090.6262909,109878.128012,164225.255517
39.0,13.7450735563,6548.581872,44846.7662529,104642.45459,156051.547789
40.0,14.3503263177,5467.904568,45664.0955412,106549.556263,157695.906698
41.0,14.3503263177,4548.522384,49837.961334,116288.576446,170689.41049
42.0,16.1745203412,3177.513864,68181.4418445,159090.03097,230465.161199
43.0,18.3635531693,2419.4268,74391.8142708,173580.899965,250410.504589
44.0,0.0,2209.743144,73502.7368391,171506.385958,247218.865941
45.0,11.5000606099,1774.24632,71171.6512584,166067.18627,239024.583909
46.0,14.0041060652,1274.231448,65849.723622,153649.355118,220787.314294
47.0,9.41335606371,887.12316,58427.2084629,136330.15308,195653.898059
48.0,9.41335606371,983.900232,47891.243241,111746.234229,160630.791058
49.0,9.41335606371,1048.41828,41027.0720247,95729.8347243,137814.738385
50.0,6.90931060834,806.4756,37957.2392631,88566.8916139,127337.515788
51.0,9.41335606371,1016.159256,36401.0930904,84935.8838776,122362.54958
52.0,9.41335606371,1161.324864,35706.6374097,83315.4872893,120192.862919
53.0,11.5000606099,1145.195352,36700.1739258,85633.7391602,123490.608499
