hour_ending,hvac,lighting,total,other
1.0,77.728814224,255.822959129,749.742183685,416.190410332
2.0,79.5451174897,221.128129901,682.129772348,381.456524958
3.0,88.5534305469,239.508640366,738.131248844,410.069177932
4.0,90.482210446,256.359883786,770.253211782,423.41111755
5.0,94.3212031608,250.40882606,747.83519196,403.105162739
6.0,93.5152379227,263.639531748,764.687300899,407.532531228
7.0,122.032526541,376.10842494,803.463241452,305.32228997
8.0,143.321785579,557.626802135,935.334056523,234.385468809
9.0,129.325125722,650.95854578,1023.38442517,243.10075367
10.0,133.357123189,684.595202942,1077.76748089,259.815154763
11.0,120.969989994,671.447873282,1034.91636439,242.498501112
12.0,99.5687277136,604.730127613,928.522077246,224.223221919
13.0,89.1153266001,585.198720026,899.87959663,225.565550004
14.0,81.6108306935,560.900696702,856.877449729,214.365922334
15.0,77.0634238431,549.217612105,841.405494321,215.124458373
16.0,76.3022441308,545.595099933,836.721330013,214.82398595
17.0,90.5900948482,592.868182286,911.545885715,228.087608581
18.0,96.8864066939,608.148656138,1054.5488191,349.513756267
19.0,99.33639736,584.043059154,1090.10655398,406.727097465
20.0,102.428996744,523.465023971,1028.63659633,402.742575619
21.0,95.2623322387,517.42066883,1005.44497567,392.761974606
22.0,97.709798463,407.048592435,909.396722106,404.638331208
23.0,90.5410967983,377.539596227,929.941542041,461.860849016
24.0,99.4941668753,324.972658168,909.735138067,485.268313024
25.0,125.576404802,259.429827412,731.227357446,346.221125232
26.0,138.852091859,259.102018188,759.33837672,361.384266674
27.0,148.898617042,282.929932596,818.834739239,387.006189601
28.0,161.82961879,313.814492712,877.465550556,401.821439055
29.0,143.398910736,330.776261538,833.889560011,359.714387736
30.0,161.364346159,439.423500209,1037.23905524,436.451208875
31.0,216.610767109,856.746859425,1559.0062852,485.648658668
32.0,351.026711922,1520.59240659,2363.52749307,491.908374559
33.0,368.398154175,1813.29952315,2718.91524294,537.217565616
34.0,416.535253307,2113.76658924,3186.62677564,656.324933094
35.0,432.430615443,2247.38100473,3345.64499078,665.833370612
36.0,426.40333806,2243.24219797,3353.07964034,683.43410431
37.0,397.13746971,2121.62817478,3176.24814442,657.48249993
38.0,373.311474476,1971.90950954,2947.85778956,602.636805542
39.0,320.137839432,1703.73901325,2549.7031761,525.826323418
40.0,283.157720605,1482.3961298,2208.57466612,443.020815712
41.0,310.355521871,1571.54200822,2317.47472202,435.577191929
42.0,276.378131875,1315.33679356,2070.42102215,478.706096715
43.0,219.739311875,934.792124071,1572.11316304,417.581727096
44.0,212.101691648,764.684050575,1394.93958097,418.153838751
45.0,185.360188318,676.380515176,1227.06468063,365.323977142
46.0,191.731755765,517.639482432,1051.87454898,342.503310784
47.0,184.543230201,450.072759372,1013.15509918,378.539109603
48.0,135.215858353,352.43532072,910.337721781,422.686542708
49.0,95.8088906748,263.413991382,720.984654164,361.761772108
50.0,99.8863202766,262.631143747,741.338169581,378.820705558
51.0,115.027521912,295.161919495,820.574460664,410.385019257
52.0,116.419234642,315.522210194,839.976130068,408.034685233
53.0,105.782694135,340.13686213,820.872462835,374.95290657
