hour_ending,cooling,poolpump,plugload,other,total
1.0,3.45245469134,1049.21544,13747.8276771,32078.2645799,46878.7601517
2.0,3.72031755532,807.0888,12452.004828,29054.6779321,42317.4918777
3.0,3.98818041931,1016.931888,11593.9048354,27052.4446161,39667.2695199
4.0,3.98818041931,1162.207872,10826.7312988,25262.3730307,37255.3003819
5.0,4.21139947263,1146.066096,10647.346607,24843.8087497,36641.4328522
6.0,4.21139947263,1533.46872,10904.3218381,25443.4176224,37885.41958
7.0,1.43720595435,2824.8108,11249.6553764,26249.1958784,40325.0992608
8.0,1.5286183472,3696.466704,11752.1200886,27421.61354,42871.7289509
9.0,1.3610289603,4519.69728,12862.4043721,30012.2768683,47395.7395495
10.0,1.10202718054,6214.58376,12761.7504842,29777.4177965,48754.8540679
11.0,0.934437793639,7489.784064,12317.1058058,28739.9135468,48547.7378544
12.0,0.67543601388,8103.171552,12352.9298742,28823.5030399,49280.2799021
13.0,1.25015960611,7538.209392,11349.2077538,26481.4847588,45370.1520642
14.0,1.15874721325,7247.657424,10755.7224902,25096.6858104,43101.2244717
15.0,13.6591444835,6553.561056,10851.0940189,25319.2193775,42737.5335969
16.0,6.11932801084,5472.062064,11346.5364279,26475.2516651,43299.969485
17.0,0.599259019833,4551.980832,13515.6462007,31536.5078017,49604.7340935
18.0,0.67543601388,3179.929872,19205.2852441,44812.3322363,67198.2227884
19.0,0.67543601388,2421.2664,20712.0493225,48328.1150858,71462.1062443
20.0,2.47029085674,2211.423312,20410.6025635,47624.7393149,70249.2354814
21.0,2.73815372072,1775.59536,19452.0102579,45388.0239352,66618.3677068
22.0,2.96137277404,1275.200304,17826.1396104,41594.3257575,60698.6270447
23.0,2.96137277404,887.79768,15181.2560128,35422.9306966,51494.9457622
24.0,3.22923563802,984.648336,12551.19053,29286.1112366,42825.1793382
25.0,3.45245469134,1049.21544,11234.3833997,26213.5612661,38500.6125605
26.0,3.72031755532,807.0888,10401.9591455,24271.2380062,35484.0062693
27.0,3.98818041931,1016.931888,9594.46887297,22387.0940369,33002.4829783
28.0,4.47926233661,1162.207872,9475.15807341,22108.7021713,32750.547379
29.0,4.21139947263,1146.066096,9853.85103186,22992.3190743,33996.4476017
30.0,4.97034425391,1533.46872,11114.6510376,25934.1857545,38587.2758564
31.0,1.5286183472,2824.8108,12255.8898988,28597.0764306,43679.3057477
32.0,1.60479534125,3696.466704,12710.6784103,29658.2496241,46066.9995337
33.0,1.43720595435,4519.69728,11800.0963086,27533.5580534,43854.788848
34.0,1.01061478769,6214.58376,10653.9877207,24859.3046815,41728.886777
35.0,0.766848406736,7489.784064,9943.55549928,23201.6294983,40635.73591
36.0,0.67543601388,8103.171552,9611.23744251,22426.2206992,40141.3051297
37.0,1.15874721325,7538.209392,9523.71999876,22222.0133304,39285.1014684
38.0,0.599259019833,7247.657424,9110.43846513,21257.689752,37616.3849001
39.0,1.15874721325,6553.561056,9048.35128494,21112.8196649,36715.890753
40.0,0.599259019833,5472.062064,9950.13125403,23216.9729261,38639.7655031
41.0,0.599259019833,4551.980832,12279.1489379,28651.3475219,45483.0765508
42.0,0.67543601388,3179.929872,18730.9143092,43705.4667213,65616.9863385
43.0,0.766848406736,2421.2664,20793.6379942,48518.4886531,71734.1598957
44.0,2.47029085674,2211.423312,21002.3360251,49005.4507252,72221.6803532
45.0,2.47029085674,1775.59536,19697.6599485,45961.2065464,67436.9321458
46.0,2.73815372072,1275.200304,18227.5508413,42530.9519629,62036.4412619
47.0,2.24707180342,887.79768,15890.2345619,37077.2139778,53857.4932915
48.0,2.24707180342,984.648336,13094.5169815,30553.8729567,44635.285346
49.0,2.24707180342,1049.21544,11367.4855035,26524.1328415,38943.0808568
50.0,1.97920893943,807.0888,10815.9616966,25237.2439589,36862.2736644
51.0,2.24707180342,1016.931888,10068.6224842,23493.4524632,34581.2539072
52.0,2.24707180342,1162.207872,9802.51411338,22872.5329312,33839.5019884
53.0,2.47029085674,1146.066096,10092.8074699,23549.8840965,34791.2279533
54.0,2.73815372072,1533.46872,11256.3680522,26264.8587885,39057.4337144
55.0,0.934437793639,2824.8108,12187.9496734,28438.549238,43452.2441492
56.0,0.934437793639,3696.466704,12648.8020919,29513.8715477,45860.0747814
57.0,0.843025400783,4519.69728,11924.4119375,27823.6278543,44268.5800972
58.0,0.599259019833,6214.58376,10548.6510977,24613.519228,41377.3533447
59.0,0.599259019833,7489.784064,9901.1075172,23102.5842068,40494.075047
60.0,1.25015960611,8103.171552,9276.01615545,21644.037696,39024.4755631
61.0,13.4419596064,7538.209392,9292.84491831,21683.3048094,38527.8010793
62.0,70.2007060048,7247.657424,9286.5517767,21668.6208123,38273.030719
63.0,5.46842742456,6553.561056,9215.54599266,21502.9406495,37277.5161256
