hour_ending,total,pumping,other
151.0,1861.8524607,1489.48196856,372.37049214
152.0,2445.38443301,1956.30754641,489.076886602
153.0,2490.91226995,1992.72981596,498.18245399
154.0,2677.91364466,2142.33091573,535.582728932
155.0,2688.13211472,2150.50569178,537.626422944
156.0,2412.33459582,1929.86767666,482.466919164
157.0,2277.06633362,1821.6530669,455.413266724
158.0,2002.85385793,1602.28308634,400.570771586
159.0,1212.01846807,969.614774456,242.403693614
160.0,1332.0770603,1065.66164824,266.41541206
161.0,888.905723067,711.124578454,177.781144613
162.0,695.901418753,556.721135002,139.180283751
163.0,1158.39679344,926.717434752,231.679358688
164.0,1331.3688495,1065.0950796,266.2737699
165.0,1940.83482671,1552.66786137,388.166965342
166.0,2050.74239752,1640.59391802,410.148479504
167.0,1950.95212381,1560.76169905,390.190424762
168.0,2009.36265239,1607.49012191,401.872530478
169.0,2126.04881226,1700.83904981,425.209762452
170.0,2003.66324169,1602.93059335,400.732648338
171.0,1904.07531392,1523.26025114,380.815062784
172.0,1767.3569058,1413.88552464,353.47138116
173.0,997.700391198,798.160312958,199.54007824
174.0,645.483554879,516.386843903,129.096710976
175.0,1069.56692492,855.653539936,213.913384984
176.0,1284.82928285,1027.86342628,256.96585657
177.0,1328.90697388,1063.1255791,265.781394776
178.0,2331.86835957,1865.49468766,466.373671914
179.0,2401.13812037,1920.9104963,480.227624074
180.0,2030.27173306,1624.21738645,406.054346612
181.0,2333.65574872,1866.92459898,466.731149744
182.0,2381.510564,1905.2084512,476.3021128
183.0,1727.86572279,1382.29257823,345.573144558
184.0,1187.33226315,949.86581052,237.46645263
185.0,938.750273438,751.00021875,187.750054688
186.0,706.524580706,565.219664565,141.304916141
187.0,675.80172185,540.64137748,135.16034437
188.0,651.486484491,521.189187593,130.297296898
189.0,1870.45216323,1496.36173058,374.090432646
190.0,2128.07227168,1702.45781734,425.614454336
191.0,3127.93101959,2502.34481567,625.586203918
192.0,3319.88986987,2655.9118959,663.977973974
193.0,3413.03645183,2730.42916146,682.607290366
194.0,2982.34311435,2385.87449148,596.46862287
195.0,2446.63223299,1957.30578639,489.326446598
196.0,2447.03692487,1957.6295399,489.407384974
197.0,1301.21930415,1040.97544332,260.24386083
198.0,1000.1285425,800.102834,200.0257085
199.0,754.581741923,603.665393538,150.916348385
200.0,2145.17050378,1716.13640302,429.034100756
201.0,2854.69654929,2283.75723943,570.939309858
202.0,2676.73329333,2141.38663466,535.346658666
203.0,2723.94734645,2179.15787716,544.78946929
204.0,2263.81267442,1811.05013954,452.762534884
205.0,2316.32144636,1853.05715709,463.264289272
206.0,1526.26171594,1221.00937275,305.252343188
207.0,1262.73985085,1010.19188068,252.54797017
208.0,1129.22525348,903.380202784,225.845050696
209.0,806.888167922,645.510534338,161.377633584
210.0,721.531904735,577.225523788,144.306380947
211.0,972.575770071,778.060616057,194.515154014
212.0,1463.60192258,1170.88153806,292.720384516
213.0,2006.02394435,1604.81915548,401.20478887
214.0,2118.19104485,1694.55283588,423.63820897
215.0,2077.0810943,1661.66487544,415.41621886
216.0,1901.41109235,1521.12887388,380.28221847
217.0,1410.72218308,1128.57774646,282.144436616
218.0,1395.37761581,1116.30209265,279.075523162
219.0,1261.28970494,1009.03176395,252.257940988
220.0,1169.0199554,935.21596432,233.80399108
221.0,812.48640565,649.98912452,162.49728113
222.0,1219.43781927,975.550255416,243.887563854
223.0,1920.36416225,1536.2913298,384.07283245
224.0,2080.65587261,1664.52469809,416.131174522
225.0,2447.61023837,1958.0881907,489.522047674
226.0,2477.22019455,1981.77615564,495.44403891
227.0,2599.4371435,2079.5497148,519.8874287
228.0,1956.48291289,1565.18633031,391.296582578
229.0,1480.32918712,1184.2633497,296.065837424
230.0,1512.56964054,1210.05571243,302.513928108
231.0,1088.31764888,870.654119104,217.663529776
232.0,1191.51407928,953.211263424,238.302815856
233.0,863.713653292,690.970922634,172.742730658
234.0,1175.46130122,940.369040976,235.092260244
235.0,1337.6415737,1070.11325896,267.52831474
236.0,1315.687039,1052.5496312,263.1374078
237.0,1900.331914,1520.2655312,380.0663828
238.0,2174.47694104,1739.58155283,434.895388208
239.0,2042.47993823,1633.98395058,408.495987646
240.0,1356.76326522,1085.41061218,271.352653044
241.0,1221.46127869,977.169022952,244.292255738
242.0,1230.76919202,984.615353616,246.153838404
243.0,1152.15779357,921.726234856,230.431558714
244.0,1213.09764642,970.478117136,242.619529284
245.0,1058.1343792,846.50750336,211.62687584
246.0,1849.8803258,1479.90426064,369.97606516
247.0,1953.81869132,1563.05495306,390.763738264
248.0,2259.42851234,1807.54280987,451.885702468
249.0,2428.25247659,1942.60198127,485.650495318
250.0,2348.62934843,1878.90347874,469.725869686
251.0,1474.02273859,1179.21819087,294.804547718
252.0,953.454078555,762.763262844,190.690815711
253.0,2077.7893051,1662.23144408,415.55786102
254.0,2362.4225968,1889.93807744,472.48451936
255.0,1479.55352767,1183.64282214,295.910705534
256.0,552.809113457,442.247290766,110.561822691
257.0,1149.08888011,919.271104088,229.817776022
258.0,1296.26182857,1037.00946286,259.252365714
259.0,1294.71050968,1035.76840774,258.942101936
260.0,1292.34980703,1033.87984562,258.469961406
261.0,1881.88470895,1505.50776716,376.37694179
262.0,1959.18085878,1567.34468702,391.836171756
263.0,1621.19568705,1296.95654964,324.23913741
264.0,1191.95249549,953.561996392,238.390499098
265.0,1398.48025359,1118.78420287,279.696050718
266.0,1228.10497045,982.48397636,245.62099409
267.0,1142.20911809,913.767294472,228.441823618
268.0,1221.1914841,976.95318728,244.23829682
269.0,1752.88917095,1402.31133676,350.57783419
270.0,1784.11789466,1427.29431573,356.823578932
271.0,1579.95083921,1263.96067137,315.990167842
272.0,1741.01820902,1392.81456722,348.203641804
273.0,1551.62240734,1241.29792587,310.324481468
274.0,2152.28633607,1721.82906886,430.457267214
275.0,2247.2540315,1797.8032252,449.4508063
276.0,2120.58547183,1696.46837746,424.117094366
277.0,2115.32447734,1692.25958187,423.064895468
278.0,1995.77174996,1596.61739997,399.154349992
279.0,2064.97406211,1651.97924969,412.994812422
280.0,2857.09097627,2285.67278102,571.418195254
281.0,2516.2055127,2012.96441016,503.24110254
282.0,2501.53543191,2001.22834553,500.307086382
283.0,1403.80869673,1123.04695738,280.761739346
284.0,1261.35715358,1009.08572286,252.271430716
285.0,1145.27803154,916.222425232,229.055606308
286.0,1307.4245797,1045.93966376,261.48491594
287.0,1297.5770772,1038.06166176,259.51541544
288.0,1232.42168388,985.937347104,246.484336776
289.0,1281.96271534,1025.57017227,256.392543068
290.0,1310.52721748,1048.42177398,262.105443496
291.0,1155.73257188,924.586057504,231.146514376
292.0,1153.13579895,922.50863916,230.62715979
293.0,1036.6182607,829.29460856,207.32365214
294.0,976.926207823,781.540966258,195.385241565
295.0,1129.62994536,903.703956288,225.925989072
296.0,2276.08832823,1820.87066258,455.217665646
297.0,2533.94450695,2027.15560556,506.78890139
298.0,2465.24805965,1972.19844772,493.04961193
299.0,2454.72607066,1963.78085653,490.945214132
300.0,2262.02528526,1809.62022821,452.405057052
301.0,2229.51503725,1783.6120298,445.90300745
302.0,2503.12047512,2002.4963801,500.624095024
303.0,2466.69820556,1973.35856445,493.339641112
304.0,2295.10884678,1836.08707742,459.021769356
305.0,1792.78504584,1434.22803667,358.557009168
306.0,1322.49935238,1057.9994819,264.499870476
307.0,1190.43490092,952.347920736,238.086980184
308.0,1185.91584155,948.73267324,237.18316831
309.0,1782.29678118,1425.83742494,356.459356236
310.0,1920.09436766,1536.07549413,384.018873532
311.0,1813.08708868,1450.46967094,362.617417736
312.0,1838.07681252,1470.46145002,367.615362504
313.0,1956.65153451,1565.32122761,391.330306902
314.0,1931.32456744,1545.05965395,386.264913488
315.0,1799.76598084,1439.81278467,359.953196168
316.0,1699.03142606,1359.22514085,339.806285212
317.0,1609.93176295,1287.94541036,321.98635259
318.0,1643.85843255,1315.08674604,328.77168651
319.0,1827.35247759,1461.88198207,365.470495518
320.0,2227.62647513,1782.1011801,445.525295026
321.0,1870.85685512,1496.6854841,374.171371024
322.0,1677.54903189,1342.03922551,335.509806378
323.0,1575.16198525,1260.1295882,315.03239705
324.0,1434.29548532,1147.43638826,286.859097064
325.0,1638.52998941,1310.82399153,327.705997882
326.0,1551.82475328,1241.45980262,310.364950656
327.0,2023.45941968,1618.76753574,404.691883936
328.0,1645.0725082,1316.05800656,329.01450164
329.0,1689.55489111,1351.64391289,337.910978222
330.0,1439.8262744,1151.86101952,287.96525488
331.0,1410.72218308,1128.57774646,282.144436616
332.0,1376.42454592,1101.13963674,275.284909184
333.0,2060.21893247,1648.17514598,412.043786494
334.0,2148.71155776,1718.96924621,429.742311552
335.0,2285.63231183,1828.50584946,457.126462366
336.0,2065.54737561,1652.43790049,413.109475122
337.0,1624.02853024,1299.22282419,324.805706048
338.0,1593.77781191,1275.02224953,318.755562382
339.0,1374.87322703,1099.89858162,274.974645406
340.0,1285.43632068,1028.34905654,257.087264136
341.0,1298.11666637,1038.4933331,259.623333274
342.0,1928.72779452,1542.98223562,385.745558904
343.0,2085.10748334,1668.08598667,417.021496668
344.0,2700.94735772,2160.75788618,540.189471544
345.0,2807.92091237,2246.3367299,561.584182474
346.0,2943.99855834,2355.19884667,588.799711668
347.0,2709.24354134,2167.39483307,541.848708268
348.0,2414.76274713,1931.8101977,482.952549426
349.0,2455.70407605,1964.56326084,491.14081521
350.0,1718.72643108,1374.98114486,343.745286216
351.0,1600.92736853,1280.74189482,320.185473706
352.0,1617.04759524,1293.63807619,323.409519048
353.0,1379.59463234,1103.67570587,275.918926468
354.0,748.039223133,598.431378506,149.607844627
355.0,689.831040494,551.864832395,137.966208099
356.0,1309.68410939,1047.74728751,261.936821878
357.0,2201.15288105,1760.92230484,440.23057621
358.0,2253.25696111,1802.60556889,450.651392222
359.0,2243.24083698,1794.59266958,448.648167396
360.0,2287.21735504,1829.77388403,457.443471008
361.0,2415.13371469,1932.10697175,483.026742938
362.0,2266.61179328,1813.28943462,453.322358656
363.0,1371.77058925,1097.4164714,274.35411785
364.0,1384.01251874,1107.21001499,276.802503748
365.0,1260.04190496,1008.03352397,252.008380992
366.0,1303.10786628,1042.48629302,260.621573256
367.0,1374.9744,1099.97952,274.99488
368.0,1801.24985108,1440.99988086,360.249970216
369.0,2786.53969117,2229.23175294,557.307938234
370.0,2767.95758883,2214.36607106,553.591517766
371.0,2712.31245479,2169.84996383,542.462490958
372.0,2502.27736703,2001.82189362,500.455473406
373.0,1956.2131183,1564.97049464,391.24262366
374.0,2092.42566157,1673.94052926,418.485132314
375.0,1902.72634098,1522.18107278,380.545268196
376.0,989.437931901,791.550345521,197.88758638
377.0,898.382258016,718.705806413,179.676451603
378.0,785.372049426,628.297639541,157.074409885
379.0,680.152159603,544.121727682,136.030431921
380.0,642.347192778,513.877754222,128.469438556
381.0,1241.02138642,992.817109136,248.204277284
382.0,1839.39206114,1471.51364891,367.878412228
383.0,3274.12596267,2619.30077014,654.825192534
384.0,3473.33554253,2778.66843402,694.667108506
385.0,3621.48649638,2897.1891971,724.297299276
386.0,3503.01294735,2802.41035788,700.60258947
387.0,3381.80772812,2705.4461825,676.361545624
388.0,2543.96063107,2035.16850486,508.792126214
389.0,2503.82868592,2003.06294874,500.765737184
390.0,1500.86730023,1200.69384018,300.173460046
391.0,1266.95539131,1013.56431305,253.391078262
392.0,1763.84957614,1411.07966091,352.769915228
393.0,1775.95660833,1420.76528666,355.191321666
394.0,2640.2098508,2112.16788064,528.04197016
395.0,2471.79057844,1977.43246275,494.358115688
396.0,2482.44746471,1985.95797177,496.489492942
397.0,2684.92830398,2147.94264318,536.985660796
398.0,2233.4270588,1786.74164704,446.68541176
399.0,2144.76581189,1715.81264951,428.953162378
400.0,1298.21783934,1038.57427147,259.643567868
401.0,1092.63436231,874.107489848,218.526872462
402.0,560.363361957,448.290689566,112.072672391
403.0,512.103854798,409.683083838,102.42077096
404.0,503.672773883,402.938219106,100.734554777
405.0,1136.88067495,909.50453996,227.37613499
406.0,1956.61781019,1565.29424815,391.323562038
407.0,2048.48286784,1638.78629427,409.696573568
408.0,2039.71454369,1631.77163495,407.942908738
409.0,2181.96374089,1745.57099271,436.392748178
410.0,2122.33913666,1697.87130933,424.467827332
411.0,1949.63687519,1559.70950015,389.927375038
412.0,1420.56968559,1136.45574847,284.113937118
413.0,1155.26043134,924.208345072,231.052086268
414.0,1110.54197817,888.433582536,222.108395634
415.0,1420.97437747,1136.77950198,284.194875494
416.0,1667.1619402,1333.72955216,333.43238804
417.0,1521.67520793,1217.34016634,304.335041586
418.0,2095.79809394,1676.63847515,419.159618788
419.0,3636.35892311,2909.08713849,727.271784622
420.0,3417.28571661,2733.82857329,683.457143322
421.0,3246.16849835,2596.93479868,649.23369967
422.0,2733.96347058,2187.17077646,546.792694116
423.0,1353.42455718,1082.73964574,270.684911436
424.0,565.792978067,452.634382454,113.158595613
425.0,610.140463682,488.112370946,122.028092736
426.0,547.919086526,438.335269221,109.583817305
427.0,870.222447758,696.177958206,174.044489552
428.0,795.624243819,636.499395055,159.124848764
429.0,1429.81015027,1143.84812022,285.962030054
430.0,1663.75578351,1331.00462681,332.751156702
431.0,1686.85694522,1349.48555618,337.371389044
432.0,1632.39216251,1305.91373001,326.478432502
433.0,1863.133985,1490.507188,372.626797
434.0,1734.67803617,1387.74242894,346.935607234
435.0,1499.48460296,1199.58768237,299.896920592
436.0,1488.38930047,1190.71144038,297.677860094
437.0,1396.15327526,1116.92262021,279.230655052
438.0,1447.14445263,1157.7155621,289.428890526
439.0,1479.82332226,1183.85865781,295.964664452
440.0,1633.13409763,1306.5072781,326.626819526
441.0,1696.53582611,1357.22866089,339.307165222
442.0,1654.24552424,1323.39641939,330.849104848
443.0,1724.89798231,1379.91838585,344.979596462
444.0,1669.21912394,1335.37529915,333.843824788
445.0,1653.36869182,1322.69495346,330.673738364
446.0,1599.24115235,1279.39292188,319.84823047
447.0,1274.71198575,1019.7695886,254.94239715
448.0,916.593392793,733.274714234,183.318678559
449.0,836.363226802,669.090581442,167.27264536
450.0,745.611071829,596.488857463,149.122214366
451.0,1116.34256184,893.074049472,223.268512368
452.0,1187.50088476,950.000707808,237.500176952
453.0,1806.64574286,1445.31659429,361.329148572
454.0,1948.76004277,1559.00803422,389.752008554
455.0,1903.3333788,1522.66670304,380.66667576
456.0,1938.74391865,1550.99513492,387.74878373
457.0,2095.86554258,1676.69243406,419.173108516
458.0,2031.7556033,1625.40448264,406.35112066
459.0,1807.79236987,1446.2338959,361.558473974
460.0,1700.14432874,1360.11546299,340.028865748
461.0,1675.18832923,1340.15066338,335.037665846
462.0,1705.5064962,1364.40519696,341.10129924
463.0,1914.96827046,1531.97461637,382.993654092
464.0,1886.60611426,1509.28489141,377.321222852
465.0,2005.3831822,1604.30654576,401.07663644
466.0,2201.11915673,1760.89532538,440.223831346
467.0,1820.9448561,1456.75588488,364.18897122
468.0,1791.06510533,1432.85208426,358.213021066
469.0,2097.51803444,1678.01442755,419.503606888
470.0,2294.73787921,1835.79030337,458.947575842
471.0,1925.89495133,1540.71596106,385.178990266
472.0,1963.36267492,1570.69013994,392.672534984
473.0,1711.17218258,1368.93774606,342.234436516
474.0,1397.6371455,1118.1097164,279.5274291
475.0,1199.87771155,959.90216924,239.97554231
476.0,1170.67244726,936.537957808,234.134489452
477.0,1674.91853464,1339.93482771,334.983706928
478.0,1847.11493126,1477.69194501,369.422986252
479.0,2957.69063375,2366.152507,591.53812675
480.0,3149.04244621,2519.23395697,629.808489242
481.0,3300.73445403,2640.58756322,660.146890806
482.0,3146.37822464,2517.10257971,629.275644928
483.0,3066.51902621,2453.21522097,613.303805242
484.0,3001.6671518,2401.33372144,600.33343036
485.0,2591.57937608,2073.26350086,518.315875216
486.0,1608.41416838,1286.7313347,321.682833676
487.0,1768.13256524,1414.50605219,353.626513048
488.0,2211.43879977,1769.15103982,442.287759954
489.0,2044.46967332,1635.57573866,408.893934664
490.0,2136.60452557,1709.28362046,427.320905114
491.0,1754.03579795,1403.22863836,350.80715959
492.0,1729.61938762,1383.6955101,345.923877524
493.0,1761.25280322,1409.00224258,352.250560644
494.0,1739.97275499,1391.97820399,347.994550998
495.0,1691.20738297,1352.96590638,338.241476594
496.0,1568.28222323,1254.62577858,313.656444646
497.0,1097.62556221,878.100449768,219.525112442
498.0,575.876550842,460.701240674,115.175310168
499.0,506.202098157,404.961678526,101.240419631
500.0,497.19770374,397.758162992,99.439540748
501.0,1149.02143147,919.217145176,229.804286294
502.0,1141.19738838,912.957910704,228.239477676
503.0,1821.78796419,1457.43037135,364.357592838
504.0,1791.03138101,1432.82510481,358.206276202
505.0,1853.5900014,1482.87200112,370.71800028
506.0,1909.606103,1527.6848824,381.9212206
507.0,1755.78946278,1404.63157022,351.157892556
508.0,1614.34964935,1291.47971948,322.86992987
509.0,1782.80264604,1426.24211683,356.560529208
510.0,1471.93183052,1177.54546442,294.386366104
511.0,1752.31585745,1401.85268596,350.46317149
512.0,1998.73949044,1598.99159235,399.747898088
513.0,1880.56946033,1504.45556826,376.113892066
514.0,1793.79677555,1435.03742044,358.75935511
515.0,2195.11622712,1756.0929817,439.023245424
516.0,2014.9271658,1611.94173264,402.98543316
517.0,2322.35810029,1857.88648023,464.471620058
518.0,1826.37447221,1461.09957777,365.274894442
519.0,1905.79525443,1524.63620354,381.159050886
520.0,1936.58556193,1549.26844954,387.317112386
521.0,1599.1737037,1279.33896296,319.83474074
522.0,1535.29983468,1228.23986774,307.059966936
523.0,1406.13567506,1124.90854005,281.227135012
524.0,1370.52278927,1096.41823142,274.104557854
525.0,1942.62221587,1554.0977727,388.524443174
526.0,2279.12351736,1823.29881389,455.824703472
527.0,1575.36433119,1260.29146495,315.072866238
528.0,1340.30579527,1072.24463622,268.061159054
529.0,1408.1928588,1126.55428704,281.63857176
530.0,1435.23976638,1148.1918131,287.047953276
531.0,1282.46858019,1025.97486415,256.493716038
532.0,1882.28940084,1505.83152067,376.457880168
533.0,1901.3436437,1521.07491496,380.26872874
534.0,1952.67206432,1562.13765146,390.534412864
535.0,1987.98143119,1590.38514495,397.596286238
536.0,2634.61161307,2107.68929046,526.922322614
537.0,2781.21124803,2224.96899842,556.242249606
538.0,2793.52062617,2234.81650094,558.704125234
539.0,2646.88726689,2117.50981351,529.377453378
540.0,2442.72021144,1954.17616915,488.544042288
541.0,2415.36978495,1932.29582796,483.07395699
542.0,2253.96517191,1803.17213753,450.793034382
543.0,2208.7745782,1767.01966256,441.75491564
544.0,2085.41100225,1668.3288018,417.08220045
545.0,1618.05932495,1294.44745996,323.61186499
546.0,818.725405527,654.980324422,163.745081105
547.0,654.049533089,523.239626471,130.809906618
548.0,635.905846959,508.724677567,127.181169392
549.0,1197.58445754,958.067566032,239.516891508
550.0,1284.72810988,1027.7824879,256.945621976
551.0,2903.19212671,2322.55370137,580.638425342
552.0,3247.45002265,2597.96001812,649.49000453
553.0,3460.92499143,2768.73999314,692.184998286
554.0,3291.4265407,2633.14123256,658.28530814
555.0,3184.41926173,2547.53540938,636.883852346
556.0,3099.63631204,2479.70904963,619.927262408
557.0,2147.96962264,1718.37569811,429.593924528
558.0,1571.48603397,1257.18882718,314.297206794
559.0,1866.8436606,1493.47492848,373.36873212
560.0,2192.72180014,1754.17744011,438.544360028
561.0,2740.13502181,2192.10801745,548.027004362
562.0,2310.79065728,1848.63252582,462.158131456
563.0,1840.77475841,1472.61980673,368.154951682
564.0,1290.12400167,1032.09920134,258.024800334
565.0,1591.07986602,1272.86389282,318.215973204
566.0,1670.80416716,1336.64333373,334.160833432
567.0,1524.13708355,1219.30966684,304.82741671
568.0,2076.91247269,1661.52997815,415.382494538
569.0,1581.70450404,1265.36360323,316.340900808
570.0,1273.32928848,1018.66343078,254.665857696
571.0,1281.25450454,1025.00360363,256.250900908
572.0,1267.15773725,1013.7261898,253.43154745
573.0,1730.76601463,1384.6128117,346.153202926
574.0,2044.77319224,1635.81855379,408.954638448
575.0,2003.32599846,1602.66079877,400.665199692
576.0,1904.95214634,1523.96171707,380.990429268
577.0,1895.74540598,1516.59632478,379.149081196
578.0,1857.02988241,1485.62390593,371.405976482
579.0,1852.8817906,1482.30543248,370.57635812
580.0,1191.1093874,952.88750992,238.22187748
581.0,983.53617526,786.828940208,196.707235052
582.0,914.064068518,731.251254814,182.812813704
583.0,1139.44372355,911.55497884,227.88874471
584.0,1684.46251824,1347.57001459,336.892503648
585.0,2117.58400702,1694.06720562,423.516801404
586.0,2428.79206577,1943.03365262,485.758413154
587.0,2319.72760305,1855.78208244,463.94552061
588.0,2689.81833091,2151.85466473,537.963666182
589.0,3137.64362481,2510.11489985,627.528724962
