hour_ending,hvac,lighting,total,other
1.0,6.44078487917,31.8814577567,90.1891940264,51.8669513905
2.0,6.32287850675,29.1127745813,85.656571741,50.220918653
3.0,6.23543189046,28.749908906,84.2088322441,49.2234914477
4.0,6.13483744593,29.0625879899,83.1980044576,48.0005790218
5.0,6.24523506947,29.2657136159,82.6225478866,47.1115992013
6.0,8.51664536643,43.2590453908,118.64528406,66.8695933032
7.0,10.6571249744,49.4741723058,100.294097635,40.1628003551
8.0,11.1968879866,65.6674106346,104.46606878,27.601770159
9.0,9.68848856912,71.2078917291,107.488998613,26.5926183147
10.0,9.97481174565,65.6008370194,100.472246856,24.8965980911
11.0,10.1331159302,69.0078673249,104.063698863,24.9227156077
12.0,10.2497538321,69.9989977273,106.203140277,25.954388718
13.0,10.5913028808,76.1252005124,116.059053428,29.3425500349
14.0,10.548279045,75.7798463667,115.289787888,28.9616624765
15.0,10.1588592152,72.9321509067,111.657991799,28.5669816772
16.0,10.0777983949,72.5456243099,111.187719157,28.5642964524
17.0,10.83364058,77.416285275,118.03343575,29.783509895
18.0,10.1295539529,71.6589845647,122.972220521,41.1836820038
19.0,10.2256339278,67.4049878895,124.571398956,46.9407771384
20.0,10.6147653005,66.0905800612,127.553996597,50.8486512356
21.0,10.0937591262,62.6765037078,120.346536533,47.5762736988
22.0,10.3137026056,51.6943052434,113.396215044,51.3882071953
23.0,9.21131024245,46.8683244987,113.415724416,57.3360896745
24.0,10.8144698378,45.2825598734,123.715615112,67.6185854005
25.0,15.5981709644,40.84478731,110.952219462,54.509261188
26.0,22.177913369,53.9085692551,151.275818871,75.1893362466
27.0,20.6115213884,52.3023809895,144.455803187,71.5419008093
28.0,19.8699789073,54.3851387962,143.892165201,69.6370474972
29.0,23.7631112025,77.6970596447,185.954596502,84.494425655
30.0,21.2448719112,89.8168271221,200.270998846,89.2092998125
31.0,19.3102303342,97.10323181,171.456621932,55.0431597877
32.0,28.1086306862,142.677416195,216.941884291,46.1558374107
33.0,23.6770035403,132.097463187,194.910349516,39.135882788
34.0,28.0092258734,151.200939217,226.15808584,46.9479207498
35.0,29.1713434833,156.858949163,232.503019172,46.4727265258
36.0,29.2434775433,157.760343173,235.067645001,48.0638242851
37.0,31.5698117447,170.029864666,254.291124334,52.691447923
38.0,29.3508656,158.105646923,235.775302782,48.3187902584
39.0,30.0859097903,161.617972459,241.584165319,49.8802830689
40.0,24.511097916,131.520981893,195.337722551,39.3056427429
41.0,26.6606215268,137.997489912,202.906251696,38.2481402565
42.0,30.1453839617,149.140688523,233.564609521,54.2785370362
43.0,26.3620051942,120.267924241,200.354908739,53.7249793036
44.0,27.3194474384,107.922515675,194.257466554,59.0155034401
45.0,23.0223782402,87.2768966922,157.438928274,47.1396533413
46.0,27.4156381619,79.155652937,158.945721795,52.3744306962
47.0,31.0323076491,78.2702535191,175.132699648,65.83013848
48.0,25.4501642676,69.5277398125,178.364665383,83.3867613032
49.0,16.8114007299,49.4206740458,134.104364049,67.8722892729
50.0,16.6911364865,46.0913633512,129.264953273,66.4824534355
51.0,20.756800954,56.3177967623,155.377314233,78.3027165169
52.0,23.8857268915,68.4013036666,180.743891943,88.4568613852
53.0,23.7009487314,81.9520116936,195.993492149,90.3405317242
54.0,19.2512844494,82.1459622951,183.049685796,81.652439051
55.0,20.4084378717,105.589417602,186.2313034,60.2334479261
56.0,28.4587046426,151.148289461,229.24308628,49.6360921769
57.0,25.7638264852,147.004726508,216.046509759,43.2779567663
58.0,29.774836378,157.597442933,234.900267999,47.5279886884
59.0,29.1338229969,156.934875393,232.160799614,46.0921012236
60.0,29.2501058661,155.913950815,232.618496003,47.4544393225
61.0,29.5715031149,156.997837298,234.572513276,48.0031728633
62.0,26.8418670802,141.189844372,210.200347721,42.1686362692
63.0,28.4962721255,148.664499296,221.876601537,44.7158301152
64.0,25.5101239299,132.823572443,197.201956142,38.8682597696
65.0,26.54536921,135.325224114,198.91995714,37.0493638161
66.0,29.1075071943,141.490200016,221.509829564,50.9121223534
