hour_ending,hvac,lighting,total,other
1.0,19.2650848125,25.4973444393,87.9730549589,43.2106257071
2.0,16.2411880539,21.9137079427,75.8078436806,37.652947684
3.0,15.4240592952,20.191614635,69.9050194888,34.2893455586
4.0,16.7006099154,21.0082250789,72.7215954991,35.0127605048
5.0,15.9324533975,19.9040117403,67.9274235667,32.0909584289
6.0,18.9843754004,21.7731481195,74.5194099737,33.7618864538
7.0,18.8783323027,23.1338436446,75.5381715094,33.5259955621
8.0,23.5564923323,25.9446114131,73.0511948195,23.5500910742
9.0,19.6325265906,24.715999517,68.6765129312,24.3279868236
10.0,11.8976269578,16.19364106,44.6457261202,16.5544581024
11.0,10.3289898316,15.1235043754,41.679332237,16.2268380301
12.0,8.24549235229,13.252890131,36.5855245589,15.0871420756
13.0,8.64605646592,14.4925463357,40.0013720607,16.8627692591
14.0,10.1523187732,16.8153360153,46.3731448918,19.4054901033
15.0,7.294642429,11.7442220879,32.429071699,13.3902071821
16.0,6.81945911776,11.827510023,32.8700413113,14.2230721706
17.0,7.38684587877,12.9412749378,36.2858888131,15.9577679965
18.0,11.398106384,17.0481954081,55.3726858188,26.9263840267
19.0,14.1616163692,22.6570130965,77.905293901,41.0866644354
20.0,11.7377793972,18.6059780728,64.9011025344,34.5573450644
21.0,14.9812116339,21.5351339391,75.1486450399,38.6322994669
22.0,17.1101649058,24.4556224408,85.5160418436,43.950254497
23.0,13.8487384693,20.2866356641,70.9237810245,36.7884068911
24.0,14.0464763129,19.616570805,68.7364400803,35.0733929624
25.0,16.6454330617,18.4919589658,62.5040165682,27.3666245407
26.0,18.5620433488,19.6778673763,67.5378970972,29.2979863721
27.0,15.1478149266,16.1079295624,55.4625765426,24.2068320536
28.0,18.1771525818,18.1986194241,62.5339801428,26.1582081368
29.0,17.3823098634,15.6699083799,51.5972754221,18.5450571788
30.0,17.8301739311,18.6204898139,55.5824308409,19.1317670958
31.0,15.6808725918,24.5595365635,60.4065663478,20.1661571925
32.0,13.8582437713,26.7572517608,55.8521030121,15.23660748
33.0,11.651936495,24.3637782105,49.4398980525,13.424183347
34.0,12.9766134978,29.1993675928,58.6087518732,16.4327707826
35.0,10.1819578358,23.1787755129,46.8330670643,13.4723337156
36.0,7.37824484505,16.4070551153,33.4992763774,9.71397641708
37.0,6.8588190259,15.1097433678,30.870965821,8.90240342729
38.0,13.8496325913,30.5938369286,62.0285718259,17.585102306
39.0,18.4617241461,40.9881389765,82.1341303672,22.6842672446
40.0,19.3467997085,41.536503568,82.1386419227,21.2553386462
41.0,9.10539920001,17.981701101,35.1857205601,8.09862025905
42.0,9.30628342359,18.8167600046,38.5331569064,10.4101134782
43.0,16.3645659319,33.7948234065,72.9912676703,22.831878332
44.0,17.6643888675,33.6465068951,78.0551117739,26.7442160113
45.0,17.2137863339,26.0801424132,66.9685891803,23.6746604332
46.0,16.8757744768,24.3927100424,68.7963672295,27.5278827103
47.0,14.7567779964,18.8561708007,58.2491889783,24.6362401812
48.0,9.67971000241,14.9558868286,49.7395337983,25.1039369673
49.0,10.0643474655,14.4584779834,48.8705901356,24.3477646868
50.0,9.00720261802,13.121488317,45.0352525897,22.9065616547
51.0,9.27584059599,12.9838092421,44.7056532693,22.4460034313
52.0,9.86772625199,13.542699375,46.5334313185,23.1230056915
53.0,14.3509749418,14.5626080742,47.9417193237,19.0281363077
54.0,11.6497562548,13.8864176839,41.469587215,15.9334132763
55.0,11.9194368596,20.2737844523,49.9792423949,17.786021083
56.0,9.87707988205,20.7722343049,43.4471831371,12.7978689502
57.0,8.88312777067,18.9705815813,38.5331569064,10.6794475544
58.0,7.20458724574,16.2916576246,32.7202234384,9.22397856806
59.0,6.54812745382,14.9127982587,30.1433560248,8.68243031225
60.0,22.1780779748,49.2853681417,100.617683431,29.1542373145
61.0,12.8478287035,28.3083966873,57.769771785,16.6135463942
62.0,15.7859955311,34.6785130689,70.1147645109,19.6502559109
63.0,9.98026915658,21.794716739,43.4771467117,11.7021608161
64.0,11.8430020066,24.9699515821,49.2086734623,12.3957198736
65.0,14.494109641,28.3762262407,55.4925401172,12.6222042355
66.0,18.9441245765,38.2644610463,78.5045653925,21.2959797698
67.0,19.7133095898,40.4567185493,87.613492064,27.4434639249
68.0,20.1170742908,37.2933524008,86.7745119759,29.3640852842
69.0,23.1566185844,35.1408092734,90.5499223726,32.2524945148
70.0,20.9710657454,29.9674201352,84.6171346063,33.6786487257
71.0,19.8198345299,25.6643970018,79.2836183315,33.7993867997
72.0,12.9875602714,20.0553036629,66.6989170091,33.6560530748
73.0,11.2554470852,16.3811364768,55.9419937358,28.3054101739
74.0,11.3186737376,16.4776344559,56.780973824,28.9846656305
75.0,10.1099552553,14.6553188362,50.6084774611,25.8432033695
76.0,9.83339939445,14.2951330079,49.2601166051,25.1315842028
77.0,12.9619645336,15.3051723894,50.5185867373,22.2514498143
78.0,11.8110844736,15.651765167,46.7731399152,19.3102902746
79.0,11.9978023819,23.1053730557,56.6910831002,21.5879076626
80.0,12.5855193884,26.9706074548,55.9419937358,16.3858668925
81.0,8.14500641775,18.8789862598,38.0837032877,11.0597106101
82.0,16.058707778,35.9387549507,71.6429068143,19.6454440856
83.0,12.966929596,29.3887934212,58.9683147681,16.6125917509
84.0,15.9096564192,35.0559521047,71.0735988973,20.1079903734
85.0,13.2711747562,28.9961822171,58.8269809016,16.5596239283
86.0,9.83276482601,21.4764974755,43.237438115,11.9281758135
87.0,12.3725740683,26.9272951077,53.6347984934,14.3349293174
88.0,17.5968653996,36.7818738836,72.6317047754,18.2529654923
89.0,23.859989172,45.7764402717,90.2802502014,20.6438207577
90.0,18.5079358247,37.9828227183,78.9240554366,22.4332968936
91.0,20.1206796527,42.2032878572,93.4563891066,31.1324215967
92.0,18.4690060493,34.953739708,83.8680452419,30.4452994846
93.0,16.0827635852,24.8230324037,66.2494633904,25.3436674016
94.0,19.6714575479,26.3775801786,77.7554760281,31.7064383017
95.0,19.9805362896,24.8599159966,79.4034726298,34.5630203436
96.0,17.8828368088,26.5266161828,89.9206873065,45.5112343149
97.0,16.3586051881,24.0692041276,83.0889923028,42.6611829871
98.0,13.0888086267,19.2956478499,66.6090262853,34.2245698087
99.0,12.1717855707,18.0384187528,62.2942715462,32.0840672227
100.0,12.551817336,18.9709174428,64.7812482361,33.2585134573
101.0,13.0189999951,17.6631410238,59.0582054919,28.3760644731
102.0,15.0492589354,21.4224167321,68.6765129312,32.2048372636
103.0,15.744943413,24.4474600042,70.7140360024,30.5216325852
104.0,19.7374590255,30.530166252,73.8302477585,23.562622481
105.0,20.8078751882,34.780773959,81.2911778282,25.702528681
106.0,17.2697065819,30.5336908044,71.2533803448,23.4499829585
107.0,13.3558061628,21.8770666557,52.1965469137,16.9636740952
108.0,10.5449737852,15.624569188,38.8223240983,12.6527811251
109.0,10.7106282728,14.705328609,37.8022990587,12.3863421769
110.0,16.4699290751,21.2912103886,55.996688286,18.2355488223
111.0,13.4593966943,16.5639498134,43.9071086655,13.8837621578
112.0,11.9314215642,15.4264334238,41.1015436696,13.7436886816
113.0,14.5727468415,18.4685711087,50.0424209515,17.0011030013
114.0,12.8744154251,16.1560617051,50.503606628,21.4731294978
115.0,14.8137110205,20.1568059436,68.2465543333,33.2760373692
116.0,13.8079297585,18.7770836618,65.140811131,32.5557977107
117.0,14.3391823212,19.3617003642,67.2082977769,33.5074150915
118.0,12.9736798587,17.7119764278,61.6950000547,31.0093437682
119.0,13.406844857,19.1882605993,67.0884434786,34.4933380223
120.0,11.3279463711,16.7525078217,58.6387154478,30.558261255
121.0,13.4951634361,19.7145177948,68.9461851024,35.7365038715
122.0,14.1144258129,20.4260958601,71.4631253669,36.9226036939
123.0,14.099154048,20.2267630858,70.7739631516,36.4480460178
124.0,13.2345639172,18.9195345833,66.1895362413,34.0354377407
