hour_ending,cooling,poolpump,plugload,other,total
199.0,0.0,879.2952,15030.1538043,35070.3588766,50979.8078809
200.0,0.0,1150.620576,17066.8598212,39822.672916,58040.1533132
201.0,0.0,1406.87232,16965.5415584,39586.2636362,57958.6775146
202.0,0.0,1934.44944,16794.9134857,39188.1314666,57917.4943923
203.0,0.0,2331.388416,17075.4119064,39842.6277816,59249.428104
204.0,0.0,2522.321088,16335.0203301,38115.0474368,56972.3888549
205.0,6.40645540013,2346.462048,16290.2400484,38010.560113,56653.6686648
206.0,6.40645540013,2256.020256,15763.403939,36781.2758578,54807.1065082
207.0,6.40645540013,2039.964864,14855.8696969,34663.6959594,51565.9369757
208.0,6.40645540013,1703.320416,15692.2662407,36615.287895,54017.2810071
209.0,0.0,1416.921408,17381.9576756,40557.9012432,59356.7803268
210.0,0.0,989.835168,21205.929934,49480.5031794,71676.2682814
211.0,0.0,753.6816,23711.5519304,55326.9545042,79792.1880345
212.0,0.0,688.362528,23163.0876988,54047.2046306,77898.6548574
213.0,0.0,552.69984,22971.847613,53600.9777636,77125.5252166
214.0,0.0,396.938976,22165.350624,51719.1514559,74281.4410559
215.0,0.0,276.34992,19861.3019848,46343.0379644,66480.6898692
216.0,0.0,306.497184,16992.924759,39650.157771,56949.579714
217.0,0.0,326.59536,15266.6874208,35622.2706485,51215.5534293
218.0,0.0,251.2272,14135.0796499,32981.8525163,47368.1593662
219.0,0.0,316.546272,13541.3466819,31596.4755912,45454.3685451
220.0,0.0,361.767168,13228.5238119,30866.5555611,44456.846541
221.0,0.0,356.742624,13200.0454099,30800.1059564,44356.8939903
222.0,0.0,477.33168,14699.2867959,34298.3358572,49474.9543331
223.0,0.0,879.2952,17318.4216428,40409.6504999,58607.3673427
224.0,0.0,1150.620576,18794.7478023,43854.4115388,63799.7799171
225.0,0.0,1406.87232,18628.3824676,43466.2257576,63501.4805452
226.0,0.0,1934.44944,17730.4159338,41370.9705123,61035.8358861
227.0,0.0,2331.388416,17017.1586244,39706.703457,59055.2504974
228.0,0.0,2522.321088,15583.0874415,36360.5373636,54465.9458931
229.0,6.40645540013,2346.462048,15289.3506324,35675.1514756,53317.3706114
230.0,78.4790786516,2256.020256,13898.1813249,32429.0897582,48661.7704178
231.0,78.4790786516,2039.964864,14274.5841214,33307.36295,49700.3910141
232.0,78.4790786516,1703.320416,14773.2279836,34470.865295,51025.8927733
233.0,6.40645540013,1416.921408,16162.4379916,37712.3553138,55298.1211689
234.0,0.0,989.835168,19677.7891533,45914.8413578,66582.4656791
235.0,0.0,753.6816,22486.0724415,52467.5023636,75707.2564051
236.0,0.0,688.362528,21786.3778841,50834.8817297,73309.6221418
237.0,0.0,552.69984,21478.8010433,50117.2024343,72148.7033176
238.0,0.0,396.938976,20823.7528514,48588.7566534,69809.4484808
239.0,0.0,276.34992,18917.1176892,44139.9412749,63333.4088841
240.0,0.0,306.497184,16990.7209054,39645.015446,56942.2335354
241.0,0.0,326.59536,15017.718751,35041.3437523,50385.6578633
242.0,0.0,251.2272,13968.5217468,32593.2174093,46812.9663561
243.0,0.0,316.546272,13365.3723136,31185.8687319,44867.7873175
244.0,0.0,361.767168,13167.6173133,30724.4403976,44253.8248789
245.0,0.0,356.742624,13132.5273506,30642.563818,44131.8337925
246.0,0.0,477.33168,13704.8813524,31978.056489,46160.2695215
247.0,0.0,879.2952,14801.1533835,34536.0245614,50216.4731449
248.0,0.0,1150.620576,16537.1335634,38586.6449813,56274.3991207
249.0,0.0,1406.87232,18166.307836,42388.0516174,61961.2317734
250.0,0.0,1934.44944,18047.8016789,42111.5372509,62093.7883698
251.0,237.038849805,2331.388416,16948.4871256,39546.4699596,59063.384351
252.0,395.598620958,2522.321088,16145.7998159,37673.5329037,56737.2524285
253.0,955.238691443,2346.462048,15768.4677907,36793.0915117,55863.2600418
254.0,1154.97937386,2256.020256,15033.5546447,35078.294171,53522.8484456
255.0,1154.97937386,2039.964864,15239.6564294,35559.1983352,53993.7990025
256.0,589.047440346,1703.320416,15541.9878399,36264.638293,54098.9939892
257.0,323.525997707,1416.921408,16506.5748182,38515.3412425,56762.3634664
258.0,164.966226553,989.835168,20049.6233074,46782.4543838,67986.8790858
259.0,164.966226553,753.6816,22209.9570801,51823.233187,74951.8380937
260.0,78.4790786516,688.362528,22146.4581525,51675.0690225,74588.3687817
261.0,78.4790786516,552.69984,21683.7953773,50595.5225471,72910.4968432
262.0,0.0,396.938976,20651.5703561,48186.9974977,69235.5068298
263.0,6.40645540013,276.34992,19218.0438765,44842.1023785,64342.9026304
264.0,0.0,306.497184,16767.1299434,39123.3032012,56196.9303286
265.0,0.0,326.59536,14761.2703357,34442.9641168,49530.8298125
266.0,0.0,251.2272,13524.0779438,31556.181869,45331.4870128
267.0,0.0,316.546272,13112.5302043,30595.9038099,44024.9802862
268.0,0.0,361.767168,12769.7883524,29796.1728224,42927.7283428
269.0,0.0,356.742624,12696.8989618,29626.0975777,42679.7391635
270.0,0.0,477.33168,12920.7769661,30148.4795877,43546.5882338
271.0,0.0,879.2952,14300.1440056,33367.0026796,48546.4418852
272.0,0.0,1150.620576,16442.7017772,38366.3041467,55959.6264999
273.0,0.0,1406.87232,18235.3619145,42549.1778005,62191.412035
274.0,0.0,1934.44944,18180.4027625,42420.9397791,62535.7919815
275.0,323.525997707,2331.388416,18613.7536975,43432.0919608,64700.760072
276.0,589.047440346,2522.321088,17534.1529738,40913.0236056,61558.5451078
277.0,955.238691443,2346.462048,17233.2833633,40210.9945143,60745.978617
278.0,1321.42994254,2256.020256,17232.8669539,40210.0228925,61020.3400449
279.0,755.498009026,2039.964864,16535.2357383,38582.2167227,57912.915334
280.0,589.047440346,1703.320416,16690.1444231,38943.6703207,57926.1826001
281.0,395.598620958,1416.921408,17302.3336924,40372.1119489,59486.9656703
282.0,395.598620958,989.835168,20537.1765992,47920.0787314,69842.6891196
283.0,237.038849805,753.6816,22575.8475079,52676.9775184,76243.5454761
284.0,78.4790786516,688.362528,22193.4069118,51784.6161276,74744.8646462
285.0,6.40645540013,552.69984,21694.9482121,50621.5458281,72875.6003356
286.0,0.0,396.938976,20192.6493296,47116.181769,67705.7700745
287.0,0.0,276.34992,18401.4159542,42936.6372265,61614.4031007
288.0,0.0,306.497184,15707.9445616,36651.8706438,52666.3123895
289.0,0.0,326.59536,13739.5504647,32058.9510843,46125.096909
290.0,0.0,251.2272,12751.6606598,29753.8748729,42756.7627327
291.0,0.0,316.546272,12275.332982,28642.4436246,41234.3228786
292.0,0.0,361.767168,12231.2466804,28539.5755877,41132.5894361
293.0,0.0,356.742624,12518.6539566,29210.1925653,42085.5891459
294.0,0.0,477.33168,13933.2807223,32510.9883519,46921.6007542
295.0,0.0,879.2952,15803.9735406,36875.9382614,53559.207002
296.0,0.0,1150.620576,17915.5437954,41802.9355225,60869.0998939
297.0,0.0,1406.87232,17541.081257,40929.1895996,59877.1431766
298.0,6.40645540013,1934.44944,17232.426594,40208.9953859,59382.2778753
299.0,395.598620958,2331.388416,15958.9283405,37237.4994611,55923.4148386
300.0,395.598620958,2522.321088,14956.7545731,34899.094004,52773.7682861
301.0,955.238691443,2346.462048,14248.3798079,33246.2195518,50796.3000991
302.0,955.238691443,2256.020256,13184.6611411,30764.2093294,47160.1294179
303.0,1737.58480864,2039.964864,13169.5109224,30728.8588189,47675.9194139
304.0,1154.97937386,1703.320416,13537.4221139,31587.3182659,47983.0401697
305.0,1154.97937386,1416.921408,14618.4708387,34109.7652902,51300.1369108
306.0,1154.97937386,989.835168,18723.6333239,43688.4777557,64556.9256214
307.0,323.525997707,753.6816,22453.3951821,52391.2554248,75921.8582046
308.0,164.966226553,688.362528,21785.1014215,50831.9033168,73470.3334929
309.0,164.966226553,552.69984,21362.4948296,49845.8212692,71925.9821654
310.0,164.966226553,396.938976,20329.4523591,47435.3888378,68326.7463995
311.0,6.40645540013,276.34992,18322.4259261,42752.327161,61357.5094625
312.0,0.0,306.497184,15809.2030421,36888.1404316,53003.8406577
313.0,0.0,326.59536,13988.7194848,32640.3454646,46955.6603094
314.0,0.0,251.2272,13088.1824214,30539.0923165,43878.5019379
315.0,0.0,316.546272,12580.8672267,29355.3568623,42252.770361
316.0,0.0,361.767168,12483.6880892,29128.6055414,41974.0607986
317.0,0.0,356.742624,12620.8994054,29448.7652794,42426.4073088
318.0,0.0,477.33168,13829.5660377,32268.9874212,46575.8851389
319.0,0.0,879.2952,16158.4600479,37703.0734452,54740.8286931
320.0,0.0,1150.620576,17995.4167914,41989.3058465,61135.3432139
321.0,0.0,1406.87232,17068.3212748,39826.0829745,58301.2765693
322.0,164.966226553,1934.44944,16434.9770205,38348.2797146,56882.6724017
323.0,601.434522115,2331.388416,14911.3513105,34793.1530579,52637.3273065
324.0,2173.32561348,2522.321088,12939.5990615,30192.3978101,47827.6435731
325.0,2173.32561348,2346.462048,12638.4445843,29489.7040299,46647.9362757
326.0,1989.50675531,2256.020256,12738.9057359,29724.1133839,46708.5461311
327.0,2185.58882443,2039.964864,12844.1551383,29969.6953226,47039.4041493
328.0,1579.53108056,1703.320416,13142.0680847,30664.8255309,47089.7451122
329.0,1174.05547978,1416.921408,15197.1416557,35459.9971965,53248.11574
330.0,755.498009026,989.835168,18780.932026,43822.1747275,64348.4399305
331.0,395.598620958,753.6816,21220.3829637,49514.2269153,71883.8901
332.0,395.598620958,688.362528,21892.4216116,51082.3170938,74058.6998544
333.0,164.966226553,552.69984,21281.8711677,49657.6993914,71657.2366257
334.0,164.966226553,396.938976,19899.986168,46433.3010587,66895.1924293
335.0,6.40645540013,276.34992,17846.9278228,41642.8315866,59772.5157849
336.0,0.0,306.497184,15371.7567173,35867.4323403,51545.6862416
337.0,0.0,326.59536,13134.4257015,30646.9933036,44108.0143651
338.0,0.0,251.2272,12056.9125182,28132.7958757,40440.9355939
339.0,0.0,316.546272,11738.1269788,27388.9629505,39443.6362013
340.0,0.0,361.767168,11895.3927533,27755.9164243,40013.0763456
341.0,0.0,356.742624,11683.9945051,27262.6538451,39303.3909742
342.0,0.0,477.33168,12919.7752145,30146.1421672,43543.2490617
343.0,0.0,879.2952,14803.958288,34542.5693387,50225.8228267
344.0,0.0,1150.620576,16723.2590148,39020.9377012,56894.817292
345.0,0.0,1406.87232,16354.6066358,38160.7488169,55922.2277727
346.0,164.966226553,1934.44944,15286.8849931,35669.3983172,53055.6989769
347.0,761.19606664,2331.388416,13278.893212,30984.0841614,47355.561856
348.0,2173.32561348,2522.321088,12427.4863252,28997.4680922,46120.6011189
349.0,2406.41577566,2346.462048,12588.1065329,29372.2485769,46713.2329335
350.0,2619.06649604,2256.020256,12503.8496417,29175.6491639,46554.5855575
351.0,2866.22053151,2039.964864,12247.8302617,28578.2706106,45732.2862678
352.0,2625.75552019,1703.320416,13804.5883932,32210.7062509,50344.3705803
353.0,2613.49230924,1416.921408,15166.2061025,35387.8142391,54584.4340588
354.0,2154.37337837,989.835168,18567.2495127,43323.5821963,65035.0402554
355.0,1321.42994254,753.6816,20210.0372795,47156.7536521,69441.9024741
356.0,955.238691443,688.362528,20666.4970339,48221.8264123,70531.9246656
357.0,589.047440346,552.69984,20942.9232465,48866.8209086,70951.4914354
358.0,323.525997707,396.938976,19898.8487765,46430.6471453,67049.9608955
359.0,237.038849805,276.34992,17171.5955417,40067.0562639,57752.0405754
360.0,164.966226553,306.497184,14562.3561898,33978.8311097,49012.6507101
361.0,78.4790786516,326.59536,12881.5168087,30056.8725535,43343.4638009
362.0,0.0,251.2272,11763.7640414,27448.7827632,39463.7740046
363.0,0.0,316.546272,11511.7311122,26860.7059285,38688.9833127
364.0,0.0,361.767168,11355.5154124,26496.202629,38213.4852094
365.0,0.0,356.742624,11622.0194714,27118.0454332,39096.8075286
366.0,0.0,477.33168,12987.8943248,30305.0867579,43770.3127627
367.0,0.0,879.2952,14967.1102355,34923.2572163,50769.6626518
368.0,0.0,1150.620576,16614.8694893,38768.0288083,56533.5188736
369.0,0.0,1406.87232,16240.4069509,37894.2828854,55541.5621563
370.0,237.038849805,1934.44944,15543.7238214,36268.6889165,53983.9010277
371.0,755.498009026,2331.388416,13909.1002095,32454.5671555,49450.55379
372.0,1737.58480864,2522.321088,12754.3756658,29760.2098869,46774.4914493
373.0,2822.61800369,2346.462048,12438.3845926,29022.8973827,46630.362027
374.0,2835.00508546,2256.020256,12575.775399,29343.4759311,47010.2766716
375.0,2400.84158886,2039.964864,12942.3978695,30198.9283622,47582.1326846
376.0,1560.57884545,1703.320416,13609.239029,31754.8910677,48628.0293581
377.0,1749.97189041,1416.921408,15589.3727259,36375.203027,55131.4690513
378.0,1737.58480864,989.835168,18556.3347983,43298.1145295,64581.8693044
379.0,955.238691443,753.6816,21081.7058482,49190.646979,71981.2731186
380.0,755.498009026,688.362528,22118.0865695,51608.8686621,75170.8157686
381.0,589.047440346,552.69984,20534.7189034,47914.344108,69590.8102918
382.0,395.598620958,396.938976,19770.186707,46130.4356497,66693.1599537
383.0,323.525997707,276.34992,17462.9049134,40746.7781312,58809.5589623
384.0,164.966226553,306.497184,14987.2811069,34970.3225828,50429.0671003
385.0,6.40645540013,326.59536,13127.547007,30630.9430164,44091.4918389
386.0,6.40645540013,251.2272,12331.6595964,28773.8723916,41363.1656434
387.0,0.0,316.546272,11721.0972012,27349.2268028,39386.870276
388.0,6.40645540013,361.767168,11452.8856701,26723.3998969,38544.4591904
389.0,0.0,356.742624,11686.7326262,27269.0427944,39312.5180445
390.0,0.0,477.33168,12987.6939745,30304.6192738,43769.6449283
391.0,0.0,879.2952,15069.6228182,35162.4532424,51111.3712606
392.0,0.0,1150.620576,16276.2106576,37977.8248677,55404.6561013
393.0,6.40645540013,1406.87232,16475.0987474,38441.8970773,56330.2746001
394.0,755.498009026,1934.44944,15578.9351134,36350.8485978,54619.7311602
395.0,1179.62966658,2331.388416,13160.0334007,30706.7446017,47377.796085
396.0,2884.05792926,2522.321088,12430.8339307,29005.2791717,46842.4921197
397.0,3337.55922848,2346.462048,12515.1579708,29202.0352653,47401.2145126
398.0,3124.52294058,2256.020256,12722.455114,29685.7285993,47788.7269099
