hour_ending,total,process,other
1.0,423.835944029,381.452349626,42.3835944029
2.0,452.989594556,407.6906351,45.2989594556
3.0,477.912656111,430.1213905,47.7912656111
4.0,475.178602015,427.660741814,47.5178602015
5.0,475.178602015,427.660741814,47.5178602015
6.0,478.20045128,430.380406152,47.820045128
7.0,490.287848339,441.259063505,49.0287848339
8.0,491.352690461,442.217421415,49.1352690461
9.0,487.75525086,438.979725774,48.775525086
10.0,481.164741511,433.04826736,48.1164741511
11.0,465.019432581,418.517489323,46.5019432581
12.0,442.974322707,398.676890436,44.2974322707
13.0,408.95693384,368.061240456,40.895693384
14.0,387.372296234,348.635066611,38.7372296234
15.0,359.36982638,323.432843742,35.936982638
16.0,363.657974384,327.292176946,36.3657974384
17.0,371.71623909,334.544615181,37.171623909
18.0,367.917342872,331.125608585,36.7917342872
19.0,372.781081212,335.502973091,37.2781081212
20.0,380.839345918,342.755411326,38.0839345918
21.0,379.716944763,341.745250287,37.9716944763
22.0,400.75477155,360.679294395,40.075477155
23.0,413.360199911,372.02417992,41.3360199911
24.0,423.058897076,380.753007368,42.3058897076
25.0,423.461810311,381.11562928,42.3461810311
26.0,434.7433809,391.26904281,43.47433809
27.0,441.103654114,396.993288703,44.1103654114
28.0,461.652229115,415.487006204,46.1652229115
29.0,469.048564935,422.143708441,46.9048564935
30.0,466.65986504,419.993878536,46.665986504
31.0,511.786147394,460.607532655,51.1786147394
32.0,574.698171136,517.228354022,57.4698171136
33.0,630.300197609,567.270177848,63.0300197609
34.0,648.603970299,583.743573269,64.8603970299
35.0,637.063384059,573.357045653,63.7063384059
36.0,660.547469774,594.492722797,66.0547469774
37.0,675.138684796,607.624816316,67.5138684796
38.0,569.776873762,512.799186386,56.9776873762
39.0,584.252970716,525.827673644,58.4252970716
40.0,588.397221137,529.557499023,58.8397221137
41.0,585.778285107,527.200456596,58.5778285107
42.0,540.680782269,486.612704042,54.0680782269
43.0,472.2430913,425.01878217,47.22430913
44.0,503.900559789,453.51050381,50.3900559789
45.0,511.613470293,460.452123264,51.1613470293
46.0,471.264587729,424.138128956,47.1264587729
47.0,480.790607792,432.711547013,48.0790607792
48.0,446.773218925,402.095897032,44.6773218925
49.0,440.269048127,396.242143314,44.0269048127
50.0,440.384166194,396.345749575,44.0384166194
51.0,437.218419345,393.49657741,43.7218419345
52.0,442.887984156,398.59918574,44.2887984156
53.0,465.623802434,419.061422191,46.5623802434
54.0,467.523250544,420.77092549,46.7523250544
55.0,548.623928908,493.761536017,54.8623928908
56.0,634.271770929,570.844593836,63.4271770929
57.0,684.520807275,616.068726548,68.4520807275
58.0,703.659185952,633.293267357,70.3659185952
59.0,697.183794671,627.465415204,69.7183794671
60.0,669.1525453,602.23729077,66.91525453
61.0,666.188255068,599.569429561,66.6188255068
62.0,629.897284374,566.907555937,62.9897284374
63.0,603.823042146,543.440737931,60.3823042146
64.0,599.333437524,539.400093772,59.9333437524
65.0,590.526905381,531.474214843,59.0526905381
66.0,573.662108531,516.295897678,57.3662108531
67.0,496.734460104,447.061014094,49.6734460104
68.0,449.046800753,404.142120678,44.9046800753
69.0,472.15675275,424.941077475,47.215675275
70.0,451.608177749,406.447359974,45.1608177749
71.0,488.676195398,439.808575858,48.8676195398
72.0,456.788490774,411.109641697,45.6788490774
73.0,406.33799781,365.704198029,40.633799781
74.0,406.97114718,366.274032462,40.697114718
75.0,410.539807264,369.485826538,41.0539807264
76.0,413.043625226,371.739262703,41.3043625226
77.0,420.152165878,378.13694929,42.0152165878
78.0,426.944131845,384.249718661,42.6944131845
79.0,455.637310102,410.073579092,45.5637310102
80.0,521.571183109,469.414064798,52.1571183109
81.0,529.773345399,476.796010859,52.9773345399
82.0,511.55591126,460.400320134,51.155591126
83.0,497.655404642,447.889864178,49.7655404642
84.0,498.403672079,448.563304871,49.8403672079
85.0,462.803409787,416.523068808,46.2803409787
86.0,448.125856215,403.313270594,44.8125856215
87.0,432.268342454,389.041508209,43.2268342454
88.0,417.015198546,375.313678691,41.7015198546
89.0,410.453468714,369.408121843,41.0453468714
90.0,405.963864092,365.367477683,40.5963864092
91.0,403.373707579,363.036336821,40.3373707579
92.0,363.945769552,327.551192597,36.3945769552
93.0,376.982890666,339.284601599,37.6982890666
94.0,389.444421444,350.4999793,38.9444421444
95.0,401.301582369,361.171424132,40.1301582369
96.0,411.978783105,370.780904794,41.1978783105
97.0,412.151460205,370.936314184,41.2151460205
98.0,410.511027747,369.459924972,41.0511027747
99.0,421.015551382,378.913996244,42.1015551382
100.0,434.398026698,390.958224028,43.4398026698
101.0,445.881053904,401.292948514,44.5881053904
102.0,444.758652749,400.282787474,44.4758652749
103.0,465.249668716,418.724701844,46.5249668716
104.0,511.095438991,459.985895092,51.1095438991
105.0,519.700514516,467.730463064,51.9700514516
106.0,514.002170188,462.601953169,51.4002170188
107.0,510.030596869,459.027537182,51.0030596869
108.0,470.113407056,423.10206635,47.0113407056
109.0,473.192815355,425.873533819,47.3192815355
110.0,429.620626908,386.658564217,42.9620626908
111.0,408.755477222,367.8799295,40.8755477222
112.0,402.078629323,361.870766391,40.2078629323
113.0,411.863665037,370.677298533,41.1863665037
114.0,405.301935205,364.771741685,40.5301935205
115.0,374.881985939,337.393787345,37.4881985939
116.0,347.91557869,313.124020821,34.791557869
117.0,375.659032893,338.093129604,37.5659032893
118.0,392.495050226,353.245545203,39.2495050226
119.0,393.099420079,353.789478071,39.3099420079
120.0,403.54638468,363.191746212,40.354638468
121.0,418.713190038,376.841871034,41.8713190038
122.0,412.525593924,371.273034532,41.2525593924
123.0,409.647642243,368.682878019,40.9647642243
124.0,429.96598111,386.969382999,42.996598111
125.0,438.772513253,394.895261928,43.8772513253
126.0,455.752428169,410.177185352,45.5752428169
127.0,528.478267143,475.630440429,52.8478267143
128.0,626.846655592,564.161990033,62.6846655592
129.0,687.485097506,618.736587755,68.7485097506
130.0,713.789575869,642.410618282,71.3789575869
131.0,752.382907908,677.144617117,75.2382907908
132.0,726.049650029,653.444685026,72.6049650029
133.0,639.711099605,575.739989644,63.9711099605
134.0,594.584817251,535.126335526,59.4584817251
135.0,626.587639941,563.928875947,62.6587639941
136.0,613.665636894,552.299073205,61.3665636894
137.0,627.307127861,564.576415075,62.7307127861
138.0,627.13445076,564.421005684,62.713445076
139.0,506.807290987,456.126561888,50.6807290987
140.0,412.410475857,371.169428271,41.2410475857
141.0,428.354328168,385.518895351,42.8354328168
142.0,431.520075017,388.368067515,43.1520075017
143.0,504.591268192,454.132141373,50.4591268192
144.0,475.696633317,428.126969985,47.5696633317
145.0,437.506214513,393.755593062,43.7506214513
146.0,426.368541509,383.731687358,42.6368541509
147.0,411.863665037,370.677298533,41.1863665037
148.0,426.224643924,383.602179532,42.6224643924
149.0,439.031528904,395.128376014,43.9031528904
150.0,468.300297498,421.470267748,46.8300297498
151.0,505.253197079,454.727877371,50.5253197079
152.0,569.604196661,512.643776995,56.9604196661
153.0,656.057865152,590.452078637,65.6057865152
154.0,641.898342883,577.708508595,64.1898342883
155.0,652.402866518,587.162579866,65.2402866518
156.0,655.367156749,589.830441074,65.5367156749
157.0,631.480157798,568.332142018,63.1480157798
158.0,554.46617082,499.019553738,55.446617082
159.0,602.585522923,542.326970631,60.2585522923
160.0,596.369147293,536.732232564,59.6369147293
161.0,585.548048973,526.993244076,58.5548048973
162.0,574.295257901,516.865732111,57.4295257901
163.0,516.016736365,464.415062729,51.6016736365
164.0,444.096723862,399.687051476,44.4096723862
165.0,445.535699703,400.982129733,44.5535699703
166.0,454.831483632,409.348335269,45.4831483632
167.0,438.858851803,394.972966623,43.8858851803
168.0,388.868831108,349.981947997,38.8868831108
169.0,385.098714406,346.588842965,38.5098714406
170.0,417.993702117,376.194331905,41.7993702117
171.0,419.202441823,377.282197641,41.9202441823
172.0,436.009679639,392.408711675,43.6009679639
173.0,443.003102223,398.702792001,44.3003102223
174.0,462.256598968,416.030939071,46.2256598968
175.0,511.095438991,459.985895092,51.1095438991
176.0,582.180845506,523.962760955,58.2180845506
177.0,662.849831119,596.564848007,66.2849831119
178.0,708.695601394,637.826041255,70.8695601394
179.0,729.848546247,656.863691622,72.9848546247
180.0,730.99972692,657.899754228,73.099972692
181.0,647.855702862,583.070132576,64.7855702862
182.0,587.677733217,528.909959895,58.7677733217
183.0,594.987730486,535.488957437,59.4987730486
184.0,581.490137103,523.341123393,58.1490137103
185.0,580.195058847,522.175552962,58.0195058847
186.0,576.252265044,518.62703854,57.6252265044
187.0,491.381469978,442.24332298,49.1381469978
188.0,409.705201277,368.734681149,40.9705201277
189.0,392.322373125,353.090135813,39.2322373125
190.0,461.681008632,415.512907769,46.1681008632
191.0,487.84158941,439.057430469,48.784158941
192.0,428.872359471,385.985123524,42.8872359471
193.0,405.244376172,364.719938555,40.5244376172
194.0,400.92744865,360.834703785,40.092744865
195.0,392.063357474,352.857021727,39.2063357474
196.0,393.905246549,354.514721894,39.3905246549
197.0,405.244376172,364.719938555,40.5244376172
198.0,401.589377537,361.430439783,40.1589377537
199.0,458.112348548,412.301113693,45.8112348548
200.0,520.621459054,468.559313149,52.0621459054
201.0,662.821051602,596.538946442,66.2821051602
202.0,687.341199922,618.60707993,68.7341199922
203.0,725.445280176,652.900752158,72.5445280176
204.0,688.060687842,619.254619058,68.8060687842
205.0,656.25932177,590.633389593,65.625932177
206.0,616.083116306,554.474804675,61.6083116306
207.0,628.602206117,565.741985505,62.8602206117
