hour_ending,cooling,poolpump,plugload,other,total
1.0,9.86108832062,1048.71312,4004.41909581,9343.64455689,14406.637861
2.0,10.6261727593,806.7024,4047.02838222,9443.06622518,14307.4231802
3.0,13.7147028346,1016.445024,3851.83046442,8987.60441698,13869.5946082
4.0,13.7147028346,1161.651456,3749.90371866,8749.77534354,13675.045221
5.0,16.2884778974,1145.517408,3730.23658779,8703.88537151,13595.9278452
6.0,16.2884778974,1532.73456,3593.09707773,8383.89318137,13526.013297
7.0,29.2788757018,2823.4584,3112.31746851,7262.07409319,13227.1288374
8.0,31.2104784237,3694.696992,2118.48179208,4943.12418152,10787.513444
9.0,27.6692067668,4517.53344,1644.34199995,3836.79799987,10026.3426466
10.0,22.196332388,6211.60848,1258.86875535,2937.36042915,10430.0339969
11.0,18.6550607311,7486.198272,1011.23664528,2359.55217232,10875.6421503
12.0,13.4024090829,8099.292096,874.78914882,2041.17468058,11028.6583345
13.0,11.8908591863,7534.600416,1046.12595798,2440.96056862,11033.5778018
14.0,10.0769993104,7244.187552,1178.78485626,2750.49799794,11183.5474055
15.0,8.34172163787,6550.423488,1309.08305835,3054.52713615,10922.3754041
16.0,8.34172163787,5469.442272,1649.61685668,3849.10599892,10976.5068492
17.0,11.8908591863,4549.801536,2204.00633781,5142.68145489,11908.3801879
18.0,13.4024090829,3178.407456,3823.47195054,8921.43455126,15936.7163669
19.0,13.4024090829,2420.1072,4478.70087486,10450.3020413,17362.5125253
20.0,7.05577871217,2210.364576,4387.91227257,10238.4619693,16843.7945966
21.0,7.82086315084,1774.74528,4403.6123199,10275.0954131,16461.2738762
22.0,8.4584335164,1274.589792,4433.10467685,10343.9109127,16060.063815
23.0,8.4584335164,887.37264,4337.61255033,10121.0959508,15354.5395746
24.0,9.22351795506,984.176928,4071.7949277,9500.8548313,14566.050205
25.0,9.86108832062,1048.71312,3923.83442655,9155.61366195,14138.0222968
26.0,10.6261727593,806.7024,3898.20062457,9095.80145733,13811.3306547
27.0,13.7147028346,1016.445024,3725.7889608,8693.5075752,13449.4562628
28.0,19.3770079728,1161.651456,3614.50502583,8433.84506027,13229.3785501
29.0,16.2884778974,1145.517408,3580.16350398,8353.71484262,13095.6842325
30.0,25.0393131109,1532.73456,3499.35187182,8165.15436758,13222.2801125
31.0,31.2104784237,2823.4584,3176.11740135,7410.94060315,13441.7268829
32.0,32.8201473587,3694.696992,2273.23651605,5304.21853745,11304.9721929
33.0,29.2788757018,4517.53344,1869.88949235,4363.07548215,10779.7772902
34.0,20.264729666,6211.60848,1527.98347107,3565.29476583,11325.1514466
35.0,15.2162689587,7486.198272,1107.1459626,2583.3405794,11191.901083
36.0,13.4024090829,8099.292096,1030.5417417,2404.5973973,11547.8336441
37.0,10.0769993104,7534.600416,1202.9690001,2806.9276669,11554.5740823
38.0,11.8908591863,7244.187552,1271.0387574,2965.7571006,11492.8742692
39.0,10.0769993104,6550.423488,1439.90037156,3359.76753364,11360.1683925
40.0,11.8908591863,5469.442272,1745.93769342,4073.85461798,11301.1254426
41.0,11.8908591863,4549.801536,2201.23353363,5136.21157847,11899.1375073
42.0,13.4024090829,3178.407456,3847.02074493,8976.38173817,16015.2123482
43.0,15.2162689587,2420.1072,4572.34535382,10668.8058256,17676.4746484
44.0,7.05577871217,2210.364576,4537.39523523,10587.2555489,17342.0711388
45.0,7.05577871217,1774.74528,4468.1417073,10425.6639837,16675.6067497
46.0,7.82086315084,1274.589792,4500.92570904,10502.1599878,16285.496352
47.0,6.41820834661,887.37264,4394.35851894,10253.5032109,15541.6525781
48.0,6.41820834661,984.176928,4066.14119913,9487.66279797,14544.3991334
49.0,6.41820834661,1048.71312,3894.127578,9086.297682,14035.5565883
50.0,5.65312390794,806.7024,3853.89589353,8992.42375157,13658.675169
51.0,6.41820834661,1016.445024,3717.7731888,8674.8041072,13415.4405283
52.0,6.41820834661,1161.651456,3606.09545238,8414.22272222,13188.3878389
53.0,7.05577871217,1145.517408,3612.12728406,8428.29699614,13192.9974669
54.0,7.82086315084,1532.73456,3530.62903305,8238.13441045,13309.3188667
55.0,18.6550607311,2823.4584,3159.4619007,7372.0777683,13373.6531297
56.0,18.6550607311,3694.696992,2247.7134315,5244.6646735,11205.7301577
57.0,16.7278188553,4517.53344,1825.08353772,4258.52825468,10617.8730513
58.0,11.8908591863,6211.60848,1354.50794349,3160.51853481,10738.5258175
59.0,11.8908591863,7486.198272,1097.40349134,2560.60814646,11156.100769
60.0,11.8908591863,8099.292096,903.6488394,2108.5139586,11123.3457532
61.0,8.34172163787,7534.600416,1182.35248728,2758.82247032,11484.1170952
62.0,7.7142215288,7244.187552,1214.62103181,2834.11574089,11300.6385462
63.0,8.34172163787,6550.423488,1443.15827808,3367.36931552,11369.2928032
64.0,10.0769993104,5469.442272,1734.03357192,4046.07833448,11259.6311777
65.0,10.0769993104,4549.801536,2389.68110859,5575.92258671,12525.4822306
66.0,10.0769993104,3178.407456,4109.83143294,9589.60667686,16887.9225651
67.0,10.0769993104,2420.1072,4648.08791877,10845.5384771,17923.8105952
68.0,4.25046910372,2210.364576,4545.17757723,10605.4143469,17365.2069692
69.0,4.25046910372,1774.74528,4476.03400419,10444.0793431,16699.1090964
70.0,4.25046910372,1274.589792,4522.94114226,10553.5293319,16355.3107353
71.0,5.65312390794,887.37264,4438.73591166,10357.0504605,15688.8121361
72.0,5.65312390794,984.176928,4090.24481112,9543.90455928,14623.9794223
73.0,4.48344065201,1048.71312,3832.23835428,8941.88949332,13827.3244083
74.0,5.4773068064,806.7024,3837.5691765,8954.3280785,13604.0769618
75.0,6.66994619166,1016.445024,3672.55185198,8569.28765462,13264.9544768
76.0,8.85645173131,1161.651456,3580.96121904,8355.57617776,13107.0453045
77.0,8.85645173131,1145.517408,3588.55909842,8373.30456298,13116.2375211
78.0,9.8503178857,1532.73456,3482.94850011,8126.87983359,13152.4132116
79.0,19.0561755132,2823.4584,3155.8720149,7363.7013681,13362.0879585
80.0,16.6615872523,3694.696992,2303.38957767,5374.57568123,11389.3238382
81.0,16.6615872523,4517.53344,1804.06883706,4209.49395314,10547.7578175
82.0,7.81553045897,6211.60848,1449.3417033,3381.7973077,11050.5630215
83.0,4.32277755191,7486.198272,1169.4876423,2728.8044987,11388.8131906
84.0,4.4304501415,8099.292096,1023.69284355,2388.61663495,11516.0320246
85.0,4.66732983858,7534.600416,1100.28970356,2567.34264164,11206.900091
86.0,4.66732983858,7244.187552,1213.96390341,2832.58244129,11295.4012265
87.0,4.559657249,6550.423488,1468.64918805,3426.84810545,11450.4804387
