hour_ending,total,process,other
1.0,54.7973689886,41.4216332616,13.375735727
2.0,54.8008814403,41.4242883432,13.3765930971
3.0,54.5628152682,41.2443328115,13.3184824567
4.0,54.6412600233,41.3036296342,13.3376303891
5.0,54.6958981611,41.3449309038,13.3509672573
6.0,54.4008522168,41.1219040482,13.2789481686
7.0,54.5070063132,41.2021465148,13.3048597984
8.0,54.5714012613,41.250823011,13.3205782503
9.0,54.1089284517,40.9012372651,13.2076911866
10.0,53.8103700556,40.6755553278,13.1348147278
11.0,53.9149630624,40.7546177581,13.1603453043
12.0,53.7046062317,40.5956078703,13.1089983614
13.0,53.637869649,40.5451613196,13.0927083294
14.0,54.0523389518,40.8584609502,13.1938780016
15.0,53.7576832799,40.6357291036,13.1219541763
16.0,53.6889953352,40.5838075076,13.1051878276
17.0,53.8860829038,40.7327870871,13.1532958167
18.0,54.0503875897,40.8569859048,13.1934016849
19.0,54.1151728103,40.9059574101,13.2092154002
20.0,54.2463043412,41.0050804571,13.2412238841
21.0,53.9442334934,40.7767434383,13.1674900551
22.0,54.0769261138,40.8770465214,13.1998795924
23.0,54.3555806168,41.0876829962,13.2678976206
24.0,54.0058965346,40.823354871,13.1825416636
25.0,54.0129214381,40.8286650343,13.1842564038
26.0,54.2927467583,41.0401865362,13.2525602221
27.0,54.1702012206,40.9475536888,13.2226475318
28.0,54.0773163863,40.8773415306,13.1999748557
29.0,55.1443211639,41.6838963233,13.4604248406
30.0,60.1842991076,45.4936434313,14.6906556763
31.0,61.6279167639,46.5848819749,15.043034789
32.0,74.4214367401,56.2555742428,18.1658624973
33.0,76.4215828576,57.7674957178,18.6540871398
34.0,72.3549443123,54.6935012261,17.6614430862
35.0,81.294133936,61.4506839355,19.8434500005
36.0,82.0317487969,62.0082510746,20.0234977223
37.0,78.9505480949,59.6791544804,19.2713936145
38.0,75.1894928492,56.8361520892,18.35334076
39.0,72.5258836293,54.8227151981,17.7031684312
40.0,71.8760800613,54.3315250993,17.544554962
41.0,73.5573736173,55.6024241656,17.9549494517
42.0,73.9913565407,55.9304742495,18.0608822912
43.0,85.8501740874,64.8946197988,20.9555542886
44.0,86.0004289664,65.0081982901,20.9922306763
45.0,77.3980444353,58.5056084067,18.8924360286
46.0,82.5765690857,62.4200837339,20.1564853518
47.0,76.2764015199,57.6577523444,18.6186491755
48.0,73.5530806207,55.5991790658,17.9539015549
49.0,61.2719883231,46.3158337046,14.9561546185
50.0,60.7103863205,45.8913156553,14.8190706652
51.0,60.5226652898,45.7494162935,14.7732489963
52.0,60.3603119659,45.6266925211,14.7336194448
53.0,61.0920727406,46.1798345241,14.9122382165
54.0,67.1151468931,50.7327094752,16.3824374179
55.0,71.255156652,53.8621656717,17.3929909803
56.0,78.5415426059,59.3699849768,19.1715576291
57.0,78.1805406237,59.0971015886,19.0834390351
58.0,75.4310714729,57.0187627024,18.4123087705
59.0,80.6931144197,60.9963699703,19.6967444494
60.0,75.0583613183,56.7370290422,18.3213322761
61.0,74.5065161261,56.3198862196,18.1866299065
62.0,76.9383035326,58.1580877242,18.7802158084
63.0,75.711677338,57.2308742226,18.4808031154
64.0,75.8045621723,57.3010863808,18.5034757915
65.0,78.2371301236,59.1398779035,19.0972522201
66.0,70.8906422181,53.5866272019,17.3040150162
67.0,73.8758359064,55.8431515653,18.0326843411
68.0,73.7087993136,55.7168876841,17.9919116295
69.0,67.9159858849,51.3380680833,16.5779178016
70.0,72.1180489575,54.5144307217,17.6036182358
71.0,57.3911194465,43.3822635295,14.008855917
72.0,49.98140741,37.7812213587,12.2001860513
73.0,39.7699297194,30.0623090867,9.70762063265
74.0,40.5243262941,30.6325616158,9.8917646783
75.0,41.1643730517,31.1163764878,10.0479965639
76.0,41.7130960646,31.5311592378,10.1819368268
77.0,42.2411346396,31.9303065072,10.3108281324
78.0,42.7882965629,32.343909221,10.4443873419
79.0,43.6504083236,32.9955842529,10.6548240707
80.0,43.7600748717,33.0784818011,10.6815930706
81.0,44.7170228288,33.8018440365,10.9151787923
82.0,44.8325434631,33.8891667207,10.9433767424
83.0,45.0405586593,34.0464065541,10.9941521052
84.0,45.0885621661,34.0826926695,11.0058694966
85.0,45.0218255834,34.0322461188,10.9895794646
86.0,45.6275283687,34.4901001928,11.1374281759
87.0,46.4170494605,35.086903538,11.3301459225
88.0,46.7292673911,35.3229107927,11.4063565984
89.0,46.7600989117,35.346216509,11.4138824027
90.0,46.9958234493,35.5244019863,11.471421463
91.0,46.9872374562,35.5179117868,11.4693256694
92.0,47.1374923352,35.631490278,11.5060020572
93.0,46.8783514529,35.4356042567,11.4427471962
94.0,47.0641211216,35.5760285733,11.4880925483
95.0,47.3981943072,35.8285563357,11.5696379715
96.0,46.8674238253,35.4273440028,11.4400798225
97.0,47.2151565455,35.6901970827,11.5249594628
98.0,47.1843250248,35.6668913662,11.5174336586
99.0,47.1710557628,35.656861058,11.5141947048
100.0,47.1640308593,35.6515508947,11.5124799646
101.0,47.4278550106,35.8509770248,11.5768779858
102.0,47.403658121,35.8326864626,11.5709716584
103.0,48.0011651856,36.2843453462,11.7168198394
104.0,47.752171386,36.0961295606,11.6560418254
105.0,46.9446977631,35.4857557983,11.4589419648
106.0,46.792491522,35.3707022617,11.4217892603
107.0,46.4162689157,35.0863135199,11.3299553958
108.0,46.1785930161,34.9066529973,11.2719400188
109.0,46.1977163643,34.9211084416,11.2766079227
110.0,60.1050738077,45.4337565904,14.6713172173
111.0,79.9203750416,60.4122520151,19.5081230265
112.0,71.8093434787,54.2810785487,17.52826493
113.0,66.4228036321,50.209363388,16.2134402441
114.0,64.3711415561,48.658500716,15.7126408401
115.0,63.4504889334,47.9625743239,15.4879146095
116.0,62.5446666624,47.2778582763,15.2668083861
117.0,61.5654731778,46.537680524,15.0277926538
118.0,60.9445497684,46.0683210963,14.8762286721
119.0,60.7318513032,45.9075411541,14.8243101491
120.0,60.1265387904,45.4499820891,14.6765567013
121.0,60.2483037833,45.5420249184,14.7062788649
122.0,60.1401983249,45.4603074066,14.6798909183
123.0,59.6546994429,45.0933161256,14.5613833173
124.0,59.5048348362,44.9800326433,14.5248021929
125.0,60.8692271927,46.0113843461,14.8578428466
126.0,65.4646848578,49.4851161254,15.9795687324
127.0,70.3926546189,53.2101956307,17.1824589882
128.0,79.4715617665,60.0729915865,19.39857018
129.0,82.5574457374,62.4056282895,20.1518174479
130.0,81.9946729176,61.9802252131,20.0144477045
131.0,82.0934118382,62.0548625074,20.0385493308
