hour_ending,total
1.0,192409.230427
2.0,186542.501615
3.0,185762.78856
4.0,182875.816775
5.0,181673.318001
6.0,189298.608056
7.0,202431.836952
8.0,207408.722227
9.0,211694.660781
10.0,214370.604689
11.0,218592.819421
12.0,220760.73213
13.0,222120.497346
14.0,222976.857636
15.0,223512.241747
16.0,221557.617278
17.0,221243.737707
18.0,225284.102169
19.0,224049.30271
20.0,220030.373774
21.0,215097.219123
22.0,208651.848037
23.0,200471.795384
24.0,189132.561735
25.0,179775.248702
26.0,174811.398745
27.0,175840.91597
28.0,175493.460424
29.0,178378.988459
30.0,190797.527962
31.0,207823.192121
32.0,223534.472759
33.0,232736.989137
34.0,242159.346045
35.0,246272.301749
36.0,250709.441647
37.0,253215.017847
38.0,255484.968047
39.0,251540.346328
40.0,246210.18567
41.0,240958.168508
42.0,241762.98427
43.0,238689.271291
44.0,231848.9964
45.0,225651.154652
46.0,215832.352894
47.0,203875.656269
48.0,192738.362586
49.0,182502.169657
50.0,176918.901883
51.0,175391.810686
52.0,173622.778125
53.0,177869.866055
54.0,190603.405675
55.0,209235.565231
56.0,220359.371331
57.0,231206.080862
58.0,238623.74373
59.0,244801.143503
60.0,248519.418768
61.0,250965.127627
62.0,252029.732407
63.0,250185.094165
64.0,244592.523444
65.0,240380.480194
66.0,243205.19352
67.0,240296.026875
68.0,233100.840063
69.0,225668.528279
70.0,218200.80136
71.0,208459.074118
72.0,196732.172437
73.0,186457.094338
74.0,181755.793065
75.0,177393.151562
76.0,174963.049865
77.0,176386.703276
78.0,182690.855667
79.0,192995.30226
80.0,197859.844594
81.0,203202.239278
82.0,210391.58139
83.0,216889.589092
84.0,221656.43171
85.0,224403.231883
86.0,224686.234045
87.0,222867.544448
88.0,222268.869503
89.0,222259.850804
90.0,228921.247657
91.0,230500.657331
92.0,226279.741416
93.0,220279.008732
94.0,213797.682447
95.0,204465.37451
96.0,193652.594815
97.0,184156.497262
98.0,180635.17885
99.0,177102.001512
100.0,175052.30129
101.0,176935.565519
102.0,182210.147137
103.0,191567.854917
104.0,196940.914641
105.0,202822.663058
106.0,212468.571223
107.0,218413.047398
108.0,222953.662467
109.0,224302.972283
110.0,222771.376126
111.0,221682.24029
112.0,219740.150657
113.0,218505.652594
114.0,220929.753182
115.0,220710.757755
116.0,216659.601811
117.0,211084.988735
118.0,204832.464966
119.0,196640.49171
120.0,187071.529747
121.0,179303.941102
122.0,177570.276062
123.0,176188.21211
124.0,176253.588104
125.0,181705.459036
126.0,193888.990875
127.0,219720.29489
128.0,244343.437638
129.0,262961.495398
130.0,271233.715622
131.0,275675.010839
132.0,280095.582474
133.0,283442.410353
134.0,284455.108275
135.0,281413.448822
136.0,269826.390146
137.0,254414.622957
138.0,250069.386623
