hour_ending,hvac,lighting,total,other
1.0,510.91952184,2631.73232274,7424.1352541,4281.48340952
2.0,508.935333959,2445.74959536,7173.71912448,4219.03419516
3.0,510.511520022,2467.3482393,7202.27296887,4224.41320955
4.0,508.13417077,2530.16923145,7217.20130957,4178.89790735
5.0,525.346190312,2591.21952381,7287.88021717,4171.31450305
6.0,539.973036301,2849.32189476,7793.76096981,4404.46603875
7.0,897.574656822,4301.57772103,8691.1442429,3491.99186505
8.0,959.649778091,5833.85988211,9245.63710134,2452.12744114
9.0,861.970517026,6558.58276321,9869.85888207,2449.30560184
10.0,1000.37777661,6735.79717729,10292.5209209,2556.345967
11.0,1016.30523105,7027.13512576,10581.3435998,2537.903243
12.0,1025.93819662,7066.55182001,10712.6422872,2620.15227056
13.0,981.79381747,7102.06803668,10821.3625151,2737.50066095
14.0,1008.4373591,7283.42942678,11075.4594539,2783.59266802
15.0,1017.65996844,7328.52920332,11216.7196151,2870.53044329
16.0,1012.85173576,7318.86974967,11213.471656,2881.75017053
17.0,1033.72820214,7440.11791758,11336.2002721,2862.35415238
18.0,921.658306899,6585.36401867,11291.7471479,3784.72482233
19.0,897.551088881,5986.59064783,11053.1984522,4169.05671549
20.0,873.762107776,5521.67292179,10643.689779,4248.25474943
21.0,850.92469682,5384.0079321,10321.8076111,4086.87498218
22.0,868.014541687,4434.93227067,9711.61847066,4408.67165831
23.0,698.704147516,3638.47538007,8788.2870272,4451.10749961
24.0,675.18010647,2887.57230016,7874.64543397,4311.89302734
25.0,1044.69161444,2779.37656901,7533.27499583,3709.20681237
26.0,1061.11161959,2610.44760037,7312.49840811,3640.93918815
27.0,1020.91433225,2628.24470798,7244.20803502,3595.04899479
28.0,991.262171404,2757.49651046,7279.57463126,3530.8159494
29.0,967.226595774,3204.29637447,7656.148811,3484.62584076
30.0,875.444378805,3759.61041095,8369.23493255,3734.1801428
31.0,1034.57177507,5288.86852697,9321.44592966,2998.00562761
32.0,1266.00834731,6506.35877437,9877.1601978,2104.79307612
33.0,1267.17106738,7156.55817803,10543.9684632,2120.23921779
34.0,1349.71190305,7331.89526612,10958.1620615,2276.55489233
35.0,1421.94662699,7674.64406665,11370.3636393,2273.77294566
36.0,1441.791243,7800.40364866,11618.693464,2376.49857234
37.0,1459.75075732,7876.78361739,11777.5122264,2440.97785169
38.0,1471.14012272,7945.76868701,11845.2213849,2428.31257517
39.0,1480.93140356,7979.82918586,11923.5816023,2462.82101288
40.0,1499.52367858,8084.97612264,12000.7316335,2416.23183228
41.0,1566.69818828,8149.02076643,11974.3461908,2258.62723609
42.0,1579.92739471,7853.71637871,12291.9397861,2858.29601268
43.0,1575.00073081,7227.77384771,12031.4991352,3228.72455668
44.0,1651.65058877,6560.75314676,11800.0346157,3587.63088017
45.0,1666.4695988,6361.35558706,11463.6954851,3435.87029924
46.0,1811.79829675,5261.59380756,10554.7982958,3481.40619148
47.0,1657.77812955,4203.00003982,9395.7619239,3534.98375453
48.0,1189.27639958,3269.60871465,8380.22761979,3921.34250557
49.0,992.412410361,2944.30838738,7980.31094368,4043.59014593
50.0,980.625523747,2732.7862913,7655.19882569,3941.78701064
51.0,1009.45432599,2758.68401544,7603.73676393,3835.59842251
52.0,993.0599287,2864.17768299,7561.20456416,3703.96695247
53.0,950.613030388,3312.47586834,7914.6262446,3651.53734588
54.0,891.551388895,3842.61476285,8553.69493872,3819.52878698
55.0,1036.29664948,5412.03608341,9535.62690504,3087.29417215
56.0,1253.93031487,6699.37426874,10153.3345007,2200.02991709
57.0,1285.04959647,7378.48567083,10835.7496678,2172.21440051
58.0,1400.48203047,7440.96937753,11085.4872364,2244.0358284
59.0,1438.01039661,7773.09917302,11494.0850587,2282.97548907
