hour_ending,total
1.0,117.008836764
2.0,116.414510451
3.0,116.612190647
4.0,116.789942108
5.0,117.797628962
6.0,120.407811131
7.0,122.294451638
8.0,114.82647954
9.0,111.758257892
10.0,109.823241987
11.0,109.624276066
12.0,108.86248409
13.0,108.354140626
14.0,108.617232074
15.0,125.6284969
16.0,130.597341313
17.0,135.677400926
18.0,143.375839204
19.0,144.925137653
20.0,145.091156875
21.0,145.55739285
22.0,146.135004741
23.0,149.281334174
24.0,150.39943265
25.0,153.166312535
26.0,153.426350387
27.0,153.459618517
28.0,153.665173778
29.0,157.793314853
30.0,171.989806542
31.0,192.502582292
32.0,204.646574967
33.0,216.236741662
34.0,221.42785576
35.0,228.680308229
36.0,208.177818278
37.0,240.264689162
38.0,238.554996538
39.0,219.738413302
40.0,177.930980376
41.0,190.521762439
42.0,211.115860285
43.0,217.30357186
44.0,214.985892095
45.0,203.3174569
46.0,213.224770477
47.0,198.811152003
48.0,186.951304519
49.0,170.496115693
50.0,163.008375576
51.0,159.457524961
52.0,159.755973842
53.0,171.740054489
54.0,218.742297971
55.0,223.821875437
56.0,227.78656874
57.0,227.746229123
58.0,211.805169522
59.0,243.3925363
60.0,230.082230466
61.0,216.936979561
62.0,205.405795493
63.0,208.250783164
64.0,168.670547116
65.0,164.060259222
66.0,197.35635433
67.0,193.335089134
68.0,185.923528214
69.0,188.191225425
70.0,196.992172766
71.0,180.043908458
72.0,169.347963399
73.0,153.993033616
74.0,137.464397758
75.0,135.603471747
76.0,135.058967272
77.0,137.612577547
78.0,199.649444607
79.0,240.748121707
80.0,187.915919591
81.0,199.632408753
82.0,189.215948134
83.0,179.221687414
84.0,181.182739247
85.0,195.120639525
86.0,161.182485568
87.0,159.614544108
88.0,159.475525109
89.0,168.816316172
90.0,178.216089863
91.0,173.610944867
92.0,171.066334666
93.0,179.172026291
94.0,170.819475494
95.0,156.668948468
96.0,152.111375293
97.0,152.644951107
98.0,151.124581467
99.0,150.719899569
100.0,151.833176577
101.0,157.472365786
102.0,170.516044428
103.0,189.620951463
104.0,190.119169844
105.0,171.073566868
106.0,162.307494815
107.0,159.531614855
108.0,156.651751898
109.0,154.865397929
110.0,150.993437532
111.0,149.699837614
112.0,156.238873505
113.0,158.755197759
114.0,172.40252422
115.0,168.590832175
116.0,168.192418186
117.0,177.836961746
118.0,176.959133102
119.0,179.51595769
120.0,176.955597359
121.0,177.96719496
122.0,179.835085313
123.0,178.279251096
124.0,179.559029472
125.0,175.892677908
126.0,204.621047972
127.0,228.635950721
128.0,283.247515677
129.0,318.424545889
130.0,236.761972871
131.0,231.136364131
132.0,225.735998314
133.0,248.716562204
134.0,249.753499299
135.0,247.008396378
136.0,224.602872928
137.0,233.051290585
138.0,258.759037606
139.0,267.759915161
140.0,260.474837424
141.0,255.895647999
142.0,269.288106294
143.0,262.641417732
144.0,256.335446257
145.0,236.670364975
146.0,211.905938208
147.0,205.52263574
148.0,202.604201037
149.0,208.810073475
150.0,236.295174391
151.0,274.241736296
152.0,266.532208642
153.0,267.986202736
154.0,278.03189245
155.0,283.000897579
156.0,227.187260242
157.0,260.387890281
158.0,249.821321285
159.0,226.501486748
160.0,195.664983285
161.0,230.309000188
162.0,254.146338978
163.0,263.16634169
164.0,257.642867718
165.0,252.121483049
166.0,272.1183617
167.0,258.219836746
168.0,235.102664589
169.0,213.775864292
170.0,201.373440921
171.0,199.950464939
172.0,202.515164591
173.0,208.79673408
174.0,212.969232662
175.0,184.184263918
176.0,216.364832001
177.0,241.91427415
178.0,236.375853626
179.0,242.844335366
180.0,204.41016231
181.0,225.134600513
182.0,203.199491644
183.0,186.931375784
184.0,155.120292882
185.0,169.570072367
186.0,187.085984198
187.0,192.252508807
188.0,202.56787931
189.0,194.865744573
190.0,199.988072391
191.0,190.949587384
192.0,176.106215377
193.0,162.623300982
194.0,153.725281415
195.0,153.459939949
196.0,152.414645642
197.0,154.141695552
198.0,171.740375921
199.0,184.1264063
200.0,200.074858818
201.0,230.384215091
202.0,213.329074905
203.0,135.921849364
204.0,169.991950835
205.0,252.428128426
206.0,231.457313198
207.0,205.325598406
208.0,165.233322435
209.0,165.757094598
210.0,209.550972422
211.0,216.302795777
212.0,218.170471842
213.0,207.891101636
214.0,222.606222588
215.0,215.70895161
216.0,199.149136923
217.0,174.224717769
218.0,163.340253304
219.0,158.813376809
220.0,161.089431231
221.0,164.901123276
222.0,180.373375452
223.0,190.706585386
224.0,215.13825049
225.0,246.252470522
226.0,246.566508818
227.0,244.22295384
228.0,203.630048755
229.0,224.490452361
230.0,221.342676488
231.0,222.142879494
232.0,185.940564069
233.0,193.328821226
234.0,199.785410011
235.0,208.51467819
236.0,199.310013246
237.0,199.825428197
238.0,200.674488747
239.0,190.930462227
240.0,178.021623978
241.0,162.605140118
242.0,161.915991597
243.0,160.515033653
244.0,160.214495468
245.0,163.676470353
246.0,176.708898903
247.0,206.413643063
248.0,194.411080121
249.0,194.948673826
250.0,177.543977195
251.0,194.741350693
252.0,185.481078149
253.0,181.520563452
254.0,149.884821277
255.0,153.020222049
256.0,147.523426867
257.0,140.25152781
258.0,150.57975556
259.0,153.64428075
260.0,152.233197722
261.0,149.616265498
262.0,144.285489538
263.0,153.582887388
264.0,156.393160487
265.0,155.490742355
266.0,156.710252379
267.0,155.22716876
268.0,154.757879189
269.0,156.51964367
270.0,158.184818071
271.0,160.512462203
272.0,148.34934437
273.0,150.415664926
274.0,148.424077127
275.0,144.132970428
276.0,143.785181855
277.0,141.219517909
278.0,136.705659378
279.0,131.416508761
280.0,131.258043173
281.0,134.197210188
282.0,147.444836936
283.0,148.524363666
284.0,148.146199843
285.0,147.916858673
286.0,147.450140551
287.0,150.451343791
288.0,150.248520695
289.0,150.733560396
290.0,153.990462166
291.0,153.372189227
292.0,153.994158625
293.0,159.595740382
294.0,174.971723909
295.0,194.768350915
296.0,207.446401552
297.0,260.226049665
298.0,248.224611732
299.0,249.731641976
300.0,217.240892773
301.0,261.694026017
302.0,242.847871109
303.0,205.102525144
304.0,164.83844419
305.0,172.540739642
306.0,199.689302078
307.0,218.97501417
308.0,216.67179881
309.0,200.551541308
310.0,216.906925742
311.0,214.13699226
312.0,216.738977933
313.0,193.523769257
314.0,184.371819031
315.0,182.219033479
316.0,182.251015885
317.0,185.418720494
318.0,203.797675133
319.0,224.030645011
320.0,258.328801927
321.0,277.127545731
322.0,250.86886561
323.0,250.17891351
324.0,211.013645159
325.0,248.4292027
326.0,248.25980845
327.0,220.035737174
328.0,169.834128109
329.0,177.30017162
330.0,220.592616751
331.0,237.375665415
332.0,231.520313715
333.0,223.431015082
334.0,232.977682837
335.0,233.473490484
336.0,212.432763967
337.0,183.189112882
338.0,169.471232269
339.0,165.453342101
340.0,164.612156615
341.0,167.025462166
342.0,187.178556387
343.0,202.028035587
344.0,221.1842109
345.0,262.394424631
346.0,268.182275776
347.0,275.872035411
348.0,233.096451671
349.0,260.690839199
350.0,241.928256407
351.0,205.993853899
352.0,186.801356858
353.0,194.869923179
354.0,226.305092277
355.0,229.686709358
356.0,217.927630561
357.0,209.336577803
358.0,218.819120031
359.0,203.162205624
360.0,193.454661546
361.0,177.526941341
362.0,163.217305864
363.0,161.703364849
364.0,163.39232516
365.0,168.19482892
366.0,188.634961216
367.0,195.047513924
368.0,209.098718705
369.0,258.192354377
370.0,263.815954172
371.0,270.424740637
372.0,231.531563808
373.0,282.458803837
374.0,275.918321506
375.0,238.352816304
376.0,179.41792117
377.0,177.916033825
378.0,225.626711701
379.0,237.28148607
380.0,224.641042885
381.0,211.214218236
382.0,228.845363157
383.0,216.4307254
384.0,193.157498389
385.0,155.015667022
386.0,146.524900803
387.0,144.148559842
388.0,143.8237536
389.0,145.430748952
390.0,155.948460403
391.0,169.487143114
392.0,227.040687609
393.0,261.633114802
394.0,253.529512479
395.0,251.960928157
396.0,196.935279441
397.0,216.983265656
398.0,207.418115605
399.0,188.477459921
400.0,155.492670943
401.0,168.116238989
402.0,187.525541382
403.0,191.664289687
404.0,184.375033344
405.0,180.286910455
406.0,195.956682111
407.0,183.81911806
408.0,164.313064871
409.0,138.740801106
410.0,134.007405057
411.0,133.572026478
412.0,133.888957655
413.0,136.339709942
414.0,148.929688426
415.0,168.34959805
416.0,155.880799133
417.0,152.174215095
418.0,137.099412615
419.0,153.050758014
420.0,151.264725476
421.0,155.729726462
422.0,136.131743947
423.0,130.99254099
424.0,136.431639269
425.0,142.604082861
426.0,154.308357637
427.0,159.577418803
428.0,164.473137615
429.0,152.784130822
430.0,154.463608913
431.0,137.894633437
432.0,129.283491228
433.0,126.846881915
434.0,125.953946004
435.0,127.024311944
436.0,128.149321192
437.0,133.085701052
438.0,137.409915167
439.0,137.868436793
440.0,131.139113624
441.0,129.568118568
442.0,123.115869104
443.0,122.208950936
444.0,118.336026245
445.0,118.935495458
446.0,116.147401112
447.0,115.640986235
448.0,115.616878894
449.0,116.986336579
450.0,130.173212827
451.0,131.214649959
452.0,131.481598581
453.0,132.60692926
454.0,132.480124646
455.0,135.241700917
456.0,132.168014938
457.0,133.119933476
458.0,134.394568953
459.0,143.577376575
460.0,178.102624644
461.0,183.059576103
462.0,196.638919862
463.0,205.598814937
464.0,228.126160817
465.0,244.234043217
466.0,219.454428825
467.0,233.962708791
468.0,223.237513491
469.0,252.841649682
470.0,249.232780733
471.0,213.433861481
472.0,153.921675887
473.0,150.380950355
474.0,181.674850435
475.0,196.836921489
476.0,201.217546782
477.0,182.531625334
478.0,195.784716412
479.0,182.644929837
480.0,181.940834764
481.0,153.680281045
482.0,144.298989649
483.0,142.069382037
484.0,143.710931244
485.0,146.836528364
486.0,169.239158933
487.0,194.754047226
488.0,257.486973579
489.0,311.054610312
490.0,290.889783851
491.0,290.436726555
492.0,234.644303679
493.0,288.031778216
494.0,256.509501259
495.0,240.096259206
496.0,163.731756522
497.0,181.788958516
498.0,213.308181876
499.0,227.988266826
500.0,218.043345797
501.0,217.976166674
502.0,226.037982939
503.0,217.045784027
504.0,197.401676132
505.0,168.970121007
506.0,160.943822892
507.0,158.424284325
508.0,159.065539596
509.0,162.282744611
510.0,181.953531297
511.0,202.408127997
512.0,248.200504391
513.0,266.354939327
514.0,250.719400095
515.0,289.603255419
516.0,252.545129388
517.0,268.121203845
518.0,251.272261783
519.0,217.040319696
520.0,188.641550555
521.0,182.699090997
522.0,210.000011827
523.0,230.990916507
524.0,226.918704464
525.0,216.444064795
526.0,208.738394315
