hour_ending,hvac,lighting,total,other
1.0,118.531489313,420.537138928,1223.22741135,684.158783114
2.0,124.273744349,406.419295375,1231.78562419,701.092584462
3.0,133.390822457,404.189950177,1229.60524551,692.024472872
4.0,134.857799604,413.385717776,1231.00287176,682.75935438
5.0,143.214305718,416.473483536,1230.12187099,670.434081733
6.0,142.05556836,428.480698896,1232.8793637,662.343096446
7.0,183.711313552,578.833679338,1232.43828102,469.893288126
8.0,221.831839522,700.164840623,1216.2947013,294.298021158
9.0,174.859843869,684.031114108,1114.34267676,255.451718779
10.0,154.599447465,679.790634692,1092.38182414,257.991741981
11.0,145.922547976,781.638124517,1209.85522007,282.294547573
12.0,148.526556098,877.937649779,1351.98793868,325.523732801
13.0,135.645330552,851.563334017,1315.44477519,328.236110618
14.0,130.326598901,838.028137752,1288.63366615,320.278929492
15.0,129.320578197,851.997077544,1315.03858129,333.720925554
16.0,127.524498878,840.60766717,1299.11514171,330.98297566
17.0,134.30822306,836.811688632,1293.05720331,321.93729162
18.0,139.51455616,844.492791039,1469.35224529,485.344898089
19.0,147.582666108,834.52934044,1563.27754061,581.165534059
20.0,146.830812023,739.89029046,1455.97655912,569.255456639
21.0,136.955000707,728.773146335,1418.92286314,553.194716093
22.0,146.072816303,623.097318498,1388.57790042,619.407765616
23.0,127.741529313,528.79839751,1303.44234255,646.902415729
24.0,136.68584145,453.109891501,1266.40610966,676.61037671
25.0,199.892314375,438.269281796,1223.05225972,584.890663545
26.0,208.687199889,415.721419195,1204.23883912,579.830220032
27.0,213.604778395,421.799599619,1212.36367789,576.959299872
28.0,223.609440566,445.949091005,1240.57073673,571.012205154
29.0,206.33752433,494.577611692,1238.76111672,537.845980696
30.0,212.118621193,598.794426502,1405.65718676,594.744139061
31.0,249.979171666,973.78871356,1775.76195134,551.994066117
32.0,321.676472843,1224.79626977,1942.69170281,396.218960199
33.0,376.321423298,1753.06131415,2648.75381738,519.371079924
34.0,420.643853498,2085.93798751,3154.26598791,647.684146898
35.0,532.119872464,2737.32920759,4080.43979722,810.990717165
36.0,471.194582354,2435.29576437,3648.43617004,741.94582331
