hour_ending,hvac,lighting,total,other
1.0,1381.71552175,1640.85203972,5803.33728037,2780.7697189
2.0,1358.97411223,1619.97486697,5762.45002224,2783.50104304
3.0,1392.91181917,1594.69485664,5695.71318379,2708.10650799
4.0,1411.24207749,1555.4233397,5558.96746424,2592.30204704
5.0,1454.31437463,1581.44659106,5585.50508128,2549.74411558
6.0,1606.3399475,1626.20697739,5754.17654959,2521.6296247
7.0,1661.45191059,1793.06581732,6053.06198876,2598.54426085
8.0,2147.03423207,2098.65725848,6150.65621651,1904.96472596
9.0,1988.34563734,2249.12672607,6451.29039326,2213.81802985
10.0,1784.7180609,2238.0669903,6310.71931403,2287.93426283
11.0,1676.75297391,2307.70563933,6460.52267228,2476.06405904
12.0,1552.07508141,2414.07798026,6714.34889744,2748.19583576
13.0,1547.49992136,2532.05940434,7025.73127482,2946.17194912
14.0,1573.43839768,2571.22157498,7111.94024476,2967.2802721
15.0,1653.08158758,2648.66506768,7321.62943225,3019.88277699
16.0,1565.34886005,2701.15651486,7514.75830222,3248.25292731
17.0,1542.75423826,2638.14557935,7433.97305023,3253.07323262
18.0,1664.35050367,2414.41310691,7892.1534128,3813.38980222
19.0,1473.00758099,2276.46398625,7877.65525605,4128.18368881
20.0,1410.93544537,2086.72930323,7373.39889737,3875.73414877
21.0,1493.19217907,2005.29858512,7095.8352562,3597.34449202
22.0,1442.70484099,1902.19291171,6763.4107255,3418.5129728
23.0,1364.282916,1834.65155157,6525.94782257,3327.01335501
24.0,1341.99837017,1695.04323836,6067.68943063,3030.6478221
25.0,1617.29014133,1639.02240414,5681.934992,2425.62244654
26.0,1655.76040984,1587.43376439,5606.69281492,2363.49864069
27.0,1662.81590468,1582.38479082,5623.19239996,2377.99170447
28.0,1775.27034296,1572.29437741,5607.53854685,2259.97382648
29.0,2042.78561854,1671.6822065,5692.87391094,1978.4060859
30.0,2093.54376016,1941.01499124,6028.86970202,1994.31095062
31.0,1805.283366,2485.19723208,6331.10860044,2040.62800236
32.0,1960.09541141,3283.25437659,7112.96101117,1869.61122317
33.0,2072.35687557,3873.47511007,8080.07568209,2134.24369645
34.0,1978.27848679,4184.31294516,8517.43200485,2354.8405729
35.0,1983.17427741,4364.42552064,8884.36007937,2536.76028133
36.0,2103.45497193,4566.0181225,9372.83406021,2703.36096578
37.0,2209.77735527,4821.68202671,9872.31230416,2840.85292218
38.0,2270.51190938,4934.03158754,10040.5869278,2836.04343091
39.0,2330.09699425,5126.4640371,10293.7252242,2837.16419289
40.0,2494.48996372,5276.29263555,10470.8025126,2700.01991337
41.0,2646.08119868,5152.69874106,10119.4586218,2320.6786821
42.0,2459.06193376,4870.74191396,10024.4747706,2694.6709229
43.0,2096.88676519,4194.08614092,9124.50937209,2833.53646598
44.0,1944.0466289,3522.95131229,8267.24615677,2800.24821558
45.0,2060.44371831,2997.78858784,7779.52215739,2721.28985123
46.0,1892.96810337,2594.23814817,7414.8794515,2927.67319996
47.0,1782.76227012,2190.09366298,6834.28915149,2861.43321838
48.0,1265.80570814,1849.46147152,6219.64773138,3104.38055173
49.0,1226.7591791,1663.52534952,5691.62529265,2801.34076403
50.0,1145.96147087,1591.90460883,5516.89999638,2779.03391669
51.0,1192.4541782,1572.82612476,5484.33292728,2719.05262432
52.0,1192.84509856,1542.66304251,5369.47389076,2633.96574969
53.0,1694.77266459,1636.75840438,5470.19070072,2138.65963175
54.0,1690.11430951,1897.57472666,5764.98508406,2177.29604789
55.0,1515.55668964,2430.56668831,6078.43915073,2132.31577279
56.0,1604.04507507,3161.76120195,6713.78187369,1947.97559667
57.0,1840.26341405,3760.91774584,7718.3816079,2117.20044801
58.0,1865.39488685,4134.73903886,8341.13231628,2340.99839057
59.0,1920.03292573,4288.65620464,8705.60204932,2496.91291895
