hour_ending,cooling,poolpump,plugload,other,total
87.0,900.782324377,6548.718288,28335.5492634,66116.2816146,101901.33149
88.0,1633.40618466,5468.018472,29147.1867312,68010.1023728,104258.713761
89.0,1564.53894938,4548.617136,32945.3502501,76872.4839169,115930.990252
90.0,770.78119281,3177.580056,42285.628857,98666.467333,144900.457439
91.0,0.0,2419.4772,45285.3121407,105665.728328,153370.517669
92.0,0.0,2209.789176,44453.6226996,103725.119632,150388.531508
93.0,0.0,1774.28328,42728.6422632,99700.1652808,144203.090824
94.0,0.0,1274.257992,39145.1531994,91338.6907986,131758.10199
95.0,0.0,887.14164,34052.1682632,79455.0592808,114394.369184
96.0,0.0,983.920728,28357.6561633,66167.8643809,95509.4412722
97.0,0.0,1048.44012,24148.5529549,56346.6235614,81543.6166363
98.0,0.0,806.4924,21584.1715036,50363.0668418,72753.7307454
99.0,0.0,1016.180424,20221.7208554,47184.0153293,68421.9166087
100.0,0.0,1161.349056,19921.150258,46482.6839354,67565.1832494
101.0,0.0,1145.219208,20122.8147128,46953.23433,68221.2682508
102.0,0.0,1532.33556,21320.2962966,49747.3580254,72599.989882
103.0,0.0,2822.7234,24256.4622836,56598.411995,83677.5976786
104.0,0.0,3693.735192,27813.2015003,64897.4701674,96404.4068597
105.0,0.0,4516.35744,30748.6647198,71746.8843462,107011.906506
106.0,0.0,6209.99148,31653.3925908,73857.9160452,111721.300116
107.0,29.9332502062,7484.249472,31838.7756357,74290.4764833,113643.434841
108.0,1885.29519197,8097.183696,30345.1329948,70805.3103212,111132.922204
109.0,4701.2222301,7532.639016,29366.9151042,68522.8019098,110123.57826
110.0,3072.69341316,7242.301752,27563.0232712,64313.7209661,102191.739402
111.0,2187.34062184,6548.718288,27156.5792833,63365.351661,99257.9898541
112.0,2177.47172306,5468.018472,27227.3648273,63530.5179304,98403.3729528
113.0,2289.30289729,4548.617136,30882.7280829,72059.6988601,109780.346976
114.0,1344.21682863,3177.580056,42681.3780702,99589.8821638,146793.057119
115.0,366.682315026,2419.4772,45440.4156546,106027.636527,154254.211697
116.0,29.9332502062,2209.789176,44257.3292736,103267.101638,149764.153338
117.0,0.0,1774.28328,41824.1279679,97589.6319251,141188.043173
118.0,0.0,1274.257992,37272.3165408,86968.7385952,125515.313128
119.0,0.0,887.14164,31058.3104395,72469.3910255,104414.843105
120.0,0.0,983.920728,25716.6619936,60005.5446516,86706.1273732
121.0,0.0,1048.44012,22125.1248184,51625.2912428,74798.8561812
122.0,0.0,806.4924,20330.0056142,47436.6797664,68573.1777806
123.0,0.0,1016.180424,19512.7771002,45529.8132338,66058.770758
124.0,0.0,1161.349056,19374.5642936,45207.3166849,65743.2300345
125.0,0.0,1145.219208,20500.0997508,47833.5660852,69478.885044
126.0,0.0,1532.33556,23608.0595304,55085.4722376,80225.867328
127.0,0.0,2822.7234,28810.9113748,67225.4598744,98859.0946492
128.0,0.0,3693.735192,30674.4553497,71573.7291493,105941.919691
129.0,0.0,4516.35744,29294.2017621,68353.1374449,102163.696647
130.0,0.0,6209.99148,27957.8755158,65235.0428702,99402.909866
131.0,400.116780303,7484.249472,25760.2491216,60107.2479504,93751.8633243
132.0,1926.24395603,8097.183696,24598.9904649,57397.644418,92020.0625349
133.0,4725.1413295,7532.639016,23896.0163952,55757.3715888,91911.1683295
134.0,5859.49252135,7242.301752,22159.4241776,51705.3230811,86966.5415321
135.0,3876.11018744,6548.718288,21672.431985,50569.0079649,82666.2684253
136.0,3011.25957342,5468.018472,22944.0510028,53536.1190065,84959.4480547
137.0,1228.50157498,4548.617136,26209.0098353,61154.3562823,93140.4848286
138.0,403.190535435,3177.580056,39036.6591789,91085.5380841,133702.967854
139.0,29.9332502062,2419.4772,44644.7500179,104171.083375,151265.243843
140.0,29.9332502062,2209.789176,44554.1828814,103959.760057,150753.665364
141.0,29.9332502062,1774.28328,41882.3328003,97725.4432007,141411.992531
142.0,29.9332502062,1274.257992,38230.9182777,89205.4759813,128740.585501
143.0,29.9332502062,887.14164,31576.8758919,73679.3770811,106173.327863
144.0,0.0,983.920728,25911.1937795,60459.4521521,87354.5666596
145.0,0.0,1048.44012,22729.4255988,53035.3263973,76813.1921161
146.0,0.0,806.4924,20886.8203054,48735.914046,70429.2267515
147.0,0.0,1016.180424,20082.7961479,46859.8576783,67958.8342502
148.0,0.0,1161.349056,19910.4255929,46457.6597169,67529.4343658
149.0,0.0,1145.219208,20953.6972899,48891.960343,70990.8768409
150.0,0.0,1532.33556,24582.1442825,57358.3366593,83472.8165018
151.0,0.0,2822.7234,30436.1010816,71017.5691904,104276.393672
152.0,0.0,3693.735192,31431.6910938,73340.6125522,108466.038838
153.0,0.0,4516.35744,29264.259489,68283.272141,102063.88907
154.0,0.0,6209.99148,27958.7540387,65237.092757,99405.8382757
155.0,0.731029539429,7484.249472,26724.6884001,62357.6062669,96567.2751685
156.0,38.8883620642,8097.183696,25724.293472,60023.3514346,93883.7169647
157.0,48.7572608465,7532.639016,25664.2773265,59883.3137619,93128.9873652
158.0,48.7572608465,7242.301752,24499.6185953,57165.7767225,88956.4543306
159.0,32.7157647632,6548.718288,23857.3293796,55667.1018857,86105.8653181
160.0,0.0,5468.018472,24455.4857782,57062.8001491,86986.3043993
161.0,0.0,4548.617136,27997.8722263,65328.3685279,97874.8578902
162.0,0.0,3177.580056,39936.0258543,93184.0603267,136297.666237
163.0,0.0,2419.4772,44685.8279091,104266.931788,151372.236897
164.0,0.0,2209.789176,44458.9355823,103737.516359,150406.241117
165.0,0.0,1774.28328,42681.9132039,99591.1308091,144047.327293
166.0,0.0,1274.257992,37627.2785469,87796.9832761,126698.519815
167.0,0.0,887.14164,30834.5938926,71947.3857494,103669.121282
168.0,0.0,983.920728,25290.1837427,59010.4287329,85284.5332036
169.0,0.0,1048.44012,21727.2250102,50696.8583572,73472.5234874
170.0,0.0,806.4924,19723.5017718,46021.5041341,66551.4983059
171.0,0.0,1016.180424,18929.4708385,44168.7652898,64114.4165523
172.0,0.0,1161.349056,18990.0881507,44310.205685,64461.6428917
173.0,0.0,1145.219208,20064.3846497,46816.8975159,68026.5013736
174.0,0.0,1532.33556,23342.7325566,54466.3759655,79341.4440821
175.0,0.0,2822.7234,29247.709005,68244.654345,100315.08675
176.0,0.0,3693.735192,31311.0541098,73059.1262562,108063.915558
177.0,0.0,4516.35744,28780.2237387,67153.8553903,100450.436569
178.0,0.0,6209.99148,27463.3202027,64081.0804729,97754.3921555
179.0,0.0,7484.249472,26611.6436992,62093.8352982,96189.7284694
180.0,0.0,8097.183696,25944.7195377,60537.6789212,94579.5821549
181.0,0.0,7532.639016,26000.4568387,60667.7326237,94200.8284784
182.0,0.731029539429,7242.301752,24534.3892053,57246.9081456,89024.3301324
183.0,0.731029539429,6548.718288,23658.2600305,55202.6067379,85410.3160859
184.0,8.95511185801,5468.018472,24784.0623601,57829.4788402,88090.5147842
185.0,0.0,4548.617136,28752.569577,67089.329013,100390.515726
186.0,0.0,3177.580056,40709.146359,94988.008171,138874.734586
187.0,0.0,2419.4772,45278.31204,105649.39476,153347.184
188.0,0.0,2209.789176,44158.9016145,103037.437101,149406.127891
189.0,0.0,1774.28328,41997.2647128,97993.6176632,141765.165656
190.0,0.0,1274.257992,37587.72747,87704.69743,126566.682892
191.0,0.0,887.14164,31345.5618162,73139.6442378,105372.347694
192.0,0.0,983.920728,25321.6882894,59083.9393419,85389.5483593
193.0,0.0,1048.44012,21919.2895714,51145.009,74112.7386915
194.0,0.0,806.4924,19946.7634116,46542.4479605,67295.7037721
195.0,0.0,1016.180424,18942.7991795,44199.8647521,64158.8443556
196.0,0.0,1161.349056,18732.2413779,43708.563215,63602.1536489
197.0,0.0,1145.219208,19564.8162628,45651.2379466,66361.2734174
198.0,0.0,1532.33556,22627.196754,52796.792426,76956.32474
199.0,0.0,2822.7234,27643.6527616,64501.8564436,94968.2326052
200.0,0.0,3693.735192,29801.8311003,69537.6059007,103033.172193
201.0,0.0,4516.35744,28017.6507528,65374.5184233,97908.5266161
202.0,0.0,6209.99148,26777.7690596,62481.4611391,95469.2216787
203.0,0.0,7484.249472,26547.5090233,61944.187721,95975.9462163
204.0,0.731029539429,8097.183696,26103.6061349,60908.4143149,95109.9351753
205.0,38.8883620642,7532.639016,25866.4477706,60355.0447981,93793.0199468
206.0,30.6642797456,7242.301752,25121.4246125,58616.6574293,91011.0480735
207.0,38.8883620642,6548.718288,23810.5380914,55557.9222134,85956.0669549
208.0,38.8883620642,5468.018472,25010.0547097,58356.7943226,88873.7558664
209.0,0.0,4548.617136,29338.7746236,68457.1407884,102344.532548
210.0,0.0,3177.580056,41050.0231845,95783.3874305,140010.990671
211.0,0.0,2419.4772,45088.122303,105205.618707,152713.21821
212.0,0.0,2209.789176,44839.4280663,104625.332155,151674.549397
213.0,0.0,1774.28328,42643.3854471,99501.2327099,143918.901437
214.0,0.0,1274.257992,38747.6239614,90411.1225766,130433.00453
215.0,0.0,887.14164,32544.0795003,75936.1855007,109367.406641
216.0,0.0,983.920728,26661.8583415,62211.0027969,89856.7818664
217.0,0.0,1048.44012,22905.9176302,53447.1411372,77401.4988874
218.0,0.0,806.4924,20924.1396602,48822.9925404,70553.6246006
219.0,0.0,1016.180424,20033.1403287,46743.9941003,67793.314853
220.0,0.0,1161.349056,20018.0441973,46708.7697936,67888.1630469
221.0,0.0,1145.219208,21008.4984685,49019.82976,71173.5474365
222.0,0.0,1532.33556,24432.4949099,57009.1547899,82973.9852598
223.0,0.0,2822.7234,30286.451709,70668.387321,103777.56243
224.0,0.0,3693.735192,32096.0004048,74890.6676112,110680.403208
225.0,0.0,4516.35744,29599.8237201,69066.2553469,103182.436507
226.0,0.0,6209.99148,28075.3295475,65509.1022776,99794.4233051
227.0,0.0,7484.249472,26842.3316295,62632.1071356,96958.6882371
228.0,8.95511185801,8097.183696,25995.7278164,60656.6982384,94758.5648627
229.0,38.8883620642,7532.639016,25470.5524535,59431.2890581,92473.3688897
230.0,448.718605004,7242.301752,23140.1525634,53993.6893147,84824.8622351
231.0,389.720268502,6548.718288,23310.5715209,54391.3335489,84640.3436263
232.0,370.195859122,5468.018472,23392.8051351,54583.2119818,83814.231448
233.0,29.9332502062,4548.617136,26520.0940451,61880.2194385,92978.8638698
234.0,0.0,3177.580056,37657.4127288,87867.2963672,128702.289152
235.0,0.0,2419.4772,42736.2108933,99717.8254177,144873.513511
236.0,0.0,2209.789176,41914.7045604,97800.9773076,141925.471044
237.0,0.0,1774.28328,40228.0746345,93865.5074805,135867.865395
238.0,0.0,1274.257992,36607.5732837,85417.6709953,123299.502271
239.0,0.0,887.14164,32011.0078539,74692.3516591,107590.501153
240.0,0.0,983.920728,26843.4337402,62634.6787271,90462.0331953
241.0,0.0,1048.44012,22773.5641048,53138.3162444,76960.3204692
242.0,0.0,806.4924,20826.3158367,48594.7369522,70227.5451889
243.0,0.0,1016.180424,19832.5952913,46276.0556796,67124.8313949
244.0,0.0,1161.349056,19471.8301865,45434.2704352,66067.4496777
245.0,0.0,1145.219208,19747.4514357,46077.3866832,66970.0573269
246.0,0.0,1532.33556,21068.4216484,49159.6505128,71760.4077212
247.0,0.0,2822.7234,24441.0133118,57029.031061,84292.7677728
248.0,0.0,3693.735192,28255.8264052,65930.2616121,97879.8232093
249.0,0.0,4516.35744,30273.5558583,70638.2970027,105428.210301
250.0,0.0,6209.99148,30244.3598706,70570.1730314,107024.524382
251.0,1134.57835059,7484.249472,29698.8077523,69297.2180887,107614.853664
252.0,1965.16902414,8097.183696,28563.0749157,66647.1748033,105272.602439
253.0,4855.44736722,7532.639016,28238.6303871,65890.1375699,106516.85434
254.0,5806.00011961,7242.301752,27212.2160129,63495.1706968,103755.688581
255.0,5862.80747936,6548.718288,26773.1337428,62470.6453999,101655.30491
256.0,3058.37913038,5468.018472,27709.2178457,64654.8416399,100890.457088
257.0,1670.97013118,4548.617136,30066.3018933,70154.7044177,106440.593578
258.0,774.294736906,3177.580056,39868.8275448,93027.2642712,136847.966609
259.0,770.78119281,2419.4772,42915.2070303,100135.483071,146240.948494
260.0,366.682315026,2209.789176,41031.0123921,95739.0289149,139346.512798
261.0,366.682315026,1774.28328,39370.7012784,91864.9696496,133376.636523
262.0,0.0,1274.257992,36266.7338988,84622.3790972,122163.370988
263.0,29.9332502062,887.14164,31265.6537628,72953.1921132,105135.920766
264.0,0.0,983.920728,26867.8998268,62691.7662626,90543.5868174
265.0,0.0,1048.44012,22766.9720573,53122.9348005,76938.3469778
266.0,0.0,806.4924,20507.9521284,47851.8882995,69166.3328279
267.0,0.0,1016.180424,19509.677486,45522.5808008,66048.4387108
268.0,0.0,1161.349056,19248.0380427,44912.0887664,65321.4758651
269.0,0.0,1145.219208,19634.9974332,45814.9940109,66595.2106521
270.0,0.0,1532.33556,20412.0473497,47628.1104825,69572.4933922
271.0,0.0,2822.7234,23175.9367805,54077.1858212,80075.8460017
272.0,0.0,3693.735192,27158.439001,63369.6910023,94221.8651953
273.0,0.0,4516.35744,30139.094595,70324.554055,104980.00609
274.0,0.0,6209.99148,31329.7789305,73102.8175045,110642.587915
275.0,1551.32864171,7484.249472,32134.3378968,74980.1217592,116150.03777
276.0,3041.35652954,8097.183696,32044.1719194,74769.7344786,117952.446624
277.0,5013.67672975,7532.639016,32084.0714289,74862.8333341,119493.220509
278.0,6970.84104656,7242.301752,31026.8006424,72395.8681656,117635.811607
279.0,4238.57525833,6548.718288,29441.3784033,68696.5496077,108925.221557
280.0,3205.51138979,5468.018472,29611.7906703,69094.1782307,107379.498763
281.0,2163.99861523,4548.617136,31134.0033717,72646.0078673,110492.62699
282.0,1984.46953226,3177.580056,42112.993455,98263.651395,145538.694438
283.0,1142.34709049,2419.4772,46049.7479481,107449.411879,157060.984117
284.0,366.682315026,2209.789176,44966.8677177,104922.691341,152466.03055
285.0,29.9332502062,1774.28328,41611.9083072,97094.4527168,140510.577554
286.0,0.0,1274.257992,36562.0701258,85311.4969602,123147.825078
287.0,0.0,887.14164,30321.9032808,70751.1076552,101960.152576
288.0,0.0,983.920728,24878.4138505,58049.6323177,83911.9668962
289.0,0.0,1048.44012,21383.3871451,49894.5700053,72326.3972704
290.0,0.0,806.4924,19699.6060823,45965.7475254,66471.8460077
291.0,0.0,1016.180424,19091.3834034,44546.5612745,64654.1251019
292.0,0.0,1161.349056,19179.7225462,44752.6859412,65093.7575434
293.0,0.0,1145.219208,20483.1758574,47794.0770005,69422.4720659
294.0,0.0,1532.33556,23753.8653814,55425.68589,80711.8868314
295.0,0.0,2822.7234,29415.2741475,68635.6396775,100873.637225
296.0,0.0,3693.735192,30632.3005968,71475.3680592,105801.403848
297.0,0.0,4516.35744,28718.2725819,67009.3026911,100243.932713
298.0,30.6642797456,6209.99148,27322.9189627,63753.4775795,97317.0523019
299.0,2003.84967403,7484.249472,24812.668481,57896.2264556,92196.9940825
300.0,2188.17120438,8097.183696,23223.1725994,54187.4027318,87695.9302316
301.0,5155.53428479,7532.639016,22225.4265434,51859.3286012,86772.9284453
302.0,5481.62160919,7242.301752,21520.4759733,50214.4439377,84458.8432722
303.0,9871.37122881,6548.718288,20678.6953464,48250.2891417,85349.0740049
304.0,6377.46113423,5468.018472,21105.9991834,49247.331428,82198.8102176
305.0,6042.47439266,4548.617136,23377.9732969,54548.6043593,88517.6691849
306.0,5782.1549208,3177.580056,35752.1032224,83421.5741856,128133.412385
307.0,1554.67005059,2419.4772,42958.9617099,100237.577323,147170.686284
308.0,805.598025672,2209.789176,42715.8845043,99670.3971767,145401.668883
309.0,773.563707367,1774.28328,40907.972055,95451.934795,138907.753837
310.0,770.78119281,1274.257992,35850.7692459,83651.7949071,121547.603338
311.0,29.9332502062,887.14164,30328.4254689,70766.3260941,102011.826453
312.0,0.0,983.920728,24334.7149519,56781.0015546,82099.6372345
313.0,0.0,1048.44012,21205.4692912,49479.4283462,71733.3377574
314.0,0.0,806.4924,19703.5765743,45975.0120066,66485.0809809
315.0,0.0,1016.180424,18690.3254737,43610.7594387,63317.2653365
316.0,0.0,1161.349056,18465.1888184,43085.4405762,62711.9784506
317.0,0.0,1145.219208,19795.9654318,46190.5860077,67131.7706475
318.0,0.0,1532.33556,22918.5242552,53476.5565954,77927.4164105
319.0,0.0,2822.7234,28542.2494844,66598.5821303,97963.5550147
320.0,0.0,3693.735192,29745.3546771,69405.8275799,102844.917449
321.0,0.0,4516.35744,27641.4986881,64496.8302721,96654.6864002
322.0,835.008723082,6209.99148,25733.143467,60044.001423,92822.1450931
323.0,3072.56211268,7484.249472,23390.1275156,54576.964203,88523.9033033
324.0,12637.495064,8097.183696,21554.6704746,50294.2311073,92583.5803419
325.0,12786.0198743,7532.639016,21537.5038873,50254.1757369,92110.3385145
326.0,11545.1200831,7242.301752,20296.7671782,47359.1234159,86443.3124292
327.0,12986.0172743,6548.718288,20652.2858019,48188.6668712,88375.6882354
328.0,9085.79297632,5468.018472,20772.4926654,48469.1495526,83795.4536663
329.0,6512.80184468,4548.617136,23622.9978868,55120.3284025,89804.74527
330.0,5224.24081789,3177.580056,35266.8704079,82289.3642851,125958.055567
331.0,2969.48456298,2419.4772,41761.6052781,97443.7456489,144594.31269
332.0,3068.35502702,2209.789176,41346.4879233,96475.1384877,143099.770614
333.0,1618.05585708,1774.28328,38985.7276458,90966.6978402,133344.764623
334.0,1375.01198566,1274.257992,34887.3037815,81403.7088235,118940.282583
335.0,1105.8985389,887.14164,29027.445073,67730.7051705,98751.1904224
336.0,1075.96528869,983.920728,23809.19299,55554.7836432,81423.8626499
337.0,839.897303143,1048.44012,20549.7890705,47949.5078312,70387.6343248
338.0,711.351933893,806.4924,18876.7540948,44045.7595546,64440.3579833
339.0,1075.96528869,1016.180424,18156.3698573,42364.8630004,62613.3785704
340.0,140.516985127,1161.349056,18165.4788431,42386.1173007,61853.4621849
341.0,71.6497498419,1145.219208,18955.0591732,44228.4714042,64400.3995352
342.0,0.0,1532.33556,22223.6007668,51855.0684559,75611.0047827
343.0,0.0,2822.7234,27660.6475385,64541.5109231,95024.8818615
344.0,0.0,3693.735192,27996.5458205,65325.2735812,97015.5545937
345.0,2.78251455697,4516.35744,26140.5091029,60994.5212401,91654.1702976
346.0,920.253289795,6209.99148,24777.1491987,57813.3481302,89720.7420987
347.0,4229.1477942,7484.249472,21722.0591828,50684.8047598,84120.2612088
348.0,12977.6002076,8097.183696,20214.4445243,47167.0372233,88456.2656511
349.0,14858.7653248,7532.639016,20369.7052102,47529.312157,90290.421708
350.0,15914.0815046,7242.301752,19991.3033753,46646.3745424,89794.0611743
351.0,16961.4573523,6548.718288,19772.3300018,46135.4366708,89417.9423129
352.0,15619.7182941,5468.018472,20752.2616064,48421.9437482,90261.9421207
353.0,15424.4797738,4548.617136,23366.5186427,54521.8768329,97861.4923853
354.0,12224.093401,3177.580056,32627.7994521,76131.5320549,124161.004964
355.0,6663.31329024,2419.4772,39651.8852691,92521.0656279,141255.741387
356.0,4818.44130248,2209.789176,39010.6948041,91024.9545429,137063.879825
357.0,2876.40416419,1774.28328,37746.5149902,88075.2016438,130472.404078
358.0,1511.62913541,1274.257992,34240.5123006,79894.5287014,116920.928129
359.0,1107.53025763,887.14164,28541.35941,66596.5052901,97132.5365977
360.0,770.78119281,983.920728,23774.9763659,55474.9448537,81004.6231404
361.0,366.682315026,1048.44012,20498.8897682,47830.7427925,69744.7549957
362.0,0.0,806.4924,18753.3972012,43757.9268029,63317.8164041
363.0,0.0,1016.180424,18134.0067208,42312.6823484,61462.8694932
364.0,0.0,1161.349056,18107.6279937,42251.1319854,61520.1090351
365.0,0.0,1145.219208,18985.6282626,44299.7992793,64430.6467499
366.0,0.0,1532.33556,22086.334945,51534.7815383,75153.4520433
367.0,0.0,2822.7234,27390.4201885,63910.9804397,94124.1240282
368.0,0.0,3693.735192,28509.126876,66521.2960439,98724.1581119
369.0,0.0,4516.35744,26464.6542871,61750.8600033,92731.8717305
370.0,1134.57835059,6209.99148,24939.4362552,58192.0179289,90476.0240147
371.0,3931.48794149,7484.249472,22514.313352,52533.3978212,86463.4485867
372.0,9765.44236469,8097.183696,20428.1879135,47665.7717982,85956.5857724
373.0,17019.9238099,7532.639016,19813.5004238,46231.5009889,90597.5642386
374.0,17391.7881789,7242.301752,19621.0185963,45782.3767246,90037.4852518
375.0,14855.0625728,6548.718288,19484.2612036,45463.2761419,86351.3182063
376.0,9077.55507964,5468.018472,20144.5835366,47004.0282522,81694.1853404
377.0,10335.3464266,4548.617136,21877.9967881,51048.6591722,87810.6195229
378.0,9754.71972554,3177.580056,31640.3705532,73827.5312908,118400.201626
379.0,4948.22905082,2419.4772,38982.4468533,90959.0426577,137309.195762
380.0,3802.34309197,2209.789176,39955.2452967,93228.9056923,139196.283257
381.0,2866.5352654,1774.28328,37716.8387913,88005.9571797,130363.614516
382.0,1860.11582665,1274.257992,35204.1377391,82142.9880579,120481.499616
383.0,1512.36016495,887.14164,29495.7175115,68823.3408603,100718.560177
384.0,770.78119281,983.920728,23564.1803516,54983.0874872,80301.9697596
385.0,30.6642797456,1048.44012,20367.6521038,47524.5215757,68971.2780792
386.0,29.9332502062,806.4924,18956.9867628,44232.9691131,64026.3815261
387.0,0.0,1016.180424,18179.3230801,42418.4205202,61613.9240243
388.0,29.9332502062,1161.349056,18188.9618698,42440.9110295,61821.1552055
389.0,0.0,1145.219208,18853.0267679,43990.3957919,63988.6417678
390.0,0.0,1532.33556,21473.169268,50104.0616252,73109.5664532
391.0,0.0,2822.7234,27128.1928288,63299.1166006,93250.0328295
392.0,0.0,3693.735192,28518.9836491,66544.2951811,98757.0140222
393.0,30.6642797456,4516.35744,26628.6091643,62133.4213833,93309.0522673
394.0,3778.11892111,6209.99148,25774.2770981,60139.9798955,95902.3673947
395.0,6110.61042731,7484.249472,22209.8159934,51822.9039845,87627.5798772
