hour_ending,total,process,other
1.0,47.4752594128,37.6739155294,9.80134388337
2.0,50.590433915,40.1459572309,10.4444766841
3.0,47.2883489427,37.5255930274,9.76275591533
4.0,47.4129559228,37.6244746954,9.78848122736
5.0,49.2820606241,39.1076997163,10.1743609078
6.0,53.0825735167,42.123590592,10.9589829247
7.0,49.0639984089,38.9346567972,10.1293416117
8.0,49.0639984089,38.9346567972,10.1293416117
9.0,44.5781471258,35.3749167471,9.20323037867
10.0,46.9768314925,37.2783888572,9.69844263526
11.0,41.4941243687,32.9275954628,8.56652890594
12.0,41.4006691336,32.8534342117,8.54723492191
13.0,42.8959528946,34.0400142283,8.85593866626
14.0,40.9022412133,32.4579075395,8.4443336738
15.0,40.6218755081,32.2354237864,8.38645172173
16.0,40.9956964483,32.5320687905,8.46362765781
17.0,40.1857510778,31.8893379482,8.29641312963
18.0,40.9333929583,32.4826279565,8.4507650018
19.0,44.7650575959,35.5232392492,9.24181834671
20.0,45.7307616916,36.2895721767,9.44118951495
21.0,43.0828633648,34.1883367305,8.89452663432
22.0,46.7899210223,37.1300663551,9.6598546672
23.0,46.260341357,36.7098192659,9.55052209108
24.0,44.6716023609,35.4490779982,9.2225243627
25.0,51.7742002258,41.0853330774,10.6888671484
26.0,46.6964657873,37.0559051041,9.64056068319
27.0,47.9736873331,38.0694422016,9.90424513148
28.0,48.6590257236,38.613291376,10.0457343476
29.0,50.0920059946,39.7504305586,10.341575436
30.0,51.4315310305,40.8134084902,10.6181225403
31.0,90.3400605624,71.6892093408,18.6508512216
32.0,178.935623404,141.994075329,36.9415480749
33.0,205.881882847,163.377236046,42.5046468012
34.0,240.460319821,190.816898931,49.6434208895
35.0,268.933014771,213.411360083,55.5216546884
36.0,248.808987487,197.441970691,51.3670167956
37.0,204.729268281,162.462580616,42.2666876649
38.0,189.059940536,150.028210859,39.0317296773
39.0,170.462348758,135.270121901,35.1922268569
40.0,173.07909534,137.34663693,35.7324584095
41.0,153.640406446,121.921096713,31.7193097328
42.0,145.603256231,115.543229124,30.0600271069
43.0,152.11397094,120.70979628,31.4041746604
44.0,102.644999846,81.4537740614,21.1912257846
45.0,61.3689376924,48.6992215177,12.6697161747
46.0,56.5404172141,44.8675568806,11.6728603335
47.0,53.4252427119,42.3955151791,11.0297275328
48.0,55.9796858037,44.4225893743,11.5570964294
49.0,55.8239270786,44.2989872892,11.5249397894
50.0,55.2008921781,43.8045789489,11.3963132292
51.0,57.2257556045,45.4114060548,11.8143495497
52.0,54.7647677478,43.4584931107,11.3062746371
53.0,60.6835993019,48.1553723434,12.5282269585
54.0,54.3909468076,43.1618481066,11.229098701
55.0,98.2526037979,77.9681952624,20.2844085355
56.0,178.312588503,141.499666988,36.8129215146
57.0,218.217973876,173.166521184,45.0514526923
58.0,253.886721925,201.471398664,52.4153232607
59.0,255.693523137,202.905182852,52.7883402853
60.0,225.850151406,179.223023352,46.6271280541
61.0,217.408028505,172.523790341,44.884238164
62.0,193.514640074,153.563230492,39.9514095824
63.0,180.64896938,143.353698265,37.2952711153
64.0,169.745858622,134.701552309,35.0443063126
65.0,170.680410973,135.44316482,35.2372461529
66.0,164.200848008,130.301318081,33.8995299272
67.0,160.026514176,126.988782202,33.0377319744
68.0,121.211439879,96.1871426019,25.0242972771
69.0,69.2814809279,54.9782074393,14.3032734886
70.0,47.4752594128,37.6739155294,9.80134388337
71.0,48.7213292137,38.66273221,10.0585970037
72.0,48.0048390782,38.0941626187,9.9106764595
73.0,49.157453644,39.0088180482,10.1486355958
74.0,49.0951501539,38.9593772142,10.1357729397
75.0,48.0982943132,38.1683238697,9.92997044351
76.0,46.7276175323,37.0806255211,9.64699201119
77.0,48.5967222336,38.563850542,10.0328716916
78.0,46.9768314925,37.2783888572,9.69844263526
79.0,71.0571303941,56.3872712091,14.669859185
80.0,92.0534065386,73.0488322766,19.004574262
81.0,110.308329121,87.5349966466,22.7733324744
82.0,172.985640105,137.272475679,35.7131644255
83.0,165.602676534,131.413736846,34.1889396876
84.0,151.584391275,120.289549191,31.2948420843
85.0,149.746438318,118.831044586,30.9153937318
86.0,143.360330589,113.763359099,29.5969714903
87.0,148.593823753,117.916389157,30.6774345956
88.0,139.217148501,110.475543636,28.7416048653
89.0,135.915063529,107.855179432,28.0598840966
90.0,125.479228947,99.5738397329,25.9053892141
91.0,94.7013048654,75.1500677227,19.5512371427
92.0,49.0951501539,38.9593772142,10.1357729397
93.0,46.4472518271,36.858141768,9.58911005912
94.0,48.6901774686,38.638011793,10.0521656756
95.0,44.858512831,35.5974005003,9.26111233074
96.0,47.0702867275,37.3525501082,9.71773661926
97.0,46.1045826319,36.5862171809,9.51836545105
98.0,45.5126994764,36.1165292575,9.39617021889
99.0,47.3818041777,37.5997542784,9.78204989934
100.0,46.8210727674,37.1547867722,9.66628599522
101.0,44.4535401457,35.2760350791,9.17750506664
102.0,46.9145280024,37.2289480232,9.68557997923
103.0,44.0797192055,34.9793900749,9.10032913056
104.0,46.4161000821,36.833421351,9.58267873112
105.0,41.961400544,33.298401718,8.66299882605
106.0,41.1826069185,32.6803912926,8.50221562587
107.0,43.6124430301,34.6085838197,9.00385921043
108.0,41.6187313488,33.0264771308,8.59225421797
109.0,45.0454233011,35.7457230023,9.29970029878
110.0,41.8056418189,33.1747996329,8.63084218601
111.0,43.5812912851,34.5838634027,8.99742788243
112.0,41.3072138985,32.7792729606,8.52794093788
113.0,49.7804885444,39.5032263885,10.2772621559
114.0,42.9894081297,34.1141754794,8.87523265029
115.0,47.5687146479,37.7480767805,9.8206378674
116.0,45.3880924964,36.0176475895,9.37044490687
117.0,47.3818041777,37.5997542784,9.78204989934
118.0,47.3506524327,37.5750338614,9.77561857133
119.0,46.291493102,36.7345396829,9.55695341909
120.0,46.8210727674,37.1547867722,9.66628599522
121.0,45.2323337713,35.8940455045,9.33828826684
122.0,44.889664576,35.6221209173,9.26754365874
123.0,49.250908879,39.0829792992,10.1679295798
124.0,44.2354779306,35.10299216,9.1324857706
125.0,45.6373064565,36.2154109256,9.42189553092
126.0,44.9519680661,35.6715617513,9.28040631477
127.0,71.5244065694,56.7580774643,14.7663291051
128.0,185.197124153,146.962879149,38.2342450043
129.0,201.364879819,159.792775579,41.5721042402
130.0,231.800134705,183.944623002,47.8555117035
131.0,250.273119503,198.603830291,51.6692892119
132.0,270.646360747,214.770983018,55.8753777288
133.0,242.142514052,192.15180145,49.9907126019
134.0,234.354577797,185.971697197,48.3828806001
135.0,207.875594529,164.959342735,42.9162517938
136.0,196.318297126,155.788068023,40.5302291031
137.0,157.845892024,125.25835301,32.5875390138
138.0,144.512945155,114.678014528,29.8349306266
139.0,147.846181872,117.323099149,30.5230827234
140.0,97.037685742,77.0040989988,20.0335867432
141.0,48.2229012933,38.2672055378,9.95569575554
142.0,46.8210727674,37.1547867722,9.66628599522
143.0,49.7493367994,39.4785059715,10.2708308279
144.0,48.3163565284,38.3413667888,9.97498973957
145.0,51.9299589509,41.2089351625,10.7210237884
146.0,55.1074369431,43.7304176979,11.3770192452
147.0,51.7118967357,41.0358922433,10.6760044924
148.0,51.6184415007,40.9617309923,10.6567105084
149.0,51.4938345206,40.8628493243,10.6309851963
150.0,53.6744566721,42.5932785152,11.0811781569
151.0,84.7327464585,67.2395342782,17.4932121803
152.0,176.879608232,140.362527806,36.5170804263
153.0,212.361445812,168.519082785,43.8423630269
154.0,218.872160521,173.685649941,45.1865105804
155.0,251.488037559,199.567926555,51.9201110043
156.0,253.575204475,201.224194494,52.3510099807
157.0,235.195674913,186.639148457,48.5565264564
158.0,220.055926832,174.625025787,45.4309010447
159.0,197.626670417,156.826325538,40.8003448794
160.0,170.929624933,135.640928156,35.2886967769
161.0,182.860743276,145.108847872,37.7518954037
162.0,150.307169729,119.276012093,31.031157636
163.0,131.989943656,104.740406888,27.2495367676
164.0,92.8322001641,73.6668427019,19.1653574622
165.0,45.5750029665,36.1659700916,9.40903287491
166.0,49.6870333093,39.4290651374,10.2579681719
167.0,45.4192442414,36.0423680065,9.37687623488
168.0,44.6404506158,35.4243575811,9.21609303468
169.0,45.7930651816,36.3390130106,9.45405217096
170.0,45.3257890063,35.9682067555,9.35758225085
171.0,46.7276175323,37.0806255211,9.64699201119
172.0,45.8242169267,36.3637334277,9.46048349898
173.0,44.2666296756,35.127712577,9.1389170986
174.0,43.394380815,34.4355409006,8.95883991439
175.0,79.9976812153,63.4820308921,16.5156503232
176.0,157.752436789,125.184191759,32.5682450298
177.0,230.990189335,183.30189216,47.6882971754
178.0,240.024195391,190.470813094,49.5533822975
179.0,280.521463919,222.607355212,57.9141087072
180.0,244.665805399,194.154155228,50.5116501706
181.0,250.210816013,198.554389457,51.6564265559
182.0,209.43318178,166.195363586,43.2378181942
183.0,183.172260727,145.356052043,37.8162086839
184.0,174.823593061,138.730980283,36.0926127779
185.0,161.459494447,128.125921384,33.3335730627
186.0,140.276307832,111.316037814,28.9602700176
187.0,130.930784325,103.89991271,27.0308716153
188.0,97.6607206425,77.4985073391,20.1622133034
189.0,61.5558481625,48.8475440198,12.7083041427
190.0,54.7959194929,43.4832135278,11.3127059651
191.0,49.188605389,39.0335384652,10.1550669238
192.0,50.62158566,40.1706776479,10.4509080121
193.0,48.2852047834,38.3166463718,9.96855841157
194.0,47.6310181379,37.7975176145,9.8335005234
195.0,49.8116402894,39.5279468055,10.2836934839
196.0,47.693321628,37.8469584486,9.84636317943
197.0,50.7773443851,40.2942797329,10.4830646522
198.0,47.755625118,37.8963992826,9.85922583543
199.0,75.293767717,59.749247923,15.544519794
200.0,145.478649251,115.444347456,30.0343017949
201.0,206.785283453,164.094128139,42.6911553135
202.0,236.005620283,187.281879299,48.7237409845
203.0,267.37542752,212.175339232,55.2000882881
204.0,261.082775025,207.181814995,53.9009600304
205.0,233.575784171,185.353686771,48.2220973998
206.0,203.389743246,161.399602685,41.9901405608
207.0,183.919902607,145.949342051,37.970560556
208.0,169.777010367,134.726272726,35.0507376406
209.0,157.004794908,124.590901751,32.4138931575
210.0,143.079964884,113.540875346,29.5390895383
211.0,141.210860183,112.057650325,29.1532098579
212.0,87.9725279408,69.8104576477,18.1620702931
213.0,52.148021166,41.3819780815,10.7660430845
214.0,44.4223884007,35.2513146621,9.17107373864
215.0,47.693321628,37.8469584486,9.84636317943
216.0,43.7993535003,34.7569063218,9.04244717849
217.0,46.2291896119,36.6850988488,9.54409076306
218.0,43.0828633648,34.1883367305,8.89452663432
219.0,45.1388785362,35.8198842534,9.31899428281
220.0,45.2323337713,35.8940455045,9.33828826684
221.0,45.4192442414,36.0423680065,9.37687623488
222.0,42.1171592691,33.422003803,8.69515546608
223.0,79.561556785,63.1359450539,16.4256117311
224.0,168.406333586,133.638574378,34.7677592082
