hour_ending,total,pumping,process,other
1.0,234.914535889,117.457267945,58.7286339723,58.7286339723
2.0,170.813305775,85.4066528875,42.7033264438,42.7033264438
3.0,227.424671199,113.7123356,56.8561677998,56.8561677998
4.0,264.678152751,132.339076375,66.1695381877,66.1695381877
5.0,294.311208345,147.155604173,73.5778020863,73.5778020863
6.0,294.372136936,147.186068468,73.593034234,73.593034234
7.0,263.442172755,131.721086378,65.8605431888,65.8605431888
8.0,272.268114413,136.134057206,68.0670286032,68.0670286032
9.0,225.936272753,112.968136376,56.4840681882,56.4840681882
10.0,213.263125758,106.631562879,53.3157814395,53.3157814395
11.0,295.033647356,147.516823678,73.758411839,73.758411839
12.0,224.208511985,112.104255993,56.0521279963,56.0521279963
13.0,281.34647452,140.67323726,70.33661863,70.33661863
14.0,178.773191027,89.3865955135,44.6932977567,44.6932977567
15.0,201.547428055,100.773714028,50.3868570138,50.3868570138
16.0,216.131121593,108.065560796,54.0327803982,54.0327803982
17.0,175.026082661,87.5130413305,43.7565206652,43.7565206652
18.0,125.264831718,62.632415859,31.3162079295,31.3162079295
19.0,164.998977346,82.499488673,41.2497443365,41.2497443365
20.0,137.167667238,68.583833619,34.2919168095,34.2919168095
21.0,167.888733391,83.9443666955,41.9721833478,41.9721833478
22.0,378.671195074,189.335597537,94.6677987685,94.6677987685
23.0,351.423058626,175.711529313,87.8557646565,87.8557646565
24.0,365.841374558,182.920687279,91.4603436395,91.4603436395
25.0,397.989910566,198.994955283,99.4974776415,99.4974776415
26.0,344.124683794,172.062341897,86.0311709485,86.0311709485
27.0,302.780282539,151.39014127,75.6950706348,75.6950706348
28.0,248.475499501,124.23774975,62.1188748752,62.1188748752
29.0,216.531509479,108.26575474,54.1328773698,54.1328773698
30.0,245.759825145,122.879912573,61.4399562863,61.4399562863
31.0,282.41707691,141.208538455,70.6042692275,70.6042692275
32.0,295.25560151,147.627800755,73.8139003775,73.8139003775
33.0,298.432592344,149.216296172,74.608148086,74.608148086
34.0,276.585340312,138.292670156,69.146335078,69.146335078
35.0,244.210498108,122.105249054,61.052624527,61.052624527
36.0,262.550004097,131.275002048,65.6375010242,65.6375010242
