hour_ending,hvac,lighting,total,other
1.0,1199.06034997,1525.32082742,5309.35889983,2584.97772244
2.0,1130.64984814,1456.4370143,5089.59108709,2502.50422465
3.0,1153.7727795,1434.52132063,5024.39434091,2436.10024078
4.0,1220.60453267,1461.68315779,5118.36033086,2436.07264039
5.0,1236.29528104,1464.80889487,5062.79497296,2361.69079705
6.0,1356.56364338,1482.23285527,5137.17692041,2298.38042176
7.0,1348.97238726,1558.8526003,5166.94310742,2259.11811986
8.0,1689.95859416,1768.49146165,5063.72115903,1605.27110322
9.0,1462.61460713,1753.82360856,4942.72881586,1726.29060017
10.0,1308.0717009,1712.36709682,4770.9598359,1750.52103817
11.0,1229.94456463,1745.56091525,4848.41360622,1872.90812634
12.0,1119.47668985,1761.21203753,4885.65941474,2004.97068737
13.0,1054.01480893,1733.40460567,4804.31839293,2016.89897833
14.0,1048.06155057,1709.99999234,4731.46177101,1973.4002281
15.0,1061.32908059,1689.63620038,4677.40865169,1926.44337072
16.0,975.840238427,1671.10098513,4656.50958323,2009.56835967
17.0,961.180425499,1648.43106914,4642.27679895,2032.66530431
18.0,1044.95530317,1526.09459414,4981.40525276,2410.35535545
19.0,1014.05396927,1581.44409887,5463.3192914,2867.82122326
20.0,1011.92421278,1562.77937138,5477.29251471,2902.58893056
21.0,1095.58699912,1529.44599528,5368.73618543,2743.70319103
22.0,1095.62424815,1514.78071819,5332.68276698,2722.27780064
23.0,1057.77118029,1495.45132908,5265.11978455,2711.89727518
24.0,1082.95085645,1453.78434059,5136.02484695,2599.28964991
25.0,1398.79999257,1502.95401571,5126.00609135,2224.25208308
26.0,1521.24385812,1556.80121664,5395.93552279,2317.89044803
27.0,1484.40656818,1516.01919978,5278.68393992,2278.25817197
28.0,1540.50399865,1472.20120059,5128.80777421,2116.10257497
29.0,1795.59360414,1560.44648823,5202.800689,1846.76059662
30.0,1835.56062609,1834.21007585,5554.34411147,1884.57340954
31.0,1705.58562438,2541.938296,6334.74275362,2087.21883323
32.0,1823.25145084,3349.05335834,7079.38450133,1907.07969215
33.0,1785.91186714,3579.70656445,7337.99877566,1972.38034407
34.0,1775.68697155,3898.92951823,7868.84945962,2194.23296984
35.0,1797.32350356,4028.27617294,8166.97792878,2341.37825228
36.0,1816.60959052,3988.2006368,8166.06803138,2361.25780405
37.0,1760.85201812,3844.33376844,7870.20176219,2265.01597563
38.0,1735.81130144,3790.09781975,7704.42821526,2178.51909407
39.0,1742.60207413,3831.44254162,7694.49869628,2120.45408054
40.0,1757.29511309,3726.33497632,7390.49525684,1906.86516743
41.0,1848.44151874,3606.545375,7079.3071555,1624.32026175
42.0,1683.82257733,3351.70269347,6889.80865305,1854.28338225
43.0,1516.13478,3068.41766244,6657.58409873,2073.03165629
44.0,1418.28584792,2651.38660678,6177.14995192,2107.47749722
45.0,1568.50286875,2336.29668772,6025.60970683,2120.81015037
46.0,1483.24187184,2099.78434091,5952.69391071,2369.66769797
47.0,1467.8651073,1844.16592974,5721.49769171,2409.46665468
48.0,1103.81782595,1667.15238884,5569.33910886,2798.36889408
49.0,1112.55985632,1563.15215703,5308.02648883,2632.31447548
50.0,1073.23026206,1531.48034889,5278.26014948,2673.54953853
51.0,1096.41475197,1500.93817582,5192.12791381,2594.77498602
52.0,1087.79165649,1458.59457357,5036.81222951,2490.42599945
53.0,1581.91309283,1577.51824722,5220.68520909,2061.25386903
54.0,1575.79580127,1840.23989572,5527.54519163,2111.50949464
55.0,1492.53213369,2471.47622517,6132.21372527,2168.20536641
56.0,1580.60500496,3242.4515653,6820.74587037,1997.6893001
57.0,1634.12010727,3418.37398114,6976.86027067,1924.36618226
58.0,1721.41576042,3842.22020964,7739.01662709,2175.38065703
59.0,1732.78501058,3896.79257628,7898.3422679,2268.76468104
60.0,1768.40570845,3882.46966392,7947.50916483,2296.63379246
61.0,1764.84566117,3858.54023242,7887.87433754,2264.48844395
62.0,1713.81027355,3726.78184221,7552.3382791,2111.74616334
63.0,1744.57618179,3781.23678156,7556.05916622,2030.24620286
64.0,1771.59392693,3701.48449087,7310.58958456,1837.51116676
65.0,1808.6154805,3509.01380559,6878.49536263,1560.86607654
66.0,1661.3718616,3321.90257721,6832.07011363,1848.79567481
67.0,1491.77416348,3025.94573194,6570.34392205,2052.62402664
68.0,1436.57578141,2637.3217588,6150.47516227,2076.57762206
69.0,1507.39647839,2264.98428116,5851.20007574,2078.8193162
70.0,1409.40068836,1992.26017612,5640.64674779,2238.9858833
71.0,1371.13612389,1747.61568075,5420.31916143,2301.56735679
72.0,1054.94058431,1594.76395365,5325.97716729,2676.27262932
73.0,1051.34642945,1495.28993485,5130.38841319,2583.75204889
74.0,1010.72316966,1433.34181544,4965.3573081,2521.292323
75.0,1015.6603994,1426.46607102,4957.55811576,2515.43164534
76.0,1010.13543059,1410.96806328,4901.65842611,2480.55493224
77.0,1281.03742964,1465.42394653,4876.97036836,2130.5089922
78.0,1262.82609887,1615.70992665,4871.91040534,1993.37437982
79.0,1070.96240159,1961.35057152,4864.8501466,1832.53717349
80.0,1094.41746767,2239.66010199,4694.77262917,1360.69505951
81.0,1020.71192136,2258.38163722,4602.10142623,1323.00786764
82.0,1139.59424074,2491.51400023,4993.06134833,1361.95310736
83.0,1139.68301671,2554.85028623,5138.71252396,1444.17922102
84.0,1175.7642206,2563.66162004,5209.93455831,1470.50871767
85.0,1189.50794635,2566.67305826,5221.99951388,1465.81850927
86.0,1191.54212543,2571.1479703,5190.72113605,1428.03104032
87.0,1151.99708018,2478.99695129,4950.70497654,1319.71094507
88.0,1181.09870891,2435.37566924,4825.0269438,1208.55256565
89.0,1254.69849956,2375.60896329,4701.63684839,1071.32938554
90.0,1215.88994506,2465.15074702,5137.00037694,1455.95968486
91.0,1263.83303385,2617.77467655,5812.68154406,1931.07383366
92.0,1274.55031946,2389.32582032,5745.01941011,2081.14327033
93.0,1367.09305135,2084.78777155,5580.39465738,2128.51383449
94.0,1401.43491732,1852.68446201,5481.08732672,2226.96794739
95.0,1370.78782648,1679.41222209,5385.10571781,2334.90566924
96.0,1064.51599954,1537.18548628,5239.02274719,2637.32126138
97.0,1024.06996302,1458.9596947,5068.94592552,2585.9162678
98.0,1006.31953459,1434.7883204,4985.98291771,2544.87506272
99.0,989.743298696,1400.34759151,4880.82175064,2490.73086043
100.0,988.486145373,1423.94969994,4908.80695656,2496.37111125
101.0,1123.38598265,1447.64215519,4896.68398095,2325.65584311
102.0,1112.06357716,1522.68757668,4923.8442204,2289.09306655
103.0,1142.95757856,1699.43290707,4964.06148066,2121.67099502
104.0,1417.067664,2112.5808731,5160.09971653,1630.45117942
105.0,1257.20806611,2025.39537778,4779.3436501,1496.74020622
106.0,1240.97219666,2134.50601434,5014.78640935,1639.30819834
107.0,1289.69583785,2092.28633992,5004.35980923,1622.37763146
108.0,1381.97386621,2021.67271545,5040.79779316,1637.1512115
109.0,1439.78832804,1920.98684052,4978.82811771,1618.05294915
110.0,1454.17850705,1846.190632,4881.59908279,1581.22994374
111.0,1466.5719982,1783.1054867,4744.2613709,1494.583886
112.0,1358.83282805,1733.95171017,4637.593493,1544.80895478
113.0,1357.8404254,1696.52451288,4616.08770601,1561.72276773
114.0,1299.99477846,1611.97251606,5054.4507299,2142.48343538
115.0,1207.41693854,1625.16542952,5515.50076868,2682.91840062
116.0,1174.69507278,1585.05577982,5507.92816583,2748.17731323
117.0,1154.49140465,1539.24041321,5357.545764,2663.81394614
118.0,1113.13142909,1499.4771221,5237.8266764,2625.21812522
119.0,1052.02858652,1472.53832429,5171.64176722,2647.07485641
120.0,999.129284175,1425.8929428,5025.99454297,2600.972316
121.0,984.462032965,1394.65201687,4907.19958147,2528.08553164
122.0,1000.39098812,1390.73191478,4905.03665743,2513.91375453
123.0,1004.02974204,1376.28851543,4860.35062504,2480.03236757
124.0,1026.49085754,1397.30319571,4937.48305087,2513.68899763
125.0,1099.21416336,1484.35048341,5176.20322253,2592.63857577
126.0,1229.75921773,1583.97834062,5541.48188398,2727.74432562
127.0,1401.3697894,1871.35622561,6194.89514359,2922.16912859
128.0,2124.16267104,2417.59745785,6966.14901048,2424.38888159
129.0,2136.70672525,2622.88362478,7453.5500948,2693.95974478
130.0,2294.62654519,2955.9694609,8393.68345059,3143.0874445
131.0,2176.40624847,3035.88794178,8603.04818479,3390.75399454
132.0,2188.00348254,2988.33259944,8488.37927532,3312.04319335
133.0,2204.13476455,2928.7479365,8375.8014595,3242.91875845
134.0,2216.17486896,2839.33061752,8153.87338194,3098.36789545
135.0,2202.29798711,2830.31523678,8108.57926845,3075.96604457
136.0,2036.91396183,2735.9126475,7846.38284887,3073.55623954
137.0,1852.99754523,2603.92525292,7475.61484157,3018.69204343
138.0,1590.82217576,2181.92867657,7186.68085816,3413.93000583
139.0,1327.33763582,1998.99082729,6984.00395045,3657.67548733
140.0,1210.76060747,1824.24744425,6446.1215524,3411.11350068
141.0,1151.30048912,1699.30851657,6010.87081937,3160.26181369
142.0,1131.682634,1668.14328873,5914.45828669,3114.63236395
143.0,1146.53913722,1616.10513152,5737.56412767,2974.91985892
144.0,1087.33894888,1555.78455575,5552.37696508,2909.25346046
145.0,1072.88070374,1568.50714825,5320.24564371,2678.85779172
