hour_ending,total,process,other
1.0,160.917073093,129.386024978,31.5310481148
2.0,166.533253136,133.90173731,32.6315158262
3.0,164.761303283,132.476993847,32.284309436
4.0,159.775817256,128.468393596,31.3074236602
5.0,164.040510122,131.897437184,32.1430729382
6.0,161.637866254,129.965581641,31.6722846126
7.0,149.985043491,120.596082258,29.3889612327
8.0,152.297588215,122.455493219,29.8420949963
9.0,144.909458319,116.515037424,28.3944208947
10.0,135.268849797,108.763467059,26.5053827378
11.0,136.229907344,109.536209276,26.693698068
12.0,132.866205928,106.831611516,26.034594412
13.0,110.221287468,88.6238730257,21.5974144423
14.0,115.236806543,92.6566214709,22.5801850721
15.0,125.237811646,100.697970168,24.5398414779
16.0,126.649364919,101.8329353,24.8164296194
17.0,128.481380868,103.30597515,25.1754057176
18.0,131.875115333,106.034721105,25.8403942278
19.0,127.670488563,102.653973905,25.0165146578
20.0,131.094256075,105.406868053,25.6873880218
21.0,128.751678303,103.523308899,25.2283694042
22.0,132.65597459,106.662574156,25.9934004336
23.0,141.575789952,113.834587859,27.7412020928
24.0,140.134203631,112.675474534,27.4587290974
25.0,149.564580814,120.258007538,29.3065732757
26.0,153.018381375,123.035049881,29.9833314939
27.0,156.111785356,125.522313893,30.5894714633
28.0,150.255340927,120.813416008,29.4419249195
29.0,154.790331228,124.459793344,30.3305378841
30.0,232.245562939,186.737986405,45.5075765344
31.0,538.372424835,432.88053075,105.491894085
32.0,674.692431324,542.489184609,132.203246715
33.0,691.721169742,556.181210769,135.539958973
34.0,713.13473322,573.398873294,139.735859926
35.0,791.611088575,636.49810496,155.112983615
36.0,813.324982537,653.957249428,159.367733109
37.0,768.69587268,618.073032721,150.622839959
38.0,713.825493333,573.954281763,139.87121157
39.0,869.997344785,699.524892044,170.472452741
40.0,774.972779786,623.120005327,151.852774459
41.0,539.003118851,433.387642831,105.61547602
42.0,485.964755453,390.741931723,95.2228237299
43.0,380.278458288,305.764436035,74.5140222527
44.0,283.091513807,227.62087933,55.4706344775
45.0,207.948826819,167.202097228,40.7467295906
46.0,208.699653028,167.805802086,40.8938509424
47.0,198.60854878,159.692008806,38.9165399744
48.0,195.455078703,157.156448406,38.298630297
49.0,210.681834219,169.399582908,41.2822513111
50.0,190.319427434,153.027107183,37.2923202507
51.0,187.376188695,150.660584143,36.7156045517
52.0,188.277180146,151.385029972,36.8921501739
53.0,156.95271071,126.198463333,30.7542473773
54.0,151.456662861,121.779343779,29.6773190823
55.0,321.834146186,258.772049956,63.0620962295
56.0,516.838729164,415.566275449,101.272453715
57.0,607.268237764,488.27648844,118.991749324
58.0,674.812563518,542.585777387,132.226786131
59.0,821.67416998,660.67044744,161.00372254
60.0,884.623439335,711.285062661,173.338376674
61.0,732.626181604,589.071051385,143.555130219
62.0,585.824641238,471.034677721,114.789963517
63.0,617.329308964,496.366133526,120.963175438
64.0,431.064343058,346.599032571,84.4653104874
65.0,400.70093117,322.185208149,78.5157230212
66.0,309.52059636,248.8712903,60.6493060602
67.0,201.551787519,162.058531846,39.4932556734
68.0,173.500920354,139.504118383,33.9968019706
69.0,151.877125538,122.117418499,29.7597070393
70.0,158.244131789,127.236835687,31.0072961023
71.0,140.344434969,112.844511893,27.4999230758
72.0,136.410105634,109.681098442,26.7290071924
73.0,162.98935343,131.052250384,31.9371030458
74.0,157.403206435,126.560686247,30.8425201883
75.0,170.257351132,136.896113401,33.361237731
76.0,158.844792756,127.719799572,31.1249931837
77.0,156.59231413,125.908685001,30.6836291285
78.0,159.295288482,128.082022487,31.2132659949
79.0,148.303192783,119.243783378,29.0594094047
80.0,151.877125538,122.117418499,29.7597070393
81.0,144.428929545,116.128666316,28.3002632295
82.0,143.017376273,114.993701185,28.0236750883
83.0,136.229907344,109.536209276,26.693698068
84.0,130.553661205,104.972200556,25.5814606486
85.0,128.331215626,103.185234179,25.1459814472
86.0,116.798525058,93.9123275741,22.8861974839
87.0,140.164236679,112.699622728,27.4646139514
88.0,151.366563716,121.706899196,29.6596645201
89.0,135.38898199,108.860059836,26.528922154
90.0,132.83617288,106.807463322,26.028709558
91.0,143.107475418,115.066145768,28.0413296505
92.0,139.893939244,112.482288979,27.4116502648
93.0,136.650370021,109.874283996,26.776086025
94.0,136.410105634,109.681098442,26.7290071924
95.0,138.212088536,111.129990099,27.0820984368
96.0,132.565875445,106.590129574,25.9757458714
97.0,167.163947151,134.408849389,32.7550977616
98.0,159.385387627,128.15446707,31.2309205571
99.0,156.291983646,125.667203058,30.6247805877
100.0,171.098276486,137.572262841,33.526013645
101.0,163.950410977,131.824992601,32.125418376
102.0,159.775817256,128.468393596,31.3074236602
103.0,162.658989898,130.786620247,31.872369651
104.0,148.453358025,119.36452435,29.0888336751
105.0,145.209788803,116.756519368,28.4532694355
106.0,144.368863449,116.080369928,28.2884935215
107.0,135.659279425,109.077393584,26.5818858406
108.0,131.965214478,106.107165688,25.85804879
109.0,121.904143278,98.0175206021,23.8866226759
110.0,131.514718752,105.744942773,25.7697759788
111.0,144.038499917,115.81473979,28.2237601267
112.0,156.802545468,126.077722361,30.7248231069
113.0,146.050714157,117.432668808,28.6180453495
114.0,141.06522813,113.424068556,27.6411595736
115.0,140.134203631,112.675474534,27.4587290974
116.0,134.037494814,107.773391093,26.2641037208
117.0,134.518023588,108.159762202,26.358261386
118.0,138.242121584,111.154138293,27.0879832908
119.0,134.217693104,107.918280259,26.2994128452
120.0,142.236517015,114.365848133,27.8706688822
