hour_ending,cooling,poolpump,plugload,other,total
1.0,0.0,326.98848,1465.95112021,3420.55261382,5213.49221403
2.0,0.0,251.5296,1379.39470356,3218.58764163,4849.51194519
3.0,0.0,316.927296,1177.50977858,2747.5228167,4241.95989128
4.0,0.0,362.202624,1121.36524903,2616.5189144,4100.08678743
5.0,0.0,357.172032,1119.22429338,2611.52335121,4087.91967659
6.0,0.0,477.90624,1184.48462249,2763.79745246,4426.18831495
7.0,0.0,880.3536,1184.79021061,2764.51049141,4829.65430202
8.0,0.0,1152.005568,1223.74901759,2855.41437439,5231.16895998
9.0,0.0,1408.56576,1231.52603488,2873.56074807,5513.65254295
10.0,0.0,1936.77792,1104.81165915,2577.89387136,5619.48345051
11.0,0.0,2334.194688,897.466902363,2094.08943885,5325.75102921
12.0,0.0,2525.357184,836.702005143,1952.30467867,5314.36386781
13.0,0.0,2349.286464,731.803783887,1707.5421624,4788.63241029
14.0,0.0,2258.735808,730.120659537,1703.61487225,4692.47133979
15.0,0.0235389976952,2042.420352,728.532687012,1699.90960303,4470.88618104
16.0,0.0235389976952,1705.370688,886.594376817,2068.72021257,4660.70881639
17.0,0.0,1418.626944,1152.35914602,2688.83800737,5259.82409739
18.0,0.0,991.026624,1648.47885639,3846.4506649,6485.95614529
19.0,0.0,754.5888,1913.48970097,4464.80930227,7132.88780324
20.0,0.0,689.191104,1919.20424284,4478.1432333,7086.53858014
21.0,0.0,553.36512,1943.66417927,4535.21641831,7032.24571758
22.0,0.0,397.416768,1897.0259347,4426.39384763,6720.83655033
23.0,0.0,276.68256,1755.59490032,4096.38810075,6128.66556107
24.0,0.0,306.866112,1511.93268509,3527.84293187,5346.64172896
25.0,0.0,326.98848,1300.38658543,3034.23536601,4661.61043144
26.0,0.0,251.5296,1149.81509596,2682.90189056,4084.24658652
27.0,0.0,316.927296,1047.00029713,2443.00069332,3806.92828645
28.0,0.0,362.202624,1066.37220368,2488.20180859,3916.77663627
29.0,0.0,357.172032,1084.27254571,2529.96927331,3971.41385102
30.0,0.0,477.90624,1121.36486537,2616.51801919,4215.78912455
31.0,0.0,880.3536,1155.34809803,2695.81222875,4731.51392678
32.0,0.0,1152.005568,1230.67049669,2871.56449227,5254.24055696
33.0,0.0,1408.56576,1050.60339227,2451.40791529,4910.57706756
34.0,0.0,1936.77792,873.61359624,2038.43172456,4848.8232408
35.0,0.0,2334.194688,741.937215306,1731.18683571,4807.31873902
36.0,0.0,2525.357184,584.684354463,1364.26349375,4474.30503221
37.0,0.0,2349.286464,667.197505452,1556.79417939,4573.27814884
38.0,0.0,2258.735808,637.123274541,1486.62097393,4382.48005647
39.0,0.0,2042.420352,699.554724147,1632.29435634,4374.26943249
40.0,0.0,1705.370688,824.799565038,1924.53231842,4454.70257146
41.0,0.0,1418.626944,1132.58574884,2642.70008061,5193.91277345
42.0,0.0,991.026624,1643.10436121,3833.91017615,6468.04116135
43.0,0.0,754.5888,1916.4379552,4471.68856213,7142.71531733
44.0,0.0,689.191104,1945.80503204,4540.21174144,7175.20787748
45.0,0.0,553.36512,1896.790784,4425.84516267,6876.00106667
46.0,0.0,397.416768,1821.99159167,4251.3137139,6470.72207357
47.0,0.0,276.68256,1682.14457738,3925.0040139,5883.83115128
48.0,0.0,306.866112,1432.59393964,3342.71919249,5082.17924413
49.0,0.0,326.98848,1217.53544761,2840.91604441,4385.43997202
50.0,0.0,251.5296,1087.62508975,2537.7918761,3876.94656585
51.0,0.0,316.927296,984.465938742,2297.0871904,3598.48042514
52.0,0.0,362.202624,979.319969091,2285.07992788,3626.60252097
53.0,0.0,357.172032,982.723083756,2293.02052876,3632.91564452
54.0,0.0,477.90624,1094.84974644,2554.64940837,4127.40539481
55.0,0.0,880.3536,1084.27380523,2529.97221221,4494.59961745
56.0,0.0,1152.005568,1175.36753437,2742.52424685,5069.89734922
57.0,0.0,1408.56576,1174.94896945,2741.54759537,5325.06232482
58.0,0.0,1936.77792,930.569449095,2171.32871455,5038.67608365
59.0,0.0,2334.194688,756.058256214,1764.13593117,4854.38887538
60.0,0.0,2525.357184,610.520910582,1424.54879136,4560.42688594
61.0,0.0235389976952,2349.286464,694.091262201,1619.54627847,4662.94754367
62.0,0.288352721766,2258.735808,648.311261889,1512.72627774,4420.06170035
63.0,0.0235389976952,2042.420352,708.444464184,1653.0370831,4403.92543828
64.0,0.0,1705.370688,829.409177139,1935.28807999,4470.06794513
65.0,0.0,1418.626944,1079.63456365,2519.14731518,5017.40882283
66.0,0.0,991.026624,1565.63031952,3653.13741222,6209.79435574
67.0,0.0,754.5888,1894.04086372,4419.42868202,7068.05834574
68.0,0.0,689.191104,1938.86675311,4524.02242391,7152.08028102
69.0,0.0,553.36512,1867.42460357,4357.32407499,6778.11379856
70.0,0.0,397.416768,1821.09627597,4249.22464392,6467.73768789
71.0,0.0,276.68256,1658.9008043,3870.76854338,5806.35190768
72.0,0.0,306.866112,1407.49066471,3284.14488433,4998.50166104
73.0,0.0,326.98848,1174.6980347,2740.96208096,4242.64859566
74.0,0.0,251.5296,1087.38404322,2537.22943418,3876.1430774
75.0,0.0,316.927296,1015.52650662,2369.56184879,3702.01565141
76.0,0.0,362.202624,970.504552929,2264.5106235,3597.21780043
77.0,0.0,357.172032,969.913182147,2263.13075834,3590.21597249
78.0,0.0,477.90624,978.768621915,2283.79345113,3740.46831305
79.0,0.0,880.3536,978.902033937,2284.10474585,4143.36037979
80.0,0.0,1152.005568,1052.84702381,2456.64305557,4661.49564738
81.0,0.0,1408.56576,1025.87890475,2393.71744443,4828.16210918
82.0,0.0,1936.77792,965.349020667,2252.48104822,5154.60798889
83.0,0.0235389976952,2334.194688,780.438391533,1821.02291358,4935.67953211
84.0,0.288352721766,2525.357184,630.069973605,1470.16327174,4625.87878207
85.0,0.870942914722,2349.286464,616.021930341,1437.38450413,4403.56384138
86.0,0.870942914722,2258.735808,657.076097121,1533.17755995,4449.86040798
87.0,0.606129190651,2042.420352,762.490413453,1779.14429806,4584.6611927
88.0,1.18871938361,1705.370688,850.358326869,1984.16942936,4541.08716361
89.0,1.18871938361,1418.626944,1047.22044854,2443.51437992,4910.55049183
90.0,0.606129190651,991.026624,1530.46935958,3571.09517234,6093.19728511
91.0,0.0,754.5888,1797.99397517,4195.31927541,6747.90205058
92.0,0.0,689.191104,1816.61466261,4238.76754609,6744.5733127
93.0,0.0,553.36512,1860.26207794,4340.61151519,6754.23871313
94.0,0.0,397.416768,1808.07976304,4218.85278043,6424.34931147
95.0,0.0,276.68256,1673.294726,3904.35436068,5854.33164668
96.0,0.0,306.866112,1412.55264196,3295.95616458,5015.37491854
97.0,0.0,326.98848,1195.35916633,2789.17138809,4311.51903442
98.0,0.0,251.5296,1067.48048642,2490.78780164,3809.79788806
99.0,0.0,316.927296,1009.46590801,2355.42045203,3681.81365604
100.0,0.0,362.202624,957.866827416,2235.0225973,3555.09204872
101.0,0.0,357.172032,990.161091141,2310.37587933,3657.70900247
102.0,0.0,477.90624,1000.35950446,2334.17217708,3812.43792155
103.0,0.0,880.3536,1050.21737327,2450.5072043,4381.07817757
104.0,0.0,1152.005568,1117.72297712,2608.02027996,4877.74882508
105.0,0.0,1408.56576,1158.55780502,2703.30154505,5270.42511007
106.0,0.0,1936.77792,966.037725054,2254.08802513,5156.90367018
107.0,0.0235389976952,2334.194688,772.385921955,1802.2338179,4908.83796685
108.0,1.45353310768,2525.357184,657.670960752,1534.56557509,4719.04725295
109.0,8.51869935412,2349.286464,658.812740139,1537.22972699,4553.84763048
110.0,3.86734143533,2258.735808,705.13400196,1645.31267124,4613.04982264
111.0,1.45353310768,2042.420352,788.840103651,1840.62690852,4673.34089728
112.0,1.45353310768,1705.370688,850.185437826,1983.76602159,4540.77568053
113.0,1.45353310768,1418.626944,1020.55181534,2381.28756912,4821.91986157
114.0,0.870942914722,991.026624,1480.00127478,3453.33630782,5925.23514951
115.0,0.288352721766,754.5888,1727.95595355,4031.89722496,6514.73033123
116.0,0.0235389976952,689.191104,1808.64435134,4220.17015312,6718.02914745
117.0,0.0,553.36512,1790.34094722,4177.46221018,6521.1682774
118.0,0.0,397.416768,1717.54250959,4007.59918905,6122.55846665
119.0,0.0,276.68256,1631.11158226,3805.92702529,5713.72116755
120.0,0.0,306.866112,1448.3308349,3379.43861476,5134.63556165
121.0,0.0,326.98848,1180.06992892,2753.49650082,4260.55490974
122.0,0.0,251.5296,1070.85513792,2498.66198848,3821.0467264
123.0,0.0,316.927296,1000.92597361,2335.49393841,3653.34720802
124.0,0.0,362.202624,994.643641713,2320.835164,3677.68142971
125.0,0.0,357.172032,1023.56325394,2388.31425919,3769.04954513
126.0,0.0,477.90624,1107.90069459,2585.1016207,4170.90855529
127.0,0.0,880.3536,1191.91830102,2781.14270237,4853.41460339
128.0,0.0,1152.005568,1341.9306905,3131.17161118,5625.10786968
129.0,0.0,1408.56576,1180.56191021,2754.64445715,5343.77212735
130.0,0.0,1936.77792,934.563934542,2180.6491806,5051.99103514
131.0,0.288352721766,2334.194688,676.557679419,1578.63458531,4589.67530545
132.0,1.45353310768,2525.357184,552.480982065,1289.12229149,4368.41399066
133.0,8.51869935412,2349.286464,587.195823489,1370.12358814,4315.12457498
134.0,11.0558036735,2258.735808,571.25502672,1332.92839568,4173.97503407
135.0,5.98159503478,2042.420352,614.686175991,1434.26774398,4097.355867
136.0,3.86734143533,1705.370688,822.171358074,1918.39983551,4449.80922302
137.0,0.870942914722,1418.626944,998.692792347,2330.28318214,4748.4738614
138.0,0.288352721766,991.026624,1509.31039536,3521.72425585,6022.34962793
139.0,0.0235389976952,754.5888,1873.34144977,4371.13004947,6999.08383824
140.0,0.0235389976952,689.191104,1878.97164299,4384.26716697,6952.45345295
141.0,0.0235389976952,553.36512,1874.40268948,4373.60627546,6801.39762394
142.0,0.0235389976952,397.416768,1847.23260748,4310.20941744,6554.88233192
143.0,0.0235389976952,276.68256,1598.08820688,3728.87248272,5603.6667886
144.0,0.0,306.866112,1402.669734,3272.896046,4982.431892
145.0,0.0,326.98848,1186.37157407,2768.20033949,4281.56039356
146.0,0.0,251.5296,1057.76975455,2468.1294273,3777.42878185
147.0,0.0,316.927296,1005.40255213,2345.93928829,3668.26913642
148.0,0.0,362.202624,977.460467244,2280.74109024,3620.40418148
149.0,0.0,357.172032,1016.71064528,2372.324839,3746.20751628
150.0,0.0,477.90624,1132.76292298,2643.11348695,4253.78264993
151.0,0.0,880.3536,1194.32876637,2786.76712154,4861.44948791
152.0,0.0,1152.005568,1283.73516975,2995.38206276,5431.12280051
153.0,0.0,1408.56576,1250.3965351,2917.59191524,5576.55421035
154.0,0.0,1936.77792,961.037556546,2242.42096527,5140.23644182
155.0,0.0,2334.194688,769.519826028,1795.54626073,4899.26077476
156.0,0.0235389976952,2525.357184,650.436701601,1517.68563707,4693.50306167
157.0,0.0235389976952,2349.286464,639.682529907,1492.59256978,4481.58510269
158.0,0.0235389976952,2258.735808,656.66287449,1532.21337381,4447.6355953
159.0,0.0235389976952,2042.420352,645.249065145,1505.58115201,4193.27410815
160.0,0.0,1705.370688,800.840481402,1868.62778994,4374.83895934
161.0,0.0,1418.626944,1030.94056249,2405.52797913,4855.09548562
162.0,0.0,991.026624,1607.08772269,3749.87135296,6347.98569965
163.0,0.0,754.5888,1908.31384439,4452.73230357,7115.63494795
164.0,0.0,689.191104,1918.46346786,4476.41475833,7084.06933019
165.0,0.0,553.36512,1818.48509513,4243.13188864,6614.98210377
166.0,0.0,397.416768,1744.09912543,4069.56462601,6211.08051945
167.0,0.0,276.68256,1602.86764067,3740.02449491,5619.57469558
168.0,0.0,306.866112,1354.49486209,3160.48801153,4821.84898562
169.0,0.0,326.98848,1174.11263597,2739.59615059,4240.69726656
170.0,0.0,251.5296,1034.0438884,2412.76907294,3698.34256134
171.0,0.0,316.927296,982.399825578,2292.26625968,3591.59338126
172.0,0.0,362.202624,954.354435039,2226.82701509,3543.38407413
173.0,0.0,357.172032,962.371869102,2245.53436124,3565.07826234
174.0,0.0,477.90624,1064.30570685,2483.37998266,4025.59192951
175.0,0.0,880.3536,1118.91563593,2610.80315051,4610.07238644
176.0,0.0,1152.005568,1168.92814834,2727.4990128,5048.43272914
177.0,0.0,1408.56576,1116.06474431,2604.15107005,5128.78157436
178.0,0.0,1936.77792,957.738837186,2234.72395343,5129.24071062
179.0,0.0,2334.194688,689.50555083,1608.84628527,4632.5465241
180.0,0.0,2525.357184,533.076102198,1243.84423846,4302.27752466
181.0,0.0,2349.286464,590.450739873,1377.71839304,4317.45559691
182.0,0.0,2258.735808,520.429173906,1214.33473911,3993.49972102
183.0,0.0,2042.420352,680.857682943,1588.66792687,4311.94596181
184.0,0.0,1705.370688,827.220460407,1930.18107428,4462.77222269
185.0,0.0,1418.626944,1033.90459231,2412.44404873,4864.97558504
186.0,0.0,991.026624,1535.31675279,3582.40575651,6108.7491333
187.0,0.0,754.5888,1851.29969477,4319.6992878,6925.58778257
188.0,0.0,689.191104,1852.42729076,4322.33034512,6863.94873988
189.0,0.0,553.36512,1823.85698936,4255.6663085,6632.88841785
190.0,0.0,397.416768,1769.47788212,4128.78172494,6295.67637506
191.0,0.0,276.68256,1588.96287374,3707.58003874,5573.22547248
192.0,0.0,306.866112,1331.83648774,3107.61847138,4746.32107112
193.0,0.0,326.98848,1134.23665193,2646.55218783,4107.77731976
194.0,0.0,251.5296,1062.28076829,2478.65512602,3792.46549431
195.0,0.0,316.927296,961.25660088,2242.93206872,3521.1159656
196.0,0.0,362.202624,898.569379644,2096.66188584,3357.43388948
197.0,0.0,357.172032,907.65430551,2117.86004619,3382.6863837
198.0,0.0,477.90624,962.790680121,2246.51158695,3687.20850707
199.0,0.0,880.3536,1018.6402771,2376.82731323,4275.82119033
200.0,0.0,1152.005568,1096.47644677,2558.44504246,4806.92705723
201.0,0.0,1408.56576,953.840425812,2225.62766023,4588.03384604
202.0,0.0,1936.77792,775.679832327,1809.91960876,4522.37736109
203.0,0.0,2334.194688,605.27700423,1412.31300987,4351.7847021
204.0,0.0,2525.357184,490.410865386,1144.29201923,4160.06006862
205.0,0.0235389976952,2349.286464,533.976980091,1245.94628688,4129.23326997
206.0,0.0235389976952,2258.735808,586.417627917,1368.30779847,4213.48477339
207.0,0.0235389976952,2042.420352,651.921524988,1521.15022497,4215.51564096
208.0,0.0235389976952,1705.370688,854.734200693,1994.37980162,4554.50822931
209.0,0.0,1418.626944,1061.06600769,2475.8206846,4955.51363629
210.0,0.0,991.026624,1516.80117844,3539.2027497,6047.03055214
211.0,0.0,754.5888,1861.43071097,4343.33832559,6959.35783656
212.0,0.0,689.191104,1878.39850788,4382.92985171,6950.51946359
213.0,0.0,553.36512,1843.25107957,4300.91918565,6697.53538522
214.0,0.0,397.416768,1821.44062816,4250.02813238,6468.88552854
215.0,0.0,276.68256,1613.72179648,3765.35085845,5655.75521493
216.0,0.0,306.866112,1438.86114957,3357.34268232,5103.06994389
217.0,0.0,326.98848,1215.46933444,2836.09511371,4378.55292815
