hour_ending,hvac,lighting,total,other
1.0,1.10012366096,1.45601393309,5.02366017221,2.46752257816
2.0,1.0771083614,1.4533073551,5.02754244437,2.49712672787
3.0,1.00907069277,1.32097304464,4.57331660191,2.2432728645
4.0,1.13407564059,1.42658959371,4.93825018474,2.37758495045
5.0,1.21381818915,1.5163924152,5.17506878637,2.44485818201
6.0,1.39652134997,1.6016679803,5.48176828684,2.48357895657
7.0,1.61546433187,1.97961867964,6.46398314276,2.86890013125
8.0,2.09943454435,2.3122718218,6.51057040866,2.09886404251
9.0,1.75352120871,2.20756249317,6.13399000935,2.17290630747
10.0,1.54670548998,2.10519237316,5.80399687594,2.1520990128
11.0,1.36619099766,2.00035006982,5.5128264641,2.14628539661
12.0,1.27220673623,2.04480404308,5.64482371747,2.32781293815
13.0,1.2645686446,2.11967383613,5.85058414183,2.4663416611
14.0,1.50268148121,2.48889880184,6.86385717502,2.87227689197
15.0,1.47846969473,2.38030535617,6.57268676318,2.71391171228
16.0,1.26535341825,2.1945993045,6.09904955993,2.63909683718
17.0,1.41705771637,2.48259322197,6.96091397897,3.06126304063
18.0,1.05246792516,1.57418067918,5.11295243184,2.48630382749
19.0,1.28934867944,2.06281466427,7.09291123233,3.74074788862
20.0,1.15290360856,1.82750915101,6.37469088313,3.39427812356
21.0,1.36369631235,1.9602808809,6.84056354207,3.51658634882
22.0,1.4090612256,2.01397645896,7.04244169428,3.61940400972
23.0,1.14922089096,1.68346203981,5.88552459125,3.05284166048
24.0,1.12021408592,1.56443213541,5.48176828684,2.79712206551
25.0,1.21688520901,1.35187779541,4.56943432975,2.00067132533
26.0,1.17583347595,1.24651660173,4.27826391791,1.85591384024
27.0,1.29464765953,1.37670637045,4.74025430469,2.06890027471
28.0,1.50539887897,1.507176724,5.17895105853,2.16637545555
29.0,1.95658305938,1.76383216726,5.80787914809,2.08746392145
30.0,1.76595751655,1.84423293209,5.50506191978,1.89487147115
31.0,1.70821195093,2.6754183239,6.5804513075,2.19682103267
32.0,2.0672088761,3.99133030511,8.33135605067,2.27281686945
33.0,1.59296154165,3.3308250277,6.75903582676,1.83524925741
34.0,1.1312035605,2.54538124226,5.10907015969,1.43248535693
35.0,1.07953124262,2.45750500398,4.96542608985,1.42838984324
36.0,1.48526324174,3.30279034915,6.74350673813,1.95545314725
37.0,1.64833618048,3.63122814246,7.41902209359,2.13945777065
38.0,1.4163953753,3.12881723415,6.34363270587,1.79842009642
39.0,1.23565669036,2.74336609901,5.49729737547,1.5182745861
40.0,1.30305413667,2.79758480021,5.53223782489,1.43159888801
41.0,1.86062778205,3.67444105439,7.18996803628,1.65489919984
42.0,1.77116743754,3.58119681973,7.33361210612,1.98124784885
43.0,1.26469317695,2.61174557005,5.64094144531,1.76450269831
44.0,1.12195164959,2.13705405814,4.95766154553,1.6986558378
45.0,1.42701084274,2.16202555799,5.55164918568,1.96261278495
46.0,1.54561991202,2.2340816655,6.30092771214,2.52122613462
47.0,1.5077515826,1.92660087273,5.95152321793,2.5171707626
48.0,1.07888416954,1.66695794985,5.54388464136,2.79804252197
49.0,1.00098678727,1.43802124032,4.86060474159,2.421596714
50.0,0.845573154739,1.23181177793,4.22779437986,2.15040944719
51.0,1.03348330407,1.44661283644,4.98095517848,2.50085903798
52.0,1.02413774501,1.40555070591,4.82954656432,2.3998581134
53.0,1.55027808585,1.5731399617,5.17895105853,2.05553301097
54.0,1.38835812866,1.65491195246,4.9421324569,1.89886237579
55.0,1.62768708236,2.76853491086,6.82503445344,2.42881246022
56.0,1.78368940434,3.75123160656,7.84607203095,2.31115102005
57.0,1.48120542283,3.16322460263,6.42516042119,1.78073039573
58.0,1.20188839623,2.71781763291,5.45847465389,1.53876862475
59.0,1.01118514613,2.3028873816,4.65484431722,1.34077178949
60.0,1.03543046666,2.30099162751,4.69754931096,1.36112721679
61.0,1.23380717613,2.71852184394,5.54776691352,1.59543789346
62.0,1.3285933094,2.91864015497,5.90105367988,1.65382021551
63.0,1.52481517698,3.32986158391,6.64256766202,1.78789090113
64.0,1.86027599724,3.92223201131,7.72960386621,1.94709585767
65.0,2.25516175508,4.41510253177,8.63417327898,1.96390899213
66.0,1.90553334648,3.84890873233,7.896541569,2.14209949018
67.0,1.68415305986,3.45630986143,7.48502072027,2.34455779897
68.0,1.57865855063,2.92654233902,6.80950536481,2.30430447516
69.0,1.75432311991,2.66223386354,6.85997490286,2.44341791941
70.0,1.68474552121,2.40748264622,6.79785854834,2.70563038091
71.0,1.55961863716,2.01952603666,6.23881135761,2.65966668379
72.0,1.19440567438,1.84439324983,6.13399000935,3.09519108514
