hour_ending,cooling,poolpump,plugload,other,total
36.0,0.0,8090.015136,11346.9290385,26476.1677565,45913.111931
37.0,0.302691107252,7525.970256,11349.8156983,26482.9032961,45358.9919416
38.0,0.0,7235.890032,10789.3474839,25175.144129,43200.3816449
39.0,0.302691107252,6542.920608,11277.2325189,26313.542544,44133.998362
40.0,0.0,5463.177552,12155.6918703,28363.2810307,45982.150453
41.0,0.0,4544.590176,15015.2694831,35035.6287938,54595.4884529
42.0,0.0,3174.766896,21988.3339059,51306.1124472,76469.2132491
43.0,0.0,2417.3352,24235.8735894,56550.3717085,83203.5804979
44.0,0.0,2207.832816,24107.5053768,56250.8458792,82566.184072
45.0,0.0,1772.71248,23033.2223259,53744.1854272,78550.1202331
46.0,0.0,1273.129872,21173.8529517,49405.6568873,71852.639711
47.0,0.0,886.35624,17875.9941017,41710.6529041,60473.0032458
48.0,0.0,983.049648,14621.1851256,34116.0986264,49720.3334
49.0,0.0,1047.51192,12559.6020468,29305.7381092,42912.852076
50.0,0.0,805.7784,11723.7385031,27355.3898406,39884.9067437
51.0,0.0,1015.280784,11035.5366652,25749.5855521,37800.4030013
52.0,0.0,1160.320896,10787.728392,25171.3662481,37119.4155361
53.0,0.0,1144.205328,10975.8578435,25610.3349681,37730.3981395
54.0,0.0,1530.97896,12443.6024132,29035.0722975,43009.6536707
55.0,0.0,2820.2244,14004.7332932,32677.7110174,49502.6687106
56.0,0.0,3690.465072,14919.140164,34811.3270495,53420.9322855
57.0,0.0,4512.35904,14595.5281615,34056.2323767,53164.1195782
58.0,0.0,6204.49368,13352.8495418,31156.648931,50713.9921528
59.0,0.0,7477.623552,12575.179869,29342.0863609,49394.8897819
60.0,0.302691107252,8090.015136,12044.0753461,28102.8424741,48237.2356473
61.0,10.6638987233,7525.970256,11991.8489337,27980.9808453,47509.4639337
62.0,88.9181411429,7235.890032,11433.007793,26677.0181837,45434.8341498
63.0,6.95593265951,6542.920608,11306.1298476,26380.9696443,44236.9760326
64.0,0.0,5463.177552,12115.6018376,28269.7376211,45848.5170107
65.0,0.0,4544.590176,15574.5410038,36340.5956754,56459.7268552
66.0,0.0,3174.766896,22055.2970693,51462.3598284,76692.4237937
67.0,0.0,2417.3352,23925.4425221,55826.0325516,82168.8102737
68.0,0.0,2207.832816,23664.0565061,55216.1318476,81088.0211697
69.0,0.0,1772.71248,22846.6549781,53308.8616157,77928.2290738
70.0,0.0,1273.129872,20963.1962386,48914.1245567,71150.4506673
71.0,0.0,886.35624,18508.8703306,43187.3641048,62582.5906755
72.0,0.0,983.049648,15216.9603433,35506.2408009,51706.2507922
73.0,0.0,1047.51192,13053.3788717,30457.8840341,44558.7748258
74.0,0.0,805.7784,11711.2760991,27326.310898,39843.3653971
75.0,0.0,1015.280784,10951.3630953,25553.1805556,37519.8244349
76.0,0.0,1160.320896,10353.9023337,24159.1054454,35673.3286751
77.0,0.0,1144.205328,10312.0670962,24061.4898912,35517.7623155
78.0,0.0,1530.97896,11066.2503464,25821.2508082,38418.4801146
79.0,0.0,2820.2244,12178.0797343,28415.5193801,43413.8235145
80.0,0.0,3690.465072,13426.2831475,31327.9940109,48444.7422304
81.0,0.0,4512.35904,14679.0724251,34251.168992,53442.6004571
82.0,0.0,6204.49368,14387.3181576,33570.4090344,54162.220872
83.0,6.95593265951,7477.623552,13619.1923075,31778.1153843,52881.8871765
84.0,101.172234065,8090.015136,12998.0628781,30328.8133822,51518.0636304
85.0,288.673740589,7525.970256,13378.2676625,31215.9578793,52408.8695384
86.0,292.079015545,7235.890032,13328.4216572,31099.6505336,51956.0412383
87.0,202.05104006,6542.920608,13402.9057571,31273.4467665,51421.3241717
88.0,370.805098426,5463.177552,14018.5700826,32709.9968595,52562.5495925
89.0,362.95453013,4544.590176,16007.5967296,37351.0590356,58266.2004713
90.0,179.115265982,3174.766896,22000.0834978,51333.5281616,76687.4938214
91.0,0.0,2417.3352,23782.8459839,55493.3072959,81693.4884798
92.0,0.0,2207.832816,23060.0089729,53806.6876035,79074.5293924
93.0,0.0,1772.71248,22294.684876,52020.9313775,76088.3287335
94.0,0.0,1273.129872,20521.1153116,47882.6023938,69676.8475774
95.0,0.0,886.35624,18039.4028863,42091.940068,61017.6991943
96.0,0.0,983.049648,15117.3467315,35273.8090403,51374.2054198
97.0,0.0,1047.51192,13157.6435806,30701.1683546,44906.3238552
98.0,0.0,805.7784,11860.068484,27673.4931293,40339.3400133
99.0,0.0,1015.280784,10970.7501145,25598.4169339,37584.4478324
100.0,0.0,1160.320896,10503.106061,24507.2474757,36170.6744327
101.0,0.0,1144.205328,10525.6983749,24559.9628748,36229.8665777
102.0,0.0,1530.97896,11122.4721997,25952.4351325,38605.8862922
103.0,0.0,2820.2244,12424.0850562,28989.5317979,44233.8412541
104.0,0.0,3690.465072,14335.5355304,33449.5829042,51475.5835066
105.0,0.0,4512.35904,15849.73065,36982.7048499,57344.7945399
106.0,0.0,6204.49368,15057.6950348,35134.6217478,56396.8104626
107.0,6.95593265951,7477.623552,14454.7575849,33727.7676981,55667.1047677
108.0,444.814742641,8090.015136,14137.6191406,32987.7779947,55660.2270139
109.0,1154.33758027,7525.970256,13750.6824817,32084.9257907,54515.9161087
110.0,733.615107408,7235.890032,13355.2430661,31162.233821,52486.9820265
111.0,487.666031467,6542.920608,13218.3567951,30842.8325219,51091.7759565
112.0,483.579701519,5463.177552,13592.8655766,31716.6863454,51256.3091755
113.0,502.411748714,4544.590176,16283.4784861,37994.7831343,59325.2635451
114.0,288.812852814,3174.766896,22891.3348295,53413.1146022,79768.0291805
115.0,85.210175079,2417.3352,24947.1969767,58210.1262789,85659.8686306
116.0,6.95593265951,2207.832816,24466.1278086,57087.6315535,83768.5481108
117.0,0.0,1772.71248,23135.3443244,53982.4700903,78890.5268947
118.0,0.0,1273.129872,20731.735612,48374.0497612,70378.9152452
119.0,0.0,886.35624,17046.6416317,39775.4971407,57708.4950124
120.0,0.0,983.049648,14007.1040164,32683.2427048,47673.3963692
121.0,0.0,1047.51192,12190.6533465,28444.8578086,41683.0230751
122.0,0.0,805.7784,11321.3772259,26416.5468605,38543.7024864
123.0,0.0,1015.280784,10707.6549196,24984.5281456,36707.4638492
124.0,0.0,1160.320896,10360.0192006,24173.3781347,35693.7182313
125.0,0.0,1144.205328,10948.3559335,25546.1638447,37638.7251062
126.0,0.0,1530.97896,13198.2573878,30795.9339049,45525.1702527
127.0,0.0,2820.2244,15904.9037208,37111.4420153,55836.5701361
128.0,0.0,3690.465072,15600.5592832,36401.3049942,55692.3293494
129.0,0.0,4512.35904,14026.4629991,32728.4136645,51267.2357036
130.0,0.0,6204.49368,12463.5231764,29081.5540783,47749.5709347
131.0,97.3816357669,7477.623552,11602.910179,27073.4570844,46251.3724513
132.0,453.957812667,8090.015136,10527.2842822,24563.663325,43634.9205559
133.0,1171.02427933,7525.970256,10161.8202682,23710.913959,42569.7287625
134.0,1425.45003713,7235.890032,9752.46712086,22755.7566153,41169.5638053
135.0,936.249931602,6542.920608,10043.236824,23434.2192559,40956.6266195
136.0,706.220471528,5463.177552,11384.5583769,26563.9695462,44117.9259466
137.0,272.039207549,4544.590176,13469.9857198,31429.9666796,49716.581783
138.0,89.4644577168,3174.766896,20551.5266925,47953.5622826,71769.3203288
139.0,6.95593265951,2417.3352,23392.2550683,54581.9284928,80398.4746938
140.0,6.95593265951,2207.832816,23792.1225277,55514.9525645,81521.8638409
141.0,6.95593265951,1772.71248,22750.5560428,53084.6307666,77614.8552221
142.0,6.95593265951,1273.129872,20920.4379162,48814.3551379,71014.8788588
143.0,6.95593265951,886.35624,17493.0187863,40817.0438347,59203.3747937
144.0,0.0,983.049648,13866.1326875,32354.3096042,47203.4919397
145.0,0.0,1047.51192,12242.7492723,28566.4149686,41856.6761609
146.0,0.0,805.7784,11402.0418024,26604.7642056,38812.584408
147.0,0.0,1015.280784,10942.7302198,25533.0371796,37491.0481834
148.0,0.0,1160.320896,10705.7201325,24980.0136424,36846.0546709
149.0,0.0,1144.205328,11308.3937584,26386.252103,38838.8511895
150.0,0.0,1530.97896,13553.9769642,31625.9462498,46710.902174
151.0,0.0,2820.2244,16392.5965653,38249.3919856,57462.2129509
152.0,0.0,3690.465072,15883.0865969,37060.5353929,56634.0870618
153.0,0.0,4512.35904,14464.7472839,33751.0769958,52728.1833197
154.0,0.0,6204.49368,12282.5468856,28659.2760665,47146.3166321
155.0,0.302691107252,7477.623552,10966.5149396,25588.534859,44032.9760417
156.0,10.6638987233,8090.015136,10570.5988224,24664.7305856,43336.0084427
157.0,14.7502286712,7525.970256,10774.7688957,25141.1274232,43456.6168036
158.0,14.7502286712,7235.890032,10247.6922143,23911.2818334,41409.6143084
159.0,7.27312733814,6542.920608,10297.536786,24027.5858341,40875.3163554
160.0,0.0,5463.177552,11025.3817207,25725.8906816,42214.4499543
161.0,0.0,4544.590176,13550.5511764,31617.9527449,49713.0940973
162.0,0.0,3174.766896,20842.4447395,48632.3710588,72649.5826943
163.0,0.0,2417.3352,24159.2162912,56371.5046794,82948.0561706
164.0,0.0,2207.832816,24129.3978677,56301.9283581,82639.1590418
165.0,0.0,1772.71248,23187.7215207,54104.6835483,79065.117549
166.0,0.0,1273.129872,21185.5029867,49432.8403023,71891.473161
167.0,0.0,886.35624,17518.2610522,40875.9424551,59280.5597473
168.0,0.0,983.049648,13958.0585271,32568.8032299,47509.911405
169.0,0.0,1047.51192,12139.9179963,28326.4753248,41513.9052411
170.0,0.0,805.7784,11157.4288849,26034.0007315,37997.2080164
171.0,0.0,1015.280784,10625.9600102,24793.9066906,36435.1474848
172.0,0.0,1160.320896,10278.2827548,23982.6597612,35421.263412
173.0,0.0,1144.205328,10681.6440453,24923.8361057,36749.685479
174.0,0.0,1530.97896,12898.8776216,30097.3811172,44527.2376988
175.0,0.0,2820.2244,15420.7675337,35981.7909119,54222.7828456
176.0,0.0,3690.465072,15438.2403179,36022.5607419,55151.2661318
177.0,0.0,4512.35904,13965.3049055,32585.7114462,51063.3753917
178.0,0.0,6204.49368,12483.8148287,29128.9012671,47817.2097758
179.0,0.0,7477.623552,11317.6978755,26407.9617096,45203.2831371
180.0,0.0,8090.015136,10899.0808156,25431.1885698,44420.2845214
181.0,0.0,7525.970256,10614.3780937,24766.8822188,42907.2305685
182.0,0.302691107252,7235.890032,10165.5825988,23719.6927304,41121.4680523
183.0,0.302691107252,6542.920608,10073.2960752,23504.3575087,40120.876883
184.0,3.70796606383,5463.177552,11192.6717605,26116.2341077,42775.7913863
185.0,0.0,4544.590176,13932.157577,32508.3676797,50985.1154327
186.0,0.0,3174.766896,20704.3013106,48310.0363914,72189.104598
187.0,0.0,2417.3352,23428.9152767,54667.4689789,80513.7194556
188.0,0.0,2207.832816,23278.0973065,54315.5603819,79801.4905044
189.0,0.0,1772.71248,22632.8102959,52809.8906905,77215.4134664
190.0,0.0,1273.129872,20626.741104,48129.0625759,70028.9335519
191.0,0.0,886.35624,17439.082215,40691.1918351,59016.6302901
192.0,0.0,983.049648,14122.1855936,32951.7663851,48057.0016267
193.0,0.0,1047.51192,12053.5588261,28124.9705942,41226.0413403
194.0,0.0,805.7784,11074.8971209,25841.4266155,37722.1021364
195.0,0.0,1015.280784,10497.0714603,24493.1667408,36005.5189851
196.0,0.0,1160.320896,10167.5027709,23724.1731321,35051.996799
197.0,0.0,1144.205328,10380.5380156,24221.2553696,35745.9987132
198.0,0.0,1530.97896,12102.7072283,28239.6501993,41873.3363876
199.0,0.0,2820.2244,14706.5709994,34315.332332,51842.1277315
200.0,0.0,3690.465072,14545.951209,33940.5528211,52176.9691021
201.0,0.0,4512.35904,13638.4206658,31822.9815534,49973.7612592
202.0,0.0,6204.49368,12343.0284674,28800.3997574,47347.9219048
203.0,0.0,7477.623552,10730.2725768,25037.3026791,43245.1988079
204.0,0.302691107252,8090.015136,9973.41202053,23271.2947146,41335.0245622
205.0,10.6638987233,7525.970256,10072.5054454,23502.512706,41111.6523061
206.0,7.25862376677,7235.890032,9947.48334321,23210.7944675,40401.4264665
207.0,10.6638987233,6542.920608,10355.4049465,24162.6115419,41071.6009951
208.0,10.6638987233,5463.177552,11318.8277878,26410.5981716,43203.2674101
209.0,0.0,4544.590176,14235.9062847,33217.1146643,51997.611125
210.0,0.0,3174.766896,20292.821541,47349.916929,70817.505366
211.0,0.0,2417.3352,23505.8554109,54846.9959588,80770.1865697
212.0,0.0,2207.832816,23188.8646413,54107.3508298,79504.0482871
213.0,0.0,1772.71248,22666.71606,52889.0041401,77328.4326801
214.0,0.0,1273.129872,20647.5454968,48177.6061593,70098.2815281
215.0,0.0,886.35624,17520.2001612,40880.4670428,59287.023444
216.0,0.0,983.049648,14369.6821516,33529.2583537,48881.9901533
217.0,0.0,1047.51192,12466.4194326,29088.3120095,42602.2433621
218.0,0.0,805.7784,11495.1379,26821.9884334,39122.9047334
219.0,0.0,1015.280784,10877.6862376,25381.2678879,37274.2349095
220.0,0.0,1160.320896,10710.9493697,24992.2151959,36863.4854615
221.0,0.0,1144.205328,11181.3180435,26089.7421014,38415.2654729
222.0,0.0,1530.97896,13089.3897378,30541.9093882,45162.278086
223.0,0.0,2820.2244,15865.8374626,37020.2874126,55706.3492752
224.0,0.0,3690.465072,15683.477528,36594.7808986,55968.7234985
225.0,0.0,4512.35904,14192.773323,33116.4710869,51821.6034499
226.0,0.0,6204.49368,12577.7030101,29347.9736901,48130.1703802
227.0,0.0,7477.623552,11474.9840048,26774.962678,45727.5702348
228.0,3.70796606383,8090.015136,10378.6137495,24216.7654156,42689.1022672
229.0,10.6638987233,7525.970256,10122.0993845,23618.2318972,41276.9654364
230.0,97.3037414683,7235.890032,9843.8962719,22969.0913011,40146.1813465
231.0,93.5395031203,6542.920608,10178.0725951,23748.8360553,40563.3687616
232.0,85.8300608649,5463.177552,10998.7204318,25663.6810075,42211.4090522
233.0,6.95593265951,4544.590176,13619.9377705,31779.8547977,49951.3386769
234.0,0.0,3174.766896,19852.4246163,46322.3241047,69349.515617
235.0,0.0,2417.3352,22506.6130874,52515.4305374,77439.3788248
236.0,0.0,2207.832816,22193.5661515,51784.9876868,76186.3866543
237.0,0.0,1772.71248,21645.5884594,50506.3730721,73924.6740115
238.0,0.0,1273.129872,20079.510828,46852.191932,68204.832632
239.0,0.0,886.35624,18188.1841221,42439.0962849,61513.636647
240.0,0.0,983.049648,15125.9735275,35293.9382307,51402.9614062
241.0,0.0,1047.51192,12890.7967315,30078.525707,44016.8343585
242.0,0.0,805.7784,11713.4111415,27331.2926635,39850.482205
243.0,0.0,1015.280784,10812.0295039,25228.0688425,37055.3791304
244.0,0.0,1160.320896,10711.1946487,24992.7875136,36864.3030583
245.0,0.0,1144.205328,10597.740725,24728.0616915,36470.0077445
246.0,0.0,1530.97896,11441.5077345,26696.8513805,39669.338075
247.0,0.0,2820.2244,12899.2100267,30098.1567291,45817.5911558
248.0,0.0,3690.465072,14728.720585,34367.0146983,52786.2003553
249.0,0.0,4512.35904,15671.9033612,36567.7745096,56752.0369108
250.0,0.0,6204.49368,14796.7700585,34525.7968031,55527.0605416
251.0,268.56907937,7477.623552,13783.8086425,32162.2201659,53692.2214398
252.0,456.387780572,8090.015136,13184.2568952,30763.2660887,52493.9259005
253.0,1195.55015016,7525.970256,12670.5175924,29564.5410489,50956.5790475
254.0,1441.84286364,7235.890032,12696.9537661,29626.2254542,51000.9121159
255.0,1479.95986128,6542.920608,12794.8264771,29854.5951133,50672.3020597
256.0,731.436733899,5463.177552,13683.562714,31928.3129994,51806.4899993
257.0,375.087226588,4544.590176,15807.1546387,36883.3608236,57610.1928649
258.0,179.735151768,3174.766896,21288.3141077,49672.732918,74315.5490735
259.0,179.115265982,2417.3352,22904.5838919,53444.0290812,78945.0634391
260.0,85.210175079,2207.832816,22465.0013671,52418.3365233,77176.3808815
261.0,85.210175079,1772.71248,21502.2580474,50171.9354441,73532.1161466
262.0,0.0,1273.129872,20149.5173255,47015.5404262,68438.1876237
263.0,6.95593265951,886.35624,17923.4525322,41821.3892417,60638.1539466
264.0,0.0,983.049648,14492.5304332,33815.9043442,49291.4844254
265.0,0.0,1047.51192,12614.5899857,29434.0432999,43096.1452056
266.0,0.0,805.7784,11623.3670412,27121.1897629,39550.3352041
267.0,0.0,1015.280784,10698.8053641,24963.8791828,36677.9653309
268.0,0.0,1160.320896,10412.2524826,24295.2557927,35867.8291713
269.0,0.0,1144.205328,10298.2857027,24029.3333063,35471.824337
270.0,0.0,1530.97896,10844.5320496,25303.9081156,37679.4191252
271.0,0.0,2820.2244,12267.4242319,28623.9898746,43711.6385065
272.0,0.0,3690.465072,14505.4246981,33845.9909623,52041.8807324
273.0,0.0,4512.35904,15643.492804,36501.4832092,56657.3350532
274.0,0.0,6204.49368,15487.3400333,36137.1267445,57828.9604578
275.0,366.8776949,7477.623552,14746.9371583,34409.520036,57000.9584412
276.0,718.333315325,8090.015136,14294.9696216,33354.9291172,56458.2471901
277.0,1216.14674469,7525.970256,14163.7200403,33048.6800941,55954.5171351
278.0,1702.58137098,7235.890032,14405.0479638,33611.7785822,56955.297949
279.0,1006.96449911,6542.920608,14180.5009311,33087.8355059,54818.2215441
280.0,750.279180106,5463.177552,15010.0322216,35023.4085172,56246.8974709
281.0,484.679806126,4544.590176,16417.3168688,38307.0726938,59753.6595447
282.0,451.237714355,3174.766896,22252.1039663,51921.5759215,77799.6844982
283.0,261.557834322,2417.3352,24519.4965952,57212.158722,84410.5483515
284.0,85.210175079,2207.832816,24062.860219,56146.6738444,82502.5770545
285.0,6.95593265951,1772.71248,22387.6289007,52237.8007682,76405.0980816
286.0,0.0,1273.129872,20176.310367,47078.0575229,68527.4977619
287.0,0.0,886.35624,17195.0861353,40121.867649,58203.3100243
288.0,0.0,983.049648,13897.8123048,32428.2287112,47309.090664
289.0,0.0,1047.51192,11824.2695959,27589.9623903,40461.7439062
290.0,0.0,805.7784,10755.8454193,25096.972645,36658.5964643
291.0,0.0,1015.280784,10347.2703854,24143.6308993,35506.1820687
292.0,0.0,1160.320896,10292.4073701,24015.6171969,35468.345463
293.0,0.0,1144.205328,10835.4528861,25282.723401,37262.3816151
294.0,0.0,1530.97896,12701.4498635,29636.7163483,43869.1451718
295.0,0.0,2820.2244,15332.29004,35775.3434267,53927.8578667
296.0,0.0,3690.465072,15129.1389179,35301.3241417,54120.9281315
297.0,0.0,4512.35904,13601.6583077,31737.2027181,49851.2200658
298.0,7.25862376677,6204.49368,11848.1622238,27645.7118555,45705.6263831
299.0,461.0789209,7477.623552,10414.5214313,24300.5500064,42653.7739106
300.0,496.558554178,8090.015136,9626.91060099,22462.7914023,40676.2756935
301.0,1235.356407,7525.970256,9342.65659386,21799.5320523,39903.5153092
302.0,1313.15685636,7235.890032,9076.71736062,21179.0071748,38804.7714238
303.0,2609.12320432,6542.920608,9116.52451443,21271.8905337,39540.4588604
304.0,1539.97494725,5463.177552,10212.749397,23829.7485929,41045.6504892
305.0,1471.75087236,4544.590176,12194.6191334,28454.1113114,46665.0714932
306.0,1421.96686702,3174.766896,19262.4721308,44945.7683052,68804.974199
307.0,358.868200182,2417.3352,22830.3883395,53270.9061254,78877.4978651
308.0,183.303591903,2207.832816,22355.544554,52162.9372926,76909.6182545
309.0,179.432460661,1772.71248,21781.4222613,50823.3186098,74556.8858118
310.0,179.115265982,1273.129872,19398.2665895,45262.6220422,66113.1337697
311.0,6.95593265951,886.35624,16329.8888858,38103.0740669,55326.2751254
312.0,0.0,983.049648,13421.1914616,31316.1134103,45720.3545199
313.0,0.0,1047.51192,11652.9850135,27190.2983648,39890.7952983
314.0,0.0,805.7784,10757.46621,25100.75449,36663.9991
315.0,0.0,1015.280784,10269.7789128,23962.8174633,35247.8771601
316.0,0.0,1160.320896,10185.0583583,23765.1361693,35110.5154235
317.0,0.0,1144.205328,10710.263144,24990.6140027,36845.0824747
318.0,0.0,1530.97896,12850.2355781,29983.8830156,44365.0975537
319.0,0.0,2820.2244,15327.3619648,35763.8445846,53911.4309495
320.0,0.0,3690.465072,15116.4375259,35271.6875605,54078.5901584
321.0,0.0,4512.35904,13192.4711977,30782.4327947,48487.2630324
322.0,197.380016514,6204.49368,11437.6217221,26687.7840182,44527.2794368
323.0,728.829012623,7477.623552,10167.9906354,23725.3114826,42099.7546826
324.0,3529.53871571,8090.015136,9211.27472442,21492.974357,42323.8029331
325.0,3575.53956772,7525.970256,9019.75370829,21046.091986,41167.355518
326.0,3202.10266002,7235.890032,8548.5017862,19946.5041678,38932.998646
327.0,3602.84100311,6542.920608,9415.66671993,21969.8890132,41531.3173442
328.0,2337.04358627,5463.177552,9995.15558586,23322.0297003,41117.4064245
329.0,1581.81757628,4544.590176,11979.464981,27952.0849557,46057.957689
330.0,1284.40638615,3174.766896,18305.5948742,42713.0547064,65477.8228628
331.0,669.299701412,2417.3352,22096.8590584,51559.3378029,76742.8317627
332.0,701.483351939,2207.832816,22224.2708114,51856.6318932,76990.2188724
333.0,343.588061205,1772.71248,21316.0537693,49737.458795,73169.8131055
334.0,285.113808737,1273.129872,19398.4867788,45263.1358173,66219.8662768
335.0,228.035616474,886.35624,16099.518542,37565.5432647,54779.4536632
336.0,221.079683814,983.049648,12937.4039518,30187.2758877,44328.8091713
337.0,163.350095029,1047.51192,11206.2771748,26147.9800746,38565.1192645
338.0,132.067430152,805.7784,10388.590657,24240.0448664,35566.4813537
339.0,221.079683814,1015.280784,9882.18967227,23058.4425686,34176.9927087
340.0,16.0183312704,1160.320896,9880.50748623,23054.5174679,34111.3641814
341.0,8.16776297451,1144.205328,10327.8612222,24098.3428517,35578.5771649
342.0,0.0,1530.97896,12035.7776112,28083.4810927,41650.2376639
343.0,0.0,2820.2244,14471.7628835,33767.4467282,51059.4340117
344.0,0.0,3690.465072,14180.658162,33088.202378,50959.325612
345.0,0.317194678622,4512.35904,12795.9979697,29857.3285959,47166.0028003
346.0,198.841563317,6204.49368,11100.0693755,25900.1618763,43403.5664951
347.0,1000.28259659,7477.623552,9604.31199039,22410.0613109,40492.2794499
348.0,3612.54029553,8090.015136,8662.2963021,20212.0247049,40576.8764385
349.0,4260.81299388,7525.970256,8582.61705081,20026.1064519,40395.5067526
350.0,4597.26631429,7235.890032,8520.95544459,19882.2293707,40236.3411616
351.0,5017.10916965,6542.920608,8713.97006961,20332.5968291,40606.5966763
352.0,4490.86324942,5463.177552,9502.06731921,22171.4904115,41627.5985321
353.0,4436.40722132,4544.590176,11764.5948473,27450.7213103,48196.3135549
354.0,3424.39882148,3174.766896,17508.4497563,40853.0494313,64960.6649051
355.0,1636.93458192,2417.3352,21179.0154075,49417.7026175,74650.9878069
356.0,1162.17846413,2207.832816,20939.2044211,48858.1436492,73167.3593504
357.0,690.777079332,1772.71248,20422.9745883,47653.6073726,70540.0715202
358.0,351.274599305,1273.129872,18563.4554259,43314.7293271,63502.5892243
359.0,257.369508402,886.35624,15819.1738913,36911.4057465,53874.3053862
360.0,179.115265982,983.049648,12985.3805622,30299.2213118,44446.766788
361.0,85.210175079,1047.51192,11242.1182763,26231.6093113,38606.4496826
362.0,0.0,805.7784,10338.7794376,24123.8186878,35268.3765254
363.0,0.0,1015.280784,9958.00419441,23235.3431203,34208.6280987
364.0,0.0,1160.320896,9894.28730163,23086.6703705,34141.2785681
365.0,0.0,1144.205328,10172.9118896,23736.7944092,35053.9116268
366.0,0.0,1530.97896,11906.9330347,27782.8437476,41220.7557423
367.0,0.0,2820.2244,14496.1882718,33824.4393009,51140.8519727
368.0,0.0,3690.465072,13481.3346234,31456.4474546,48628.24715
369.0,0.0,4512.35904,11875.2708026,27708.9652062,44096.5950488
370.0,268.56907937,6204.49368,11076.7047126,25845.6443293,43395.4118013
371.0,971.725449209,7477.623552,9389.27959923,21908.3190649,39746.9476653
372.0,2645.72470782,8090.015136,8412.88693041,19630.0695043,38778.6962785
373.0,5046.09068582,7525.970256,8538.3584052,19922.8362788,41033.2556258
374.0,5110.68947902,7235.890032,8338.31285469,19456.0633276,40140.9556933
375.0,4235.10051586,6542.920608,8807.35799325,20550.5019843,40135.8811014
376.0,2343.8325911,5463.177552,9544.58754807,22270.7042788,39622.30197
377.0,2741.72839148,4544.590176,11393.9686015,26585.9267367,45266.2139057
378.0,2579.87340541,3174.766896,17236.5877827,40218.7048262,63209.9329103
379.0,1195.10337298,2417.3352,21097.1925769,49226.7826795,73936.4138294
380.0,914.713299993,2207.832816,21330.772095,49771.801555,74225.119766
381.0,686.690749384,1772.71248,20490.8436848,47811.9685978,70762.215512
382.0,433.554002467,1273.129872,18981.1495417,44289.3489307,64977.1823469
383.0,351.577290413,886.35624,16267.7453257,37958.0724265,55463.7512826
384.0,179.115265982,983.049648,12922.0587819,30151.4704911,44235.694187
385.0,7.25862376677,1047.51192,11222.5544872,26185.9604702,38463.2855012
386.0,6.95593265951,805.7784,10198.9492259,23797.5481937,34809.2317523
387.0,0.0,1015.280784,9863.49930333,23014.8317078,33893.6117951
388.0,6.95593265951,1160.320896,9768.43407957,22793.0128523,33728.7237606
389.0,0.0,1144.205328,10066.8036286,23489.2084667,34700.2174233
390.0,0.0,1530.97896,11660.0457658,27206.7734536,40397.7981795
391.0,0.0,2820.2244,14086.6615026,32868.8768394,49775.762742
392.0,0.0,3690.465072,14124.445062,32957.0384779,50771.9486119
