hour_ending,total
1.0,29.7971271312
2.0,28.4278914632
3.0,25.9684576635
4.0,26.199039245
5.0,25.6170828729
6.0,24.4424159332
7.0,26.9615588274
8.0,29.9698759209
9.0,26.2752532563
10.0,26.2841865811
11.0,25.941689683
12.0,25.1680489252
13.0,25.2712737456
14.0,24.1763978279
15.0,20.8872842659
16.0,21.7168257368
17.0,23.65851445
18.0,23.9768770689
19.0,28.7546330302
20.0,31.0592003152
21.0,33.7104528032
22.0,37.0219393738
23.0,32.405739969
24.0,27.7780367831
25.0,23.7436063539
26.0,24.1639429246
27.0,21.9941111218
28.0,22.0738903422
29.0,23.9679359313
30.0,24.1453743087
31.0,28.2270707308
32.0,30.7703479041
33.0,27.7394534735
34.0,27.2968266025
35.0,26.3585344408
36.0,22.5243625548
37.0,19.8227195849
38.0,20.2438770328
39.0,20.091135124
40.0,20.9933223711
41.0,25.0819594764
42.0,26.2072307968
43.0,30.4402941077
44.0,33.8259942353
45.0,38.9146731879
46.0,37.9813420251
47.0,34.7654509124
48.0,33.861067768
49.0,29.8662763077
50.0,31.917502752
51.0,28.6246480422
52.0,28.2587055442
53.0,29.4642577115
54.0,28.7813908595
55.0,34.6360913586
56.0,36.1877032946
57.0,33.4156830441
58.0,31.8714243827
59.0,25.9623930559
60.0,22.8977345294
61.0,25.2099389897
62.0,24.1295557328
63.0,23.4149275776
64.0,22.7456308881
65.0,24.6256281403
66.0,28.8798019408
67.0,35.2571877552
68.0,36.017144694
69.0,37.103779955
70.0,34.3115399806
71.0,32.3108308519
72.0,30.15963091
73.0,24.7725962195
74.0,27.8219273017
75.0,26.8708403537
76.0,28.5744446129
77.0,28.0984631011
78.0,29.7256027076
79.0,31.2993484685
80.0,30.5110689456
81.0,26.7030225773
82.0,27.3791453581
83.0,28.0983998562
84.0,26.7842469399
85.0,21.6617456671
86.0,22.494100423
87.0,22.9527009424
88.0,22.0490673838
89.0,25.0083663331
90.0,27.1521266473
91.0,35.9773183288
92.0,40.2654011466
93.0,37.9752141725
94.0,42.1813931642
95.0,34.4711593278
96.0,30.9416584288
97.0,27.7098878337
98.0,27.5812169591
99.0,26.3550324766
100.0,24.3708915096
101.0,25.4781590856
102.0,28.2497035001
103.0,30.8997051196
104.0,33.0859176875
105.0,31.0605675225
106.0,33.0182298841
107.0,34.1953122077
108.0,26.9624467048
109.0,24.6472473264
110.0,22.2568154986
111.0,25.4265044343
112.0,25.0114510293
113.0,26.2799945349
114.0,30.9776911303
115.0,35.645901314
116.0,35.5748640332
117.0,35.5357872537
118.0,34.5276170997
119.0,31.4497760368
120.0,28.7773290445
121.0,27.088854682
122.0,26.6431962087
123.0,25.50360514
124.0,25.0545711923
125.0,24.2807961318
126.0,24.6432366658
127.0,30.524758239
128.0,32.4792648468
129.0,32.399885866
130.0,28.4917810499
131.0,32.0524397707
132.0,28.2469716028
133.0,25.3098266568
134.0,25.0258206114
135.0,25.0429498895
136.0,21.7331604231
137.0,22.3825803804
138.0,28.7342712048
139.0,35.945695317
140.0,36.5886607571
141.0,38.8582154161
