hour_ending,hvac,lighting,total,other
1.0,861.063572851,4435.31464299,12512.05357,7215.67535416
2.0,875.928635901,4209.37978536,12346.688445,7261.38002374
3.0,877.911717826,4243.0265455,12385.5380072,7264.59974387
4.0,878.142541287,4372.56411122,12472.5552099,7221.84855739
5.0,903.900985829,4458.40462015,12539.3925651,7177.08695912
6.0,894.365746688,4719.37621444,12908.9276328,7295.18567167
7.0,1370.00433385,6565.67125133,13265.6433517,5329.96776651
8.0,1357.91194318,8254.95737051,13082.6488255,3469.77951181
9.0,1197.57571457,9112.14395865,13712.6538205,3402.93414728
10.0,1411.00226957,9500.63598642,14517.2860878,3605.64783181
11.0,1471.04900389,10171.4128897,15315.9449413,3673.48304773
12.0,1529.97604938,10538.3102724,15975.7051438,3907.418822
13.0,1494.01189752,10807.3344474,16467.0463974,4165.70005245
14.0,1519.66129793,10975.73956,16690.1264981,4194.72564021
15.0,1489.71261891,10735.8516994,16430.7176694,4205.15335108
16.0,1492.74428491,10794.5602134,16537.5817678,4250.27726953
17.0,1496.76909028,10772.7916332,16414.0575185,4144.49679502
18.0,1354.70133313,9679.51066951,16597.1974648,5562.98546215
19.0,1272.6545407,8488.49927949,15672.5376123,5911.38379211
20.0,1205.03939067,7615.15441555,14679.1275699,5858.93376368
21.0,1166.63604843,7381.59059442,14151.4200834,5603.19344055
22.0,1207.16753422,6167.76101836,13506.168341,6131.23978842
23.0,1066.20144728,5552.20364717,13410.6608367,6792.25574224
24.0,1140.07128931,4875.79276056,13296.6849685,7280.82091863
25.0,1804.90153699,4801.89653285,13015.1514864,6408.35341656
26.0,1872.97836867,4607.72627287,12907.3615692,6426.65692766
27.0,1903.80410073,4901.15859353,13509.0208139,6704.05811964
28.0,1892.93071507,5265.76115979,13901.1966861,6742.50481124
29.0,1880.8101579,6230.88032976,14887.6824904,6775.99200273
30.0,1663.20215949,7142.64927129,15900.1873221,7094.33589133
31.0,1898.25489092,9704.13149731,17103.1925988,5500.80621057
32.0,2254.07126879,11584.280948,17585.8421996,3747.48998278
33.0,2228.6265333,12586.5369351,18544.1164877,3728.95301932
34.0,2444.55334853,13279.2850707,19847.0589914,4123.22057219
35.0,2690.44424594,14521.0808739,21513.6973829,4302.17226311
36.0,2702.24911957,14619.754416,21776.1096386,4454.10610302
37.0,2821.01943893,15222.1600773,22760.4546641,4717.27514788
38.0,2872.30825378,15513.6119462,23127.0472651,4741.12706514
