hour_ending,hvac,lighting,total,other
1.0,90.4035988577,465.666436759,1313.64826883,757.578233213
2.0,91.8187706528,441.246080173,1294.23529291,761.170442084
3.0,95.4755557655,447.97595012,1310.44316564,766.991659751
4.0,94.2987761792,455.67151637,1302.57004854,752.599755987
5.0,99.1379942528,463.793602503,1309.54104562,746.60944886
6.0,95.1499279282,475.131625588,1304.73739464,734.455841121
7.0,141.898447444,655.560492695,1329.63853935,532.179599208
8.0,141.948211147,862.925197559,1367.58396387,362.710555164
9.0,127.041820482,966.638971475,1454.67253869,360.991746733
10.0,159.232638758,1072.15372407,1638.28635943,406.8999966
11.0,169.116436284,1169.33772793,1760.76936931,422.315205096
12.0,169.722102814,1169.02756763,1772.20438976,433.454719316
13.0,154.291666915,1116.11001865,1700.60763374,430.205948177
14.0,156.767095581,1132.24888665,1721.74066652,432.72468429
15.0,164.894274461,1182.59552502,1810.7036808,463.213881323
16.0,169.774736118,1221.93992532,1872.84435887,481.129697429
17.0,175.233646783,1261.2203019,1921.66926492,485.215316236
18.0,167.985648209,1200.27849268,2058.08535533,689.821214446
19.0,165.812302453,1105.95418073,2041.95204879,770.185565611
20.0,154.857858608,978.612412913,1886.39332399,752.923052469
21.0,161.131255867,1019.5167245,1954.53937276,773.891392398
22.0,172.257166803,880.110679279,1927.26711649,874.899270408
23.0,174.921224375,910.895649618,2200.15572031,1114.33884632
24.0,173.652516529,742.667314655,2025.31440615,1108.99457497
25.0,279.020423427,742.327033575,2012.01727866,990.669821658
26.0,287.874476695,708.201873413,1983.84563292,987.769282812
27.0,231.533927187,588.888750616,1625.93515711,805.512479303
28.0,195.377267545,521.540834548,1384.72119446,667.803092371
29.0,188.248859831,606.721738583,1454.77169087,659.801092453
30.0,210.657018828,848.831324307,1902.57811291,843.089769775
31.0,271.003862835,1345.05121482,2378.50002989,762.444952241
32.0,375.97981895,1932.26182056,2933.32418448,625.08254497
33.0,384.204254229,2169.85706856,3196.91448479,642.853161998
34.0,406.447386523,2207.90056192,3299.90149819,685.553549743
35.0,437.249312862,2359.95696387,3496.39261694,699.18634021
36.0,453.78591988,2455.08034698,3656.8397311,747.973464241
37.0,458.212925708,2472.50706902,3696.93819835,766.218203621
38.0,445.287380514,2405.03978525,3585.3332532,735.006087436
39.0,442.359234531,2383.60205062,3561.6142772,735.652992048
40.0,441.70338863,2381.53048289,3534.96507208,711.731200563
41.0,429.564019998,2234.33341894,3283.17752904,619.280090106
42.0,419.275853632,2084.19301412,3261.99391432,758.52504657
43.0,433.242043959,1988.17400768,3309.55483085,888.138779215
44.0,454.616040605,1805.84418959,3247.9539271,987.493696903
45.0,430.314787527,1642.62545192,2960.14862228,887.208382834
46.0,522.555985605,1517.54052473,3044.19815175,1004.10164141
47.0,485.285330702,1230.35418788,2750.44371208,1034.8041935
48.0,345.578690177,950.079474716,2435.11776175,1139.45959686
49.0,269.734521169,800.253609036,2169.02300767,1099.03487746
50.0,273.381884042,761.854802786,2134.14053276,1098.90384593
51.0,259.153105553,708.22573289,1952.07642927,984.697590827
52.0,203.486736913,586.89526564,1549.35749538,758.975492827
53.0,178.858199931,623.243583022,1489.13991076,687.038127806
54.0,177.985432762,767.122860242,1707.62236966,762.514076657
55.0,229.75856723,1199.90898065,2114.15522423,684.487676352
56.0,324.178940195,1731.99102427,2624.94428826,568.774323793
57.0,388.685283293,2231.7494991,3277.45827157,657.023489174
58.0,454.458047031,2414.60321359,3597.25349576,728.192235144
59.0,485.579824597,2624.7794466,3881.26248591,770.903214718
60.0,486.147418793,2599.08295825,3876.29508865,791.064711606
61.0,460.319153659,2444.0323361,3651.63125318,747.279763419
62.0,467.80204048,2414.16104621,3602.99142627,721.028339581
63.0,453.687610313,2367.04774752,3532.70429092,711.96893309
64.0,395.913624145,2066.19664236,3066.7429108,604.632644292
65.0,391.696968293,2001.78803239,2941.53488259,548.049881906
66.0,392.051512071,1910.31881993,2989.75635226,687.386020257
67.0,361.440378008,1661.17996726,2761.31940636,738.699061089
68.0,340.35443099,1371.38188824,2452.99485719,741.258537962
69.0,355.057954376,1297.06644729,2332.54585119,680.42144952
70.0,370.081113756,1065.94831387,2126.59949792,690.570070289
71.0,328.827575982,835.735519352,1865.08471178,700.521616445
72.0,224.061974328,616.949368567,1581.11286227,740.101519375
73.0,180.126175034,538.972964111,1460.84373417,741.744595025
74.0,175.835067853,507.297288949,1421.0630458,737.930688998
75.0,173.837557716,490.003512654,1350.59242116,686.75135079
76.0,163.740027178,494.773244557,1306.16258104,647.649309305
77.0,148.980019718,549.737879736,1313.50990122,614.792001766
78.0,125.777965878,586.459514942,1305.51225326,593.27477244
79.0,152.192802962,836.90353345,1475.06792465,485.971588238
80.0,199.460337188,1039.99066456,1578.09644833,338.645446584
81.0,213.056460196,1221.34099012,1792.51089944,358.113449127
82.0,267.235741469,1415.86988798,2110.21677269,427.111143244
83.0,307.397705442,1637.952658,2430.36292786,485.012564413
84.0,328.985439443,1692.90319719,2533.39241082,511.503774189
85.0,351.895994327,1670.84928267,2531.87108139,509.125804401
86.0,358.917217388,1695.29121734,2559.48305079,505.274616064
87.0,328.598087063,1582.46594212,2385.27441479,474.210385612
88.0,347.556852889,1556.03343399,2356.99540818,453.405121301
89.0,341.965374098,1497.64743866,2248.05810785,408.445295091
90.0,320.07970962,1437.99670761,2274.73586301,516.659445779
91.0,288.019932582,1312.05113482,2180.89908406,580.828016661
92.0,294.349471718,1167.16330039,2082.97632526,621.463553151
93.0,291.387178241,1098.93523491,1960.26779188,569.945378725
94.0,324.65735925,900.398647179,1792.30334802,567.247341591
95.0,268.260100252,675.850103004,1507.5843134,563.474110143
96.0,191.682585497,527.873718033,1352.80630294,633.24999941
97.0,157.263800135,484.572177011,1313.88349377,672.047516624
98.0,162.851205878,470.221218162,1317.45337815,684.38095411
99.0,164.504926897,484.527153696,1339.03872558,690.006644987
100.0,167.181160843,506.175122592,1361.35742135,688.001137915
101.0,174.137502702,538.492959398,1360.89631106,648.265848963
102.0,133.170091871,582.106722471,1311.08846801,595.811653668
103.0,163.416617271,745.471620173,1318.03452212,409.146284676
104.0,176.425173294,846.926324946,1296.58754231,273.236044071
105.0,179.963569678,891.242281173,1336.81100703,265.605156179
106.0,191.559103264,995.835361775,1486.73231432,299.33784928
107.0,203.345807948,1085.85912927,1600.05253473,310.847597508
108.0,278.696359021,1156.92517887,1774.95768534,339.336147449
109.0,345.808203343,1201.71231393,1901.64298103,354.122463754
110.0,324.417056148,1230.64829222,1903.79292049,348.727572121
111.0,327.681942431,1312.60884416,1993.31496505,353.02417846
112.0,333.943271005,1326.22544712,1987.11452336,326.94580523
113.0,356.480819518,1391.07295272,2043.30187527,295.748103029
114.0,341.63211008,1314.73589527,2093.51170323,437.143697884
115.0,325.107683955,1222.85032895,2111.04851917,563.090506269
116.0,320.392922681,1168.23064716,2129.8394584,641.215888561
117.0,349.008943656,1141.88229804,2152.43231388,661.541072184
118.0,393.620307076,1051.1839546,2198.14427299,753.340011318
119.0,304.827749044,930.523277391,2129.76811623,894.417089795
120.0,322.982545185,761.887593537,1989.518705,904.648566278
121.0,238.28718948,738.474466647,2004.1995086,1027.43785247
122.0,244.210262466,709.775118272,1989.21429625,1035.22891551
123.0,249.34518232,723.382364406,2001.22460495,1028.49705822
124.0,248.372415285,754.434656594,2050.12371893,1047.31664705
125.0,202.494480953,640.0103613,1674.56634722,832.061504967
126.0,197.757618039,690.803614822,1727.10452939,838.543296529
127.0,294.465913258,1140.8414961,2148.60875954,713.301350185
128.0,436.511296612,1850.55216532,2826.00626484,538.942802905
129.0,553.233726653,2230.11039716,3259.23525711,475.891133292
130.0,522.27251654,2603.35333609,3785.46112121,659.835268585
131.0,588.018021321,2762.50567935,4051.16065721,700.636956547
132.0,605.39364334,2659.23687103,3890.70229897,626.071784598
133.0,657.716029608,2684.27140524,3986.53652941,644.549094566
134.0,693.516174921,2694.75227792,4024.92738563,636.65893279
135.0,666.416979313,2637.59596174,3930.72419069,626.711249643
136.0,647.518390205,2592.53650593,3825.60775106,585.552854928
137.0,582.919565494,2387.95574082,3471.10769417,500.232387859
138.0,538.934718203,2121.07641553,3397.38250666,737.371372927
139.0,490.416061103,1715.27368059,3047.27957211,841.589830415
140.0,489.237022876,1400.35971348,2827.8458401,938.249103749
141.0,452.707304637,1166.42310668,2660.94009942,1041.8096881
142.0,408.173037786,1162.26695053,2811.78711647,1241.34712814
143.0,308.032527957,1009.97693173,2507.90416763,1189.89470794
144.0,290.413681848,826.234206578,2198.46763544,1081.81974701
145.0,312.082823552,934.403662156,2532.62541773,1286.13893202
146.0,292.430257027,806.211579232,2258.39464807,1159.75281181
147.0,284.350856919,822.813733788,2267.91433976,1160.74974905
148.0,250.404851528,765.133975148,2019.90423253,1004.36540585
149.0,231.542226684,856.628997437,2046.84440653,958.673182409
150.0,222.27311101,1044.30573284,2324.82493846,1058.24609461
151.0,308.060965302,1621.49986243,2857.85848905,928.297661322
152.0,406.262820548,2187.19138226,3320.32455768,726.870354867
153.0,446.927554199,2541.97319606,3742.80238652,753.90163626
154.0,432.978552919,2336.69882933,3476.43675293,706.759370679
155.0,471.720431004,2519.75415485,3737.59503768,746.120451825
156.0,466.781723665,2473.03974847,3689.75153021,749.930058074
157.0,510.486449136,2666.7161157,3990.84342168,813.640856848
158.0,514.328736847,2669.96827255,3985.8858928,801.588883403
159.0,524.108163646,2726.90544424,4071.74299586,820.729387978
160.0,523.640849621,2717.03772382,4034.95690363,794.278330193
161.0,491.253805223,2481.46938804,3646.03322063,673.31002737
162.0,446.1609022,2157.33783748,3375.8154687,772.316729025
163.0,440.023476281,1944.32790007,3259.60448001,875.253103664
164.0,432.37119546,1691.68207488,3042.28430906,918.231038724
165.0,410.211040173,1505.7376166,2713.42533383,797.47667706
166.0,454.503306685,1297.16042561,2602.11363233,850.449900031
167.0,469.009445205,1188.80121922,2657.55249223,999.741827801
168.0,389.640915912,879.504671899,2254.22978296,985.08419515
169.0,259.258487715,776.352036353,2104.23929187,1068.6287678
170.0,259.805704107,730.834696315,2047.2456726,1056.60527218
171.0,246.962186262,714.445593273,1969.22017636,1007.81239682
172.0,242.08291048,734.802422999,1939.83089563,962.945562151
173.0,217.659843542,805.24686876,1924.07082466,901.164112358
174.0,219.081747195,1029.58803163,2292.059488,1043.38970917
175.0,241.501034597,1332.48243788,2348.4719633,774.488490822
176.0,365.835106052,1946.21529886,2954.50826584,642.457860928
177.0,396.618210424,2254.21788015,3318.98239185,668.146301276
178.0,446.252780311,2407.3874455,3577.1763553,723.536129488
179.0,480.192726544,2565.22601629,3792.86964415,747.450901319
180.0,492.61158651,2582.56133768,3849.00899562,773.836071434
181.0,489.778645914,2539.27929798,3794.93096458,765.873020686
182.0,504.925992982,2601.52671203,3875.75509797,769.30239296
183.0,505.869764695,2603.70500066,3885.07746361,775.50269826
184.0,520.244339201,2662.75153172,3955.92168081,772.925809887
185.0,473.586309292,2375.95429903,3491.00650545,641.465897124
186.0,448.625883249,2158.74655735,3378.04715564,770.674715043
187.0,440.494673943,1943.49458181,3258.2171925,874.227936745
188.0,436.471073836,1690.33311762,3039.85926446,913.055073002
189.0,421.665415055,1562.26536443,2815.29156958,831.360790096
190.0,506.211857803,1467.78098038,2944.37975666,970.386918478
191.0,492.409405985,1247.70360678,2789.22815365,1049.11514089
192.0,462.159498604,1042.75580302,2672.65344078,1167.73813915
193.0,323.295684986,970.016328228,2629.15066366,1335.83865045
194.0,317.391972591,911.877521526,2554.39064305,1325.12114893
