hour_ending,total,pumping,process,other
1.0,347.502517995,173.751258998,86.8756294988,86.8756294988
2.0,378.373851939,189.18692597,94.5934629848,94.5934629848
3.0,395.516988532,197.758494266,98.879247133,98.879247133
4.0,389.232273121,194.61613656,97.3080682802,97.3080682802
5.0,410.805154672,205.402577336,102.701288668,102.701288668
6.0,417.271591107,208.635795553,104.317897777,104.317897777
7.0,449.667493641,224.83374682,112.41687341,112.41687341
8.0,439.797918032,219.898959016,109.949479508,109.949479508
9.0,478.634296854,239.317148427,119.658574214,119.658574214
10.0,444.777546089,222.388773044,111.194386522,111.194386522
11.0,462.185004171,231.092502086,115.546251043,115.546251043
12.0,689.862567015,344.931283507,172.465641754,172.465641754
13.0,1080.93093048,540.46546524,270.23273262,270.23273262
14.0,1108.53836603,554.269183015,277.134591507,277.134591507
15.0,945.879169535,472.939584767,236.469792384,236.469792384
16.0,1128.07455611,564.037278055,282.018639028,282.018639028
17.0,1479.98557895,739.992789475,369.996394737,369.996394737
18.0,884.566024068,442.283012034,221.141506017,221.141506017
19.0,617.289798106,308.644899053,154.322449527,154.322449527
20.0,552.200631362,276.100315681,138.05015784,138.05015784
21.0,620.725977467,310.362988734,155.181494367,155.181494367
22.0,432.533797102,216.266898551,108.133449275,108.133449275
23.0,455.617087164,227.808543582,113.904271791,113.904271791
24.0,383.228399292,191.614199646,95.807099823,95.807099823
25.0,375.187833987,187.593916993,93.7969584967,93.7969584967
26.0,368.322555305,184.161277652,92.0806388262,92.0806388262
27.0,355.158401132,177.579200566,88.789600283,88.789600283
28.0,356.826930533,178.413465267,89.2067326333,89.2067326333
29.0,381.356908747,190.678454373,95.3392271867,95.3392271867
30.0,382.064912736,191.032456368,95.516228184,95.516228184
31.0,402.476667746,201.238333873,100.619166936,100.619166936
32.0,567.198515867,283.599257933,141.799628967,141.799628967
33.0,723.757077993,361.878538997,180.939269498,180.939269498
34.0,1588.32670939,794.163354695,397.081677347,397.081677347
35.0,1757.06058012,878.53029006,439.26514503,439.26514503
36.0,1917.70196525,958.850982625,479.425491313,479.425491313
37.0,1871.20262325,935.601311625,467.800655812,467.800655812
38.0,1795.46035648,897.73017824,448.86508912,448.86508912
39.0,1834.8631385,917.43156925,458.715784625,458.715784625
40.0,1732.01139898,866.00569949,433.002849745,433.002849745
41.0,1817.49580064,908.74790032,454.37395016,454.37395016
42.0,929.451116972,464.725558486,232.362779243,232.362779243
43.0,734.070336103,367.035168052,183.517584026,183.517584026
44.0,508.571065532,254.285532766,127.142766383,127.142766383
45.0,479.840263649,239.920131825,119.960065912,119.960065912
46.0,1471.14732915,735.573664575,367.786832287,367.786832287
47.0,1543.3377759,771.66888795,385.834443975,385.834443975
48.0,1084.51579068,542.25789534,271.12894767,271.12894767
49.0,374.597830663,187.298915332,93.6494576658,93.6494576658
50.0,394.056140301,197.02807015,98.5140350752,98.5140350752
51.0,443.295457738,221.647728869,110.823864435,110.823864435
52.0,431.318390254,215.659195127,107.829597564,107.829597564
53.0,450.606778934,225.303389467,112.651694734,112.651694734
54.0,449.700533828,224.850266914,112.425133457,112.425133457
55.0,470.414370539,235.20718527,117.603592635,117.603592635
56.0,624.275437466,312.137718733,156.068859366,156.068859366
57.0,775.549929819,387.774964909,193.887482455,193.887482455
58.0,809.149439134,404.574719567,202.287359783,202.287359783
59.0,774.077281521,387.038640761,193.51932038,193.51932038
60.0,837.965201496,418.982600748,209.491300374,209.491300374
61.0,749.804544757,374.902272378,187.451136189,187.451136189
62.0,720.729180932,360.364590466,180.182295233,180.182295233
63.0,704.376648795,352.188324398,176.094162199,176.094162199
64.0,611.75320691,305.876603455,152.938301728,152.938301728
65.0,687.932076138,343.966038069,171.983019035,171.983019035
66.0,704.218527904,352.109263952,176.054631976,176.054631976
67.0,641.052771998,320.526385999,160.263193,160.263193
68.0,607.476862815,303.738431408,151.869215704,151.869215704
69.0,713.429659804,356.714829902,178.357414951,178.357414951
70.0,629.974869579,314.98743479,157.493717395,157.493717395
71.0,622.439347121,311.21967356,155.60983678,155.60983678
72.0,564.505740695,282.252870347,141.126435174,141.126435174
73.0,553.121036548,276.560518274,138.280259137,138.280259137
74.0,497.186361385,248.593180692,124.296590346,124.296590346
75.0,464.160335301,232.08016765,116.040083825,116.040083825
76.0,398.905967627,199.452983813,99.7264919067,99.7264919067
77.0,421.878337064,210.939168532,105.469584266,105.469584266
78.0,754.562331565,377.281165783,188.640582891,188.640582891
79.0,1063.61079289,531.805396445,265.902698223,265.902698223
80.0,1479.19025446,739.59512723,369.797563615,369.797563615
81.0,1502.535506,751.267753,375.6338765,375.6338765
82.0,1582.66267748,791.33133874,395.66566937,395.66566937
83.0,1201.65033067,600.825165335,300.412582667,300.412582667
84.0,663.26993718,331.63496859,165.817484295,165.817484295
85.0,544.178946164,272.089473082,136.044736541,136.044736541
86.0,596.224319413,298.112159706,149.056079853,149.056079853
87.0,565.607866905,282.803933453,141.401966726,141.401966726
88.0,644.505471452,322.252735726,161.126367863,161.126367863
89.0,622.035784847,311.017892423,155.508946212,155.508946212
90.0,708.473631879,354.236815939,177.11840797,177.11840797
91.0,1530.02966092,765.01483046,382.50741523,382.50741523
92.0,1571.97181724,785.98590862,392.99295431,392.99295431
93.0,1474.42538762,737.21269381,368.606346905,368.606346905
94.0,1464.33633077,732.168165385,366.084082692,366.084082692
95.0,1578.23765254,789.11882627,394.559413135,394.559413135
96.0,894.362439265,447.181219633,223.590609816,223.590609816
97.0,437.017822367,218.508911183,109.254455592,109.254455592
98.0,474.539673783,237.269836892,118.634918446,118.634918446
99.0,566.903514205,283.451757102,141.725878551,141.725878551
100.0,379.884260449,189.942130225,94.9710651123,94.9710651123
101.0,404.617199807,202.308599903,101.154299952,101.154299952
102.0,475.549759475,237.774879737,118.887439869,118.887439869
103.0,476.819446629,238.409723315,119.204861657,119.204861657
104.0,546.62391994,273.31195997,136.655979985,136.655979985
105.0,1629.39566079,814.697830395,407.348915197,407.348915197
106.0,1537.0365404,768.5182702,384.2591351,384.2591351
107.0,1623.30682649,811.653413245,405.826706623,405.826706623
108.0,1605.62796687,802.813983435,401.406991717,401.406991717
109.0,1596.85815746,798.42907873,399.214539365,399.214539365
110.0,1622.49734193,811.248670965,405.624335482,405.624335482
111.0,976.835463958,488.417731979,244.208865989,244.208865989
112.0,505.23400673,252.617003365,126.308501682,126.308501682
113.0,530.146307098,265.073153549,132.536576775,132.536576775
114.0,620.787337812,310.393668906,155.196834453,155.196834453
115.0,610.471719689,305.235859844,152.617929922,152.617929922
116.0,619.66161147,309.830805735,154.915402868,154.915402868
117.0,541.236009582,270.618004791,135.309002395,135.309002395
118.0,504.608603206,252.304301603,126.152150801,126.152150801
119.0,560.109035922,280.054517961,140.02725898,140.02725898
120.0,442.910775571,221.455387785,110.727693893,110.727693893
121.0,466.940430965,233.470215483,116.735107741,116.735107741
122.0,479.229020205,239.614510102,119.807255051,119.807255051
123.0,524.774916833,262.387458417,131.193729208,131.193729208
124.0,426.914605441,213.45730272,106.72865136,106.72865136
125.0,375.763677232,187.881838616,93.940919308,93.940919308
126.0,448.997249865,224.498624933,112.249312466,112.249312466
127.0,431.806913006,215.903456503,107.951728252,107.951728252
128.0,535.317096232,267.658548116,133.829274058,133.829274058
129.0,768.347169235,384.173584618,192.086792309,192.086792309
130.0,829.655594676,414.827797338,207.413898669,207.413898669
131.0,849.456106241,424.728053121,212.36402656,212.36402656
132.0,807.223668284,403.611834142,201.805917071,201.805917071
133.0,752.355719132,376.177859566,188.088929783,188.088929783
134.0,731.299680492,365.649840246,182.824920123,182.824920123
135.0,728.559705053,364.279852527,182.139926263,182.139926263
136.0,737.223313868,368.611656934,184.305828467,184.305828467
137.0,853.04804648,426.52402324,213.26201162,213.26201162
138.0,707.810468142,353.905234071,176.952617035,176.952617035
139.0,715.898233713,357.949116857,178.974558428,178.974558428
140.0,620.47817607,310.239088035,155.119544018,155.119544018
141.0,714.451545561,357.225772781,178.61288639,178.61288639
142.0,1589.59403653,794.797018265,397.398509133,397.398509133
143.0,1575.23335562,787.61667781,393.808338905,393.808338905
144.0,1552.07690514,776.03845257,388.019226285,388.019226285
145.0,1511.61447716,755.80723858,377.90361929,377.90361929
146.0,1258.47237083,629.236185415,314.618092708,314.618092708
147.0,463.768573094,231.884286547,115.942143274,115.942143274
148.0,407.064533596,203.532266798,101.766133399,101.766133399
149.0,427.332327794,213.666163897,106.833081949,106.833081949
150.0,431.863553326,215.931776663,107.965888331,107.965888331
151.0,484.166168023,242.083084012,121.041542006,121.041542006
152.0,842.79142869,421.395714345,210.697857172,210.697857172
153.0,1957.55314979,978.776574895,489.388287447,489.388287447
154.0,1936.88651334,968.44325667,484.221628335,484.221628335
155.0,1968.60037203,984.300186015,492.150093008,492.150093008
156.0,1861.54780885,930.773904425,465.386952212,465.386952212
157.0,1947.57501357,973.787506785,486.893753393,486.893753393
158.0,1806.82618052,903.41309026,451.70654513,451.70654513
159.0,1899.44726239,949.723631195,474.861815598,474.861815598
160.0,1335.94924738,667.97462369,333.987311845,333.987311845
161.0,865.381475973,432.690737987,216.345368993,216.345368993
162.0,725.770169336,362.885084668,181.442542334,181.442542334
163.0,668.742808016,334.371404008,167.185702004,167.185702004
164.0,581.960399043,290.980199522,145.490099761,145.490099761
165.0,606.813699078,303.406849539,151.70342477,151.70342477
166.0,600.418063042,300.209031521,150.10451576,150.10451576
167.0,572.829507595,286.414753797,143.207376899,143.207376899
168.0,484.116607744,242.058303872,121.029151936,121.029151936
169.0,406.99609321,203.498046605,101.749023303,101.749023303
170.0,436.923421835,218.461710917,109.230855459,109.230855459
171.0,443.706100052,221.853050026,110.926525013,110.926525013
172.0,446.538116009,223.269058005,111.634529002,111.634529002
173.0,457.920460143,228.960230072,114.480115036,114.480115036
174.0,417.082790044,208.541395022,104.270697511,104.270697511
175.0,466.267827176,233.133913588,116.566956794,116.566956794
176.0,613.46421655,306.732108275,153.366054137,153.366054137
177.0,748.570257802,374.285128901,187.142564451,187.142564451
178.0,828.029545514,414.014772757,207.007386378,207.007386378
179.0,941.945027368,470.972513684,235.486256842,235.486256842
180.0,875.661693896,437.830846948,218.915423474,218.915423474
181.0,873.66748266,436.83374133,218.416870665,218.416870665
182.0,888.521406354,444.260703177,222.130351588,222.130351588
183.0,793.408150441,396.704075221,198.35203761,198.35203761
184.0,897.310095874,448.655047937,224.327523968,224.327523968
185.0,1494.97874342,747.48937171,373.744685855,373.744685855
186.0,1169.26858822,584.63429411,292.317147055,292.317147055
187.0,822.035111739,411.017555869,205.508777935,205.508777935
188.0,939.22629205,469.613146025,234.806573012,234.806573012
189.0,919.70190204,459.85095102,229.92547551,229.92547551
190.0,1792.74634119,896.373170595,448.186585298,448.186585298
191.0,1634.64669038,817.32334519,408.661672595,408.661672595
192.0,1552.59846808,776.29923404,388.14961702,388.14961702
193.0,1473.45542215,736.727711075,368.363855538,368.363855538
194.0,1427.74904462,713.87452231,356.937261155,356.937261155
195.0,1400.04012849,700.020064245,350.010032122,350.010032122
196.0,1377.4477212,688.7238606,344.3619303,344.3619303
197.0,1377.23059998,688.61529999,344.307649995,344.307649995
198.0,1041.09390602,520.54695301,260.273476505,260.273476505
199.0,436.364098684,218.182049342,109.091024671,109.091024671
200.0,580.723752075,290.361876037,145.180938019,145.180938019
201.0,768.00732732,384.00366366,192.00183183,192.00183183
202.0,937.383121664,468.691560832,234.345780416,234.345780416
203.0,882.833774307,441.416887153,220.708443577,220.708443577
204.0,954.724499374,477.362249687,238.681124843,238.681124843
205.0,820.491663042,410.245831521,205.12291576,205.12291576
206.0,910.257128823,455.128564412,227.564282206,227.564282206
207.0,812.014495278,406.007247639,203.00362382,203.00362382
208.0,700.397666375,350.198833187,175.099416594,175.099416594
209.0,1165.16688511,582.583442555,291.291721278,291.291721278
210.0,857.135589511,428.567794756,214.283897378,214.283897378
211.0,505.229286703,252.614643352,126.307321676,126.307321676
212.0,518.957484054,259.478742027,129.739371014,129.739371014
213.0,663.548418749,331.774209375,165.887104687,165.887104687
214.0,1532.34247395,766.171236975,383.085618488,383.085618488
215.0,1514.10193117,757.050965585,378.525482792,378.525482792
216.0,1383.36663455,691.683317275,345.841658638,345.841658638
217.0,1325.96875114,662.98437557,331.492187785,331.492187785
218.0,1054.30054043,527.150270215,263.575135107,263.575135107
219.0,364.086331436,182.043165718,91.021582859,91.021582859
220.0,321.858613505,160.929306752,80.4646533762,80.4646533762
221.0,370.302606462,185.151303231,92.5756516155,92.5756516155
222.0,388.514829078,194.257414539,97.1287072695,97.1287072695
223.0,422.723221825,211.361610912,105.680805456,105.680805456
224.0,618.507564967,309.253782484,154.626891242,154.626891242
225.0,783.673095589,391.836547794,195.918273897,195.918273897
226.0,882.538772645,441.269386322,220.634693161,220.634693161
227.0,848.736302186,424.368151093,212.184075547,212.184075547
228.0,788.220841213,394.110420607,197.055210303,197.055210303
229.0,865.341355747,432.670677873,216.335338937,216.335338937
230.0,723.542316783,361.771158392,180.885579196,180.885579196
231.0,795.043639656,397.521819828,198.760909914,198.760909914
232.0,690.856132613,345.428066306,172.714033153,172.714033153
233.0,757.047425567,378.523712784,189.261856392,189.261856392
234.0,629.802588609,314.901294305,157.450647152,157.450647152
235.0,559.839994406,279.919997203,139.959998601,139.959998601
236.0,490.73408503,245.367042515,122.683521258,122.683521258
237.0,453.554435542,226.777217771,113.388608885,113.388608885
238.0,422.001057756,211.000528878,105.500264439,105.500264439
239.0,460.28047344,230.14023672,115.07011836,115.07011836
240.0,389.055272123,194.527636062,97.2638180308,97.2638180308
241.0,362.026039828,181.013019914,90.506509957,90.506509957
242.0,345.784428315,172.892214158,86.4461070788,86.4461070788
243.0,589.281160292,294.640580146,147.320290073,147.320290073
244.0,1277.86696011,638.933480055,319.466740028,319.466740028
245.0,1275.18598501,637.592992505,318.796496252,318.796496252
246.0,1276.45803217,638.229016085,319.114508043,319.114508043
247.0,1284.32395649,642.161978245,321.080989123,321.080989123
248.0,1368.77231232,684.38615616,342.19307808,342.19307808
249.0,1507.94937651,753.974688255,376.987344128,376.987344128
250.0,1552.01082477,776.005412385,388.002706192,388.002706192
251.0,1607.70241856,803.85120928,401.92560464,401.92560464
252.0,1669.19964507,834.599822535,417.299911268,417.299911268
253.0,1610.66895528,805.33447764,402.66723882,402.66723882
254.0,1637.72414772,818.86207386,409.43103693,409.43103693
255.0,1616.57842858,808.28921429,404.144607145,404.144607145
256.0,806.079061834,403.039530917,201.519765458,201.519765458
257.0,637.510392038,318.755196019,159.37759801,159.37759801
258.0,672.530629359,336.26531468,168.13265734,168.13265734
259.0,685.279421192,342.639710596,171.319855298,171.319855298
260.0,569.414568354,284.707284177,142.353642089,142.353642089
261.0,644.949153952,322.474576976,161.237288488,161.237288488
262.0,481.53003317,240.765016585,120.382508293,120.382508293
263.0,451.848145928,225.924072964,112.962036482,112.962036482
264.0,430.166703765,215.083351883,107.541675941,107.541675941
265.0,421.248213514,210.624106757,105.312053379,105.312053379
266.0,414.609496108,207.304748054,103.652374027,103.652374027
267.0,421.571535335,210.785767668,105.392883834,105.392883834
268.0,398.431604954,199.215802477,99.6079012385,99.6079012385
269.0,418.82683987,209.413419935,104.706709968,104.706709968
270.0,488.577032876,244.288516438,122.144258219,122.144258219
271.0,576.909970586,288.454985293,144.227492646,144.227492646
272.0,640.734170202,320.367085101,160.18354255,160.18354255
273.0,702.778919792,351.389459896,175.694729948,175.694729948
274.0,768.613850738,384.306925369,192.153462684,192.153462684
275.0,675.001563281,337.500781641,168.75039082,168.75039082
276.0,667.6572019,333.82860095,166.914300475,166.914300475
277.0,732.942249747,366.471124874,183.235562437,183.235562437
278.0,867.953890467,433.976945233,216.988472617,216.988472617
279.0,1491.63932461,745.819662305,372.909831152,372.909831152
280.0,1533.61452112,766.80726056,383.40363028,383.40363028
281.0,1471.20396947,735.601984735,367.800992367,367.800992367
282.0,1452.67786508,726.33893254,363.16946627,363.16946627
283.0,920.457106295,460.228553148,230.114276574,230.114276574
284.0,582.361601303,291.180800652,145.590400326,145.590400326
285.0,446.035433177,223.017716588,111.508858294,111.508858294
286.0,530.868471167,265.434235583,132.717117792,132.717117792
287.0,432.91847927,216.459239635,108.229619817,108.229619817
288.0,436.262618112,218.131309056,109.065654528,109.065654528
289.0,494.495946226,247.247973113,123.623986557,123.623986557
290.0,351.656141399,175.8280707,87.9140353498,87.9140353498
291.0,382.654916061,191.32745803,95.6637290152,95.6637290152
292.0,351.925182915,175.962591457,87.9812957287,87.9812957287
293.0,358.943862461,179.47193123,89.7359656152,89.7359656152
294.0,351.231339005,175.615669502,87.8078347512,87.8078347512
295.0,391.011723147,195.505861573,97.7529307867,97.7529307867
296.0,550.487261708,275.243630854,137.621815427,137.621815427
297.0,909.917286909,454.958643454,227.479321727,227.479321727
298.0,1781.1232757,890.56163785,445.280818925,445.280818925
299.0,1797.71888921,898.859444605,449.429722303,449.429722303
300.0,1883.63281329,941.816406645,470.908203323,470.908203323
301.0,1802.96755878,901.48377939,450.741889695,450.741889695
302.0,1844.20643114,922.10321557,461.051607785,461.051607785
303.0,1812.99053525,906.495267625,453.247633812,453.247633812
304.0,1799.9538218,899.9769109,449.98845545,449.98845545
305.0,987.778845618,493.889422809,246.944711404,246.944711404
306.0,712.745255947,356.372627973,178.186313987,178.186313987
307.0,552.290311867,276.145155934,138.072577967,138.072577967
308.0,551.511507479,275.755753739,137.87787687,137.87787687
309.0,485.256494167,242.628247083,121.314123542,121.314123542
310.0,453.29483408,226.64741704,113.32370852,113.32370852
311.0,474.853555552,237.426777776,118.713388888,118.713388888
312.0,405.964767399,202.9823837,101.49119185,101.49119185
313.0,337.179819832,168.589909916,84.294954958,84.294954958
314.0,346.386231705,173.193115853,86.5965579263,86.5965579263
315.0,324.985631124,162.492815562,81.246407781,81.246407781
316.0,307.462532391,153.731266195,76.8656330977,76.8656330977
317.0,349.428288846,174.714144423,87.3570722115,87.3570722115
318.0,348.189281865,174.094640932,87.0473204662,87.0473204662
319.0,354.417356957,177.208678478,88.6043392392,88.6043392392
320.0,671.501663561,335.75083178,167.87541589,167.87541589
321.0,741.969300609,370.984650304,185.492325152,185.492325152
322.0,808.844997419,404.422498709,202.211249355,202.211249355
323.0,1210.44846024,605.22423012,302.61211506,302.61211506
324.0,1311.19742791,655.598713955,327.799356977,327.799356977
325.0,895.514125754,447.757062877,223.878531438,223.878531438
326.0,930.834084764,465.417042382,232.708521191,232.708521191
327.0,1713.35549386,856.67774693,428.338873465,428.338873465
328.0,1872.39206995,936.196034975,468.098017487,468.098017487
329.0,1808.90299222,904.45149611,452.225748055,452.225748055
330.0,1044.71888645,522.359443225,261.179721612,261.179721612
331.0,595.457315091,297.728657545,148.864328773,148.864328773
332.0,609.881716365,304.940858182,152.470429091,152.470429091
333.0,753.774087123,376.887043562,188.443521781,188.443521781
334.0,1492.36384869,746.181924345,373.090962172,373.090962172
335.0,1452.93746654,726.46873327,363.234366635,363.234366635
336.0,1396.12250642,698.06125321,349.030626605,349.030626605
337.0,1347.33867155,673.669335775,336.834667888,336.834667888
338.0,1323.33969633,661.669848165,330.834924082,330.834924082
339.0,1038.05420889,519.027104445,259.513552222,259.513552222
340.0,325.858836044,162.929418022,81.464709011,81.464709011
341.0,356.704209842,178.352104921,89.1760524605,89.1760524605
342.0,382.020072484,191.010036242,95.505018121,95.505018121
343.0,457.523977909,228.761988954,114.380994477,114.380994477
344.0,659.128113843,329.564056922,164.782028461,164.782028461
345.0,711.046046373,355.523023187,177.761511593,177.761511593
346.0,793.948593486,396.974296743,198.487148372,198.487148372
347.0,908.581519382,454.290759691,227.145379846,227.145379846
348.0,811.299411248,405.649705624,202.824852812,202.824852812
349.0,881.939329267,440.969664633,220.484832317,220.484832317
350.0,914.332871788,457.166435894,228.583217947,228.583217947
351.0,899.31138715,449.655693575,224.827846787,224.827846787
352.0,833.254614955,416.627307477,208.313653739,208.313653739
353.0,889.363931101,444.681965551,222.340982775,222.340982775
354.0,914.155870791,457.077935396,228.538967698,228.538967698
355.0,812.236336528,406.118168264,203.059084132,203.059084132
356.0,820.486943015,410.243471507,205.121735754,205.121735754
357.0,755.999579663,377.999789832,188.999894916,188.999894916
358.0,664.454663855,332.227331928,166.113665964,166.113665964
359.0,538.956236737,269.478118368,134.739059184,134.739059184
360.0,497.597003699,248.79850185,124.399250925,124.399250925
361.0,443.184537113,221.592268557,110.796134278,110.796134278
362.0,438.757152167,219.378576083,109.689288042,109.689288042
363.0,975.039493838,487.519746919,243.759873459,243.759873459
364.0,1374.66526552,687.33263276,343.66631638,343.66631638
365.0,1383.53655551,691.768277755,345.884138877,345.884138877
366.0,1397.62347488,698.81173744,349.40586872,349.40586872
367.0,1513.77624934,756.88812467,378.444062335,378.444062335
368.0,1623.56406794,811.78203397,405.891016985,405.891016985
369.0,1768.88424674,884.44212337,442.221061685,442.221061685
370.0,1880.64975648,940.32487824,470.16243912,470.16243912
371.0,1777.80981703,888.904908515,444.452454257,444.452454257
372.0,1846.83312594,923.41656297,461.708281485,461.708281485
373.0,1601.32330262,800.66165131,400.330825655,400.330825655
374.0,867.094845627,433.547422813,216.773711407,216.773711407
375.0,871.260269097,435.630134548,217.815067274,217.815067274
376.0,879.751596941,439.875798471,219.937899235,219.937899235
377.0,796.443127541,398.221563771,199.110781885,199.110781885
378.0,768.571370498,384.285685249,192.142842625,192.142842625
379.0,578.474659403,289.237329702,144.618664851,144.618664851
380.0,528.456537577,264.228268788,132.114134394,132.114134394
381.0,544.403147427,272.201573714,136.100786857,136.100786857
382.0,554.253842931,277.126921466,138.563460733,138.563460733
383.0,650.912907554,325.456453777,162.728226889,162.728226889
384.0,493.910662929,246.955331465,123.477665732,123.477665732
385.0,382.03187255,191.015936275,95.5079681375,95.5079681375
386.0,413.689090922,206.844545461,103.42227273,103.42227273
387.0,408.976144367,204.488072183,102.244036092,102.244036092
