hour_ending,hvac,lighting,total,other
1.0,154.249293833,490.924238156,1443.84289621,798.669364217
2.0,158.249797742,454.118955324,1395.74551609,783.376763024
3.0,166.38546158,446.311979004,1376.84017068,764.142730099
4.0,164.855925466,444.671735294,1343.95987224,734.432211481
5.0,175.411295752,455.399639622,1363.90788219,733.096946819
6.0,172.517666557,464.003665282,1353.77563341,717.254301576
7.0,213.098181504,608.605571586,1315.76566312,494.061910032
8.0,210.942672179,745.784589207,1270.2004838,313.473222417
9.0,168.938301855,730.748685104,1172.58540306,272.898416103
10.0,160.831489194,732.685057744,1171.58259364,278.066046698
11.0,165.401653709,886.621831,1372.23369555,320.210210838
12.0,161.148851852,967.6570841,1487.59604612,358.790110171
13.0,143.582325545,920.546053707,1418.95396209,354.825582836
14.0,137.14250395,909.22986194,1393.86328383,347.490917937
15.0,137.794164027,940.234573692,1446.31163497,368.282897255
16.0,138.538640098,947.386198831,1458.95106202,373.026223094
17.0,150.857387349,967.481414368,1490.54720949,372.208407776
18.0,148.505239946,911.722082272,1584.21007944,523.982757225
19.0,161.802902261,929.408764468,1738.45115225,647.239485524
20.0,167.055208822,849.549850289,1670.23019002,653.625130913
21.0,166.166674986,794.470119708,1563.70055264,603.063757942
22.0,179.088198716,687.115849132,1549.25127048,683.047222633
23.0,157.871446021,581.914154512,1451.66686582,711.881265286
24.0,170.608296081,506.496868972,1433.43612084,756.330955791
25.0,247.003883918,503.662439717,1422.82718639,672.16086275
26.0,257.938187847,477.717931442,1401.95638796,666.30026867
27.0,258.111244776,473.822666023,1380.05305055,648.119139751
28.0,266.980579404,494.06081518,1393.65790002,632.616505441
29.0,244.290624781,538.175502035,1367.72418103,585.258054217
30.0,242.911047071,606.478629809,1451.76604276,602.376365877
31.0,245.046904041,809.783388831,1513.85761497,459.027322098
32.0,321.820600456,1198.95387851,1908.63348115,387.859002184
33.0,369.634128118,1669.49687657,2533.7448489,494.613844203
34.0,410.987686273,2001.36963564,3033.78297927,621.425657353
35.0,457.773589849,2330.53045244,3478.77216638,690.468124096
36.0,508.381743332,2638.66873844,3950.95663486,803.906153093
37.0,482.307136266,2541.19879648,3811.01137662,787.505443878
38.0,476.012107083,2481.50152667,3715.88725371,758.373619958
39.0,479.016963302,2505.56007327,3757.87002992,773.292993342
40.0,491.644380878,2543.96075061,3795.87935524,760.274223751
41.0,490.121166533,2441.76154499,3608.65471734,676.772005818
42.0,462.348352435,2174.50609992,3428.24820981,791.393757458
43.0,437.682107344,1870.9881322,3144.46082389,835.790584345
44.0,382.646783251,1390.38851611,2533.34446878,760.309169426
45.0,333.100242259,1137.63084687,2085.18377689,614.452687759
46.0,345.236619604,888.66373192,1821.89697985,587.996628323
47.0,310.879141862,701.860527772,1603.04791139,590.308241759
48.0,253.028672203,602.035935333,1577.1048604,722.040252868
49.0,219.492523976,554.640517392,1535.85315882,761.720117455
50.0,217.81536704,519.541363944,1486.74624834,749.38951736
51.0,224.104041762,523.53125505,1475.53876266,727.903465844
52.0,221.576819192,537.240648963,1453.5793962,694.76192804
53.0,205.235181287,580.760893063,1426.20302961,640.206955261
54.0,193.303677932,646.362539421,1482.14548694,642.479269588
55.0,201.677971573,833.422530433,1510.52610551,475.425603505
56.0,271.858688451,1249.24411863,1931.34626034,410.243453266
57.0,328.041147465,1692.11484986,2518.31190738,498.155910055
58.0,409.702160393,2075.34895884,3110.93159042,625.880471184
59.0,467.739896646,2429.78843806,3611.16228228,713.633947575
60.0,529.532848807,2737.39881594,4100.09460709,833.16294234
61.0,515.042888815,2697.99827395,4037.97276538,824.931602615
62.0,512.659514852,2604.2567354,3894.71974961,777.803499361
63.0,498.440139608,2565.19211301,3835.19974372,771.567491102
64.0,490.080103202,2498.90178746,3720.23736007,731.255469399
65.0,489.353612392,2442.79094211,3600.93229111,668.787736606
66.0,478.889430775,2277.43001926,3575.80232432,819.482874282
67.0,419.108412534,1872.87865094,3124.82500292,832.837939446
68.0,372.301265321,1453.33859411,2611.19758822,785.557728792
69.0,349.274812359,1207.25833402,2189.84261737,633.309470992
70.0,329.124921832,893.804148731,1801.97627743,579.047206867
71.0,307.58703997,712.345440427,1617.02733617,597.094855777
72.0,237.104981612,575.976145409,1504.03056641,690.949439385
73.0,203.032013408,515.952777191,1429.04857719,710.063786595
74.0,204.811112089,491.971535653,1412.42001104,715.637363298
75.0,214.734542608,490.55667871,1392.81784724,687.526625918
76.0,214.009738754,491.213711202,1348.2133939,642.989943941
77.0,198.0814955,537.234329695,1336.12464908,600.808823887
78.0,182.347932398,580.579944907,1350.25475311,587.326875807
79.0,192.400251321,739.875325959,1361.90500634,429.62942906
80.0,220.698957484,895.057595714,1407.20838017,291.451826972
81.0,212.365807407,949.022930717,1439.65490439,278.266166263
82.0,238.0362714,1122.87635189,1699.63937103,338.726747739
83.0,302.374433326,1566.3740753,2332.56600871,463.817500084
84.0,368.583122015,1883.4082652,2821.05548822,569.064101002
85.0,399.237370375,1933.16164099,2921.45422162,589.055210256
86.0,408.083311612,1965.21784409,2959.02629926,585.72514356
87.0,395.706653176,1929.28745179,2903.13491806,578.140813093
88.0,399.479059608,1858.07212535,2798.96591228,541.41472733
89.0,384.240684467,1746.9032129,2607.56737319,476.423475826
90.0,360.304288784,1631.51914647,2578.01377459,586.190339332
91.0,342.533046388,1500.49746809,2507.28127824,664.250763761
92.0,317.228257605,1203.5278132,2161.58214104,640.826070233
93.0,290.431667084,1023.99173414,1845.50051859,531.077117365
94.0,307.800102066,785.772229059,1588.60551384,495.03318272
95.0,284.65391355,648.897455723,1474.55434436,541.002975086
96.0,237.570122717,547.312296771,1441.45140515,656.568985663
97.0,209.663872517,506.7308321,1419.17380227,702.779097658
98.0,211.002784784,476.139067925,1380.13590957,692.994056859
99.0,221.720476055,469.287492984,1359.31207976,668.304110717
100.0,215.01660955,459.479548845,1299.02794264,624.531784247
101.0,218.546250444,496.032971257,1311.72952722,597.150305522
102.0,182.913763027,541.951923367,1279.57714944,554.711463045
103.0,207.388526483,693.919056852,1282.1596457,380.852062364
104.0,209.591083384,744.958579354,1194.88879168,240.339128947
105.0,200.291309601,749.071913985,1172.59922451,223.236000924
106.0,186.596536902,771.665884972,1190.21723613,231.954814256
107.0,193.126207072,972.862945265,1444.48946705,278.500314716
108.0,272.188568379,1165.61437614,1779.68770858,341.884764058
109.0,359.713395959,1216.56317036,1934.77530366,358.498737346
110.0,319.118059158,1213.40099619,1876.35927849,343.840223145
111.0,307.389779212,1230.41370196,1868.72139952,330.917918339
112.0,315.367860029,1253.30733602,1877.64496968,308.969773627
113.0,341.361761937,1307.07805697,1926.33024521,277.890426309
114.0,307.709356918,1166.39244461,1861.92197762,387.820176093
115.0,297.854974481,1098.09307646,1901.59111429,505.643063355
116.0,263.127939517,928.211092452,1700.81351106,509.474479092
117.0,274.039902062,840.119582376,1600.87655698,486.71707254
118.0,277.191483024,692.120670262,1465.32637733,496.014224046
