hour_ending,total,process,other
1.0,146.342701928,110.621255028,35.7214468997
2.0,147.161090195,111.23987923,35.9212109647
3.0,146.372461501,110.643750454,35.7287110474
4.0,148.678828435,112.387145932,36.2916825033
5.0,153.455239957,115.997661729,37.4575782282
6.0,154.853939904,117.054946728,37.7989931756
7.0,151.238151743,114.321752527,36.9163992158
8.0,140.926459579,106.527087582,34.3993719966
9.0,122.460644318,92.568676043,29.891968275
10.0,115.288587141,87.1472784906,28.1413086504
11.0,108.131409752,81.7371286519,26.3942811001
12.0,101.495024896,76.7206487595,24.7743761365
13.0,101.420625962,76.6644101952,24.7562157668
14.0,103.414517376,78.1716037053,25.2429136707
15.0,108.116529965,81.7258809389,26.3906490261
16.0,110.169940526,83.2780653003,26.8918752257
17.0,106.911267245,80.8148162054,26.0964510396
18.0,111.509121326,84.2903594486,27.2187618774
19.0,141.000858512,106.583326146,34.417532366
20.0,141.268694672,106.785784976,34.4829096964
21.0,142.697154193,107.865565401,34.8315887918
22.0,142.667394619,107.843069975,34.8243246438
23.0,143.38162438,108.382960188,34.9986641916
24.0,144.021455207,108.866611837,35.1548433698
25.0,142.950110566,108.056776518,34.8933340482
26.0,143.441143526,108.427951039,35.0131924871
27.0,140.673503205,106.335876465,34.33762674
28.0,143.634580753,108.574171305,35.060409448
29.0,160.046985453,120.980398483,39.0665869701
30.0,182.738660129,138.133160447,44.605499682
31.0,243.567228048,184.113810224,59.453417824
32.0,324.543027122,245.323863083,79.2191640393
33.0,431.588212446,326.239908702,105.348303744
34.0,419.148710788,316.836820832,102.311889956
35.0,395.504729765,298.964205251,96.5405245136
36.0,401.040010407,303.148354399,97.8916560078
37.0,390.490241656,295.17372605,95.316515606
38.0,401.129289127,303.215840676,97.9134484513
39.0,400.236501927,302.54097791,97.6955240168
40.0,391.63598523,296.039799933,95.5961852971
41.0,235.145268791,177.7476048,57.3976639912
42.0,161.148089667,121.812729228,39.3353604394
43.0,171.742497778,129.821100715,41.921397063
44.0,148.053877395,111.914741996,36.1391353991
45.0,146.506379581,110.744979868,35.7613997126
46.0,146.164144488,110.486282475,35.6778620128
47.0,147.042051901,111.149897528,35.8921543732
48.0,144.67616582,109.361511198,35.3146546216
49.0,143.188187153,108.236739922,34.9514472308
50.0,145.07792006,109.665199443,35.4127206172
51.0,148.768107155,112.454632208,36.3134749467
52.0,145.896308327,110.283823645,35.6124846822
53.0,162.487270468,122.825023377,39.6622470914
54.0,214.864119556,162.416972303,52.4471472526
55.0,345.21105081,260.946936111,84.2641146994
56.0,456.52673491,345.091075294,111.435659616
57.0,534.437297929,403.984099323,130.453198606
58.0,556.563540712,420.709448202,135.85409251
59.0,523.009621764,395.34585592,127.663765844
60.0,506.284741544,382.703426775,123.581314769
61.0,402.602388008,304.32936424,98.2730237684
62.0,393.763794724,297.648222858,96.1155718661
63.0,377.708504904,285.511940786,92.1965641178
64.0,248.090683197,187.533114904,60.5575682925
65.0,182.217867596,137.739490501,44.4783770953
66.0,164.481161882,124.332216887,40.1489449952
67.0,172.709683912,130.552202045,42.1574818671
68.0,147.042051901,111.149897528,35.8921543732
69.0,143.366744593,108.371712475,34.9950321177
70.0,144.735684967,109.40650205,35.3291829173
71.0,144.00657542,108.855364124,35.1512112958
72.0,142.221001019,107.505638592,34.7153624266
73.0,143.932176487,108.799125561,35.1330509263
74.0,142.206121233,107.49439088,34.7117303528
75.0,141.759727632,107.156959497,34.6027681354
76.0,142.607875473,107.798079125,34.8097963483
77.0,141.253814885,106.774537263,34.4792776224
78.0,140.733022352,106.380867316,34.3521550357
79.0,142.592995686,107.786831412,34.8061642744
80.0,137.593387364,104.007599923,33.5857874408
81.0,117.505675356,88.8231876929,28.6824876631
82.0,112.07455322,84.7177725339,27.3567806861
83.0,126.493066506,95.6168062017,30.8762603043
84.0,125.808596319,95.0994114145,30.7091849045
85.0,132.727697122,100.32959785,32.3980992724
86.0,126.046672906,95.2793748189,30.7672980871
87.0,132.311063095,100.014661892,32.2964012029
88.0,111.018088366,83.9191849276,27.0989034384
89.0,109.262273539,82.5919548218,26.6703187172
90.0,113.592291461,85.8650392361,27.7272522249
91.0,144.423209447,109.170300082,35.2529093653
92.0,146.283182781,110.576264177,35.7069186039
93.0,145.435034941,109.93514455,35.4998903912
94.0,144.40832966,109.159052369,35.2492772913
95.0,143.976815847,108.832868699,35.143947148
96.0,143.411383953,108.405455614,35.0059283394
97.0,141.789487206,107.179454923,34.6100322833
98.0,143.932176487,108.799125561,35.1330509263
99.0,146.059985981,110.407548486,35.6524374953
100.0,141.253814885,106.774537263,34.4792776224
101.0,142.265640379,107.539381731,34.7262586483
102.0,143.798258407,108.697896146,35.1003622611
103.0,140.480065979,106.1896562,34.2904097794
104.0,132.861615202,100.430827264,32.4307879376
105.0,106.732709804,80.6798436515,26.0528661525
106.0,121.493458184,91.8375747132,29.6558834708
107.0,106.792228951,80.7248345028,26.0673944482
108.0,104.15850671,78.7339893438,25.4245173662
109.0,104.277545003,78.8239710456,25.4535739574
110.0,104.902496044,79.2963749822,25.6061210618
111.0,105.944081111,80.0837148756,25.8603662354
112.0,109.797945859,82.9968724811,26.8010733779
113.0,108.309967192,81.872101205,26.437865987
114.0,113.607171247,85.8762869483,27.7308842987
115.0,143.396504166,108.394207901,35.0022962654
116.0,144.85472326,109.496483751,35.3582395085
117.0,144.021455207,108.866611837,35.1548433698
118.0,142.875711633,108.000537954,34.8751736787
119.0,145.583832807,110.047621677,35.5362111301
120.0,141.075257445,106.639564709,34.4356927355
121.0,142.756673339,107.910556252,34.8461170873
122.0,142.786432913,107.933051678,34.8533812352
123.0,141.834126566,107.213198061,34.6209285051
124.0,140.628863845,106.302133327,34.3267305183
125.0,163.156860868,123.331170451,39.8256904173
126.0,255.441297813,193.089485009,62.3518128037
127.0,477.715551132,361.107818269,116.607732863
128.0,935.655865776,707.267426275,228.388439501
129.0,1059.41105153,800.814653325,258.596398205
130.0,980.146427928,740.898087438,239.24834049
131.0,967.468849683,731.315036164,236.153813519
132.0,952.961057677,720.348516219,232.612541458
133.0,958.585617039,724.600151644,233.985465395
134.0,972.230381418,734.914304248,237.31607717
135.0,963.004913681,727.940722335,235.064191346
136.0,728.93098953,551.002952853,177.928036677
137.0,500.317947088,378.193093956,122.124853132
138.0,361.206821484,273.038227332,88.1685941522
139.0,336.342697953,254.243299304,82.0993986494
140.0,275.037976861,207.902722719,67.1352541424
141.0,265.931547417,201.019122507,64.9124249098
142.0,270.663319579,204.595895166,66.067424413
143.0,265.767869764,200.895397667,64.8724720969
144.0,267.702242031,202.357600326,65.344641705
145.0,267.627843098,202.301361762,65.3264813356
