hour_ending,total,process,other
1.0,88.9389788741,48.7517365548,40.1872423193
2.0,89.3411272755,48.9721734563,40.3689538192
3.0,88.7480780704,48.6470946328,40.1009834376
4.0,87.949017575,48.2090911022,39.7399264728
5.0,88.0480585875,48.2633802497,39.7846783378
6.0,88.792661487,48.6715329501,40.1211285369
7.0,87.3335270529,47.8717111124,39.4618159405
8.0,85.9538348812,47.1154354036,38.8383994776
9.0,82.6391027453,45.2984711222,37.3406316231
10.0,84.0105664341,46.0502364033,37.9603300308
11.0,82.7644749032,45.3671936384,37.3972812648
12.0,80.5903601081,44.1754566399,36.4149034682
13.0,80.5939507189,44.1774248266,36.4165258923
14.0,81.1482512498,44.481263636,36.6669876138
15.0,80.2157397224,43.9701091693,36.2456305531
16.0,79.5619493525,43.6117351888,35.9502141637
17.0,81.5957311116,44.7265488935,36.8691822181
18.0,81.6374719613,44.749429063,36.8880428983
19.0,84.3690290717,46.2467270342,38.1223020375
20.0,84.6655536741,46.4092664459,38.2562872282
21.0,85.9337873046,47.1044463616,38.829340943
22.0,86.0400095386,47.1626718825,38.8773376561
23.0,86.40535418,47.3629348711,39.0424193089
24.0,89.0884380456,48.8336623229,40.2547757227
25.0,99.519611033,54.5514904774,44.9681205556
26.0,101.684300475,55.738060986,45.946239489
27.0,104.743500814,57.4149559862,47.3285448278
28.0,103.860210575,56.9307820776,46.9294284974
29.0,103.873675365,56.9381627773,46.9355125877
30.0,112.1280406,61.4627777938,50.6652628062
31.0,134.391622411,73.6665189313,60.7251034797
32.0,165.52356389,90.7314349967,74.7921288933
33.0,187.571858667,102.817166945,84.7546917218
34.0,185.492595838,101.677422876,83.8151729617
35.0,191.595437203,105.022684068,86.5727531349
36.0,209.506301161,114.840490976,94.6658101853
37.0,195.826523118,107.341945976,88.4845771416
38.0,204.180078974,111.920932148,92.2591468259
39.0,210.766605526,115.531324479,95.2352810467
40.0,202.338095671,110.911252412,91.4268432591
41.0,169.308516423,92.8061497179,76.5023667051
42.0,165.319796731,90.6197404058,74.7000563252
43.0,161.402889255,88.472694827,72.930194428
44.0,149.701537723,82.0586206556,67.6429170674
45.0,147.876609821,81.0582898059,66.8183200151
46.0,150.591111531,82.546238891,68.04487264
47.0,146.683629407,80.4043598014,66.2792696056
48.0,136.913876837,75.0490880237,61.8647888133
49.0,125.012199149,68.5252054409,56.4869937081
50.0,114.564718804,62.7984384386,51.7662803654
51.0,118.14321122,64.759982429,53.383228791
52.0,116.046743382,63.6108074663,52.4359359157
53.0,112.248774885,61.5289580685,50.7198168165
54.0,119.978910954,65.7662178385,54.2126931155
55.0,146.782969638,80.458812965,66.324156673
56.0,168.719057828,92.4830390807,76.2360187473
57.0,189.219799381,103.720482596,85.4993167854
58.0,188.032204883,103.069504871,84.962700012
59.0,199.886606197,109.567472997,90.3191332001
60.0,203.323269489,111.451273616,91.8719958733
61.0,198.637522491,108.882790077,89.7547324143
62.0,208.854156487,114.48301908,94.3711374065
63.0,209.765273959,114.982446435,94.7828275237
64.0,205.754561778,112.783981981,92.9705797968
65.0,170.025890524,93.1993770028,76.8265135212
66.0,168.218167632,92.2084770474,76.0096905846
67.0,161.558183169,88.5578188983,73.0003642707
68.0,162.300990763,88.9649875053,73.3360032577
69.0,155.490499867,85.2318295337,70.2586703333
70.0,157.283561099,86.2146927273,71.0688683717
71.0,155.12335992,85.0305824517,70.0927774683
72.0,146.715496077,80.4218274575,66.2936686195
73.0,124.983324654,68.50937794,56.473946714
74.0,99.143045733,54.3450769056,44.7979688274
75.0,95.9254096955,52.5813356707,43.3440740248
76.0,92.446855945,50.6745728747,41.7722830703
77.0,92.1976077176,50.5379479204,41.6596597972
78.0,94.876502537,52.0063791544,42.8701233826
79.0,102.136717426,55.9860524999,46.1506649261
80.0,103.650459065,56.8158071758,46.8346518892
81.0,104.510709552,57.2873518871,47.2233576649
82.0,101.32299527,55.5400122071,45.7829830629
