hour_ending,hvac,lighting,total,other
1.0,1783.83739796,2270.17765941,7901.30971832,3847.29466095
2.0,1674.09134526,2158.40232419,7541.14078686,3708.64711741
3.0,1668.97272063,2070.49027374,7255.56399745,3516.10100308
4.0,1674.96095926,1995.20040444,6995.40534112,3325.24397742
5.0,1704.46472397,2006.08226753,6944.92524109,3234.37824959
6.0,1875.14667528,2035.80654084,7067.71625732,3156.76304119
7.0,1932.84481724,2205.17137047,7333.79146465,3195.77527694
8.0,2391.2694282,2472.2363005,7107.57056,2244.0648313
9.0,2068.58983285,2453.02405216,6936.12828803,2414.51440302
10.0,1950.32036233,2538.12051972,7083.11428792,2594.67340586
11.0,1862.38687149,2635.21470459,7325.06808944,2827.46651335
12.0,1714.98788638,2697.98636243,7484.37249973,3071.39825093
13.0,1647.02750847,2711.8181902,7514.17557339,3155.32987472
14.0,1674.27294895,2737.42258775,7570.77763216,3159.08209547
15.0,1738.65907468,2777.14484771,7682.17327468,3166.36935229
16.0,1583.01776463,2718.99354987,7571.71401743,3269.70270294
17.0,1593.03770443,2738.30701606,7707.92610643,3376.58138595
18.0,1823.13687617,2669.62853766,8709.24941655,4216.48400272
19.0,1803.11383084,2820.14665252,9737.36880282,5114.10831945
20.0,1769.48985302,2742.32224493,9605.19529581,5093.38319787
21.0,1937.70070472,2716.87283784,9528.42505338,4873.85151082
22.0,1845.34393963,2562.53129928,9013.11082562,4605.23558671
23.0,1708.19976025,2423.09390722,8525.40642577,4394.11275829
24.0,1652.1924185,2222.12147721,7847.34978234,3973.03588662
25.0,2038.802345,2190.13296083,7470.15742535,3241.22211952
26.0,1997.92646689,2039.14851935,7073.1227646,3036.04777836
27.0,1942.79972378,1972.8859325,6880.5184887,2964.83283242
28.0,2073.06823956,1967.5038525,6868.60943292,2828.03734086
29.0,2376.7381932,2054.65818908,6863.04771523,2431.65133295
30.0,2378.03464272,2352.46941796,7147.56706248,2417.0630018
31.0,2268.13890676,3336.23129979,8343.79343011,2739.42322356
32.0,2227.51597932,4018.45357708,8534.2314593,2288.2619029
33.0,2233.281242,4416.26714034,9082.86472962,2433.31634728
34.0,2375.34103914,5185.80327021,10479.6019161,2918.45760674
35.0,2428.47738693,5423.78142861,11004.7546567,3152.49584112
36.0,2499.19137474,5476.54083131,11218.1780995,3242.44589348
37.0,2556.22744821,5581.93820029,11426.9485587,3288.78291017
38.0,2586.94901464,5645.99324524,11478.2157791,3245.27351924
39.0,2596.85022743,5704.24018764,11458.0161032,3156.92568814
40.0,2723.72171402,5770.05107981,11446.4620953,2952.68930151
41.0,2914.87162744,5682.70160342,11156.9552422,2559.38201136
42.0,2831.62767904,5637.03714021,11587.2780288,3118.61320952
43.0,2635.30733514,5336.19935538,11576.6580763,3605.15138582
44.0,2413.61023531,4522.47154677,10530.8072711,3594.72548901
45.0,2617.54888191,3904.57904373,10066.5711089,3544.44318326
46.0,2361.28136138,3348.01519599,9487.62907833,3778.33252096
47.0,2265.6176836,2845.26685886,8828.32423134,3717.43968887
48.0,1596.96312291,2407.29323307,8044.97545725,4040.71910128
49.0,1578.95755402,2214.46963876,7522.546242,3729.11904922
50.0,1449.13982593,2059.96813961,7105.25392525,3596.14595971
51.0,1448.5819274,1975.2752853,6838.65136169,3414.79414899
52.0,1464.00043505,1954.0884439,6754.52845861,3336.43957965
53.0,2095.99270907,2081.8673293,6898.11832691,2720.25828854
54.0,2068.90803767,2406.36317867,7236.35617659,2761.08496024
55.0,2032.32235203,3341.71141893,8305.68917502,2931.65540406
56.0,1945.6878599,3957.41774433,8341.28885066,2438.18324643
57.0,2122.69002416,4412.15945273,9018.6650244,2483.81554751
58.0,2294.48766326,5108.92984511,10295.9813274,2892.56381904
59.0,2356.4901999,5289.21416028,10725.1554837,3079.45112356
60.0,2459.10496394,5391.23772676,11039.4722444,3189.12955368
61.0,2489.54713819,5446.78412665,11132.9234911,3196.59222622
62.0,2551.88204491,5548.73671549,11244.7586555,3144.13989508
63.0,2615.905301,5677.3235923,11341.5343371,3048.30544384
64.0,2728.6054878,5707.66594987,11269.702172,2833.43073431
65.0,2814.74159748,5466.83930843,10713.3194214,2431.73851549
66.0,2703.3167061,5413.06390666,11129.0063312,3012.6257184
67.0,2518.1172639,5118.05051217,11107.9529241,3471.78514801
68.0,2330.96573566,4289.08542157,9997.19646605,3377.14530881
69.0,2466.17377103,3714.26773232,9589.42388424,3408.98238089
70.0,2327.97759378,3299.98373064,9336.6220087,3708.66068428
71.0,2225.74209903,2842.99760373,8812.89841695,3744.1587142
72.0,1595.57397668,2415.50050945,8064.67620239,4053.60171627
73.0,1531.67879392,2173.98006504,7462.13799814,3756.47913917
74.0,1442.84592415,2039.89055606,7070.96668695,3588.23020674
75.0,1403.64197258,1963.01064948,6828.2274945,3461.57487244
76.0,1379.79657901,1915.59573172,6663.10881984,3367.7165091
77.0,1752.4178176,1993.85275701,6645.03665387,2898.76607926
78.0,1747.87126588,2223.10187726,6713.71443153,2742.74128839
79.0,1536.82121695,2796.90349531,6946.93914738,2613.21443512
80.0,1586.36627405,3233.08165182,6783.69161923,1964.24369336
81.0,1551.80201579,3429.87889192,6990.97671684,2009.29580913
82.0,1731.48050205,3782.60369407,7581.79437338,2067.71017726
83.0,1801.48292316,4043.13584029,8130.08057692,2285.46181347
84.0,1882.80199007,4105.26832335,8342.84007348,2354.76976005
85.0,1939.71374533,4172.21753766,8494.67094345,2382.73966047
86.0,1868.6081603,4015.41725482,8114.21229894,2230.18688382
87.0,1849.36916357,3969.61883337,7932.24167376,2113.25367682
88.0,1946.76515223,3993.98540335,7922.76153127,1982.0109757
89.0,2141.44233334,4038.82026386,8001.65109103,1821.38849384
90.0,2139.13929196,4335.37339995,9035.05747676,2560.54478486
91.0,2183.98740982,4531.90369287,10058.9751032,3343.08400046
92.0,2179.17436165,4091.38283397,9834.22096171,3563.66376608
93.0,2335.94363943,3567.08649242,9544.9322245,3641.90209265
94.0,2345.57348824,3104.83415988,9182.48739391,3732.07974578
95.0,2190.81157164,2684.55220792,8607.72685708,3732.36307752
96.0,1616.58041908,2329.08809408,7941.6427173,3995.97420414
97.0,1496.62391395,2121.7010971,7378.90962645,3760.58461541
98.0,1434.16480356,2031.47808888,7068.86286249,3603.21997005
99.0,1406.20183317,1972.69530001,6887.63531487,3508.73818169
100.0,1374.58934125,1961.89576074,6775.94641203,3439.46131004
101.0,1557.16993265,1982.94862554,6725.75116847,3185.63261027
102.0,1543.32084772,2094.07190255,6785.46169521,3148.06894494
103.0,1604.22270221,2362.4839137,6916.16909545,2949.46247954
104.0,1880.36468878,2774.84896548,6796.79120337,2141.5775491
105.0,1822.21311553,2917.08418249,6894.98365375,2155.68635573
106.0,1803.93317151,3084.33974002,7257.05678392,2368.78387239
107.0,1945.60428549,3152.69640088,7542.92980907,2444.6291227
108.0,2157.08120101,3131.31655276,7824.13889958,2535.74114581
109.0,2396.43159189,3160.02969173,8218.1637244,2661.70244078
110.0,2491.66466024,3141.03377069,8322.93884622,2690.24041529
111.0,2503.96608739,3028.6858495,8071.27071193,2538.61877503
112.0,2370.85381283,3009.89629062,8062.32117341,2681.57106997
113.0,2345.28769407,2914.93133979,7943.53696127,2683.31792741
114.0,2326.27085956,2880.39037483,9035.00731599,3828.3460816
115.0,2200.04659344,2963.81912097,10056.7121357,4892.84642125
116.0,2122.7970271,2870.07141709,9969.01203246,4976.14358827
117.0,2076.74910466,2773.06808599,9648.89690404,4799.07971338
118.0,1937.17924411,2612.06948227,9122.34427291,4573.09554653
119.0,1678.08767701,2347.7537977,8246.22741946,4220.38594475
120.0,1537.49435434,2190.76313317,7724.43005366,3996.17256615
121.0,1464.16000505,2066.98775682,7277.97620288,3746.82844101
122.0,1418.83112804,1962.78660391,6929.5885438,3547.97081186
123.0,1414.31745404,1930.54499861,6823.64908055,3478.7866279
124.0,1421.1776311,1925.3802863,6810.23513275,3463.67721536
125.0,1483.58660687,1994.304957,6961.24136646,3483.34980259
126.0,1785.61406219,2292.31584086,8025.49115885,3947.56125579
127.0,1981.16324128,2623.86233647,8702.25164962,4097.22607187
128.0,2717.01533441,3061.24241755,8848.09969644,3069.84194448
129.0,2743.57055812,3343.55012544,9521.27588492,3434.15520136
130.0,3018.59796709,3867.4490973,10998.312384,4112.26531963
131.0,2916.71031619,4061.26235035,11513.9574596,4535.98479306
132.0,3022.18360562,4095.69184669,11657.2323852,4539.35693283
133.0,3142.4108463,4105.75119557,11794.3428189,4546.18077703
134.0,3242.11657188,4077.96954966,11770.0962237,4450.01010214
135.0,3242.20449971,4116.65068741,11832.8012576,4473.94607049
136.0,3099.34277349,4126.0380581,11860.6202021,4635.23937055
137.0,2833.08730176,3967.00802464,11398.9890722,4598.89374581
138.0,2595.53527291,3559.66244277,11724.7832638,5569.58554809
139.0,2236.57873249,3372.99473952,11781.3477539,6171.77428191
