hour_ending,total,pumping,other
1.0,115.074312442,92.0594499536,23.0148624884
2.0,108.512223551,86.8097788408,21.7024447102
3.0,113.394164079,90.7153312632,22.6788328158
4.0,123.411652434,98.7293219472,24.6823304868
5.0,152.639893777,122.111915022,30.5279787554
6.0,172.960178701,138.368142961,34.5920357402
7.0,164.908146921,131.926517537,32.9816293842
8.0,113.045454041,90.4363632328,22.6090908082
9.0,82.8661853233,66.2929482586,16.5732370647
10.0,83.5002035737,66.800162859,16.7000407147
11.0,83.0246898859,66.4197519087,16.6049379772
12.0,78.6182630458,62.8946104366,15.7236526092
13.0,84.9584455495,67.9667564396,16.9916891099
14.0,100.935705459,80.7485643672,20.1871410918
15.0,88.4772468391,70.7817974713,17.6954493678
16.0,75.7968818317,60.6375054654,15.1593763663
17.0,72.3097814547,57.8478251638,14.4619562909
18.0,90.9499180155,72.7599344124,18.1899836031
19.0,104.105796711,83.2846373688,20.8211593422
20.0,107.846504388,86.2772035104,21.5693008776
21.0,114.218387804,91.3747102432,22.8436775608
22.0,88.287041364,70.6296330912,17.6574082728
23.0,95.8952603684,76.7162082947,19.1790520737
24.0,108.448821726,86.7590573808,21.6897643452
25.0,117.990796394,94.3926371152,23.5981592788
26.0,119.734346582,95.7874772656,23.9468693164
27.0,107.8782053,86.30256424,21.57564106
28.0,106.071253287,84.8570026296,21.2142506574
29.0,135.267793716,108.214234973,27.0535587432
30.0,175.08413984,140.067311872,35.016827968
31.0,171.914048588,137.53123887,34.3828097176
32.0,203.868568406,163.094854725,40.7737136812
33.0,197.528385903,158.022708722,39.5056771806
34.0,303.092424589,242.473939671,60.6184849178
35.0,279.158235638,223.32658851,55.8316471276
36.0,223.998647856,179.198918285,44.7997295712
37.0,258.869651626,207.095721301,51.7739303252
38.0,316.977424272,253.581939418,63.3954848544
39.0,318.752675373,255.002140298,63.7505350746
40.0,267.048487056,213.638789645,53.4096974112
41.0,141.924985345,113.539988276,28.384997069
42.0,108.290317163,86.6322537304,21.6580634326
43.0,147.155635911,117.724508729,29.4311271822
44.0,147.187336823,117.749869458,29.4374673646
45.0,127.279163762,101.82333101,25.4558327524
46.0,131.812394252,105.449915402,26.3624788504
47.0,127.501070149,102.000856119,25.5002140298
48.0,127.120659199,101.696527359,25.4241318398
49.0,106.229757849,84.9838062792,21.2459515698
50.0,114.757303317,91.8058426536,22.9514606634
51.0,125.313707186,100.250965749,25.0627414372
52.0,123.094643309,98.4757146472,24.6189286618
53.0,135.521401017,108.417120814,27.1042802034
54.0,196.260349402,157.008279522,39.2520698804
55.0,194.168089176,155.334471341,38.8336178352
56.0,270.218578308,216.174862646,54.0437156616
57.0,416.771896881,333.417517505,83.3543793762
58.0,381.869192198,305.495353758,76.3738384396
59.0,376.163027944,300.930422355,75.2326055888
60.0,405.105961074,324.084768859,81.0211922148
61.0,345.508245539,276.406596431,69.1016491078
62.0,326.234090728,260.987272582,65.2468181456
63.0,353.908987356,283.127189885,70.7817974712
64.0,335.395654446,268.316523557,67.0791308892
65.0,185.894151008,148.715320806,37.1788302016
66.0,147.853055986,118.282444789,29.5706111972
67.0,163.227998558,130.582398846,32.6455997116
68.0,131.083273264,104.866618611,26.2166546528
69.0,128.51549935,102.81239948,25.70309987
70.0,99.3823607455,79.5058885964,19.8764721491
71.0,98.3045297198,78.6436237758,19.660905944
72.0,90.1890961151,72.1512768921,18.037819223
73.0,88.4138450141,70.7310760113,17.6827690028
74.0,81.0275323972,64.8220259178,16.2055064794
75.0,84.070819999,67.2566559992,16.8141639998
76.0,86.9556030382,69.5644824306,17.3911206076
77.0,101.506321884,81.2050575072,20.3012643768
78.0,133.080430753,106.464344602,26.6160861506
79.0,106.071253287,84.8570026296,21.2142506574
80.0,122.365522321,97.8924178568,24.4731044642
81.0,128.547200262,102.83776021,25.7094400524
82.0,140.625247932,112.500198346,28.1250495864
83.0,114.250088717,91.4000709736,22.8500177434
84.0,116.43745168,93.149961344,23.287490336
85.0,112.379734878,89.9037879024,22.4759469756
86.0,107.402691613,85.9221532904,21.4805383226
87.0,132.224506115,105.779604892,26.444901223
88.0,99.2555570954,79.4044456763,19.8511114191
89.0,101.823331009,81.4586648072,20.3646662018
90.0,111.714015715,89.371212572,22.342803143
91.0,146.299711273,117.039769018,29.2599422546
92.0,151.118249976,120.894599981,30.2236499952
93.0,147.916457811,118.333166249,29.5832915622
94.0,147.314140473,117.851312378,29.4628280946
95.0,150.072119863,120.05769589,30.0144239726
96.0,136.82113843,109.456910744,27.364227686
97.0,135.457999191,108.366399353,27.0915998382
98.0,102.393947435,81.915157948,20.478789487
99.0,99.414061658,79.5312493264,19.8828123316
100.0,102.647554735,82.118043788,20.529510947
101.0,121.034083996,96.8272671968,24.2068167992
102.0,162.910989432,130.328791546,32.5821978864
103.0,107.466093438,85.9728747504,21.4932186876
104.0,114.091584154,91.2732673232,22.8183168308
105.0,123.506755172,98.8054041376,24.7013510344
106.0,105.405534124,84.3244272992,21.0811068248
107.0,110.477680127,88.3821441016,22.0955360254
108.0,110.382577389,88.3060619112,22.0765154778
109.0,102.45734926,81.965879408,20.491469852
110.0,100.396789946,80.3174319568,20.0793579892
111.0,102.013536484,81.6108291872,20.4027072968
112.0,92.1862536038,73.749002883,18.4372507208
113.0,85.3071555872,68.2457244698,17.0614311174
114.0,92.1862536038,73.749002883,18.4372507208
115.0,117.483581794,93.9868654352,23.4967163588
116.0,112.569940353,90.0559522824,22.5139880706
117.0,107.561196175,86.04895694,21.512239235
118.0,104.739814961,83.7918519688,20.9479629922
119.0,110.541081952,88.4328655616,22.1082163904
120.0,107.434392525,85.94751402,21.486878505
121.0,108.639027201,86.9112217608,21.7278054402
122.0,114.630499667,91.7043997336,22.9260999334
123.0,108.00500895,86.40400716,21.60100179
124.0,114.91580788,91.932646304,22.983161576
125.0,120.526869395,96.421495516,24.105373879
126.0,163.291400383,130.633120306,32.6582800766
127.0,208.433499809,166.746799847,41.6866999618
128.0,300.71485615,240.57188492,60.14297123
129.0,310.605540856,248.484432685,62.1211081712
130.0,439.057638381,351.246110705,87.8115276762
131.0,381.90089311,305.520714488,76.380178622
132.0,292.504319808,234.003455846,58.5008639616
