hour_ending,total
1.0,2339.00854998
2.0,2253.26606558
3.0,2113.90379964
4.0,2120.84761214
5.0,2093.91919793
6.0,2137.09785498
7.0,2312.67041089
8.0,2196.64300207
9.0,1805.21111997
10.0,1833.77679165
11.0,1882.8203519
12.0,1861.63725502
13.0,1844.34741745
14.0,1770.62823054
15.0,1723.07786331
16.0,1705.22798017
17.0,1730.17142615
18.0,1874.4823851
19.0,2226.1069976
20.0,2244.98034872
21.0,2250.89307319
22.0,2225.85270821
23.0,2205.34032106
24.0,2185.870936
25.0,2083.72981447
26.0,1888.57910422
27.0,1847.39025252
28.0,1841.41540365
29.0,1851.05926647
30.0,1978.53552162
31.0,2285.39390722
32.0,3246.75697452
33.0,3587.90673792
34.0,4278.53710406
35.0,4488.79997786
36.0,4730.99849805
37.0,4533.21538735
38.0,4352.6664437
39.0,4312.66882622
40.0,4252.27548937
41.0,4070.27951027
42.0,4227.56195729
43.0,4224.21131217
44.0,3695.85278037
45.0,3398.0050411
46.0,2965.16531677
47.0,2414.39029281
48.0,2067.100493
49.0,2031.96860763
50.0,1981.92061927
51.0,1886.99835364
52.0,1887.97225262
53.0,1937.68638495
54.0,2064.1021707
55.0,2363.92685945
56.0,2687.89971374
57.0,3134.08717819
58.0,3727.51597263
59.0,4037.6922296
60.0,4404.32890203
61.0,4616.97431302
62.0,4470.05155371
63.0,4354.99411066
64.0,4232.98175697
65.0,4098.6902883
66.0,4161.44514671
67.0,3787.06565976
68.0,3274.06430828
69.0,3071.31183474
70.0,2813.85364735
71.0,2509.14299286
72.0,2141.61618922
73.0,1996.96538054
74.0,1963.39188403
75.0,1899.8797697
76.0,1860.89942354
77.0,1865.75478532
78.0,1877.00528741
79.0,2022.03361312
80.0,2091.82371522
81.0,2101.67578773
82.0,2387.86182748
83.0,2866.27429284
84.0,2992.71170032
85.0,3003.90443802
86.0,2943.18765086
87.0,2825.73624938
88.0,2755.32656138
89.0,2657.44130464
90.0,2901.21869713
91.0,3249.93686071
92.0,3000.66626234
93.0,2726.70828923
94.0,2447.32386261
95.0,2241.90884297
96.0,2098.69923537
97.0,1990.92769479
98.0,1919.60537429
99.0,1917.98109987
100.0,1913.97396776
101.0,1945.99022038
102.0,1964.45773029
103.0,2151.65794032
104.0,2121.90158345
105.0,1940.95315445
106.0,2232.98410873
107.0,2576.7481289
108.0,2643.55384773
109.0,2617.92827936
110.0,2418.59820112
111.0,2253.79032522
112.0,2125.82050562
113.0,2169.89241242
114.0,2288.36835852
115.0,2759.63069821
116.0,2607.77027921
117.0,2492.5463461
118.0,2359.73768321
119.0,2218.39583393
120.0,2158.32773585
121.0,2015.09579432
122.0,1994.44645916
123.0,2030.78540053
124.0,2011.94003571
125.0,2055.28057212
126.0,2191.98970298
127.0,2429.64734648
128.0,3390.0804104
129.0,4132.35680754
130.0,4775.0357866
131.0,5071.40659527
132.0,5197.94494772
133.0,5088.36402582
134.0,4971.8034518
135.0,4903.93404799
136.0,4911.97508823
137.0,4462.49691127
138.0,4276.54524002
139.0,4228.910275
140.0,3345.12669687
141.0,2942.08222729
142.0,2598.89889506
143.0,2319.26776022
144.0,2151.84476401
145.0,2097.48869118
146.0,2097.47576216
147.0,2098.04628285
148.0,2060.16638166
149.0,2155.46050446
150.0,2298.77565284
151.0,2542.63330423
152.0,3197.01895362
153.0,3898.65710888
154.0,4581.63083004
155.0,4872.6314097
156.0,5482.80527827
157.0,5243.65772118
158.0,5082.62512699
159.0,5072.25542955
160.0,4955.68062481
161.0,4598.43027711
162.0,4593.93737201
163.0,4427.4215146
164.0,3562.54963897
165.0,3200.15914436
166.0,2748.78622107
167.0,2308.11340506
168.0,2148.17535518
169.0,2014.80808467
170.0,2063.56475935
171.0,2045.36881105
172.0,2020.84809571
173.0,2076.80194685
174.0,2193.44407928
175.0,2575.26302455
176.0,3091.16572943
177.0,3848.97763309
178.0,4518.81452837
179.0,4853.05586331
180.0,5124.41002057
181.0,5564.30521537
182.0,5194.38557354
183.0,5013.58946723
184.0,4927.60980046
185.0,4637.95484114
186.0,4670.9603969
187.0,4566.35586022
188.0,3948.44599904
189.0,3489.04723184
190.0,2811.52185435
191.0,2404.55266091
192.0,2264.56939042
193.0,2156.06130315
194.0,2127.6363292
195.0,2048.03613232
196.0,1950.71189566
197.0,2028.12349399
198.0,2098.42584617
199.0,2411.32872095
200.0,2954.03462687
201.0,3542.94540359
202.0,4384.74367253
203.0,4762.76643871
204.0,4893.9195758
205.0,5292.94377042
206.0,5219.30182802
207.0,5187.43814667
208.0,5035.8796512
209.0,4737.43400484
210.0,4843.09630918
211.0,4669.71804764
212.0,3924.54801683
213.0,3425.70472871
214.0,2908.57780408
215.0,2427.94802092
216.0,2254.39088136
217.0,2187.73321447
218.0,2190.8614382
219.0,2096.19852234
220.0,2082.22883556
221.0,2128.01793556
222.0,2194.78126833
223.0,2563.95866018
224.0,3163.21895769
225.0,3870.90016232
226.0,5797.43259552
227.0,6424.60664843
228.0,7013.83625817
229.0,6824.53833691
230.0,6650.3192166
231.0,6589.86325748
232.0,6395.4844149
233.0,5893.79321278
234.0,5695.98543261
235.0,5472.35076972
236.0,4946.37544556
237.0,4636.18900382
238.0,4232.11130409
239.0,3913.85647348
240.0,3697.83121601
241.0,3563.81072275
242.0,3464.65370579
243.0,3448.80362962
244.0,3420.11804546
245.0,3467.43552352
246.0,3498.6922977
247.0,3591.60464723
248.0,3635.82446936
249.0,3636.12783513
250.0,4096.44205795
251.0,4603.57444124
252.0,4696.3041593
253.0,4746.02548484
254.0,4610.75372791
255.0,4440.48188271
256.0,4340.09840964
257.0,4182.84324269
258.0,4446.70602945
259.0,4911.37470664
260.0,4554.56008998
261.0,4259.31418015
262.0,4040.02832931
263.0,3860.02345738
264.0,3718.5415797
265.0,3490.03765261
266.0,3358.02996359
267.0,3354.67878163
268.0,3294.06043503
269.0,3326.80737184
270.0,3355.5301289
271.0,3557.76030421
272.0,3619.62800721
273.0,3366.01992393
274.0,3573.70410696
275.0,3930.19283305
276.0,4055.26424866
277.0,4061.71104423
278.0,3927.8434162
279.0,3717.31260239
280.0,3537.56562374
281.0,3477.62089791
282.0,3670.11638857
283.0,4454.61093345
284.0,4302.58372317
285.0,4145.8096525
