hour_ending,hvac,lighting,total,other
1.0,177.638136446,720.16690746,2069.42217219,1171.61712828
2.0,177.823187517,645.338011468,1936.39991442,1113.23871543
3.0,183.26560648,647.740104013,1940.01894509,1109.0132346
4.0,183.300129059,667.51173898,1953.29283037,1102.48096233
5.0,192.002583728,680.67997316,1968.43311677,1095.75055988
6.0,185.23769964,692.508389055,1948.2217295,1070.4756408
7.0,271.947931735,1044.49924583,2164.36464089,847.91746332
8.0,247.497758324,1413.21344421,2254.72263523,594.011432698
9.0,248.285311369,1802.89793371,2724.47626706,673.293021983
10.0,284.733251966,1879.26469698,2877.20985284,713.211903892
11.0,309.404576794,2125.93664933,3203.13939994,767.798173818
12.0,322.899189481,2224.09484569,3371.6490166,824.654981427
13.0,308.039932543,2228.28919882,3395.2258813,858.896749938
14.0,307.064748128,2217.77228129,3372.42877498,847.591745563
15.0,309.875755708,2224.74875215,3406.04206581,871.417557951
16.0,316.568897352,2280.77212851,3495.37797625,898.036950387
17.0,319.807614986,2301.77174378,3507.11450506,885.535146299
18.0,314.305746434,2245.75391762,3850.73404026,1290.6743762
19.0,334.315571642,2229.85688437,4117.04292357,1552.87046756
20.0,302.590819253,1912.19957719,3685.99505682,1471.20466038
21.0,289.922335381,1691.39372626,3265.21363238,1283.89757074
22.0,308.258849599,1435.18991305,3170.14047017,1426.69170752
23.0,240.9445099,1112.23129723,2713.81743618,1360.64162905
24.0,232.861092551,854.459325299,2363.2494073,1275.92898945
25.0,320.839046083,752.948513622,2078.63223863,1004.84467892
26.0,317.206104337,673.260100964,1929.50021812,939.034012817
27.0,313.411000453,680.073109145,1923.72326883,930.239159233
28.0,319.794367269,723.504707756,1969.70531051,926.406235483
29.0,298.721582524,810.727875412,1991.10426584,881.6548079
30.0,281.58587016,907.905250039,2091.25523553,901.764115336
31.0,323.187806196,1346.93565398,2433.6366105,763.513150322
32.0,393.259650885,1935.20466227,2954.49886109,626.034547936
33.0,459.021045832,2518.89167946,3724.17269989,746.259974599
34.0,531.348126082,2866.73498996,4288.20488259,890.121766547
35.0,560.855834346,3027.09596804,4484.79194979,896.840147409
36.0,578.914918367,3132.05539527,4665.19339113,954.223077495
37.0,582.832165248,3144.94979905,4702.38697785,974.605013551
38.0,581.658871957,3141.59527019,4683.35952669,960.105384541
39.0,590.329649364,3180.92367679,4752.98432429,981.730998134
40.0,607.760363753,3276.85924498,4863.92387599,979.304267261
41.0,632.463320413,3289.69342697,4833.9461986,911.789451212
42.0,643.474561077,3198.67021519,5006.27470929,1164.12993303
43.0,643.418158893,2952.68494232,4915.09932083,1318.99621962
44.0,625.458075706,2484.46981841,4468.51591625,1358.58802214
45.0,615.35370396,2284.19267997,4133.27552853,1233.72914459
46.0,670.728484558,1882.20307436,3798.31721131,1245.3856524
47.0,546.477848108,1350.28132403,3032.42952648,1135.67035434
48.0,372.624040292,986.246782753,2541.70698716,1182.83616411
49.0,287.761869916,812.528446781,2216.18294356,1115.89262686
50.0,271.991758196,729.569327119,2053.89617136,1052.33508604
51.0,281.74352341,732.002707526,2031.5026737,1017.75644276
52.0,281.015561429,770.442063223,2047.79662901,996.339004357
53.0,272.637544958,890.894342313,2145.61721906,982.085331785
54.0,248.04646799,971.667914188,2185.54463024,965.830248066
55.0,290.743365158,1400.35635571,2489.93253522,798.832814358
56.0,358.095813057,1902.83799594,2885.81314109,624.879332088
57.0,432.896320599,2485.60001674,3650.25301359,731.756676252
58.0,512.625772346,2723.65699179,4057.67895108,821.396186942
59.0,566.370000451,3061.48703272,4527.02217956,899.16514639
60.0,589.826046009,3153.37851288,4702.97633376,959.77177487
61.0,600.776570998,3189.09696239,4764.96195115,975.088417764
62.0,631.620931778,3253.58433524,4856.94098225,971.73571523
63.0,625.068254016,3260.83083524,4866.70323788,980.804148624
64.0,630.39916429,3289.93133141,4883.06552278,962.735027085
65.0,637.877730095,3259.90781036,4790.28367791,892.498137457
66.0,655.663921449,3194.80244337,5000.04543725,1149.57907243
67.0,631.148636408,2900.75911536,4821.82701229,1289.91926052
68.0,588.84553579,2372.62109503,4243.91440056,1282.44776974
69.0,606.448491758,2202.92627717,3964.99659064,1155.62182171
70.0,648.272656173,1857.37213293,3708.9354062,1203.29061709
71.0,525.104177941,1308.67309338,2930.7197484,1096.94247707
72.0,360.903780142,965.66807466,2485.00145321,1158.42959841
73.0,276.990075062,788.270684635,2150.09350397,1084.83274427
74.0,261.390223344,706.378878963,1995.29017171,1027.5210694
75.0,273.755936068,709.369618169,1977.32361794,994.198063701
76.0,279.548205999,746.827588876,2003.95972332,977.583928449
77.0,260.811861183,842.866469469,2046.28676839,942.608437742
78.0,232.101136247,909.340675126,2061.34995228,919.908140905
79.0,253.890925544,1192.26491018,2138.47800769,692.322171962
