hour_ending,total,process,other
1.0,114.858131901,86.821895002,28.036236899
2.0,115.491006195,87.3002881692,28.1907180258
3.0,117.475152628,88.8001153945,28.6750372335
4.0,115.62784388,87.4037245296,28.2241193504
5.0,121.768434997,92.0454312018,29.7230037952
6.0,117.954084526,89.1621426561,28.7919418699
7.0,135.281156397,102.25977179,33.0213846068
8.0,139.40339166,105.375792147,34.0275995127
9.0,117.834351552,89.0716358411,28.7627157109
10.0,103.962431228,78.5857748062,25.3766564218
11.0,112.463472413,85.0117586956,27.4517137174
12.0,115.114702561,87.0158381781,28.0988643829
13.0,110.017498792,83.1628337533,26.8546650387
14.0,115.439692063,87.261499534,28.178192529
15.0,108.084666491,81.7017951632,26.3828713278
16.0,102.166436612,77.2281725764,24.9382640356
17.0,107.588629882,81.3268383563,26.2617915257
18.0,112.309530017,84.89539279,27.414137227
19.0,119.014576585,89.9637744489,29.0508021361
20.0,120.246115751,90.8947016928,29.3514140582
21.0,120.382953436,90.9981380531,29.3848153829
22.0,115.850205118,87.571808615,28.278396503
23.0,112.891090179,85.334997322,27.556092857
24.0,115.798890986,87.5330199798,28.2658710062
25.0,113.027927864,85.4384336823,27.5894941817
26.0,112.087168779,84.7273087045,27.3598600745
27.0,113.47265034,85.7746018533,27.6980484867
28.0,114.772608348,86.7572472769,28.0153610711
29.0,120.280325172,90.9205607827,29.3597643893
30.0,135.708774163,102.583010417,33.1257637464
31.0,165.556494218,125.145066527,40.4114276912
32.0,314.795094492,237.955347077,76.8397474149
33.0,368.007849272,278.179161724,89.828687548
34.0,393.35703043,297.340747486,96.016282944
35.0,401.943595168,303.831379101,98.1122160674
36.0,388.396664346,293.591179422,94.8054849244
37.0,377.825953175,285.600720582,92.2252325934
38.0,364.72374483,275.696689074,89.0270557557
39.0,342.607353982,258.978787327,83.6285666553
40.0,309.287377668,233.792033571,75.4953440967
41.0,250.276125984,189.185103153,61.0910228307
42.0,217.725861649,164.580178925,53.1456827236
43.0,193.727952631,146.440027222,47.2879254088
44.0,174.24568722,131.713275412,42.5324118082
45.0,136.341648457,103.061403584,33.2802448732
46.0,130.21816205,98.4326264561,31.7855355939
47.0,135.400889372,102.350278606,33.050610766
48.0,115.833100408,87.5588790705,28.2742213375
49.0,120.434267568,91.0369266883,29.3973408797
50.0,126.489335132,95.6139856355,30.8753494965
51.0,127.139314136,96.1053083473,31.0340057887
52.0,116.192299331,87.8303995163,28.3618998147
53.0,115.90151925,87.6105972502,28.2909219998
54.0,118.484330556,89.5629585529,28.9213720031
55.0,185.569005659,140.272634234,45.296371425
56.0,296.339111719,224.00436797,72.3347437494
57.0,377.997000282,285.730016033,92.2669842494
58.0,419.458818856,317.07123323,102.387585626
59.0,450.384135681,340.447850679,109.936285002
60.0,431.038707955,325.824535229,105.214172726
61.0,414.087939717,313.011356085,101.076583632
62.0,392.074177133,296.371031608,95.7031455253
63.0,423.546844698,320.161394497,103.385450201
64.0,351.621536485,265.792657567,85.8288789181
65.0,269.553134867,203.756700423,65.7964344442
66.0,170.448441459,128.842916411,41.6055250483
67.0,175.118027462,132.372682209,42.7453452529
68.0,170.140556668,128.6101846,41.5303720679
69.0,139.112611579,105.155989881,33.9566216977
70.0,131.911528403,99.7126514162,32.1988769868
71.0,124.385455724,94.0236515944,30.3618041296
72.0,120.365848725,90.9852085078,29.3806402172
73.0,120.468476989,91.0627857782,29.4056912108
74.0,124.28282746,93.946074324,30.336753136
75.0,118.279074028,89.407804012,28.871270016
76.0,103.620337015,78.3271839049,25.2931531101
77.0,106.391300138,80.4217702032,25.9695299348
78.0,102.782206194,77.6936361976,25.0885699964
79.0,104.458467837,78.9607316131,25.4977362239
80.0,106.066310636,80.1761088473,25.8902017887
81.0,88.3800398414,66.8069592669,21.5730805745
82.0,106.818917904,80.7450088295,26.0739090745
83.0,106.459718981,80.4734883837,25.9862305973
84.0,122.743403503,92.7824152696,29.9609882334
85.0,143.149323289,108.207362513,34.9419607758
86.0,146.211066492,110.521751077,35.6893154153
87.0,127.070895294,96.0535901675,31.0173051265
88.0,129.294507676,97.7344310236,31.5600766524
89.0,110.308278873,83.3826360193,26.9256428537
90.0,113.814744553,86.0331927545,27.7815517985
91.0,109.760928133,82.968890578,26.792037555
92.0,103.48349933,78.2237475446,25.2597517854
93.0,94.5206309587,71.4486659394,23.0719650193
94.0,113.147660838,85.5289404974,27.6187203406
95.0,121.871063261,92.1230084723,29.7480547887
96.0,117.646199735,88.9294108455,28.7167888895
97.0,113.951582238,86.1366291148,27.8149531232
98.0,115.148911982,87.041697268,28.107214714
99.0,107.349163934,81.1458247263,26.2033392077
100.0,94.1443273247,71.1642159483,22.9801113764
101.0,93.0838352655,70.3625841553,22.7212511102
102.0,95.5982277286,72.2632272775,23.3350004511
103.0,98.5915520894,74.525897661,24.0656544284
104.0,101.174363395,76.4782589634,24.6961044316
105.0,80.9908048479,61.2213958058,19.7694090421
106.0,74.969946705,56.6701959487,18.2997507563
107.0,77.2106637979,58.36396635,18.8466974479
108.0,77.159349666,58.3251777149,18.8341719511
109.0,80.0842551843,60.5361299182,19.5481252661
110.0,87.4050713353,66.0699751991,21.3350961362
111.0,85.7117049826,64.7899502393,20.9217547433
112.0,84.1722810256,63.6262911849,20.5459898407
113.0,77.672490985,58.7130640663,18.9594269187
114.0,89.4063224794,67.5827319698,21.8235905096
115.0,109.914870528,83.0852564829,26.8296140451
116.0,134.631177393,101.768449078,32.8627283146
117.0,126.728801081,95.7949992663,30.9338018147
118.0,132.544402696,100.191044583,32.3533581133
119.0,131.466805926,99.3764832445,32.0903226815
120.0,121.83685384,92.0971493824,29.7397044576
121.0,115.285749667,87.1451336283,28.1406160387
122.0,107.314954512,81.1199656357,26.1949888763
123.0,118.569854109,89.627606278,28.942247831
124.0,119.989545091,90.7007585167,29.2887865743
125.0,99.7888818337,75.4309658144,24.3579160193
126.0,106.682080219,80.6415724692,26.0405077498
127.0,143.200637421,108.246151148,34.9544862726
128.0,285.83681939,216.065627309,69.7711920806
129.0,356.239808356,269.28363473,86.9561736259
130.0,400.147600551,302.47377687,97.6738236809
