hour_ending,total,process,other
1.0,309.220650236,169.49872675,139.721923486
2.0,298.870437203,163.825276645,135.045160558
3.0,317.545821588,174.062154009,143.483667579
4.0,329.406780001,180.563716396,148.843063605
5.0,328.056752215,179.823701166,148.233051049
6.0,318.445840113,174.555497496,143.890342617
7.0,357.757363526,196.10403625,161.653327276
8.0,349.850057917,191.769661325,158.080396592
9.0,287.266626939,157.464669539,129.8019574
10.0,261.423237876,143.298663686,118.12457419
11.0,238.665626611,130.824121218,107.841505393
12.0,259.623200827,142.311976711,117.311224116
13.0,276.466404644,151.54454769,124.921856954
14.0,274.569937039,150.505002484,124.064934555
15.0,268.912677741,147.403986277,121.508691464
16.0,251.876612811,138.065698837,113.810913974
17.0,268.494811998,147.174933944,121.319878054
18.0,271.580589796,148.866397329,122.714192467
19.0,296.845395522,162.715253798,134.130141724
20.0,304.656270575,166.996770492,137.659500083
21.0,320.856604018,175.876953266,144.979650752
22.0,303.884826125,166.573904646,137.310921479
23.0,305.074136319,167.225822826,137.848313493
24.0,305.942011324,167.701546903,138.240464421
25.0,307.806335411,168.723472698,139.082862713
26.0,316.002932689,173.216422316,142.786510373
27.0,311.663557659,170.83780193,140.825755729
28.0,320.310164199,175.577423291,144.732740908
29.0,317.802969738,174.203109291,143.599860447
30.0,324.263817004,177.744610754,146.51920625
31.0,448.14493821,245.649817915,202.495120295
32.0,468.170350383,256.626710511,211.543639872
33.0,483.502808819,265.031169207,218.471639612
34.0,507.674734908,278.280965726,229.393769182
35.0,489.545790342,268.343618337,221.202172005
36.0,504.685387666,276.642360572,228.043027094
37.0,544.800499048,298.631384583,246.169114465
38.0,543.707619411,298.032324634,245.675294777
39.0,547.436267584,300.076176224,247.36009136
40.0,529.821619317,290.420739399,239.400879918
41.0,446.730623386,244.874563864,201.856059522
42.0,413.84780372,226.849907163,186.997896557
43.0,380.868553497,208.772392231,172.096161266
44.0,306.80988633,168.17727098,138.63261535
45.0,308.35277523,169.023002673,139.329772557
46.0,316.999381769,173.762624034,143.236757735
47.0,303.01695112,166.098180569,136.918770551
48.0,289.163094545,158.504214745,130.6588798
49.0,275.405668526,150.963107151,124.442561375
50.0,282.059376904,154.610325076,127.449051828
51.0,283.730839878,155.52653441,128.204305468
52.0,282.41295561,154.804138589,127.608817021
53.0,291.380997337,159.719954053,131.661043284
54.0,288.26307602,158.010871257,130.252204763
55.0,411.469183333,225.546070803,185.92311253
56.0,478.327702303,262.194444154,216.133258149
57.0,475.659790248,260.732033103,214.927757145
58.0,525.6751054,288.147835475,237.527269925
59.0,515.935619224,282.809154165,233.126465059
60.0,533.389549897,292.376493939,241.013055958
61.0,559.104364885,306.47202215,252.632342735
