hour_ending,hvac,lighting,total,other
1.0,1005.93630399,1217.90016316,4287.8250611,2063.98859395
2.0,969.246978713,1180.05004908,4176.90289343,2027.60586564
3.0,1007.18755556,1185.0365899,4204.65008887,2012.4259434
4.0,1056.83676086,1193.00278454,4238.12368743,1988.28414203
5.0,1085.66629093,1214.44101743,4258.13349491,1958.02618655
6.0,1202.65325182,1247.46908743,4384.47328627,1934.35094702
7.0,1384.18440772,1588.24601197,5274.14601728,2301.71559759
8.0,1783.25915832,1858.29185397,5328.33451067,1686.78349838
9.0,1649.34982223,1981.09964628,5580.44813467,1949.99866616
10.0,1560.79606839,2074.7150582,5756.4537471,2120.9426205
11.0,1537.48470797,2220.9905027,6141.49783951,2383.02262883
12.0,1464.96237986,2338.28101727,6465.15167311,2661.90827598
13.0,1444.16639804,2408.82416587,6655.77243217,2802.78186826
14.0,1486.56735459,2456.55946795,6778.082984,2834.95616146
15.0,1539.64828084,2476.35654019,6839.42955548,2823.42473446
16.0,1415.0040941,2451.51594402,6814.5698078,2948.04976968
17.0,1356.08271157,2363.33970488,6633.63503371,2914.21261727
18.0,1314.68803939,1951.18151698,6347.61877228,3081.74921592
19.0,1113.77973728,1765.66200335,6081.32726407,3201.88552344
20.0,1094.85310425,1670.14237156,5866.99237245,3101.99689664
21.0,1161.26172695,1592.23361298,5609.83447076,2856.33913083
22.0,1129.58414501,1532.30384575,5415.65736017,2753.76936941
23.0,993.12394443,1354.82077478,4804.81823696,2456.87351775
24.0,1009.97845296,1306.95407861,4653.69742482,2336.76489325
25.0,1226.84412611,1269.0164533,4373.90372657,1878.04314716
26.0,1237.53344683,1211.57384319,4252.99555025,1803.88826023
27.0,1241.30077627,1201.65317531,4248.78607226,1805.83212068
28.0,1343.54510231,1223.6812582,4326.11302652,1758.88666602
29.0,1517.88820115,1263.23701146,4276.14369261,1495.01848
30.0,1485.92548006,1417.57883632,4360.00671817,1456.50240179
31.0,1466.07886546,2145.80407858,5373.83078214,1761.9478381
32.0,1572.91308131,2853.81309888,6051.79703565,1625.07085547
33.0,1699.68171486,3408.7185003,6986.56794971,1878.16773454
34.0,1734.72561973,3839.12392453,7734.42522307,2160.57567881
35.0,1850.00225558,4179.92352462,8459.44689956,2429.52111936
36.0,2003.0672744,4431.63225813,9058.49587759,2623.79634506
37.0,2054.45293342,4518.37542798,9234.97820184,2662.14984045
