hour_ending,total,process,other
1.0,324.827885917,178.053804084,146.774081833
2.0,331.096274298,181.489809566,149.606464732
3.0,322.947369403,177.02300244,145.924366963
4.0,333.352894115,182.72677154,150.626122575
5.0,362.187480669,198.532396757,163.655083912
6.0,419.982021545,230.212367303,189.769654242
7.0,455.962570853,249.93503877,206.027532083
8.0,467.997876545,256.532169296,211.465707249
9.0,455.335732015,249.591438222,205.744293793
10.0,459.974339417,252.134082279,207.840257138
11.0,476.272149208,261.067696532,215.204452676
12.0,436.405199103,239.214701666,197.190497437
13.0,365.572410395,200.387839718,165.184570677
14.0,361.686009599,198.257516319,163.42849328
15.0,375.977935108,206.091608818,169.88632629
16.0,365.447042628,200.319119609,165.127923019
17.0,364.067997184,199.563198402,164.504798782
18.0,360.55769969,197.639035332,162.918664358
19.0,357.298137732,195.852312482,161.44582525
20.0,359.680125317,197.157994565,162.522130752
21.0,335.609513933,183.963733514,151.645780419
22.0,321.693691726,176.335801343,145.357890383
23.0,319.060968606,174.89267904,144.168289566
24.0,319.060968606,174.89267904,144.168289566
25.0,324.201047079,177.710203536,146.490843543
26.0,324.201047079,177.710203536,146.490843543
27.0,323.950311544,177.572763317,146.377548227
28.0,323.699576008,177.435323097,146.264252911
29.0,339.872018032,186.300217241,153.571800791
30.0,386.383459821,211.795377919,174.588081902
31.0,444.554103999,243.681508793,200.872595206
32.0,544.848318099,298.657596507,246.190721592
33.0,655.422689145,359.268733212,296.153955933
34.0,713.844068858,391.292304305,322.551764553
35.0,685.76168891,375.898999745,309.862689165
36.0,710.960610203,389.711741784,321.248868419
37.0,683.881172396,374.868198101,309.012974295
38.0,683.505069093,374.662037772,308.843031321
39.0,683.12896579,374.455877443,308.673088347
40.0,730.64334972,400.500798998,330.142550722
41.0,658.807618871,361.124176172,297.683442699
42.0,507.363355579,278.110283724,229.253071855
43.0,441.294542041,241.894785942,199.399756099
44.0,374.598889664,205.335687612,169.263202052
45.0,372.342269847,204.098725639,168.243544208
46.0,338.116869285,185.338135706,152.778733579
47.0,328.087447875,179.840526935,148.24692094
48.0,334.355836256,183.276532417,151.079303839
49.0,325.580092523,178.466124742,147.113967781
50.0,326.833770199,179.153325838,147.680444361
51.0,320.565381818,175.717320356,144.848061462
52.0,329.090390016,180.390287812,148.700102204
53.0,323.824943776,177.504043207,146.320900569
54.0,358.426447641,196.470793469,161.955654172
55.0,425.247467785,233.098611908,192.148855877
56.0,526.293888491,288.48702028,237.806868211
57.0,655.548056912,359.337453321,296.210603591
58.0,708.829358153,388.54349992,320.285858233
59.0,667.83409814,366.072024067,301.762074073
60.0,660.688135385,362.154977817,298.533157568
61.0,670.96829233,367.790026807,303.178265523
62.0,659.685193244,361.60521694,298.079976304
63.0,662.568651899,363.185779461,299.382872438
64.0,671.469763401,368.064907246,303.404856155
65.0,568.918929483,311.851857558,257.067071925
66.0,428.883133046,235.091495088,193.791637958
67.0,373.345211988,204.648486516,168.696725472
68.0,356.295195591,195.302551605,160.992643986
69.0,344.385257666,188.774141188,155.611116478
70.0,338.869075891,185.750456364,153.118619527
71.0,340.248121335,186.50637757,153.741743765
72.0,336.612456074,184.513494391,152.098961683
73.0,322.947369403,177.02300244,145.924366963
74.0,341.627166779,187.262298776,154.364868003
75.0,326.708402431,179.084605729,147.623796702
76.0,329.215757784,180.459007922,148.756749862
77.0,336.737823841,184.5822145,152.155609341
78.0,343.382315525,188.224380311,155.157935214
79.0,342.254005617,187.605899325,154.648106292
80.0,336.863191609,184.65093461,152.212256999
81.0,329.466493319,180.596448141,148.870045178
82.0,343.758418828,188.43054064,155.327878188
83.0,348.397026231,190.973184697,157.423841534
84.0,358.301079873,196.402073359,161.899006514
85.0,375.977935108,206.091608818,169.88632629
86.0,371.840798776,203.8238452,168.016953576
87.0,395.159203555,216.605785594,178.553417961
88.0,374.222786361,205.129527283,169.093259078
89.0,392.025009364,214.887782853,177.137226511
90.0,372.969108685,204.442326187,168.526782498
91.0,369.584178959,202.586883226,166.997295733
92.0,346.892613019,190.148543381,156.744069638
93.0,333.854365186,183.001651978,150.852713208
94.0,319.813175212,175.304999698,144.508175514
95.0,321.192220656,176.060920905,145.131299751
96.0,321.944427262,176.473241563,145.471185699
97.0,323.323472705,177.229162768,146.094309937
98.0,323.198104938,177.160442659,146.037662279
99.0,325.329356987,178.328684522,147.000672465
100.0,327.711344572,179.634366606,148.076977966
101.0,335.484146165,183.895013404,151.589132761
102.0,342.254005617,187.605899325,154.648106292
103.0,341.501799011,187.193578667,154.308220344
104.0,327.962080108,179.771806825,148.190273283
105.0,321.066852888,175.992200795,145.074652093
106.0,327.585976805,179.565646496,148.020330309
107.0,335.609513933,183.963733514,151.645780419
108.0,355.29225345,194.752790727,160.539462723
109.0,357.298137732,195.852312482,161.44582525
110.0,369.458811192,202.518163117,166.940648075
111.0,366.449984769,200.868880486,165.581104283
112.0,398.669501048,218.529948664,180.139552384
113.0,396.036777928,217.086826361,178.949951567
114.0,357.298137732,195.852312482,161.44582525
115.0,359.429389782,197.020554346,162.408835436
116.0,341.627166779,187.262298776,154.364868003
117.0,328.839654481,180.252847593,148.586806888
118.0,332.60068751,182.314450882,150.286236628
119.0,330.344067692,181.077488908,149.266578784
120.0,322.320530564,176.679401891,145.641128673
121.0,322.445898332,176.748122001,145.697776331
122.0,321.066852888,175.992200795,145.074652093
123.0,348.773129533,191.179345026,157.593784507
124.0,429.509971884,235.435095636,194.074876248
125.0,441.043806506,241.757345723,199.286460783
126.0,489.435764809,268.283308045,221.152456764
127.0,558.388037003,306.079368349,252.308668654
128.0,801.476138428,439.327660945,362.148477483
129.0,992.035145218,543.782227602,448.252917616
130.0,982.757930414,538.696939489,444.060990925
131.0,1029.01863667,564.054659948,464.963976722
132.0,1028.5171656,563.77977951,464.73738609
133.0,1030.77378541,565.016741479,465.757043931
134.0,976.489542033,535.260934007,441.228608026
135.0,1028.5171656,563.77977951,464.73738609
136.0,964.454236341,528.663803481,435.79043286
137.0,877.323637841,480.903327279,396.420310562
138.0,677.738151782,371.500912728,306.237239054
139.0,611.167867173,335.010534508,276.157332665
140.0,548.609351128,300.719199796,247.890151332
141.0,470.37986413,257.837851379,212.542012751
142.0,444.804839534,243.818949012,200.985890522
143.0,423.241583503,231.999090154,191.242493349
144.0,424.369893411,232.61757114,191.752322271
145.0,426.877248764,233.991973333,192.885275431
146.0,425.49820332,233.236052127,192.262151193
147.0,425.874306623,233.442212456,192.432094167
148.0,440.667703203,241.551185394,199.116517809
149.0,455.837203085,249.866318661,205.970884424
150.0,518.646454666,284.295093592,234.351361074
151.0,679.117197226,372.256833934,306.860363292
152.0,849.241257893,465.510022719,383.731235174
153.0,1017.73553758,557.869850078,459.865687502
154.0,1110.13158232,608.516570885,501.615011435
155.0,1040.92857459,570.583070362,470.345504228
156.0,1020.99509954,559.65657293,461.33852661
157.0,1045.9432853,573.33187475,472.61141055
158.0,1055.72197117,578.6920433,477.02992787
159.0,1056.97564885,579.379244398,477.596404452
160.0,1081.04626023,592.573505447,488.472754783
161.0,888.356001392,486.950696928,401.405304464
162.0,644.139590058,353.083923344,291.055666714
163.0,539.833607394,295.908792121,243.924815273
164.0,483.167376428,264.847302563,218.320073865
165.0,452.828376662,248.217036029,204.611340633
166.0,438.285715618,240.245503311,198.040212307
167.0,425.999674391,233.510932566,192.488741825
168.0,415.594149678,227.807163466,187.786986212
169.0,417.349298424,228.769245,188.580053424
170.0,414.089736466,226.98252215,187.107214316
171.0,418.226872798,229.250285768,188.97658703
172.0,427.754823137,234.473014101,193.281809036
173.0,456.840145226,250.416079538,206.424065688
174.0,477.149723582,261.5487373,215.600986282
175.0,586.971888021,321.747553347,265.224334674
176.0,810.753353232,444.412949059,366.340404173
177.0,993.915661733,544.813029247,449.102632486
178.0,1152.88199108,631.950128273,520.931862807
179.0,1095.21281797,600.338877836,494.873940134
180.0,1054.4682935,578.004842207,476.463451293
181.0,1040.92857459,570.583070362,470.345504228
182.0,1028.76790113,563.917219726,464.850681404
183.0,1083.80435112,594.085347861,489.719003259
184.0,1056.72491331,579.241804176,477.483109134
185.0,865.664435452,474.512357082,391.15207837
186.0,670.592189027,367.583866478,303.008322549
187.0,577.318569914,316.456104904,260.86246501
188.0,548.358615593,300.581759577,247.776856016
189.0,511.249756376,280.240607123,231.009149253
190.0,478.027297955,262.029778067,215.997519888
191.0,461.228017093,252.821283375,208.406733718
192.0,455.08499648,249.453998003,205.630998477
193.0,460.225074952,252.271522498,207.953552454
194.0,451.700066754,247.598555043,204.101511711
195.0,447.312194887,245.193351205,202.118843682
196.0,451.198595683,247.323674604,203.874921079
197.0,447.562930422,245.330791424,202.232138998
198.0,458.21919067,251.172000744,207.047189926
199.0,606.278524236,332.330450232,273.948074004
200.0,724.625696874,397.202233735,327.423463139
201.0,958.436583495,525.365238218,433.071345277
202.0,1070.51536775,586.801016238,483.714351512
203.0,1045.9432853,573.33187475,472.61141055
204.0,1036.03923165,567.902986084,468.136245566
205.0,1028.39179783,563.711059399,464.680738431
206.0,1001.93919886,549.211116264,452.728082596
207.0,1010.58957483,553.952803831,456.636770999
208.0,1043.43592994,571.957472553,471.478457387
209.0,829.307782841,454.583525286,374.724257555
210.0,688.519779798,377.410842158,311.10893764
211.0,604.523375489,331.368368697,273.155006792
212.0,543.845375958,298.10783563,245.737540328
213.0,488.432822668,267.733547168,220.6992755
214.0,493.572901141,270.551071663,223.021829478
215.0,460.225074952,252.271522498,207.953552454
216.0,457.843087367,250.965840415,206.877246952
217.0,451.950802289,247.735995262,204.214807027
218.0,454.207422106,248.972957235,205.234464871
219.0,450.070285775,246.705193617,203.365092158
220.0,437.909612315,240.039342982,197.870269333
221.0,445.55704614,244.23126967,201.32577647
222.0,506.987252276,277.904123395,229.083128881
223.0,603.771168883,330.956048039,272.815120844
224.0,747.066527279,409.503133361,337.563393918
225.0,878.201212215,481.384368047,396.816844168
226.0,1002.81677323,549.692157029,453.124616201
227.0,993.288822895,544.469428699,448.819394196
228.0,984.889182464,539.865181353,445.024001111
229.0,902.898662437,494.922229647,407.97643279
230.0,918.695001158,503.580963462,415.114037696
231.0,940.75972826,515.675702759,425.084025501
232.0,931.733248991,510.727854864,421.005394127
