hour_ending,total,pumping,process,other
1.0,907.849283434,453.924641717,226.962320858,226.962320858
2.0,633.391304516,316.695652258,158.347826129,158.347826129
3.0,510.2745161,255.13725805,127.568629025,127.568629025
4.0,46.6734712804,23.3367356402,11.6683678201,11.6683678201
5.0,620.541126756,310.270563378,155.135281689,155.135281689
6.0,421.403478152,210.701739076,105.350869538,105.350869538
7.0,318.313288035,159.156644018,79.5783220088,79.5783220088
8.0,87.5074110945,43.7537055473,21.8768527736,21.8768527736
9.0,43.3526388257,21.6763194128,10.8381597064,10.8381597064
10.0,42.1601337735,21.0800668868,10.5400334434,10.5400334434
11.0,41.1227078536,20.5613539268,10.2806769634,10.2806769634
12.0,41.4328661183,20.7164330591,10.3582165296,10.3582165296
13.0,41.1547931914,20.5773965957,10.2886982978,10.2886982978
14.0,41.0317993968,20.5158996984,10.2579498492,10.2579498492
15.0,42.801840528,21.400920264,10.700460132,10.700460132
16.0,40.7804642512,20.3902321256,10.1951160628,10.1951160628
17.0,42.1761764424,21.0880882212,10.5440441106,10.5440441106
18.0,45.0050337186,22.5025168593,11.2512584296,11.2512584296
19.0,44.7430034605,22.3715017302,11.1857508651,11.1857508651
20.0,43.7002299844,21.8501149922,10.9250574961,10.9250574961
21.0,69.5556646362,34.7778323181,17.388916159,17.388916159
22.0,475.440534441,237.720267221,118.86013361,118.86013361
23.0,465.504774858,232.752387429,116.376193715,116.376193715
24.0,594.653606766,297.326803383,148.663401691,148.663401691
25.0,539.83580726,269.91790363,134.958951815,134.958951815
26.0,928.228820447,464.114410223,232.057205112,232.057205112
27.0,458.863109949,229.431554975,114.715777487,114.715777487
28.0,737.010902706,368.505451353,184.252725677,184.252725677
29.0,834.004878655,417.002439327,208.501219664,208.501219664
30.0,755.786172832,377.893086416,188.946543208,188.946543208
31.0,181.137774139,90.5688870695,45.2844435348,45.2844435348
32.0,173.121787263,86.5608936315,43.2804468157,43.2804468157
33.0,169.560314775,84.7801573875,42.3900786937,42.3900786937
34.0,168.608449756,84.304224878,42.152112439,42.152112439
35.0,60.8819283373,30.4409641686,15.2204820843,15.2204820843
36.0,43.117346349,21.5586731745,10.7793365872,10.7793365872
37.0,41.0531896219,20.526594811,10.2632974055,10.2632974055
38.0,41.5772501381,20.788625069,10.3943125345,10.3943125345
39.0,40.9462384961,20.4731192481,10.236559624,10.236559624
40.0,118.004524604,59.002262302,29.501131151,29.501131151
41.0,57.8338212532,28.9169106266,14.4584553133,14.4584553133
42.0,45.8125147181,22.9062573591,11.4531286795,11.4531286795
43.0,44.3045038449,22.1522519224,11.0761259612,11.0761259612
44.0,45.4702711157,22.7351355578,11.3675677789,11.3675677789
45.0,228.410171723,114.205085861,57.1025429307,57.1025429307
46.0,342.243602423,171.121801211,85.5609006057,85.5609006057
47.0,249.233555908,124.616777954,62.308388977,62.308388977
48.0,898.378761248,449.189380624,224.594690312,224.594690312
49.0,1128.86378481,564.431892405,282.215946202,282.215946202
50.0,570.787463054,285.393731527,142.696865763,142.696865763
51.0,878.362858063,439.181429031,219.590714516,219.590714516
52.0,468.948601108,234.474300554,117.237150277,117.237150277
53.0,564.974669369,282.487334685,141.243667342,141.243667342
54.0,395.553391057,197.776695528,98.8883477642,98.8883477642
55.0,212.276594403,106.138297201,53.0691486007,53.0691486007
56.0,42.5772431639,21.288621582,10.644310791,10.644310791
57.0,43.9996931365,21.9998465682,10.9999232841,10.9999232841
58.0,42.2349995615,21.1174997808,10.5587498904,10.5587498904
59.0,56.4701943998,28.2350971999,14.1175485999,14.1175485999
60.0,60.7375443175,30.3687721588,15.1843860794,15.1843860794
61.0,45.1333750695,22.5666875347,11.2833437674,11.2833437674
62.0,201.185762662,100.592881331,50.2964406655,50.2964406655
63.0,245.623955414,122.811977707,61.4059888535,61.4059888535
64.0,43.9248273485,21.9624136743,10.9812068371,10.9812068371
65.0,43.7269677658,21.8634838829,10.9317419414,10.9317419414
66.0,46.4114410223,23.2057205111,11.6028602556,11.6028602556
67.0,46.0317645259,23.015882263,11.5079411315,11.5079411315
68.0,45.8927280624,22.9463640312,11.4731820156,11.4731820156
69.0,139.999023616,69.999511808,34.999755904,34.999755904
70.0,265.928626639,132.96431332,66.4821566598,66.4821566598
71.0,362.050950913,181.025475457,90.5127377283,90.5127377283
72.0,1776.49028416,888.24514208,444.12257104,444.12257104
73.0,1796.43132156,898.21566078,449.10783039,449.10783039
74.0,1794.77357911,897.386789555,448.693394777,448.693394777
75.0,1627.08490904,813.54245452,406.77122726,406.77122726
76.0,828.844486837,414.422243418,207.211121709,207.211121709
77.0,2068.7342353,1034.36711765,517.183558825,517.183558825
78.0,1482.80784039,741.403920195,370.701960097,370.701960097
79.0,1444.36960579,722.184802895,361.092401447,361.092401447
80.0,315.778546354,157.889273177,78.9446365885,78.9446365885
81.0,900.950935822,450.475467911,225.237733956,225.237733956
82.0,808.144096447,404.072048223,202.036024112,202.036024112
83.0,1296.22625395,648.113126975,324.056563488,324.056563488
84.0,303.639593581,151.81979679,75.9098983952,75.9098983952
85.0,228.918189571,114.459094785,57.2295473927,57.2295473927
86.0,41.037146953,20.5185734765,10.2592867383,10.2592867383
87.0,304.056702971,152.028351485,76.0141757427,76.0141757427
88.0,336.232949156,168.116474578,84.058237289,84.058237289
89.0,1304.67539289,652.337696445,326.168848223,326.168848223
90.0,925.806377448,462.903188724,231.451594362,231.451594362
91.0,755.422539005,377.711269502,188.855634751,188.855634751
92.0,1098.97094516,549.48547258,274.74273629,274.74273629
93.0,605.017170852,302.508585426,151.254292713,151.254292713
94.0,1122.95473511,561.477367555,280.738683778,280.738683778
95.0,800.427572723,400.213786362,200.106893181,200.106893181
96.0,1424.79220222,712.39610111,356.198050555,356.198050555
97.0,1267.6916936,633.8458468,316.9229234,316.9229234
98.0,753.272821377,376.636410689,188.318205344,188.318205344
99.0,803.251082443,401.625541222,200.812770611,200.812770611
100.0,800.176237578,400.088118789,200.044059395,200.044059395
101.0,476.45122258,238.22561129,119.112805645,119.112805645
102.0,975.255230442,487.627615221,243.81380761,243.81380761
103.0,716.791792381,358.395896191,179.197948095,179.197948095
104.0,1260.1676819,630.08384095,315.041920475,315.041920475
105.0,672.717233457,336.358616729,168.179308364,168.179308364
106.0,606.947638672,303.473819336,151.736909668,151.736909668
107.0,186.923830042,93.461915021,46.7309575105,46.7309575105
108.0,808.726980082,404.363490041,202.18174502,202.18174502
109.0,831.812380577,415.906190288,207.953095144,207.953095144
110.0,1387.5197349,693.75986745,346.879933725,346.879933725
111.0,770.620293975,385.310146987,192.655073494,192.655073494
112.0,539.295704074,269.647852037,134.823926019,134.823926019
113.0,807.224316765,403.612158383,201.806079191,201.806079191
114.0,518.429539439,259.214769719,129.60738486,129.60738486
115.0,1209.68140299,604.840701495,302.420350747,302.420350747
116.0,1293.52573803,646.762869015,323.381434507,323.381434507
117.0,991.629447796,495.814723898,247.907361949,247.907361949
118.0,386.040088421,193.020044211,96.5100221053,96.5100221053
119.0,1121.18469398,560.59234699,280.296173495,280.296173495
120.0,1785.86989789,892.934948945,446.467474472,446.467474472
121.0,1791.30836264,895.65418132,447.82709066,447.82709066
122.0,1628.7533466,814.3766733,407.18833665,407.18833665
123.0,1591.49157439,795.745787195,397.872893598,397.872893598
124.0,1463.2946075,731.64730375,365.823651875,365.823651875
125.0,1286.30653704,643.15326852,321.57663426,321.57663426
126.0,1687.57646577,843.788232885,421.894116442,421.894116442
127.0,623.910087217,311.955043608,155.977521804,155.977521804
128.0,346.649988804,173.324994402,86.662497201,86.662497201
129.0,75.5395801223,37.7697900611,18.8848950306,18.8848950306
130.0,43.8927420108,21.9463710054,10.9731855027,10.9731855027
131.0,40.7109460195,20.3554730097,10.1777365049,10.1777365049
132.0,41.1227078536,20.5613539268,10.2806769634,10.2806769634
133.0,41.0050616153,20.5025308077,10.2512654038,10.2512654038
134.0,41.4168234495,20.7084117248,10.3542058624,10.3542058624
135.0,41.1066651848,20.5533325924,10.2766662962,10.2766662962
136.0,261.816355854,130.908177927,65.4540889635,65.4540889635
137.0,44.5130585402,22.2565292701,11.1282646351,11.1282646351
138.0,45.4916613408,22.7458306704,11.3729153352,11.3729153352
139.0,43.1868645808,21.5934322904,10.7967161452,10.7967161452
