hour_ending,hvac,lighting,total,other
1.0,1501.19238896,1986.82849224,6855.12064043,3367.09975923
2.0,1390.70711895,1876.435981,6491.30516371,3224.16206375
3.0,1409.79934756,1837.63024951,6368.08833453,3120.65873746
4.0,1467.00312308,1837.76366422,6367.62330177,3062.85651446
5.0,1543.75324482,1914.68728664,6545.46393769,3087.02340622
6.0,1756.11231788,2001.33542193,6860.7591627,3103.31142288
7.0,1911.35998954,2338.4596937,7638.75887198,3388.93918874
8.0,2597.33396248,2855.4320124,8044.66002478,2591.89404989
9.0,2167.31375137,2726.39474681,7577.30199116,2683.59349298
10.0,1949.33207951,2653.20001329,7314.8491248,2712.317032
11.0,1843.42486543,2699.10654117,7438.55097867,2896.01957207
12.0,1773.69095988,2850.83417864,7869.92594258,3245.40080406
13.0,1698.89469253,2847.45429853,7859.4979505,3313.14895944
14.0,1760.28224763,2915.3288687,8040.00332699,3364.39221066
15.0,1834.4588848,2946.7062329,8140.86035064,3359.69523295
16.0,1691.92403399,2929.95138722,8145.2636877,3523.38826649
17.0,1671.98156862,2929.20327913,8213.15867317,3611.97382542
18.0,1693.05772311,2532.3135202,8224.97616856,3999.60492524
19.0,1522.04125521,2435.09693765,8372.9899346,4415.85174174
20.0,1435.67096534,2275.73390135,7938.18194857,4226.77708188
21.0,1548.36355744,2225.73563546,7766.89003628,3992.79084338
22.0,1512.56146159,2161.90973184,7559.73247204,3885.26127861
23.0,1397.48063014,2047.130896,7156.94143676,3712.32991062
24.0,1469.81007064,2052.6595196,7192.51644323,3670.04685298
25.0,1836.32926852,2040.03857127,6895.46223274,3019.09439295
26.0,1805.85082195,1914.40631335,6570.57871775,2850.32158245
27.0,1733.29340431,1836.7082932,6330.18816424,2760.18646672
28.0,1857.18678117,1842.18333739,6347.27510753,2647.90498897
29.0,2218.10296507,1989.56941565,6562.29231084,2354.61993011
30.0,2333.22301441,2407.09765511,7213.5118785,2473.19120897
31.0,2249.93439516,3516.45270632,8653.79248278,2887.40538129
32.0,2348.88820133,4523.35961314,9448.02261871,2575.77480425
33.0,2372.00202345,4953.36364455,10054.6164917,2729.25082367
