hour_ending,total
1.0,798.752529214
2.0,758.884508881
3.0,760.424729577
4.0,784.994211647
5.0,787.763646938
6.0,825.010330124
7.0,903.369058052
8.0,847.935922797
9.0,691.292516013
10.0,614.074143793
11.0,587.179520864
12.0,561.069818097
13.0,530.63564953
14.0,514.552191104
15.0,517.810350269
16.0,497.106229755
17.0,557.604321531
18.0,703.895668057
19.0,981.342730806
20.0,987.962717838
21.0,995.53053299
22.0,991.072778859
23.0,946.361949221
24.0,879.258680228
25.0,809.223067986
26.0,750.043049691
27.0,753.404877557
28.0,781.839721182
29.0,800.66299527
30.0,827.365090612
31.0,929.893435621
32.0,1115.99356322
33.0,1195.69998426
34.0,1332.63152809
35.0,1354.7722006
36.0,1310.37237707
37.0,1294.17044013
38.0,1251.76994153
39.0,1250.98502137
40.0,1220.4471841
41.0,1128.65595453
42.0,1146.73873789
43.0,1186.31056194
44.0,1061.96736034
45.0,1007.4820532
46.0,985.222902176
47.0,906.020014828
48.0,853.089738204
49.0,818.020097733
50.0,790.636750929
51.0,795.731327079
52.0,831.541458269
53.0,835.599347412
54.0,878.947674126
55.0,975.211467649
56.0,1150.38195223
57.0,1239.10755023
58.0,1345.56049606
59.0,1313.74901475
60.0,1265.217253
61.0,1239.0779306
62.0,1187.93964152
63.0,1211.9019212
64.0,1163.48863797
65.0,1112.20225074
66.0,1085.67787317
67.0,1143.70272594
68.0,1048.22385258
69.0,1003.33530517
70.0,980.172755469
71.0,947.369016599
72.0,853.770989666
73.0,764.95653278
74.0,759.521330899
75.0,749.346988415
76.0,736.980793401
77.0,745.229860015
78.0,759.921195888
79.0,808.127141721
80.0,806.068577522
81.0,705.080453208
82.0,640.480042847
83.0,660.428862828
84.0,685.235301928
85.0,687.397534829
86.0,673.757695777
87.0,651.350446608
88.0,696.846196408
89.0,636.599871477
90.0,689.722675688
91.0,948.849998038
92.0,935.328637502
93.0,903.383867866
94.0,892.365365962
95.0,855.903602938
96.0,775.175304708
97.0,738.358106139
98.0,727.280364976
99.0,721.104672376
100.0,760.113723475
101.0,789.333487263
102.0,828.401777619
103.0,836.947040521
104.0,777.796641854
105.0,650.920961991
106.0,575.213190838
107.0,539.980642409
108.0,527.510778694
109.0,549.63664139
110.0,543.298040832
111.0,544.897500785
112.0,556.952689697
113.0,563.113572483
114.0,709.582636782
115.0,985.933773266
116.0,990.243429253
117.0,958.74295405
118.0,897.459942111
119.0,892.128408931
120.0,857.769639551
121.0,774.64215139
122.0,725.088512447
123.0,734.463124955
124.0,756.041024518
125.0,788.726284873
126.0,843.196782193
127.0,916.653461558
128.0,1169.97533667
129.0,1328.44035062
130.0,1485.83905794
131.0,1463.09118304
132.0,1449.77715991
133.0,1348.68536689
134.0,1387.1908843
135.0,1408.05791277
136.0,1878.29913923
137.0,1770.602169
138.0,1149.9376578
139.0,1238.08567304
140.0,1131.23286223
141.0,1067.92090572
142.0,980.128326026
143.0,969.465259667
144.0,913.691498681
145.0,844.189039757
146.0,836.724893305
147.0,833.688881356
148.0,870.520889739
149.0,912.580762602
150.0,933.906895321
151.0,1034.90982945
152.0,1235.92344014
153.0,1414.21879556
154.0,1641.09034217
155.0,1718.29390458
156.0,1832.38871462
157.0,1444.32714821
158.0,1379.2676336
159.0,1435.79669512
160.0,1413.07843985
161.0,1318.62144368
162.0,1185.70335955
163.0,1277.85002467
164.0,1148.69363339
165.0,1045.30631915
166.0,962.460217461
167.0,969.939173727
168.0,898.452199675
169.0,862.538399784
170.0,807.771706176
171.0,769.429096725
172.0,788.045033411
173.0,810.82252794
174.0,845.521923052
175.0,909.159695478
176.0,1097.37762654
177.0,1324.39727129
178.0,1538.48794809
179.0,1481.44054307
180.0,1511.14903073
181.0,1469.38535416
182.0,1417.71391175
183.0,1407.9838637
184.0,1357.15658072
185.0,1299.78335978
186.0,1208.56971296
187.0,1271.21522783
188.0,1135.86833413
189.0,1051.46720193
190.0,994.671563755
191.0,969.657787254
192.0,918.119633183
193.0,875.023073313
194.0,863.249270874
195.0,877.288974914
196.0,890.33642139
