hour_ending,hvac,lighting,total,other
1.0,154.896362256,783.768108188,2213.75241275,1275.08794231
2.0,155.879304639,734.922604284,2158.57830114,1267.77639221
3.0,154.706855594,732.430773289,2141.15203369,1254.01440481
4.0,144.119097787,701.873161868,2005.22550417,1159.23324452
5.0,152.412026548,735.289342452,2071.36144486,1183.66007586
6.0,152.608309069,787.663182264,2157.83688563,1217.56539429
7.0,238.602103592,1127.48658528,2281.37471626,915.286027381
8.0,229.656083248,1374.52689473,2181.93341856,577.750440579
9.0,202.355398443,1515.62897599,2283.9966785,566.012304065
10.0,263.040549064,1753.88062896,2682.54776303,665.626585009
11.0,278.884087059,1913.30471382,2883.19333561,691.00453473
12.0,282.555446641,1935.40357313,2935.57238988,717.613370107
13.0,267.963969837,1928.31852106,2939.55518255,743.272691651
14.0,269.585399701,1938.55702861,2949.02324354,740.88081523
15.0,277.280744685,1988.2281135,3044.28303915,778.774180968
16.0,284.841679054,2049.71638748,3141.6185487,807.060482175
17.0,289.214258946,2071.56042216,3157.74317569,796.968494581
18.0,278.290975606,1977.21232495,3391.84208821,1136.33878765
19.0,268.613724389,1781.16517549,3290.18083699,1240.40193711
20.0,244.572141698,1533.1787112,2957.3451233,1179.5942704
21.0,229.955694455,1441.25047669,2765.22582909,1094.01965794
22.0,242.319949334,1226.0858256,2687.23156529,1218.82579035
23.0,197.919984833,1018.43485761,2462.25114764,1245.89630519
24.0,197.83732408,835.150476397,2280.08367952,1247.09587904
25.0,309.422650591,815.929408024,2214.2476593,1088.89560069
26.0,311.756084031,759.697160544,2131.04592231,1059.59267773
27.0,303.701543259,773.710272215,2135.7327275,1058.32091203
28.0,289.792873538,796.268175686,2105.6367274,1019.57567818
29.0,281.503951224,921.525099835,2205.17423382,1002.14518276
30.0,252.471054523,1067.31862461,2379.88888582,1060.09920668
31.0,334.107169845,1689.84628102,2981.84617111,957.892720243
32.0,396.899667386,2020.61470333,3071.17888332,653.664512606
33.0,427.597851434,2396.07315978,3533.54413118,709.873119966
34.0,485.471158044,2624.41934007,3924.7732087,814.882710584
35.0,598.993761709,3223.3218941,4777.29181552,954.976159718
36.0,512.243809401,2762.86095152,4116.84775302,841.742992104
37.0,576.630993119,3105.12229719,4644.01595009,962.262659786
38.0,619.961416661,3340.95184744,4981.94416794,1021.03090384
39.0,591.090877228,3178.66831333,4750.79411408,981.03492352
40.0,600.143060565,3228.28301116,4793.2131109,964.787039174
41.0,634.288199316,3291.9442229,4838.64571636,912.413294141
42.0,655.014197143,3248.23301203,5085.41511782,1182.16790865
43.0,647.741601374,2964.35016266,4936.29896343,1324.2071994
44.0,714.645848686,2830.96566412,5093.67461016,1548.06309735
45.0,755.734554364,2877.36292839,5187.20740327,1554.10992052
46.0,825.676166328,2391.51934921,4799.5773135,1582.38179797
47.0,731.227834574,1849.38080859,4136.05262421,1555.44398105
48.0,523.272992707,1433.7064079,3676.46768452,1719.48828391
49.0,443.770747047,1311.30233033,3555.96092049,1800.88784312
50.0,467.313102387,1297.92540045,3637.37373,1872.13522717
51.0,529.370449382,1441.81982218,3975.8569186,2004.66664705
52.0,533.368456119,1533.20007163,4049.30948357,1982.74095583
53.0,699.026469572,2428.98101103,5805.61638306,2677.60890245
54.0,655.579065591,2816.21030545,6271.08021743,2799.29084639
55.0,708.440734493,3688.47889078,6501.01117384,2104.09154856
56.0,789.016565812,4203.88130641,6373.42451113,1380.52663891
57.0,795.882194477,4558.54388993,6696.45412713,1342.02804272
58.0,893.203611049,4738.32696802,7060.50776517,1428.9771861
59.0,842.83469529,4548.37904468,6727.08218098,1335.868441
60.0,805.261300284,4297.71408577,6411.04057999,1308.06519393
61.0,804.984446683,4274.00890863,6385.80109222,1306.80773692
62.0,835.103126446,4369.84444462,6510.07246697,1305.1248959
63.0,831.669562846,4339.46412173,6476.37294059,1305.23925602
64.0,841.154051193,4383.66324468,6507.61189779,1282.79460192
65.0,874.747273579,4464.41274664,6561.42773238,1222.26771216
66.0,875.568307736,4260.56473119,6669.20312338,1533.07008446
67.0,874.506428199,4013.80921394,6673.18974137,1784.87409923
68.0,915.794598247,3685.23536423,6592.97123103,1991.94126856
69.0,996.966309415,3637.71961632,6542.97864231,1908.29271657
70.0,1106.82681055,3184.60611902,6354.56642565,2063.13349609
71.0,1032.59502249,2620.41578211,5849.46872332,2196.45791872
72.0,772.579803848,2122.95976226,5442.27326204,2546.73369594
73.0,665.619349197,1986.33354663,5385.58198343,2733.62908761
74.0,657.516621943,1891.33423946,5300.04549394,2751.19463253
75.0,645.117509548,1812.30192937,4997.40285922,2539.98342031
76.0,536.579763835,1613.64711178,4262.46202353,2112.23514792
77.0,412.348695881,1512.12419136,3615.53674292,1691.06385568
78.0,338.779865187,1566.85211816,3490.69252063,1585.06053728
79.0,341.244243475,1861.44030523,3283.58224525,1080.89769655
80.0,424.153257138,2198.19595332,3338.13356859,715.784358131
81.0,381.207954233,2170.58941045,3188.24309663,636.445731949
82.0,411.333686045,2169.89177056,3235.79475192,654.569295321
83.0,444.469150683,2365.91584946,3510.95403535,700.569035206
84.0,424.850817197,2206.21842598,3297.66911342,666.599870241
85.0,475.277210105,2337.65033583,3525.23482583,712.307279889
86.0,448.607387663,2181.05222122,3279.7133061,650.053697217
87.0,441.332813659,2178.48277082,3272.63162766,652.816043178
88.0,461.619947473,2171.80212037,3266.25307411,632.831006274
89.0,469.215840171,2168.58429979,3229.22642053,591.426280574
90.0,475.403374374,2202.12012774,3468.72570635,791.202204229
91.0,459.009721407,2085.60663932,3467.8873642,923.271003474
92.0,484.253188895,1915.4970505,3419.66887688,1019.91863748
93.0,499.057969954,1876.89282763,3349.37157753,973.42077994
94.0,580.325520698,1604.5232206,3195.69158769,1010.8428464
95.0,487.380376934,1223.409908,2730.77948991,1019.98920498
96.0,333.608492535,912.744584186,2341.3034174,1094.95034068
97.0,275.766977246,842.478284391,2286.66859607,1168.42333443
98.0,279.242997743,799.515157106,2242.40820915,1163.6500543
99.0,267.498130261,779.192524868,2156.32510138,1109.63444625
100.0,256.822751281,768.653229813,2070.24146476,1044.76548366
101.0,246.887041935,846.242311934,2111.87988942,1018.75053555
102.0,223.91782401,966.814543243,2180.3092774,989.57691015
103.0,295.074059749,1334.38587405,2361.82721368,732.367279878
104.0,320.989094476,1527.76375446,2341.64120562,492.888356692
105.0,328.456891295,1613.9542273,2423.39656292,480.985444322
106.0,361.878024987,1869.96680661,2793.93758668,562.092755089
107.0,366.865498551,1958.42468157,2885.92607732,560.635897194
108.0,440.902200047,2038.24226027,3076.97851978,597.834059456
109.0,502.103524378,2017.60039728,3114.25356159,594.549639935
110.0,474.386578022,2000.20568509,3041.38854172,566.796278606
111.0,482.787752216,2057.10835301,3093.15230913,553.256203901
112.0,515.571157128,2188.78700122,3243.94569993,539.587541579
113.0,534.64169714,2168.98707964,3164.76477475,461.135997967
114.0,531.853159171,2124.82519491,3363.17305496,706.494700877
115.0,521.891185713,1991.70155742,3430.71907638,917.126333252
116.0,491.179692907,1789.60706841,3263.06238415,982.275622831
117.0,486.010850549,1585.56829465,2990.16642119,918.587275992
118.0,487.799058226,1298.97550579,2717.69651916,930.921955146
119.0,351.023450287,1065.56280017,2440.80305607,1024.21680561
120.0,376.0000139,880.91202169,2302.8875892,1045.97555361
121.0,267.831441227,823.307343592,2236.6044268,1145.46564198
122.0,270.00347121,777.299938656,2181.0193599,1133.71595003
123.0,267.347334774,767.668216222,2126.47774433,1091.46219334
124.0,254.208031481,763.201365522,2076.8961109,1059.48671389
125.0,297.420307769,930.713698213,2438.13166736,1209.99766138
126.0,314.872851194,1090.96555662,2730.12483977,1324.28643195
127.0,418.924496412,1616.12615111,3045.51964746,1010.46899994
128.0,569.790871638,2403.97574566,3673.88491212,700.11829483
129.0,805.88162363,3239.08159772,4736.16228232,691.199060964
130.0,626.733531432,3114.29425431,4530.36404574,789.336259994
131.0,665.809444017,3152.07100252,4617.32040807,799.439961531
