hour_ending,hvac,lighting,total,other
1.0,711.903216646,770.997356327,2789.51814112,1306.61756815
2.0,701.79110955,756.868155756,2759.13826899,1300.47900368
3.0,753.168500348,770.934601146,2833.30216356,1309.19906207
4.0,737.617593857,716.079126387,2647.12961905,1193.43289881
5.0,782.189578195,746.011634318,2730.98528724,1202.78407473
6.0,866.314181903,776.653865774,2847.26333315,1204.29528547
7.0,884.402546885,901.992096981,3093.57833133,1307.18368746
8.0,1162.36409554,1094.59336409,3250.5269143,993.569454676
9.0,1016.24281315,1118.64676344,3235.9748757,1101.08529911
10.0,881.296422928,1101.14107427,3108.1135395,1125.6760423
11.0,737.899758345,1023.94813324,2860.49805209,1098.6501605
12.0,681.976240318,1067.05521121,2963.77128676,1214.73983523
13.0,613.078245345,1002.5745313,2782.19608758,1166.54331094
14.0,605.334139629,983.522407789,2723.87605184,1135.01950442
15.0,631.35906508,1001.3964426,2774.5004217,1141.74491401
16.0,592.110452674,1010.35939918,2817.46900423,1214.99915238
17.0,592.945891378,1012.11122365,2853.08222625,1248.02511122
18.0,619.649180101,898.832868898,2938.12315613,1419.64110713
19.0,598.172736101,926.098017802,3203.67475697,1679.40400306
20.0,626.7006799,880.97623946,3143.93596371,1636.25904435
21.0,669.647179976,842.299651279,3022.96470842,1511.01787716
22.0,664.68059652,816.733020844,2949.19977611,1467.78615875
23.0,620.189744546,765.874266739,2774.92388035,1388.85986907
24.0,645.010487765,744.001881393,2719.24845427,1330.23608511
25.0,796.892636035,745.383267231,2645.38369466,1103.10779139
26.0,823.103793117,723.272954733,2623.24350205,1076.8667542
27.0,843.443839549,722.228761601,2651.03060875,1085.3580076
28.0,905.439056688,708.76210075,2632.9568179,1018.75566046
29.0,1015.44891542,751.689724411,2656.75002632,889.611386481
30.0,1090.33693327,906.24407896,2927.70854023,931.127528003
31.0,978.024007102,1293.13913927,3332.97663324,1061.81348687
32.0,1129.03578534,1862.83784959,4052.64509857,1060.77146364
33.0,1154.22353008,2149.3264485,4487.806052,1184.25607342
34.0,1109.29487589,2383.54824327,4834.25237422,1341.40925506
35.0,1050.74127205,2341.58082423,4753.33265822,1361.01056195
36.0,1035.59623449,2262.63313786,4637.84606696,1339.6166946
37.0,1048.61075997,2284.03972329,4678.36778406,1345.7173008
38.0,1043.14664366,2269.91463632,4617.79076515,1304.72948518
39.0,1072.57542459,2351.60536479,4725.64130652,1301.46051714
40.0,1132.81098373,2395.41112857,4754.01798728,1225.79587498
41.0,1257.34047824,2448.65156771,4808.81869633,1102.82665039
42.0,1120.39706498,2224.38882036,4575.39838366,1230.61249832
43.0,994.401231766,2004.61904362,4353.34657428,1354.32629889
44.0,918.820389726,1615.0366855,3817.58290501,1283.72582978
45.0,926.325511177,1295.11053126,3397.09304481,1175.65700238
46.0,832.302336367,1083.91206693,3139.44069487,1223.22629158
47.0,804.032302182,942.113358167,2977.04939022,1230.90372988
48.0,613.892201182,845.395630946,2878.31158344,1419.02375132
49.0,610.176935659,786.601178394,2721.39751147,1324.61939742
50.0,572.658776511,748.764592241,2628.56337319,1307.14000444
51.0,600.735253052,753.203448932,2656.05327283,1302.11457085
52.0,586.83455069,709.101207478,2506.66567267,1210.7299145
53.0,841.442649336,772.948679204,2624.35964959,1009.96832105
54.0,839.452396887,891.897139923,2754.72115459,1023.37161778
55.0,778.676713486,1252.2411314,3129.49848811,1098.58064322
56.0,889.587031576,1789.05124899,3780.88097115,1102.24269058
57.0,998.549390053,2076.48410952,4243.98570329,1168.95220371
58.0,1037.57114606,2308.25677126,4652.71218155,1306.88426422
59.0,1026.65491889,2300.6195918,4666.72596267,1339.45145198
60.0,1062.93678914,2326.14832735,4765.09351251,1376.00839603
61.0,1066.07427467,2326.52340838,4757.98071796,1365.38303491
62.0,1101.31866649,2367.95537227,4811.05385955,1341.77982079
63.0,1124.51388994,2434.20091905,4865.70177077,1306.98696178
64.0,1156.29488165,2413.64045213,4768.12792226,1198.19258848
65.0,1231.09454006,2387.0893471,4679.99982463,1061.81593747
66.0,1104.76456834,2206.93943024,4539.97002335,1228.26602477
67.0,967.574071097,1960.21135746,4257.47779123,1329.69236267
68.0,882.379342005,1586.00812312,3717.18047489,1248.79300977
69.0,865.857595736,1272.17119922,3305.63692558,1167.60813063
70.0,790.576506492,1090.37169271,3106.35382483,1225.40562563
71.0,774.865329049,938.782303317,2950.00109854,1236.35346618
72.0,586.41517674,827.629096693,2802.94016216,1388.89588872
73.0,619.102300802,799.584357233,2800.31016335,1381.62350532
