hour_ending,hvac,lighting,total,other
1.0,345.15295679,1777.873332,5015.39308057,2892.36679178
2.0,354.693422696,1704.52164971,4999.59586207,2940.38078966
3.0,355.401254174,1717.68632898,5013.98449525,2940.89691209
4.0,348.767697806,1736.63049776,4953.66544927,2868.26725371
5.0,367.285750738,1811.60161752,5095.18219836,2916.2948301
6.0,361.541384372,1907.776339,5218.34784528,2949.03012191
7.0,615.493744425,2949.7202916,5959.77713134,2394.56309532
8.0,669.008740656,4067.00792518,6445.48894289,1709.47227705
9.0,598.908140584,4556.98719387,6857.70419536,1701.80886091
10.0,693.665193538,4670.62360025,7136.867375,1772.57858121
11.0,763.994159332,5282.55688243,7954.38659684,1907.83555508
12.0,797.292899894,5491.66763785,8325.17364379,2036.21310605
13.0,770.957803346,5576.92936678,8497.52129765,2149.63412752
14.0,793.801678206,5733.22522205,8718.1600543,2191.13315405
15.0,799.639552435,5762.73003193,8819.58812498,2257.21854061
16.0,802.068420519,5800.03952991,8885.83009279,2283.72214236
17.0,826.870842087,5951.29024726,9067.73506384,2289.57397449
18.0,766.728693516,5478.37252978,9393.6185172,3148.5172939
19.0,758.758423461,5060.85518487,9343.9889224,3524.37531407
20.0,747.546555657,4724.06337768,9106.2012909,3634.59135756
21.0,729.748872253,4617.29895881,8851.93189475,3504.88406369
22.0,681.898417924,3484.01225294,7629.29300441,3463.38233355
23.0,522.866603499,2722.80803063,6576.60585646,3330.93122233
24.0,514.5483189,2200.59130669,6001.19217251,3286.05254692
25.0,784.980723683,2088.4220763,5660.49882681,2787.09602682
26.0,816.477882018,2008.62255065,5626.64012182,2801.53968915
27.0,808.674364082,2081.85354122,5738.19481315,2847.66690785
28.0,781.221375634,2173.20430391,5737.08900785,2782.6633283
29.0,730.548051743,2420.2110279,5782.70347628,2631.94439663
30.0,636.099315292,2731.73906426,6081.09976944,2713.26138989
31.0,796.831276092,4073.5074733,7179.41455016,2309.07580077
32.0,968.476887671,4977.26425681,7555.87543142,1610.13428694
33.0,925.397848658,5226.33740008,7700.1172007,1548.38195197
34.0,983.801573174,5344.19981098,7987.37645482,1659.37507066
35.0,1089.96418995,5882.84190455,8715.72037822,1742.91428372
36.0,1122.01367825,6070.33759716,9041.76180376,1849.41052835
37.0,1148.87749061,6199.31817199,9269.33493574,1921.13927314
38.0,1177.36324861,6359.05165633,9479.80964893,1943.39474398
39.0,1205.24190182,6494.3078937,9703.89319338,2004.34339786
40.0,1188.50473013,6408.05643952,9511.63793887,1915.07676922
41.0,1238.68333119,6442.88495663,9467.31357663,1785.74528881
42.0,1269.96304858,6312.90376278,9880.396641,2297.52982964
43.0,1257.73873634,5771.83931917,9607.92095053,2578.34289502
44.0,1299.74647259,5162.9054099,9285.89465136,2823.24276887
45.0,1326.06444666,5061.93901327,9122.03800245,2734.03454252
46.0,1331.04133111,3865.4406718,7754.10419493,2557.62219202
47.0,1186.39283519,3007.88690878,6724.09921988,2529.81947591
48.0,880.981944726,2422.03262837,6207.83295487,2904.81838177
49.0,707.670133592,2099.52947795,5690.60569241,2883.40608087
50.0,716.282922606,1996.12196928,5591.62295414,2879.21806225
51.0,747.253979344,2042.13063951,5628.70692458,2839.32230572
52.0,748.336951355,2158.34909202,5697.87241292,2791.18636955
53.0,712.565242927,2482.98213506,5932.68490161,2737.13752362
54.0,629.488731207,2713.11639655,6039.42144129,2696.81631353
55.0,775.499609742,4050.02937404,7135.86688449,2310.33790071
56.0,934.748809237,4994.08304122,7568.85547929,1640.02362883
57.0,900.728629106,5171.79515983,7595.09202636,1522.56823742
