hour_ending,total,process,other
1.0,185.026369198,148.771202251,36.2551669474
2.0,248.245114998,199.6024911,48.6426238982
3.0,209.227952977,168.230583801,40.9973691757
4.0,223.201737002,179.466261496,43.7354755057
5.0,193.275952538,155.404313179,37.8716393591
6.0,236.207457675,189.923563929,46.2838937464
7.0,193.654759937,155.708894804,37.9458651333
8.0,246.94033396,198.553376617,48.3869573433
9.0,177.281862389,142.544200155,34.7376622345
10.0,238.985378596,192.157162507,46.8282160892
11.0,191.381915547,153.881405058,37.5005104891
12.0,198.074179583,159.262347086,38.8118324966
13.0,187.467572432,150.734061607,36.7335108245
14.0,213.268565225,171.47945446,41.7891107651
15.0,225.727119657,181.496805658,44.230313999
16.0,222.19158394,178.654043832,43.5375401084
17.0,209.227952977,168.230583801,40.9973691757
18.0,246.05645003,197.842686159,48.2137638705
19.0,263.818308038,212.124180097,51.6941279406
20.0,235.828650277,189.618982305,46.2096679724
21.0,241.805389228,194.424603488,47.3807857402
22.0,215.962306724,173.645368233,42.3169384914
23.0,260.535310586,209.484472687,51.0508378992
24.0,232.29311456,186.776220478,45.5168940817
25.0,219.624111574,176.589657267,43.0344543068
26.0,208.386158758,167.553735747,40.8324230111
27.0,252.832893488,203.291312994,49.5415804944
28.0,212.005873897,170.464182379,41.5416915183
29.0,228.042053757,183.358137806,44.6839159512
30.0,200.431203395,161.157521638,39.2736817572
31.0,231.998486584,186.53932366,45.4591629243
32.0,260.661579719,209.585999895,51.0755798239
33.0,208.680786735,167.790632566,40.8901541688
34.0,267.943099708,215.440735562,52.5023641465
35.0,240.205980213,193.138592185,47.0673880277
36.0,338.317096364,272.025232869,66.291863495
37.0,356.205223505,286.408254015,69.7969694898
38.0,390.33997906,313.854442601,76.4855364585
39.0,402.377636382,323.533369772,78.8442666101
40.0,417.151124915,335.412053119,81.7390717964
41.0,388.193403803,312.128480064,76.0649237391
42.0,409.953784348,329.625002258,80.3287820903
43.0,375.482311105,301.908074449,73.5742366557
44.0,302.582931794,243.29303298,59.2898988138
45.0,261.082476828,209.924423922,51.1580529061
46.0,319.965982404,257.269945294,62.69603711
47.0,264.449653702,212.631816138,51.817837564
48.0,326.868694994,262.820099336,64.0485956584
49.0,302.877559771,243.529929799,59.3476299715
50.0,315.20984507,253.445753789,61.7640912808
51.0,323.543607832,260.146549523,63.3970583089
52.0,324.090774074,260.586500758,63.5042733158
53.0,296.227385445,238.182830173,58.0445552721
54.0,307.381158839,247.151066888,60.2300919513
55.0,307.381158839,247.151066888,60.2300919513
56.0,321.902109106,258.826695818,63.0754132882
57.0,324.132863785,260.620343161,63.512520624
58.0,422.917415311,340.048462288,82.868953023
59.0,510.800731709,410.711399117,100.089332592
60.0,469.973712118,377.884268502,92.0894436161
61.0,504.318916227,405.499669101,98.8192471258
62.0,432.555959111,347.798372505,84.7575866059
63.0,464.922946807,373.823180178,91.0997666292
64.0,494.638282716,397.715916481,96.9223662346
65.0,481.54838262,387.190929243,94.3574533772
66.0,567.958559136,456.669381977,111.289177159
67.0,498.173818433,400.558678308,97.6151401253
68.0,436.007315406,350.573449526,85.4338658801
69.0,368.411239671,296.222550797,72.1886888744
70.0,398.337024134,320.284499113,78.0525250208
71.0,397.831947603,319.878390281,77.9535573221
72.0,356.45776177,286.611308431,69.8464533391
73.0,223.5805444,179.77084312,43.8097012797
74.0,181.364564348,145.826913216,35.537651132
75.0,234.776407504,188.772922237,46.0034852669
76.0,186.373239948,149.854159137,36.5190808107
77.0,205.944955525,165.590876391,40.3540791343
78.0,182.879793942,147.045239714,35.8345542283
79.0,216.130665567,173.780737843,42.3499277241
80.0,197.527013341,158.822395851,38.7046174897
81.0,212.763488694,171.073345628,41.6901430664
82.0,226.989810984,182.512077738,44.4777332456
83.0,240.626877322,193.477016212,47.1498611099
84.0,353.848199693,284.513079464,69.3351202292
85.0,373.840812379,300.588220744,73.252591635
86.0,401.788380429,323.059576134,78.728804295
87.0,344.125476471,276.695484441,67.4299920298
88.0,396.190448877,318.558536576,77.6319123014
89.0,335.960072553,270.130058318,65.8300142346
90.0,416.47768954,334.870574675,81.6071148648
91.0,304.350699653,244.714413894,59.6362857593
92.0,312.305655016,251.110628003,61.1950270133
93.0,277.539553798,223.156803377,54.3827504214
94.0,331.288114641,266.373551619,64.9145630219
95.0,279.559859922,224.781238706,54.778621216
96.0,268.195637974,215.643789978,52.5518479959
97.0,167.6854083,134.82813234,32.8572759597
98.0,203.293303737,163.458805021,39.8344987162
99.0,205.73450697,165.421664377,40.3128425931
100.0,167.474959745,134.658920326,32.8160394185
101.0,193.781029069,155.810422011,37.9706070578
102.0,168.527202518,135.504980394,33.0222221241
103.0,198.537166403,159.634613516,38.902552887
104.0,181.869640879,146.233022048,35.6366188307
105.0,195.759245483,157.401014939,38.3582305444
106.0,192.602517164,154.862834736,37.7396824277
107.0,262.303078445,210.9058536,51.3972248446
108.0,324.806299159,261.161821604,63.6444775555
109.0,285.199881185,229.316120667,55.8837605179
