hour_ending,total,process,other
1.0,134.117969599,101.380512478,32.7374571209
2.0,132.902059315,100.461399192,32.4406601226
3.0,135.252138015,102.237836635,33.0143013797
4.0,133.862526262,101.187421452,32.6751048103
5.0,128.089506848,96.8235642558,31.2659425922
6.0,129.489336334,97.8817030801,31.6076332539
7.0,130.265884079,98.4686998009,31.7971842781
8.0,126.158355221,95.3637960964,30.7945591246
9.0,124.962880405,94.4601300935,30.5027503115
10.0,125.759863616,95.0625740957,30.6972895203
11.0,127.384483238,96.2906330229,31.0938502151
12.0,124.656348401,94.2284208621,30.4279275389
13.0,119.016159522,89.9649709998,29.0511885222
14.0,119.925537801,90.6523750533,29.2731627477
15.0,119.905102334,90.6369277712,29.2681745628
16.0,118.474619648,89.555618024,28.919001624
17.0,123.951324791,93.6954896292,30.2558351618
18.0,121.815818494,92.0812486484,29.7345698456
19.0,125.943782818,95.2015996343,30.7421831837
20.0,128.375603386,97.0398262058,31.3357771802
21.0,124.676783867,94.2438681435,30.4329157235
22.0,125.269412409,94.691839325,30.577573084
23.0,125.56572668,94.9158249157,30.6499017643
24.0,124.503082398,94.1125662456,30.3905161524
25.0,158.313562469,119.670094495,38.6434679743
26.0,176.674829524,133.549477469,43.1253520551
27.0,178.626416618,135.02469291,43.6017237076
28.0,176.102636449,133.11695357,42.9856828795
29.0,194.239113368,146.826416441,47.4126969271
30.0,239.554761332,181.080764517,58.4739968153
31.0,438.912959172,331.776725126,107.136234046
32.0,950.974672294,718.846996559,232.127675735
33.0,1213.44780981,917.25188796,296.19592185
34.0,1241.85310887,938.723610089,303.129498781
35.0,1246.0117264,941.867132002,304.144594398
36.0,1238.70604696,936.344728645,302.361318315
37.0,1138.84813771,860.861584626,277.986553084
38.0,1174.07888273,887.492698978,286.586183752
39.0,1151.96770749,870.778739738,281.188967752
40.0,1121.01819279,847.383830982,273.634361808
41.0,1070.38932342,809.113189559,261.276133861
42.0,963.787710072,728.532442441,235.255267631
43.0,901.36757627,681.348719241,220.018857029
44.0,944.864467675,714.228259208,230.636208467
45.0,849.032345409,641.788229761,207.244115648
46.0,851.290464507,643.495154434,207.795310073
47.0,894.174291904,675.911275939,218.263015965
48.0,734.716343286,555.376133646,179.34020964
49.0,648.100616614,489.902828429,158.197788185
50.0,681.982620819,515.514422165,166.468198654
51.0,536.461660662,405.514326271,130.947334391
52.0,454.178252984,343.315844861,110.862408123
53.0,449.549619719,339.817035463,109.732584256
54.0,500.331755092,378.203531503,122.128223589
55.0,678.917300776,513.197329849,165.719970927
56.0,938.171852249,709.169274318,229.002577931
57.0,1187.92391159,897.958232607,289.965678983
58.0,1154.49148766,872.686479079,281.805008581
59.0,1118.78050916,845.692353592,273.088155568
60.0,1154.75714873,872.887293746,281.869854984
61.0,1101.78841839,832.847938519,268.940479871
62.0,1172.49513404,886.295534614,286.199599426
63.0,1140.18666079,861.8733816,278.31327919
64.0,1126.01466446,851.160691458,274.853973002
65.0,960.742825496,726.230797407,234.512028089
66.0,850.902190635,643.201656074,207.700534561
67.0,789.268822311,596.612653235,192.656169076
68.0,806.312001748,609.495686513,196.816315235
69.0,768.853790827,581.180818408,187.672972419
70.0,783.138182226,591.978468602,191.159713624
71.0,732.713667525,553.8623,178.851367525
72.0,598.156335386,452.149670956,146.00666443
73.0,458.173386773,346.335788513,111.83759826
74.0,368.768218863,278.753929289,90.014289574
75.0,370.096524214,279.758002625,90.3385215886
76.0,371.159168496,280.561261295,90.5979072005
77.0,371.210257163,280.5998795,90.6103776626
78.0,363.649134391,274.88438512,88.7647492708
79.0,423.698754027,320.276223597,103.42253043
80.0,521.972914593,394.562203256,127.410711337
81.0,528.512264018,399.505333531,129.006930487
82.0,553.320920896,418.25833401,135.062586886
83.0,556.253410404,420.475018993,135.778391411
84.0,534.4283317,403.977321701,130.451009999
85.0,506.258040508,382.683243314,123.574797194
86.0,501.85419738,379.35435402,122.49984336
87.0,488.448531061,369.220936957,119.227594104
88.0,429.022193167,324.300240585,104.721952582
89.0,248.055915584,187.506833874,60.5490817098
90.0,147.033184712,111.143194771,35.8899899413
91.0,146.573386705,110.795630923,35.7777557822
92.0,149.904367818,113.313537907,36.5908299115
93.0,146.920789644,111.058234719,35.8625549247
94.0,147.88125659,111.784256978,36.0969996121
95.0,145.643572959,110.092779587,35.5507933719
96.0,145.224645887,109.776110304,35.4485355828
97.0,146.512080305,110.749289077,35.7627912279
98.0,147.891474324,111.791980619,36.0994937047
99.0,144.560493211,109.274073636,35.2864195754
100.0,144.744412413,109.413099174,35.3313132388
101.0,146.44055617,110.695223589,35.7453325808
102.0,141.924317974,107.281374243,34.6429437306
103.0,141.362342633,106.856573986,34.5057686475
104.0,161.634325848,122.180277837,39.4540480111
105.0,197.907279686,149.59920358,48.3080761064
106.0,185.881007385,140.508478058,45.3725293266
107.0,196.466579266,148.510170191,47.956409075
108.0,190.846825854,144.262167611,46.5846582433
109.0,191.868599202,145.034531717,46.8340674855
110.0,215.583958599,162.961102604,52.6228559952
111.0,221.612421349,167.518050825,54.0943705236
112.0,174.508670027,131.912065565,42.5966044618
113.0,159.478384085,120.550589575,38.9277945103
114.0,195.812644324,148.015857164,47.7967871602
115.0,184.215516829,139.249524567,44.965992262
116.0,178.258578213,134.746641832,43.5119363805
117.0,182.059575066,137.619836305,44.4397387612
118.0,180.414519976,136.376330095,44.0381898813
119.0,194.269766569,146.849587364,47.4201792045
120.0,214.695015786,162.289145832,52.4058699544
121.0,241.404171091,182.478743547,58.9254275435
122.0,252.582371513,190.928406861,61.6539646523
123.0,253.890241398,191.917032916,61.9732084822
124.0,255.668127023,193.260946459,62.4071805636
125.0,250.446865217,189.314165881,61.1326993363
126.0,309.914074044,234.265756816,75.6483172278
127.0,562.271655421,425.024243574,137.247411847
128.0,1065.12719068,805.135514416,259.991676264
129.0,1475.50202026,1115.34011008,360.161910178
130.0,1475.39984292,1115.26287367,360.136969253
131.0,1491.89126475,1127.72883033,364.162434421
132.0,1490.00098406,1126.29995674,363.701027324
133.0,1361.60494521,1029.24468325,332.360261959
134.0,1387.19014983,1048.58468045,338.605469381
135.0,1404.396813,1061.59129198,342.805521018
136.0,1373.90709631,1038.54394708,335.363149233
137.0,1125.73878566,850.952153153,274.786632507
138.0,1038.88805112,785.301204193,253.586846927
