hour_ending,hvac,lighting,total,other
1.0,5335.31292457,6545.74679896,22974.2077012,11093.1479777
2.0,5202.77418341,6449.65964862,22734.4788225,11082.0449905
3.0,5350.52781468,6363.5564855,22520.6587746,10806.5744745
4.0,5520.3635709,6321.18314782,22376.5667326,10535.0200139
5.0,5739.30688878,6486.74086088,22684.5288851,10458.4811354
6.0,6250.50787845,6537.11039636,22924.1946544,10136.5763796
7.0,6315.2473827,6968.56996798,23382.7982814,10098.9809307
8.0,7674.83686962,7689.44203531,22344.035023,6979.75611806
9.0,6118.70281487,6995.91332875,20000.7016998,6886.08555618
10.0,5482.74253646,6934.0939926,19505.4318643,7088.59533522
11.0,4985.73396557,6895.36051578,19279.5052909,7398.41080952
12.0,4500.06181088,6982.6973446,19431.8891843,7949.13002884
13.0,4326.45713386,7044.25188333,19567.0322415,8196.32322434
14.0,4323.91811247,7020.13429058,19445.5346676,8101.48226452
15.0,4428.12889438,7041.28225269,19497.5485142,8028.1373671
16.0,4164.50477008,7121.87275495,19850.7253875,8564.34786244
17.0,4147.86760086,7051.03595662,19893.471633,8694.5680755
18.0,4762.63094216,6884.55392795,22520.8368009,10873.6519308
19.0,4814.22345656,7427.85637433,25711.8978085,13469.8179776
20.0,4756.43782952,7180.59005905,25273.7161006,13336.688212
21.0,5273.78017038,7195.37411184,25377.0771329,12907.9228507
22.0,5453.48297857,7362.1679177,26046.5205834,13230.8696871
23.0,5195.64530403,7153.71104011,25322.1152029,12972.7588588
24.0,5374.73904197,7014.36704338,24930.4240426,12541.3179572
25.0,6751.96076927,7073.77003571,24294.3463266,10468.6155216
26.0,6968.84735107,6932.76394022,24223.6659915,10322.0547002
27.0,7024.66835797,6946.92316644,24411.3567176,10439.7651932
28.0,7319.68445029,6727.12109215,23716.1892242,9669.38368174
29.0,8058.67899931,6772.15994933,22845.5695035,8014.73055484
30.0,7995.44035366,7617.80189868,23440.212067,7826.96981467
31.0,6958.11475744,9858.3425962,24911.2715998,8094.81424612
32.0,6891.13608401,11929.2276165,25613.3243662,6792.96066567
33.0,6620.85910169,12621.3485531,26196.4368224,6954.22916756
34.0,6566.27805168,14048.6140601,28521.1474075,7906.25529575
35.0,6577.3209688,14525.9410878,29546.2587869,8442.99673029
36.0,6700.08833108,14557.7803581,29876.9617617,8619.0930725
37.0,6708.37634519,14585.5210859,29887.4380189,8593.54058787
38.0,6751.18273743,14636.9715438,29801.3730169,8413.21873576
39.0,6832.49663303,14947.895974,30053.0801573,8272.68755025
40.0,7416.6426937,15627.3349981,31040.9025408,7996.924849
41.0,7928.64919373,15379.3763867,30234.6076917,6926.58211128
42.0,7598.27632764,15016.4788087,30922.4153501,8307.66021375
43.0,7190.56925876,14418.5668515,31350.3606794,9741.22456911
44.0,6695.49983621,12324.2488567,28815.7841217,9796.03542884
45.0,7369.26092944,10817.9270027,28007.3317151,9820.14378302
46.0,6873.58500156,9554.74427934,27211.1360864,10782.8068055
47.0,6821.14267227,8449.42635225,26310.0371757,11039.4681512
48.0,5096.49017228,7543.46425317,25301.9017441,12661.9473186
49.0,5196.88756382,7163.46984026,24423.4859168,12063.1285127
50.0,4962.59099751,6962.66901313,24080.1926811,12154.9326705
51.0,5119.90337157,6872.15103642,23872.4142368,11880.3598288
52.0,5276.30125125,6943.22602615,24074.4943319,11854.9670545
53.0,7415.65047177,7277.51436016,24202.2812293,9509.11639736
54.0,6848.75361501,7829.29834596,23661.4664779,8983.41451695
55.0,6073.24438244,9820.84576556,24509.83578,8615.745632
56.0,5890.67750925,11780.2543227,24928.80062,7257.86878813
57.0,6115.44483914,12539.2130676,25713.5805737,7058.92266691
58.0,6325.26377764,13973.1313161,28209.6750112,7911.27991748
59.0,6475.68018222,14442.5348679,29326.8517357,8408.63668558
60.0,6624.36200244,14427.8725009,29586.8896088,8534.65510545
61.0,6693.49624901,14603.5526399,29867.5377789,8570.48889003
62.0,6962.79776768,15029.9097328,30509.265635,8516.55813449
63.0,6962.14009854,15069.8959429,30123.462414,8091.42637264
64.0,7344.49888628,15303.698152,30245.3425393,7597.14550104
65.0,7784.11440696,15066.8931809,29553.0052852,6701.99769734
66.0,7379.90718751,14722.5554907,30296.2601424,8193.79746418
67.0,6984.847644,14141.9973865,30719.9462265,9593.10119604
68.0,6635.80380921,12131.0520592,28318.6184299,9551.76256146
69.0,7008.90986095,10489.4748165,27125.7022031,9627.31752564
70.0,6553.83049114,9229.17388608,26155.1386462,10372.134269
71.0,6546.92750771,8264.25745403,25695.0110762,10883.8261145
72.0,4998.18788275,7460.00646234,24977.2954096,12519.1010645
73.0,5069.15343771,7046.62447391,24291.8315303,12176.0536186
74.0,4994.28386498,6896.86848395,24022.9560639,12131.8037149
75.0,4937.92498952,6723.15947677,23516.7103715,11855.6259052
76.0,5020.26777718,6747.96776747,23631.5123713,11863.2768266
77.0,6404.92200835,7110.57153269,23853.2095487,10337.7160077
78.0,6041.35341453,7451.08887703,22685.1874894,9192.74519784
