hour_ending,total,process,other
1.0,16332.9508243,8952.87674572,7380.07407858
2.0,16248.8720097,8906.78909921,7342.08291049
3.0,16252.1443995,8908.58285361,7343.56154589
4.0,16244.7452377,8904.52701678,7340.21822092
5.0,16298.9147643,8934.21994246,7364.69482184
6.0,16746.2604853,9179.43167094,7566.82881436
7.0,16929.1539942,9279.68440913,7649.46958507
8.0,16635.3312825,9118.62603387,7516.70524863
9.0,16389.2974436,8983.76304073,7405.53440287
10.0,16238.0392858,8900.85116166,7337.18812414
11.0,16331.535714,8952.10105562,7379.43465838
12.0,16441.0536038,9012.13308409,7428.92051971
13.0,16768.7617511,9191.76569812,7576.99605298
14.0,16921.8569364,9275.68454041,7646.17239599
15.0,17079.2894304,9361.98087043,7717.30855997
16.0,17451.6516058,9566.09050726,7885.56109854
17.0,17534.8275175,9611.68322922,7923.14428828
18.0,17509.7086774,9597.91438354,7911.79429386
19.0,17488.6617601,9586.3775548,7902.2842053
20.0,17166.4372705,9409.75079758,7756.68647292
21.0,17011.8970189,9325.03984488,7686.85717402
22.0,16952.5843218,9292.52769981,7660.05662199
23.0,16882.0161396,9253.84588143,7628.17025817
24.0,16765.3530821,9189.89724252,7575.45583958
25.0,17127.0491909,9388.1602947,7738.8888962
26.0,17095.4129959,9370.818973,7724.5940229
27.0,16958.3827298,9295.70608642,7662.67664338
28.0,17393.0684035,9533.97823342,7859.09017008
29.0,18029.8224568,9883.01378846,8146.80866834
30.0,18938.6358893,10381.1781884,8557.45770093
31.0,19811.7260149,10859.7609238,8951.96509115
32.0,20726.4315209,11361.1550528,9365.27646807
33.0,21243.4096118,11644.5356359,9598.87397589
34.0,21910.3931882,12010.1414481,9900.25174014
35.0,22903.3938679,12554.4529316,10348.9409363
36.0,23452.7376486,12855.5747076,10597.162941
37.0,23505.4384814,12884.4625715,10620.9759099
38.0,24115.3940423,13218.8085826,10896.5854597
39.0,23933.7916,13119.2635402,10814.5280598
40.0,23658.1096399,12968.1489843,10689.9606556
41.0,22772.4379436,12482.6696842,10289.7682594
42.0,22186.2456029,12161.3494383,10024.8961646
43.0,21407.2830936,11734.3625815,9672.92051213
44.0,20293.7330772,11123.9722023,9169.76087493
45.0,19912.8418457,10915.1873791,8997.65446656
46.0,19593.86865,10740.3428127,8853.52583735
47.0,19376.2770929,10621.0704036,8755.20668929
48.0,18913.2921673,10367.2860741,8546.00609321
49.0,18493.2238148,10137.0263846,8356.19743017
50.0,18169.5475081,9959.60381656,8209.94369154
51.0,17839.2838083,9778.57038117,8060.71342713
52.0,17814.2345845,9764.83969553,8049.39488897
53.0,18060.342259,9899.74316152,8160.59909748
54.0,19142.5218882,10492.9379211,8649.58396713
55.0,20226.9389443,11087.359122,9139.57982227
56.0,21085.5294636,11557.9939251,9527.53553853
57.0,21312.1403445,11682.2102598,9629.93008475
58.0,21836.1703594,11969.4563419,9866.71401748
59.0,22920.8587082,12564.0262515,10356.8324567
60.0,23372.0143415,12811.3263763,10560.6879652
61.0,23657.6894104,12967.9186363,10689.7707741
62.0,23635.6792561,12955.853811,10679.8254451
63.0,23657.9931907,12968.0851529,10689.9080378
64.0,23429.593381,12842.8882202,10586.7051608
65.0,22205.2124684,12171.7460905,10033.4663779
66.0,21654.6518785,11869.9573228,9784.69455572
67.0,20985.9181896,11503.3921897,9482.52599989
68.0,19910.2407262,10913.7615803,8996.4791459
69.0,19494.4831016,10685.8648084,8808.61829324
70.0,19154.7237335,10499.62634,8655.09739353
71.0,18887.6602759,10353.2360003,8534.42427561
72.0,18553.4904667,10170.0614383,8383.42902844
73.0,17978.9582296,9855.13265652,8123.82557308
74.0,17483.2304201,9583.40037584,7899.83004426
75.0,17014.9175241,9326.69552921,7688.22199489
76.0,17042.0126244,9341.54765826,7700.46496614
77.0,17210.2010534,9433.73983413,7776.46121927
78.0,17388.9331931,9531.71152549,7857.22166761
79.0,17733.5505158,9720.6128727,8012.9376431
80.0,17659.3842238,9679.9587571,7979.4254667
81.0,17508.0349319,9596.99692304,7911.03800886
82.0,17417.502472,9547.37172281,7870.13074919
83.0,17596.451899,9645.46251981,7950.98937919
84.0,17913.4328017,9819.21501457,8094.21778713
85.0,17873.5903173,9797.37543054,8076.21488676
86.0,17937.9056866,9832.62978111,8105.27590549
87.0,17849.720774,9784.29138459,8065.42938941
88.0,17978.0747349,9854.64837054,8123.42636436
89.0,17977.6266589,9854.40275851,8123.22390039
90.0,18071.2378486,9905.71555878,8165.52228982
91.0,17889.3658011,9806.02273277,8083.34306833
92.0,17797.601343,9755.72221501,8041.87912799
93.0,17548.5140894,9619.18549826,7929.32859114
94.0,17440.6758519,9560.07416809,7880.60168381
95.0,17369.8545195,9521.25358589,7848.60093361
96.0,17207.8952759,9432.47592646,7775.41934944
97.0,17079.5151561,9362.10460155,7717.41055455
98.0,17076.9659324,9360.7072493,7716.2586831
99.0,17012.1961582,9325.20381753,7686.99234067
100.0,17009.9975477,9323.99865326,7685.99889444
101.0,17032.4266657,9336.29313275,7696.13353295
102.0,17110.7171983,9379.2079432,7731.5092551
103.0,17197.2857462,9426.66033241,7770.62541379
104.0,16848.5724513,9235.51378562,7613.05866568
105.0,16738.1052479,9174.96139267,7563.14385523
106.0,16715.241977,9162.42893306,7552.81304394
107.0,16967.8783981,9300.91111941,7666.96727869
108.0,17178.974118,9416.62284732,7762.35127068
109.0,17416.570035,9546.8606092,7869.7094258
110.0,17508.7167501,9597.37066042,7911.34608968
111.0,17472.4263865,9577.47816483,7894.94822167
112.0,17597.1518596,9645.84620191,7951.30565769
113.0,17629.296043,9663.46597651,7965.83006649
114.0,17594.2389433,9644.24949224,7949.98945106
115.0,17612.4104949,9654.2101946,7958.2003003
116.0,17591.2821476,9642.62873015,7948.65341745
117.0,17501.0939722,9593.19224884,7907.90172336
118.0,17557.7051335,9624.22355206,7933.48158144
119.0,17580.5527934,9636.74745452,7943.80533888
120.0,17611.2692089,9653.58460079,7957.68460811
121.0,17761.2422069,9735.79202189,8025.45018501
122.0,17814.2396476,9764.84247086,8049.39717674
123.0,17851.5767877,9785.30875506,8066.26803264
124.0,17974.4686087,9852.67167914,8121.79692956
125.0,18446.5952142,10111.4670036,8335.12821063
126.0,20196.2145124,11070.5175816,9125.69693082
127.0,21831.7436042,11967.0298243,9864.71377995
128.0,23257.190843,12748.3860883,10508.8047547
129.0,23914.373705,13108.619657,10805.754048
130.0,24474.619404,13415.7172993,11058.9021047
131.0,25105.5547974,13761.5633667,11343.9914307
132.0,25797.2399379,14140.7092955,11656.5306424
133.0,26395.5463651,14468.6698555,11926.8765096
134.0,26950.9311561,14773.1030001,12177.828156
135.0,26562.1272896,14559.9808807,12002.1464089
136.0,26030.9634988,14268.8244325,11762.1390663
137.0,24922.4018094,13661.1683955,11261.2334139
138.0,23824.8804271,13059.5640824,10765.3163447
139.0,23295.4135873,12769.3378148,10526.0757725
140.0,22106.9876142,12117.9043186,9989.08329562
141.0,21511.952311,11791.7368191,9720.21549186
142.0,21406.868771,11734.1354713,9672.7332997
