hour_ending,total
1.0,4728.94727787
2.0,4675.18512482
3.0,4666.74057611
4.0,4697.55654706
5.0,4838.63798651
6.0,4989.02611446
7.0,5273.06801598
8.0,5030.18776289
9.0,4166.81002876
10.0,3710.47280617
11.0,3664.42569893
12.0,3637.45619782
13.0,3538.73013881
14.0,3495.95474155
15.0,3443.47474511
16.0,3433.96910127
17.0,3396.03495052
18.0,4162.65407285
19.0,5060.05316946
20.0,5053.15605114
21.0,5059.81000182
22.0,4995.56953441
23.0,4925.80252988
24.0,4776.29864786
25.0,4626.79476585
26.0,4535.69532806
27.0,4659.7108209
28.0,4644.89970144
29.0,4755.89467284
30.0,5104.99496927
31.0,5913.46103063
32.0,6981.80697325
33.0,7697.84722791
34.0,8060.58701794
35.0,8144.94408045
36.0,8234.25292021
37.0,8223.79671199
38.0,7990.28946584
39.0,7814.34663028
40.0,7538.61664058
41.0,7042.20097083
42.0,6905.27548729
43.0,6467.70638474
44.0,6001.22244
45.0,5773.55121705
46.0,5647.03772943
47.0,5385.23461325
48.0,5111.40575232
49.0,4933.03124042
50.0,4660.81612833
51.0,4684.00547806
52.0,4673.32820835
53.0,4823.87107934
54.0,5241.34569295
55.0,6067.40824848
56.0,7240.86892701
57.0,7685.55620937
58.0,8082.07419424
59.0,7957.90395835
60.0,7902.41752573
61.0,8051.23611714
62.0,8060.85229172
63.0,7564.98927568
64.0,7274.77975874
65.0,6811.74437317
66.0,6681.6496895
67.0,6317.45089368
68.0,5907.24920291
69.0,5647.52406469
70.0,5487.54186831
71.0,5137.97734277
72.0,4775.63546341
73.0,4605.94866786
74.0,4373.87832136
75.0,4245.48581112
76.0,4172.44709662
77.0,4237.9476145
78.0,4394.85705624
79.0,4654.33902683
80.0,4793.18774529
81.0,4303.64708771
82.0,4147.40083042
83.0,4328.98073384
84.0,4460.35757412
85.0,4354.97756443
86.0,4124.7199221
87.0,4126.37788324
88.0,3955.47524952
89.0,3768.39091513
90.0,4332.05348848
91.0,5201.02407816
92.0,5141.0500974
93.0,5044.60097168
94.0,4982.63743756
95.0,4730.47260211
96.0,4518.82833679
97.0,4379.91329989
98.0,4316.33601692
99.0,4271.74791549
100.0,4302.71862947
101.0,4361.67572741
102.0,4572.65680828
103.0,4759.27691355
104.0,4479.39096794
105.0,3663.60777144
106.0,3186.15917707
107.0,3193.01208309
108.0,3201.63348099
109.0,3298.92264035
110.0,3243.1046155
111.0,3305.421848
112.0,3330.99866176
113.0,3339.44321047
114.0,3950.7224276
115.0,4934.0702294
116.0,4923.3929597
117.0,4885.01668597
118.0,4752.95455509
119.0,4654.11796534
120.0,4513.47864886
121.0,4392.53591065
122.0,4319.74036379
123.0,4311.64951345
124.0,4415.15050053
125.0,4520.8399963
