hour_ending,total
3602.0,33403.8224411
3603.0,31274.0023579
3604.0,28569.5609333
3605.0,27199.7872451
3606.0,27441.4667048
3607.0,27893.8017478
3608.0,29549.7204081
3609.0,31774.4545103
3610.0,36647.9588623
3611.0,41302.62867
3612.0,46518.4713227
3613.0,48980.7991241
3614.0,50123.0688459
3615.0,51277.6979231
3616.0,52766.1835489
3617.0,54079.18404
3618.0,54043.7200965
3619.0,52380.2073597
3620.0,49522.2306013
3621.0,49693.0948623
3622.0,49363.440961
3623.0,46437.8402786
3624.0,40561.3241536
3625.0,35397.914259
3626.0,32154.8846966
3627.0,30064.4965311
3628.0,27835.7695722
3629.0,26934.6260692
3630.0,26267.7743711
3631.0,27051.4348025
3632.0,28607.9333796
3633.0,31937.2401775
3634.0,35931.2644635
3635.0,41249.5344182
3636.0,45632.8997654
3637.0,48558.2542415
3638.0,48962.1579594
3639.0,48598.8916717
3640.0,48260.2930638
3641.0,48072.5716927
3642.0,47345.9925235
3643.0,46260.1637208
3644.0,45565.1239611
3645.0,45565.7608188
3646.0,44869.6772239
3647.0,41802.2575689
3648.0,36455.6386978
3649.0,32777.2273533
3650.0,30317.0530439
3651.0,29188.9208339
3652.0,28342.3605182
3653.0,27964.1580617
3654.0,28143.9390119
3655.0,30498.9569846
3656.0,33717.2210031
3657.0,38172.6258013
3658.0,43468.1889474
3659.0,48349.4971361
3660.0,53509.9676
3661.0,56500.5826387
3662.0,57768.6167167
3663.0,59601.441676
3664.0,57835.3044671
3665.0,55286.6107074
3666.0,52889.4449998
3667.0,49659.4835887
3668.0,46778.8472676
3669.0,47637.1712479
3670.0,46457.1746151
3671.0,42075.1465759
3672.0,36188.3521964
3673.0,32272.2898744
3674.0,30226.6500022
3675.0,28529.5545178
3676.0,27677.6023398
3677.0,27235.5726627
3678.0,27499.608716
3679.0,29862.3663557
3680.0,33197.0329752
3681.0,37549.7883045
3682.0,43536.7493539
3683.0,49086.9862928
3684.0,55339.5020344
3685.0,58203.3591074
3686.0,60358.5099751
3687.0,61657.6240054
3688.0,61491.3271489
3689.0,58333.4809719
3690.0,54913.9215108
3691.0,52143.1986995
3692.0,50280.0232472
3693.0,50641.6667685
3694.0,48700.8271423
3695.0,44219.2908437
3696.0,37417.2938835
3697.0,33665.5232385
3698.0,30671.9074849
3699.0,27605.0724126
3700.0,26158.2465647
3701.0,25441.5805808
3702.0,27015.3610051
3703.0,30470.7070414
3704.0,33405.5283734
3705.0,37903.6545396
3706.0,44413.9617801
3707.0,50442.5468402
3708.0,55895.7438364
3709.0,59326.6024292
3710.0,60826.0871703
3711.0,62082.1508076
3712.0,61411.8607585
3713.0,58162.377028
3714.0,55379.6187208
3715.0,52919.0448024
3716.0,50644.2214704
3717.0,49468.46118
3718.0,47260.6691756
3719.0,44604.3718842
3720.0,38440.4701315
3721.0,33774.2186058
3722.0,30462.9346011
3723.0,28885.6258742
3724.0,26521.0659919
3725.0,25783.4126117
3726.0,26880.0528624
3727.0,30132.0037268
3728.0,33706.5692714
3729.0,39974.9950502
3730.0,45203.5350914
3731.0,50355.4347571
3732.0,54919.0006932
3733.0,57758.629409
3734.0,59430.4108167
3735.0,60461.8186788
3736.0,59492.7064327
3737.0,56448.5934042
3738.0,54123.1775042
3739.0,52182.1846874
3740.0,50771.1672855
3741.0,50221.9905093
3742.0,48180.0622408
3743.0,44062.8126367
3744.0,37615.1298748
3745.0,33583.1733696
3746.0,30793.0271872
3747.0,29232.1721697
3748.0,27346.1011442
3749.0,26137.419699
3750.0,28689.9169775
3751.0,30879.2126634
3752.0,34550.6061169
3753.0,38455.2412144
3754.0,43505.1345385
3755.0,48682.6815911
3756.0,52641.1863168
3757.0,55699.8101715
3758.0,56297.7533056
3759.0,56981.7124656
3760.0,55620.4428335
3761.0,53305.1584578
3762.0,51727.7710394
3763.0,50026.062477
3764.0,48465.297555
3765.0,48548.2070589
3766.0,47239.3458228
3767.0,44921.1605696
3768.0,40175.7698927
3769.0,35905.8653569
3770.0,33207.7241206
3771.0,31502.4806772
3772.0,29203.610583
3773.0,27317.5219205
3774.0,27692.2555202
3775.0,27622.7523296
3776.0,28842.8315174
3777.0,31110.0086186
3778.0,35395.0151093
3779.0,39108.2599522
3780.0,42724.5621275
3781.0,45488.143077
3782.0,46467.0708825
3783.0,47422.4455724
3784.0,48167.1731858
3785.0,48758.0157062
3786.0,48823.5203774
3787.0,47359.6643311
3788.0,45486.6618945
3789.0,45828.1865549
3790.0,45209.7823476
3791.0,43954.313195
3792.0,38817.4749092
3793.0,33386.8961506
3794.0,30415.7561995
3795.0,29131.580063
3796.0,27722.9839457
3797.0,26774.2563445
3798.0,27154.6190825
3799.0,27845.926363
3800.0,28808.9199095
3801.0,31526.2479302
3802.0,36286.8337707
3803.0,40766.4793221
3804.0,45549.1832234
3805.0,48336.4444716
3806.0,48301.1016497
3807.0,47346.8366037
3808.0,47195.6988659
3809.0,47249.7272035
3810.0,47577.9981929
3811.0,47140.6162616
3812.0,45630.9033559
3813.0,45234.6775592
3814.0,43879.3146579
3815.0,41293.0103299
3816.0,37415.2927996
3817.0,33515.5813243
3818.0,30334.0727742
3819.0,29183.836813
3820.0,27209.3732091
3821.0,25884.0242592
3822.0,27109.4960075
3823.0,30454.5539235
3824.0,34129.4238791
3825.0,39335.347181
3826.0,44201.9010949
3827.0,48891.0671933
3828.0,52464.5383181
3829.0,56849.7633138
3830.0,59483.9267198
3831.0,60390.5386774
3832.0,57352.1184202
3833.0,53110.6662356
3834.0,50427.7489664
3835.0,48560.9015926
3836.0,46827.5434942
3837.0,47253.2430042
3838.0,47157.4546117
3839.0,42215.2332383
3840.0,37086.8274168
3841.0,33215.3649449
3842.0,31295.7260926
3843.0,29499.368892
3844.0,27355.805638
3845.0,26623.0750861
3846.0,27993.9905147
3847.0,30384.4620737
3848.0,34170.7275779
3849.0,38868.0169264
3850.0,43785.9926451
3851.0,47159.9022644
3852.0,49649.5605516
3853.0,52567.4652772
3854.0,55194.0276163
3855.0,55908.6152213
3856.0,55915.9744625
3857.0,53489.8836275
3858.0,50581.214463
3859.0,48744.5332286
3860.0,46889.3898974
3861.0,46528.8181922
3862.0,46300.204016
3863.0,42484.4549714
3864.0,36757.966386
3865.0,33351.8313017
3866.0,31312.0138644
3867.0,29706.0295242
3868.0,27797.2906343
3869.0,26461.6139242
3870.0,27369.8964529
3871.0,31112.948241
3872.0,33559.9610758
3873.0,38473.357747
3874.0,44902.2163326
3875.0,49827.0596525
3876.0,53479.2756628
3877.0,56623.6959334
3878.0,58164.7174781
3879.0,59088.2041303
3880.0,58553.189136
3881.0,55806.2318399
3882.0,53352.8510402
3883.0,50879.1429901
3884.0,48594.8525733
3885.0,47687.7475764
3886.0,47733.5777332
3887.0,43450.5205676
3888.0,37364.201483
3889.0,33762.2847881
3890.0,31325.1902546
3891.0,29286.3993409
3892.0,26309.0781435
3893.0,25311.5947169
3894.0,26340.061818
3895.0,29364.1431369
3896.0,32861.7143205
3897.0,38104.4355635
3898.0,44158.5900377
3899.0,49513.4101653
3900.0,54202.7873503
3901.0,56727.8438336
3902.0,58313.1063956
3903.0,58520.9613721
3904.0,57593.9418498
3905.0,55247.4829422
3906.0,53518.1577489
3907.0,51452.7763879
3908.0,49632.3826177
3909.0,48278.9235348
3910.0,48544.9910415
3911.0,44522.7519243
3912.0,39031.1737825
3913.0,34945.2495857
3914.0,30959.2249182
3915.0,28867.6635292
3916.0,27648.7315645
3917.0,27001.9598549
3918.0,28162.6742792
3919.0,31204.8879053
3920.0,33624.7025544
3921.0,37521.9584429
3922.0,43074.1852336
