hour_ending,total,process,other
1.0,75.0349654929,67.5314689436,7.50349654929
2.0,74.0414382071,66.6372943864,7.40414382071
3.0,71.581275404,64.4231478636,7.1581275404
4.0,73.8521949145,66.4669754231,7.38521949145
5.0,73.5210191526,66.1689172373,7.35210191526
6.0,75.0586209045,67.5527588141,7.50586209045
7.0,73.2134988022,65.892148922,7.32134988022
8.0,67.6781324953,60.9103192458,6.76781324953
9.0,57.3407176402,51.6066458762,5.73407176402
10.0,57.1751297593,51.4576167834,5.71751297593
11.0,56.9385756436,51.2447180792,5.69385756436
12.0,59.7535696201,53.7782126581,5.97535696201
13.0,62.7814623008,56.5033160707,6.27814623008
14.0,63.6094017057,57.2484615351,6.36094017057
15.0,61.3621376067,55.225923846,6.13621376067
16.0,58.9729410384,53.0756469346,5.89729410384
17.0,57.0331972898,51.3298775608,5.70331972898
18.0,68.4351056655,61.591595099,6.84351056655
19.0,75.8865603093,68.2979042784,7.58865603093
20.0,72.2672823395,65.0405541056,7.22672823395
21.0,72.622113513,65.3599021617,7.2622113513
22.0,74.4672356153,67.0205120538,7.44672356153
23.0,71.3210658768,64.1889592891,7.13210658768
24.0,71.9597619891,64.7637857902,7.19597619891
25.0,75.579039959,68.0211359631,7.5579039959
26.0,71.2500996421,64.1250896779,7.12500996421
27.0,73.2371542138,65.9134387924,7.32371542138
28.0,74.3016477343,66.8714829609,7.43016477343
29.0,72.3619039857,65.1257135871,7.23619039857
30.0,74.7747559657,67.2972803691,7.47747559657
31.0,85.9874210488,77.3886789439,8.59874210488
32.0,91.4281657094,82.2853491385,9.14281657094
33.0,93.4861865158,84.1375678642,9.34861865158
34.0,134.007906531,120.607115878,13.4007906531
35.0,145.267882438,130.741094194,14.5267882438
36.0,134.410048528,120.969043675,13.4410048528
37.0,125.84678954,113.262110586,12.584678954
38.0,116.78676691,105.108090219,11.678676691
39.0,117.945882077,106.151293869,11.7945882077
40.0,118.016848312,106.215163481,11.8016848312
41.0,117.046976437,105.342278793,11.7046976437
42.0,121.021085581,108.918977023,12.1021085581
43.0,98.6903770607,88.8213393546,9.86903770607
44.0,92.2561051142,83.0304946028,9.22561051142
45.0,90.0561518384,81.0505366546,9.00561518384
46.0,84.8992721167,76.409344905,8.48992721167
47.0,79.4821828676,71.5339645808,7.94821828676
