hour_ending,total,process,other
1.0,251.619234037,190.200365934,61.4188681032
2.0,233.061831074,176.172722746,56.8891083284
3.0,246.717708684,186.495275902,60.2224327818
4.0,243.45762438,184.030960207,59.4266641727
5.0,252.029594299,190.510559518,61.5190347813
6.0,260.077214995,196.59380036,63.4834146347
7.0,268.717578291,203.125098601,65.5924796895
8.0,263.519681638,199.195979871,64.3237017674
9.0,258.5725607,195.456423885,63.1161368149
10.0,224.512658947,169.710356412,54.8023025352
11.0,212.270244461,160.456247822,51.8139966393
12.0,191.478657849,144.739772898,46.7388849506
13.0,194.032010591,146.66986631,47.3621442808
14.0,190.042396932,143.654095355,46.3883015774
15.0,201.281708554,152.149952961,49.1317555933
16.0,200.688965953,151.701895561,48.9870703915
17.0,197.542870611,149.323744751,48.2191258598
18.0,209.694093927,158.508921433,51.1851724937
19.0,239.832775398,181.290916882,58.5418585164
20.0,251.84721196,190.372695702,61.4745162576
21.0,220.135482818,166.401624849,53.7338579691
22.0,198.31799555,149.909665965,48.408329585
23.0,211.153152637,159.611831954,51.5413206825
24.0,214.98318175,162.506972072,52.4762096779
25.0,321.859232231,243.295167732,78.5640644995
26.0,307.929781113,232.765818852,75.1639622607
27.0,331.388709429,250.498552072,80.8901573571
28.0,354.300490729,267.817693846,86.4827968826
29.0,463.593107198,350.432585056,113.160522142
30.0,710.447602636,537.03125882,173.416343816
31.0,854.256076706,645.736877042,208.519199664
32.0,1095.16034834,827.837743834,267.322604506
33.0,1323.93619446,1000.77066693,323.165527531
34.0,1421.07758761,1074.20038145,346.877206156
35.0,1377.12344398,1040.97520201,336.148241971
36.0,1409.90666937,1065.75622278,344.150446588
37.0,1378.01255788,1041.64728811,336.365269773
38.0,1310.85026166,990.878938195,319.971323465
39.0,1346.52880667,1017.84854703,328.680259641
40.0,1300.86482861,983.330894313,317.533934297
41.0,1105.64733282,835.764913207,269.882419613
42.0,864.059127411,653.147057104,210.912070307
43.0,759.508451748,574.116625087,185.391826661
44.0,725.448549995,548.370557614,177.077992381
45.0,701.168901155,530.017437226,171.151463929
46.0,670.483072667,506.821850332,163.661222335
47.0,635.442865844,480.334764853,155.108100991
48.0,645.496692265,487.934507661,157.562184604
49.0,543.089009081,410.523975471,132.56503361
50.0,503.694423921,380.745391406,122.949032515
51.0,616.794271711,466.238189756,150.556081955
52.0,607.789143737,459.431163885,148.357979852
53.0,665.53595173,503.082294347,162.453657383
54.0,775.991255609,586.576067379,189.41518823
55.0,935.165441714,706.896712024,228.26872969
56.0,1098.23805031,830.164195717,268.073854593
57.0,1257.50342758,950.553772267,306.949655313
58.0,1334.01281867,1008.38764271,325.625175959
59.0,1301.75394251,984.002980411,317.750962099
60.0,1251.84957508,946.279993998,305.569581082
61.0,1225.15336026,926.100178066,299.053182194
62.0,1133.25545934,856.634048219,276.621411121
63.0,1068.53252689,807.709626827,260.822900063
64.0,972.667810111,735.244959008,237.422851103
65.0,815.887392201,616.733776936,199.153615265
66.0,742.318916325,561.122960512,181.195955813
67.0,706.617573524,534.136118703,172.481454821
68.0,659.152569875,498.257060817,160.895509058
69.0,630.72372283,476.767538636,153.956184194
70.0,575.416278617,434.960336701,140.455941916
71.0,576.510572649,435.787519592,140.723053057
72.0,549.517986521,415.383674954,134.134311567
73.0,425.953952048,321.980940211,103.973011837
74.0,364.194732603,275.296805816,88.897926787
75.0,363.260023117,274.590253763,88.6697693536
76.0,353.183398904,266.973277978,86.2101209256
77.0,391.780061333,296.148707853,95.6313534797
78.0,397.958263056,300.81884459,97.139418466
79.0,445.28647995,336.594504613,108.691975337
80.0,469.041779567,354.551266533,114.490513034
81.0,504.697526784,381.503642389,123.193884395
82.0,519.903654273,392.998037974,126.905616299
83.0,485.045829788,366.648816309,118.397013479
84.0,436.668914447,330.08043935,106.588475097
85.0,425.2016249,321.412251973,103.789372927
86.0,414.737438217,313.502315581,101.235122636
87.0,467.810698781,353.620685781,114.190013
88.0,431.106253116,325.875592988,105.230660128
89.0,383.732440637,290.065467011,93.6669736263
90.0,273.892677152,207.036984356,66.8556927964
91.0,240.562304753,181.842372142,58.7199326108
92.0,289.782738411,219.048369247,70.7343691637
93.0,320.719342614,242.433518887,78.2858237271
94.0,318.14319208,240.486192499,77.6569995815
95.0,302.070748482,228.336943792,73.7338046905
96.0,211.586310691,159.939258515,51.6470521759
97.0,230.964434179,174.587288872,56.3771453071
98.0,229.186206376,173.243116674,55.943089702
99.0,217.582130076,164.471531437,53.1105986389
100.0,239.285628382,180.877325436,58.4083029457
101.0,223.509556084,168.952105429,54.5574506554
102.0,235.022441215,177.654758758,57.3676824569
103.0,303.165042514,229.164126682,74.000915832
104.0,315.202276868,238.263138479,76.9391383885
105.0,348.85181836,263.69901237,85.1528059905
106.0,332.255025537,251.153405193,81.1016203439
107.0,297.875954691,225.166076043,72.7098786478
108.0,281.461544208,212.758332683,68.7032115251
109.0,281.87190447,213.068526267,68.8033782032
110.0,265.776663079,200.902044582,64.8746184966
111.0,275.556915992,208.294991668,67.2619243239
112.0,278.406640035,210.44911378,67.9575262551
113.0,260.761148765,197.110789667,63.6503590981
114.0,232.993437697,176.121023815,56.872413882
115.0,257.683446799,194.784337787,62.8991090125
116.0,268.854365045,203.228496463,65.6258685822
117.0,301.432410296,227.854420438,73.5779898578
118.0,256.087601335,193.578029404,62.509571931
119.0,265.503089571,200.69524886,64.8078407113
120.0,364.171934811,275.279572839,88.8923619717
121.0,427.937359981,323.4802092,104.457150781
122.0,447.475068015,338.248870395,109.22619762
123.0,443.873016825,335.526060046,108.346956779
124.0,430.194341422,325.186273912,105.00806751
125.0,535.770917741,404.99218989,130.778727851
126.0,761.833826567,575.87438873,185.959437837
127.0,957.689660545,723.922893191,233.766767354
128.0,1262.35935735,954.224396346,308.134961004
129.0,1524.9671273,1152.73105714,372.236070155
130.0,1499.79836456,1133.70585066,366.092513901
131.0,1445.85878788,1092.93262733,352.926160548
132.0,1439.88576629,1088.41758739,351.468178901
133.0,1441.80078085,1089.86515745,351.9356234
134.0,1385.6954139,1047.45480132,338.24061258
135.0,1353.84689801,1023.38033261,330.4665654
136.0,1242.98123387,939.576365995,303.404867875
137.0,1051.66216056,794.957223929,256.704936631
138.0,818.714318451,618.87066607,199.843652381
139.0,741.247420085,560.313010598,180.934409487
140.0,649.372316962,490.864113732,158.50820323
141.0,609.795349463,460.947665851,148.847683612
142.0,605.760140219,457.897428941,147.862711278
143.0,552.071339263,417.313768366,134.757570897
144.0,553.89516265,418.692406517,135.202756133
145.0,521.727477661,394.376676126,127.350801535
146.0,537.663134505,406.422526972,131.240607533
147.0,634.872921035,479.90394043,154.968980605
148.0,644.08322914,486.866063094,157.217166046
149.0,653.795088676,494.207311249,159.587777427
150.0,838.115239731,633.535929404,204.579310327
151.0,1004.15156133,759.043700093,245.107861237
152.0,1241.978131,938.818115006,303.160015994
153.0,1484.5010459,1122.14252317,362.358522734
154.0,1439.42981044,1088.07292785,351.356882591
155.0,1398.8041445,1057.36376304,341.440381464
156.0,1354.48523619,1023.86285596,330.622380231
157.0,1386.83530352,1048.31645017,338.518853353
158.0,1386.33375209,1047.93732468,338.396427414
159.0,1356.12667724,1025.1036303,331.023046944
160.0,1317.62120598,995.997132328,321.624073652
161.0,1095.0007638,827.717113001,267.283650799
162.0,938.858684073,709.68845428,229.170229793
163.0,824.07179965,622.920415639,201.151384011
164.0,787.709320871,595.4338175,192.275503371
165.0,758.664933432,573.479004942,185.18592849
166.0,708.259014572,535.376893039,172.882121533
167.0,648.6655854,490.329891449,158.335693951
168.0,655.368136347,495.396386654,159.971749693
169.0,567.665029222,429.101124559,138.563904663
170.0,569.192481309,430.25573401,138.936747299
171.0,646.066637073,488.365332083,157.70130499
172.0,659.722514684,498.68788524,161.034629444
173.0,716.830984491,541.856492349,174.974492142
174.0,805.787970195,609.099568174,196.688402021
175.0,937.55920991,708.706174597,228.853035313
176.0,1235.4351646,933.87225064,301.56291396
177.0,1433.6163734,1083.67851875,349.937854653
178.0,1458.6027538,1102.56586142,356.036892384
179.0,1435.96454601,1085.45351537,350.511030644
180.0,1321.56522406,998.978437334,322.586786726
181.0,1400.76475464,1058.84579905,341.918955592
182.0,1379.38042542,1042.68126672,336.6991587
183.0,1346.07285082,1017.50388749,328.568963332
184.0,1264.43395646,955.792597248,308.641359212
185.0,1058.41030709,800.058185087,258.352122003
186.0,864.492285466,653.474483665,211.017801801
187.0,791.584945568,598.363423571,193.221521997
188.0,729.255781315,551.248464754,178.007316561
189.0,719.429932818,543.821051715,175.608881103
190.0,702.263195187,530.844620117,171.41857507
191.0,631.567241146,477.405158781,154.162082365
192.0,647.936056045,489.778436188,158.157619857
193.0,572.771734706,432.961311382,139.810423324
194.0,525.283933265,397.06502052,128.218912745
195.0,584.353013214,441.715663642,142.637349572
196.0,584.353013214,441.715663642,142.637349572
197.0,676.06853179,511.04392967,165.02460212
198.0,808.95686333,611.494951961,197.461911369
199.0,984.089504072,743.878680429,240.210823643
200.0,1200.14418206,907.195602414,292.948579646
201.0,1428.92002818,1080.12852551,348.791502672
202.0,1466.05763189,1108.20104486,357.856587035
203.0,1449.87119933,1095.96563126,353.905568066
204.0,1477.02337001,1116.49010674,360.533263267
205.0,1531.94325175,1158.00434807,373.938903681
206.0,1499.00044182,1133.10269646,365.897745358
207.0,1441.39042058,1089.55496386,351.83545672
208.0,1371.35560252,1036.61525886,334.740343663
209.0,1137.33626417,859.718751084,277.617513086
210.0,917.656737199,693.661785773,223.994951426
211.0,816.001381162,616.81994182,199.181439342
212.0,784.836799036,593.262462412,191.574336624
213.0,781.303141224,590.591350994,190.71179023
214.0,747.790386486,565.258874965,182.531511521
215.0,727.659935852,550.042156372,177.61777948
216.0,717.036164622,542.011589141,175.024575481
217.0,642.145416791,485.401260058,156.744156733
218.0,606.079309312,458.138690618,147.940618694
219.0,699.025908675,528.397537398,170.628371277
220.0,734.818442646,555.453311115,179.365131531
221.0,810.757888925,612.856357136,197.901531789
222.0,945.082481382,714.393056971,230.689424411
223.0,994.30291504,751.599054076,242.703860964
224.0,1265.27747477,956.430217388,308.847257382
225.0,1582.32637282,1196.089227,386.237145822
226.0,1548.01569535,1170.15359678,377.862098572
227.0,1455.57064742,1100.27387549,355.29677193
228.0,1349.19614837,1019.86480532,329.331343048
229.0,1350.22204902,1020.64028928,329.581759742
230.0,1290.60582206,975.576054714,315.029767346
231.0,1267.2836805,957.946719358,309.336961142
232.0,1156.82837662,874.452946325,282.375430295
233.0,923.401780868,698.004495949,225.397284919
234.0,818.645925074,618.81896714,199.826957934
235.0,785.725912937,593.93454851,191.791364427
236.0,767.784050367,580.372195698,187.411854669
237.0,747.129250509,564.759118636,182.370131873
238.0,743.002850095,561.639949819,181.362900276
239.0,664.85201796,502.56530504,162.28671292
240.0,620.578705239,469.09886392,151.479841319
241.0,532.05487759,402.183214657,129.871662933
242.0,492.318325544,372.146135937,120.172189607
243.0,467.058371633,353.051997543,114.00637409
244.0,447.475068015,338.248870395,109.22619762
245.0,465.166154869,351.621660461,113.544494408
246.0,476.77023117,360.393245699,116.376985471
247.0,498.792898568,377.040301374,121.752597194
248.0,524.007256894,396.099973814,127.90728308
249.0,520.929554929,393.773521935,127.156032994
250.0,539.783329192,408.025193822,131.75813537
251.0,496.057163488,374.972344148,121.08481934
252.0,437.763208479,330.90762224,106.855586239
253.0,387.288896242,292.753811406,94.5350848363
254.0,380.289973994,287.4632875,92.8266864936
255.0,426.797470364,322.618560356,104.178910008
256.0,428.872069467,324.186761253,104.685308214
257.0,393.398704589,297.372249212,96.0264553765
258.0,330.112033058,249.533505366,80.5785276919
259.0,289.440771526,218.789874594,70.650896932
260.0,270.199434793,204.245242099,65.9541926937
261.0,274.280239621,207.329944962,66.9502946588
262.0,287.867723855,217.600799189,70.2669246661
263.0,312.466541788,236.195181253,76.2713605349
264.0,301.204432373,227.68209067,73.5223417034
265.0,284.037694742,214.705659071,69.3320356707
266.0,269.629489984,203.814417677,65.8150723073
267.0,272.228438311,205.778977042,66.4494612686
268.0,273.09475442,206.433830164,66.6609242556
269.0,262.835747868,198.678990564,64.1567573039
270.0,290.808639067,219.823853208,70.984785859
271.0,301.136038996,227.630391739,73.5056472571
272.0,319.670644167,241.64080195,78.0298422166
273.0,350.538854993,264.974252659,85.5646023336
274.0,310.300751516,234.558048449,75.7427030673
275.0,277.950684188,210.104454242,67.8462299461
276.0,286.819025407,216.808082252,70.0109431554
277.0,288.050106194,217.738663004,70.3114431898
278.0,288.688444379,218.221186357,70.4672580222
279.0,271.316526617,205.089657966,66.2268686505
280.0,333.919264378,252.411412506,81.5078518717
281.0,362.986449609,274.383458041,88.6029915682
282.0,356.375089831,269.385894743,86.9891950883
283.0,276.560018855,209.053242651,67.5067762037
284.0,289.828333996,219.082835201,70.7454987946
285.0,276.651210024,209.122174559,67.5290354654
286.0,256.383972636,193.802058104,62.581914532
287.0,311.919394772,235.781589808,76.1378049641
288.0,349.262178622,264.009205953,85.2529726685
289.0,466.44283124,352.586707167,113.856124073
290.0,481.124609506,363.684744284,117.439865222
291.0,483.541175494,365.511439835,118.029735659
292.0,505.153482631,381.848301927,123.305180704
293.0,582.141627357,440.044064884,142.097562473
294.0,722.188465691,545.906241919,176.282223772
295.0,958.487583276,724.526047382,233.961535894
296.0,1262.47334631,954.310561229,308.162785081
297.0,1490.51966307,1126.69202906,363.827634011
298.0,1553.37317655,1174.20334635,379.169830203
299.0,1476.36223403,1115.99035041,360.371883618
300.0,1484.7746194,1122.34931888,362.425300518
301.0,1491.68235048,1127.57091088,364.111439599
302.0,1459.03591185,1102.89328797,356.142623877
303.0,1496.0823244,1130.89687542,365.18544898
304.0,1342.28841729,1014.64321332,327.645203967
305.0,1147.39009059,867.318493891,280.071596699
306.0,955.934230535,722.595953971,233.338276564
307.0,829.680056565,627.159727954,202.520328611
308.0,777.381920941,587.627278968,189.754641973
309.0,760.397565649,574.788711185,185.608854464
310.0,766.712554127,579.562245784,187.150308343
311.0,737.827751235,557.728064065,180.09968717
312.0,692.505740066,523.468906008,169.036834058
313.0,769.835851678,581.923163619,187.912688059
314.0,724.513840509,547.664005561,176.849834948
315.0,683.067454038,516.334453575,166.733000463
316.0,683.614601054,516.74804502,166.866556034
317.0,784.631618905,593.10736562,191.524253285
318.0,932.29291988,704.725356936,227.567562944
