hour_ending,total,pumping,process,other
5402.0,12099.7929056,4234.92751696,6049.8964528,1814.96893584
5403.0,11792.2374715,4127.28311503,5896.11873575,1768.83562073
5404.0,12252.8734676,4288.50571366,6126.4367338,1837.93102014
5405.0,9498.42138302,3324.44748406,4749.21069151,1424.76320745
5406.0,9853.60351167,3448.76122908,4926.80175584,1478.04052675
5407.0,9998.15676725,3499.35486854,4999.07838363,1499.72351509
5408.0,10918.9003895,3821.61513632,5459.45019475,1637.83505842
5409.0,11085.0581118,3879.77033913,5542.5290559,1662.75871677
5410.0,11009.5011862,3853.32541517,5504.7505931,1651.42517793
5411.0,13114.6157611,4590.11551638,6557.30788055,1967.19236416
5412.0,12887.5927377,4510.65745819,6443.79636885,1933.13891066
5413.0,13339.9656125,4668.98796438,6669.98280625,2000.99484188
5414.0,12465.0434202,4362.76519707,6232.5217101,1869.75651303
5415.0,12693.0351221,4442.56229273,6346.51756105,1903.95526832
5416.0,12488.291705,4370.90209675,6244.1458525,1873.24375575
5417.0,12205.4082195,4271.89287682,6102.70410975,1830.81123292
5418.0,11451.3066588,4007.95733058,5725.6533294,1717.69599882
5419.0,11363.4504513,3977.20765795,5681.72522565,1704.51756769
5420.0,10917.2712483,3821.0449369,5458.63562415,1637.59068724
5421.0,11071.2324272,3874.93134952,5535.6162136,1660.68486408
5422.0,11234.9978071,3932.24923248,5617.49890355,1685.24967107
5423.0,11876.0868723,4156.6304053,5938.04343615,1781.41303084
5424.0,11636.2949046,4072.70321661,5818.1474523,1745.44423569
5425.0,11616.2755483,4065.6964419,5808.13777415,1742.44133225
5426.0,10742.7036352,3759.94627232,5371.3518176,1611.40554528
5427.0,6496.60402583,2273.81140904,3248.30201291,974.490603874
5428.0,6524.68102633,2283.63835922,3262.34051317,978.70215395
5429.0,7186.47926447,2515.26774256,3593.23963224,1077.97188967
5430.0,7596.50914579,2658.77820103,3798.25457289,1139.47637187
5431.0,8221.60033832,2877.56011841,4110.80016916,1233.24005075
5432.0,9350.37501395,3272.63125488,4675.18750698,1402.55625209
5433.0,10068.9436849,3524.13028971,5034.47184245,1510.34155273
5434.0,10044.330444,3515.5156554,5022.165222,1506.6495666
5435.0,12261.0191735,4291.35671073,6130.50958675,1839.15287603
5436.0,12340.0838895,4319.02936132,6170.04194475,1851.01258342
5437.0,11810.9212256,4133.82242896,5905.4606128,1771.63818384
5438.0,12460.4642126,4361.16247441,6230.2321063,1869.06963189
5439.0,12279.879051,4297.95766785,6139.9395255,1841.98185765
5440.0,11985.1072381,4194.78753333,5992.55361905,1797.76608571
5441.0,11484.8581607,4019.70035625,5742.42908035,1722.72872411
5442.0,11596.9606854,4058.93623989,5798.4803427,1739.54410281
5443.0,11778.2063097,4122.37220839,5889.10315485,1766.73094646
5444.0,12271.1169133,4294.89091965,6135.55845665,1840.66753699
5445.0,12176.4799561,4261.76798464,6088.23997805,1826.47199342
5446.0,11840.9062293,4144.31718025,5920.45311465,1776.1359344
5447.0,12255.6327338,4289.47145683,6127.8163669,1838.34491007
5448.0,12172.3850877,4260.33478069,6086.19254385,1825.85776315
5449.0,11634.2988398,4072.00459393,5817.1494199,1745.14482597
5450.0,10981.2627393,3843.44195875,5490.63136965,1647.18941089
5451.0,7109.10239743,2488.1858391,3554.55119871,1066.36535961
5452.0,6954.58349452,2434.10422308,3477.29174726,1043.18752418
5453.0,9217.97427086,3226.2909948,4608.98713543,1382.69614063
5454.0,8928.41277433,3124.94447102,4464.20638716,1339.26191615
