hour_ending,hvac,lighting,total,other
1.0,230.147470052,1156.08647027,3267.0350384,1880.80109807
2.0,221.538807053,1029.64928482,3027.38200392,1776.19391205
3.0,220.176778943,1021.35303763,2990.2157925,1748.68597592
4.0,222.45804267,1063.61696467,3042.77438248,1756.69937514
5.0,245.531669891,1160.93816072,3275.3343334,1868.86450279
6.0,248.425301645,1257.26424851,3449.1616775,1943.47212735
7.0,386.541733358,1803.77931829,3654.6169715,1464.29591985
8.0,503.543909694,2699.56995178,4337.81536131,1134.70149983
9.0,443.00870478,2986.85524255,4545.3063442,1115.44239687
10.0,507.612225991,3171.96782624,4883.39408442,1203.8140322
11.0,542.082361276,3557.98677367,5385.06309192,1284.99395697
12.0,544.80899071,3659.11259343,5560.65573314,1356.734149
13.0,520.688462682,3697.41797496,5643.28064014,1425.1742025
14.0,525.409342274,3761.27238901,5724.17080833,1437.48907705
15.0,517.984076471,3721.64871275,5697.37494086,1457.74215164
16.0,520.527386964,3759.56352776,5760.39090745,1480.29999273
17.0,556.240298371,3935.28947803,6005.51010615,1513.98032975
18.0,534.524660212,3722.2817533,6396.06737274,2139.26095922
19.0,512.561990961,3328.23058986,6158.56957738,2317.77699656
20.0,506.214710214,3056.24608431,5913.86989228,2351.40909775
21.0,459.232099541,2896.09325943,5553.6822777,2198.35691873
22.0,453.486572205,2302.56074535,5044.97388509,2288.92656753
23.0,351.727700768,1816.90072098,4391.32325419,2222.69483243
24.0,348.510899392,1471.68805207,4017.81022851,2197.61127705
25.0,497.059866922,1307.23222851,3548.85407434,1744.5619789
26.0,517.924091269,1256.24037272,3526.31409615,1752.14963217
27.0,503.342571654,1273.01860816,3517.66184855,1741.30066874
28.0,491.167280359,1333.68813368,3532.5664904,1707.71107636
29.0,502.894865954,1632.36007822,3910.42285789,1775.16791372
30.0,454.075398085,1887.2613883,4215.83260647,1874.49582008
31.0,530.420197456,2651.59097604,4685.07078403,1503.05961053
32.0,775.603518339,3659.31967778,5618.70524507,1183.78204895
33.0,762.201063626,3996.54382687,5942.78179016,1184.03689966
34.0,787.898460797,4108.33680348,6171.87463307,1275.63936879
35.0,851.517329558,4496.08793489,6679.66483867,1332.05957422
36.0,851.231597959,4531.92767682,6763.87239413,1380.71311935
37.0,863.167116443,4632.60925381,6931.39998686,1435.62361661
38.0,873.690052441,4667.7238126,6967.92058554,1426.5067205
39.0,869.529197862,4660.37176516,6968.23519847,1438.33423545
40.0,871.24730772,4646.43000398,6906.28402022,1388.60670851
41.0,931.826515333,4797.53227125,7059.06911184,1329.71032526
42.0,975.966745939,4784.0085128,7501.07613346,1741.10087472
43.0,937.80761495,4218.80954908,7041.20490544,1884.58774141
44.0,990.815893017,3846.03644994,6939.98880083,2103.13645787
45.0,950.293944256,3627.52353599,6537.10119054,1959.28371029
46.0,985.330592443,2857.07449534,5732.82787628,1890.4227885
